analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2129299426802,8.501864668918586,0.002699004656799551,0.003893840633700931,0.13188815049632185,17.00372933783717,0.00020308932137603496,-12.98716722200686,92.99995999047279,92.99998452270665,1.4577006163470287,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2370448521692,8.477749759429571,0.0026913491299776415,0.00388279604311957,0.13151405952501768,16.955499518859142,0.00020804633067650984,-12.93893740302883,92.99995999047279,93.00000851554415,1.4566309708600906,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2562558672297,8.458538744369093,0.0026852503950378073,0.003873997428466175,0.13121604193191883,16.917077488738187,0.00021208175000960456,-12.900515372907876,92.99995999047279,93.00000803739705,1.455662354470001,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.27453515741854,8.44025945418025,0.002679447445771508,0.003865625542337154,0.1309324780469036,16.8805189083605,0.0002159941024380831,-12.863956792530189,92.99995999047279,92.99999320927179,1.4547137766296723,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,4.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.28571848217086,8.429076129427926,0.0026758971839453733,0.0038605035972067324,0.13075899280861514,16.858152258855853,0.00021842319196226017,-12.841590143025542,92.99995999047279,93.00001368260578,1.4538963685701811,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2888361871379,8.425958424460873,0.002674907436336785,0.0038590756932400908,0.13071062831942243,16.851916848921746,0.00021910523368273179,-12.835354733091435,92.99995999047279,92.99999838892839,1.4532365613430445,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2890355212127,8.425759090386066,0.0026748441556781162,0.0038589843985476447,0.1307075360798396,16.851518180772132,0.00021914891317503438,-12.83495606494182,92.99995999047279,93.00000049194331,1.4526502722106533,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2881970578497,8.426597553749104,0.0026751103345235253,0.0038593684134479063,0.13072054303613875,16.85319510749821,0.0002189652418518855,-12.836632991667898,92.99995999047279,92.99998870993879,1.452059326345765,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2883282313546,8.426466380244165,0.0026750686921410047,0.003859308336189153,0.1307185081612455,16.85293276048833,0.00021899396617401312,-12.836370644658018,92.99995999047279,92.99996058559212,1.4514898717694644,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,5.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.29266566406955,8.422128947529245,0.0026736917293743636,0.003857321798834231,0.13065122221857878,16.84425789505849,0.0002199459007509337,-12.82769577922818,92.99995999047279,92.99999342760658,1.4508266693455592,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.2989515345057,8.415843077093086,0.002671696214950186,0.003854442880070448,0.13055371045399905,16.831686154186173,0.00022133280657454077,-12.815124038355862,92.99995999047279,93.00017250614931,1.4501221168617946,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.3025345642982,8.412260047300606,0.0026705587451747955,0.0038528018580663305,0.13049812745063377,16.824520094601212,0.00022212727105955885,-12.8079579787709,92.99995999047279,93.00007686452426,1.4494639767679254,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.3054629461832,8.409331665415607,0.0026696291001319385,0.003851460663773214,0.13045269990199596,16.818663330831214,0.00022277869788402835,-12.802101215000903,92.99995999047279,92.99996672786715,1.4495066276937094,True,True,0.00022277869788402835
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3150,93,2,-403.7147946115988,-395.3029921065575,8.411802505041294,0.0026704134936639027,0.0038525923044318844,0.13049102966624124,16.823605010082588,0.00022222892692716855,-12.807042894252277,92.99995999047279,93.00001252722578,1.4502897206003813,True,True,0.00022277869788402835
