window_min_ka,window_max_ka,d_cut,sigma_cut,gi_tp,gi_fp,gi_fn,gi_precision,gi_recall,gi_f1,gs_tp,gs_fp,gs_fn,gs_precision,gs_recall,gs_f1,tp,fp,fn,precision,recall,f1,median_abs_age_error_ka,mean_abs_age_error_ka,n_detected_calibration,n_reference,calibration_eligible
0.6,5.0,0.3,0.15,16,9,18,0.64,0.47058823529411764,0.5423728813559322,8,12,27,0.4,0.22857142857142856,0.2909090909090909,24,21,45,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.269999999999996,0.2473333333333317,45,69,True
0.4,5.0,0.3,0.15,16,9,18,0.64,0.47058823529411764,0.5423728813559322,8,12,27,0.4,0.22857142857142856,0.2909090909090909,24,21,45,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.269999999999996,0.2473333333333317,45,69,True
0.2,5.0,0.3,0.15,16,9,18,0.64,0.47058823529411764,0.5423728813559322,8,12,27,0.4,0.22857142857142856,0.2909090909090909,24,21,45,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.269999999999996,0.2473333333333317,45,69,True
0.6,5.0,0.35,0.25,16,9,18,0.64,0.47058823529411764,0.5423728813559322,8,12,27,0.4,0.22857142857142856,0.2909090909090909,24,21,45,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.2700000000000067,0.25899999999999884,45,69,True
0.4,5.0,0.35,0.25,16,9,18,0.64,0.47058823529411764,0.5423728813559322,8,12,27,0.4,0.22857142857142856,0.2909090909090909,24,21,45,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.2700000000000067,0.25899999999999884,45,69,True
0.2,5.0,0.35,0.25,16,9,18,0.64,0.47058823529411764,0.5423728813559322,8,12,27,0.4,0.22857142857142856,0.2909090909090909,24,21,45,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.2700000000000067,0.25899999999999884,45,69,True
1.0,2.0,0.25,0.15,16,8,18,0.6666666666666666,0.47058823529411764,0.5517241379310345,7,13,28,0.35,0.2,0.2545454545454545,23,21,46,0.5227272727272727,0.3333333333333333,0.40707964601769914,0.19000000000001194,0.19556521739130356,44,69,True
0.6,4.0,0.25,0.15,16,9,18,0.64,0.47058823529411764,0.5423728813559322,7,12,28,0.3684210526315789,0.2,0.25925925925925924,23,21,46,0.5227272727272727,0.3333333333333333,0.40707964601769914,0.269999999999996,0.2472173913043461,44,69,True
0.6,5.0,0.3,0.25,15,10,19,0.6,0.4411764705882353,0.5084745762711865,8,11,27,0.42105263157894735,0.22857142857142856,0.2962962962962963,23,21,46,0.5227272727272727,0.3333333333333333,0.40707964601769914,0.269999999999996,0.246347826086955,44,69,True
0.4,4.0,0.25,0.15,16,9,18,0.64,0.47058823529411764,0.5423728813559322,7,12,28,0.3684210526315789,0.2,0.25925925925925924,23,21,46,0.5227272727272727,0.3333333333333333,0.40707964601769914,0.269999999999996,0.2472173913043461,44,69,True
0.4,5.0,0.3,0.25,15,10,19,0.6,0.4411764705882353,0.5084745762711865,8,11,27,0.42105263157894735,0.22857142857142856,0.2962962962962963,23,21,46,0.5227272727272727,0.3333333333333333,0.40707964601769914,0.269999999999996,0.246347826086955,44,69,True
0.2,4.0,0.25,0.15,16,9,18,0.64,0.47058823529411764,0.5423728813559322,7,12,28,0.3684210526315789,0.2,0.25925925925925924,23,21,46,0.5227272727272727,0.3333333333333333,0.40707964601769914,0.269999999999996,0.2472173913043461,44,69,True
0.2,5.0,0.3,0.25,15,10,19,0.6,0.4411764705882353,0.5084745762711865,8,11,27,0.42105263157894735,0.22857142857142856,0.2962962962962963,23,21,46,0.5227272727272727,0.3333333333333333,0.40707964601769914,0.269999999999996,0.246347826086955,44,69,True
1.0,2.0,0.35,0.15,14,8,20,0.6363636363636364,0.4117647058823529,0.5,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,22,21,47,0.5116279069767442,0.3188405797101449,0.3928571428571428,0.20000000000000284,0.19763636363636253,43,69,True
1.0,3.0,0.5,0.15,13,8,21,0.6190476190476191,0.38235294117647056,0.4727272727272727,7,13,28,0.35,0.2,0.2545454545454545,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.19000000000000483,0.1893999999999994,41,69,True
1.0,3.0,0.4,0.25,13,9,21,0.5909090909090909,0.38235294117647056,0.46428571428571425,7,12,28,0.3684210526315789,0.2,0.25925925925925924,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.19000000000000483,0.1963999999999994,41,69,True
1.0,3.0,0.3,0.25,13,10,21,0.5652173913043478,0.38235294117647056,0.45614035087719296,7,11,28,0.3888888888888889,0.2,0.2641509433962264,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.19000000000000483,0.2027999999999995,41,69,True
1.0,6.0,0.6,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.19000000000000483,0.1763999999999995,41,69,True
1.0,3.0,0.5,0.5,12,7,22,0.631578947368421,0.35294117647058826,0.45283018867924524,8,14,27,0.36363636363636365,0.22857142857142856,0.2807017543859649,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.20000000000000284,0.1993999999999992,41,69,True
1.0,3.0,0.45,0.5,12,7,22,0.631578947368421,0.35294117647058826,0.45283018867924524,8,14,27,0.36363636363636365,0.22857142857142856,0.2807017543859649,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.20000000000000284,0.1993999999999992,41,69,True
1.0,5.0,0.6,0.35,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,10,12,25,0.45454545454545453,0.2857142857142857,0.3508771929824561,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.2099999999999973,0.1997999999999987,41,69,True
1.0,6.0,0.6,0.35,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,10,12,25,0.45454545454545453,0.2857142857142857,0.3508771929824561,20,21,49,0.4878048780487805,0.2898550724637681,0.3636363636363637,0.2099999999999973,0.1997999999999987,41,69,True
1.0,3.0,0.35,0.25,12,10,22,0.5454545454545454,0.35294117647058826,0.42857142857142855,7,11,28,0.3888888888888889,0.2,0.2641509433962264,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.20452631578947308,40,69,True
1.0,4.0,0.55,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1809473684210521,40,69,True
1.0,4.0,0.5,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1809473684210521,40,69,True
1.0,4.0,0.45,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1809473684210521,40,69,True
1.0,4.0,0.4,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1809473684210521,40,69,True
1.0,4.0,0.35,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1809473684210521,40,69,True
1.0,4.0,0.3,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1809473684210521,40,69,True
1.0,4.0,0.25,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1809473684210521,40,69,True
1.0,5.0,0.6,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,5.0,0.55,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,5.0,0.5,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,5.0,0.45,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,5.0,0.4,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,5.0,0.35,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,5.0,0.3,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,5.0,0.25,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.18831578947368352,40,69,True
1.0,6.0,0.55,1.0,9,8,25,0.5294117647058824,0.2647058823529412,0.35294117647058826,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1834736842105258,40,69,True
1.0,6.0,0.5,1.0,9,8,25,0.5294117647058824,0.2647058823529412,0.35294117647058826,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1834736842105258,40,69,True
1.0,6.0,0.45,1.0,9,8,25,0.5294117647058824,0.2647058823529412,0.35294117647058826,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1834736842105258,40,69,True
1.0,6.0,0.4,1.0,9,8,25,0.5294117647058824,0.2647058823529412,0.35294117647058826,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1834736842105258,40,69,True
1.0,6.0,0.35,1.0,9,8,25,0.5294117647058824,0.2647058823529412,0.35294117647058826,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1834736842105258,40,69,True
1.0,6.0,0.3,1.0,9,8,25,0.5294117647058824,0.2647058823529412,0.35294117647058826,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1834736842105258,40,69,True
1.0,6.0,0.25,1.0,9,8,25,0.5294117647058824,0.2647058823529412,0.35294117647058826,10,13,25,0.43478260869565216,0.2857142857142857,0.3448275862068965,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.19000000000001194,0.1834736842105258,40,69,True
1.0,5.0,0.6,0.5,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.20999999999999375,0.19926315789473542,40,69,True
1.0,6.0,0.6,0.5,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.20999999999999375,0.19926315789473542,40,69,True
1.0,6.0,0.4,0.75,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.20999999999999375,0.2045263157894727,40,69,True
1.0,6.0,0.35,0.75,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.20999999999999375,0.2045263157894727,40,69,True
1.0,6.0,0.3,0.75,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.20999999999999375,0.2045263157894727,40,69,True
1.0,6.0,0.25,0.75,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,19,21,50,0.475,0.2753623188405797,0.3486238532110092,0.20999999999999375,0.2045263157894727,40,69,True
1.0,3.0,0.55,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18599999999999925,39,69,True
1.0,3.0,0.5,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18599999999999925,39,69,True
1.0,3.0,0.45,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18599999999999925,39,69,True
1.0,3.0,0.4,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18599999999999925,39,69,True
1.0,3.0,0.35,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18599999999999925,39,69,True
1.0,3.0,0.3,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18599999999999925,39,69,True
1.0,3.0,0.25,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18599999999999925,39,69,True
1.0,4.0,0.6,1.0,10,8,24,0.5555555555555556,0.29411764705882354,0.3846153846153846,8,13,27,0.38095238095238093,0.22857142857142856,0.2857142857142857,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.18822222222222162,39,69,True
1.0,4.0,0.45,0.15,11,9,23,0.55,0.3235294117647059,0.4074074074074075,7,12,28,0.3684210526315789,0.2,0.25925925925925924,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.207555555555555,39,69,True
1.0,5.0,0.55,0.5,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,8,12,27,0.4,0.22857142857142856,0.2909090909090909,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.19644444444444295,39,69,True
1.0,5.0,0.55,0.35,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,8,12,27,0.4,0.22857142857142856,0.2909090909090909,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.19644444444444295,39,69,True
1.0,6.0,0.55,0.25,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,8,12,27,0.4,0.22857142857142856,0.2909090909090909,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.19644444444444295,39,69,True
1.0,6.0,0.55,0.15,10,9,24,0.5263157894736842,0.29411764705882354,0.3773584905660377,8,12,27,0.4,0.22857142857142856,0.2909090909090909,18,21,51,0.46153846153846156,0.2608695652173913,0.33333333333333337,0.20000000000000284,0.19644444444444295,39,69,True
0.8,4.0,0.6,0.75,15,9,19,0.625,0.4411764705882353,0.5172413793103449,15,13,20,0.5357142857142857,0.42857142857142855,0.47619047619047616,30,22,39,0.5769230769230769,0.43478260869565216,0.4958677685950413,0.2100000000000044,0.208266666666665,52,69,True
0.8,2.0,0.6,0.5,15,8,19,0.6521739130434783,0.4411764705882353,0.5263157894736842,14,14,21,0.5,0.4,0.4444444444444445,29,22,40,0.5686274509803921,0.42028985507246375,0.4833333333333333,0.19000000000001194,0.2130344827586192,51,69,True
0.8,2.0,0.6,0.35,15,8,19,0.6521739130434783,0.4411764705882353,0.5263157894736842,14,14,21,0.5,0.4,0.4444444444444445,29,22,40,0.5686274509803921,0.42028985507246375,0.4833333333333333,0.19000000000001194,0.2130344827586192,51,69,True
0.8,2.0,0.5,0.25,17,8,17,0.68,0.5,0.576271186440678,12,14,23,0.46153846153846156,0.34285714285714286,0.3934426229508197,29,22,40,0.5686274509803921,0.42028985507246375,0.4833333333333333,0.22999999999999687,0.21924137931034343,51,69,True
0.8,2.0,0.35,0.25,18,9,16,0.6666666666666666,0.5294117647058824,0.5901639344262295,11,13,24,0.4583333333333333,0.3142857142857143,0.3728813559322034,29,22,40,0.5686274509803921,0.42028985507246375,0.4833333333333333,0.22999999999999687,0.21510344827586125,51,69,True
0.8,2.0,0.25,0.25,18,8,16,0.6923076923076923,0.5294117647058824,0.5999999999999999,11,14,24,0.44,0.3142857142857143,0.3666666666666667,29,22,40,0.5686274509803921,0.42028985507246375,0.4833333333333333,0.22999999999999687,0.21510344827586125,51,69,True
0.8,3.0,0.6,0.5,15,8,19,0.6521739130434783,0.4411764705882353,0.5263157894736842,14,14,21,0.5,0.4,0.4444444444444445,29,22,40,0.5686274509803921,0.42028985507246375,0.4833333333333333,0.22999999999999687,0.2199310344827566,51,69,True
0.8,3.0,0.6,0.35,15,8,19,0.6521739130434783,0.4411764705882353,0.5263157894736842,14,14,21,0.5,0.4,0.4444444444444445,29,22,40,0.5686274509803921,0.42028985507246375,0.4833333333333333,0.22999999999999687,0.2199310344827566,51,69,True
0.8,2.0,0.45,0.25,17,8,17,0.68,0.5,0.576271186440678,11,14,24,0.44,0.3142857142857143,0.3666666666666667,28,22,41,0.56,0.4057971014492754,0.4705882352941177,0.2100000000000044,0.21099999999999897,50,69,True
0.8,5.0,0.55,0.75,14,10,20,0.5833333333333334,0.4117647058823529,0.4827586206896552,13,12,22,0.52,0.37142857142857144,0.43333333333333335,27,22,42,0.5510204081632653,0.391304347826087,0.4576271186440678,0.22999999999999687,0.22244444444444247,49,69,True
0.6,5.0,0.35,0.35,18,10,16,0.6428571428571429,0.5294117647058824,0.5806451612903226,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,27,22,42,0.5510204081632653,0.391304347826087,0.4576271186440678,0.2700000000000031,0.2502222222222217,49,69,True
0.4,5.0,0.35,0.35,18,10,16,0.6428571428571429,0.5294117647058824,0.5806451612903226,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,27,22,42,0.5510204081632653,0.391304347826087,0.4576271186440678,0.2700000000000031,0.2502222222222217,49,69,True
0.2,5.0,0.35,0.35,18,10,16,0.6428571428571429,0.5294117647058824,0.5806451612903226,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,27,22,42,0.5510204081632653,0.391304347826087,0.4576271186440678,0.2700000000000031,0.2502222222222217,49,69,True
0.8,3.0,0.5,0.25,17,8,17,0.68,0.5,0.576271186440678,9,14,26,0.391304347826087,0.2571428571428571,0.3103448275862069,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.21261538461538368,48,69,True
0.8,3.0,0.45,0.25,17,8,17,0.68,0.5,0.576271186440678,9,14,26,0.391304347826087,0.2571428571428571,0.3103448275862069,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.21261538461538368,48,69,True
0.8,3.0,0.35,0.25,17,10,17,0.6296296296296297,0.5,0.5573770491803278,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.22061538461538396,48,69,True
0.8,5.0,0.45,0.75,14,9,20,0.6086956521739131,0.4117647058823529,0.4912280701754386,12,13,23,0.48,0.34285714285714286,0.39999999999999997,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.2213846153846139,48,69,True
0.8,5.0,0.4,0.75,14,9,20,0.6086956521739131,0.4117647058823529,0.4912280701754386,12,13,23,0.48,0.34285714285714286,0.39999999999999997,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.2213846153846139,48,69,True
0.8,5.0,0.35,0.75,14,9,20,0.6086956521739131,0.4117647058823529,0.4912280701754386,12,13,23,0.48,0.34285714285714286,0.39999999999999997,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.2213846153846139,48,69,True
0.8,5.0,0.3,0.75,14,9,20,0.6086956521739131,0.4117647058823529,0.4912280701754386,12,13,23,0.48,0.34285714285714286,0.39999999999999997,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.2213846153846139,48,69,True
0.8,5.0,0.25,0.75,14,9,20,0.6086956521739131,0.4117647058823529,0.4912280701754386,12,13,23,0.48,0.34285714285714286,0.39999999999999997,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.22999999999999687,0.2213846153846139,48,69,True
0.6,3.0,0.35,0.15,17,9,17,0.6538461538461539,0.5,0.5666666666666668,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24676923076923038,48,69,True
0.6,5.0,0.3,0.35,17,11,17,0.6071428571428571,0.5,0.5483870967741935,9,11,26,0.45,0.2571428571428571,0.32727272727272727,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24869230769230719,48,69,True
0.6,5.0,0.25,0.35,17,11,17,0.6071428571428571,0.5,0.5483870967741935,9,11,26,0.45,0.2571428571428571,0.32727272727272727,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24869230769230719,48,69,True
0.4,3.0,0.35,0.15,17,9,17,0.6538461538461539,0.5,0.5666666666666668,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24676923076923038,48,69,True
0.4,5.0,0.3,0.35,17,11,17,0.6071428571428571,0.5,0.5483870967741935,9,11,26,0.45,0.2571428571428571,0.32727272727272727,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24869230769230719,48,69,True
0.4,5.0,0.25,0.35,17,11,17,0.6071428571428571,0.5,0.5483870967741935,9,11,26,0.45,0.2571428571428571,0.32727272727272727,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24869230769230719,48,69,True
0.2,3.0,0.35,0.15,17,9,17,0.6538461538461539,0.5,0.5666666666666668,9,13,26,0.4090909090909091,0.2571428571428571,0.31578947368421045,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24676923076923038,48,69,True
0.2,5.0,0.3,0.35,17,11,17,0.6071428571428571,0.5,0.5483870967741935,9,11,26,0.45,0.2571428571428571,0.32727272727272727,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24869230769230719,48,69,True
0.2,5.0,0.25,0.35,17,11,17,0.6071428571428571,0.5,0.5483870967741935,9,11,26,0.45,0.2571428571428571,0.32727272727272727,26,22,43,0.5416666666666666,0.37681159420289856,0.4444444444444444,0.2699999999999996,0.24869230769230719,48,69,True
0.8,5.0,0.6,1.0,13,10,21,0.5652173913043478,0.38235294117647056,0.45614035087719296,12,12,23,0.5,0.34285714285714286,0.4067796610169492,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.19000000000001194,0.2167199999999986,47,69,True
0.8,6.0,0.6,1.0,13,10,21,0.5652173913043478,0.38235294117647056,0.45614035087719296,12,12,23,0.5,0.34285714285714286,0.4067796610169492,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.19000000000001194,0.21271999999999872,47,69,True
0.6,4.0,0.3,0.25,16,10,18,0.6153846153846154,0.47058823529411764,0.5333333333333333,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.269999999999996,0.23863999999999877,47,69,True
0.4,4.0,0.3,0.25,16,10,18,0.6153846153846154,0.47058823529411764,0.5333333333333333,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.269999999999996,0.23863999999999877,47,69,True
0.2,4.0,0.3,0.25,16,10,18,0.6153846153846154,0.47058823529411764,0.5333333333333333,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.269999999999996,0.23863999999999877,47,69,True
0.6,4.0,0.35,0.25,16,10,18,0.6153846153846154,0.47058823529411764,0.5333333333333333,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.2700000000000031,0.24903999999999912,47,69,True
0.6,4.0,0.35,0.15,16,10,18,0.6153846153846154,0.47058823529411764,0.5333333333333333,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.2700000000000031,0.24903999999999912,47,69,True
0.4,4.0,0.35,0.25,16,10,18,0.6153846153846154,0.47058823529411764,0.5333333333333333,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.2700000000000031,0.24903999999999912,47,69,True
0.4,4.0,0.35,0.15,16,10,18,0.6153846153846154,0.47058823529411764,0.5333333333333333,9,12,26,0.42857142857142855,0.2571428571428571,0.3214285714285714,25,22,44,0.5319148936170213,0.36231884057971014,0.43103448275862066,0.2700000000000031,0.24903999999999912,47,69,True
