age_ka,d18o_raw,d18o_lowpass_10kyr,d18o_residual_lt10kyr
326.9,-9.374074999999982,-9.322368571021446,-0.05170642897853561
327.0,-9.36967500000002,-9.377176958728965,0.007501958728944658
327.1,-9.343849999999817,-9.43132674759769,0.08747674759787394
327.2,-9.538899999999995,-9.484740395519887,-0.05415960448010715
327.3,-9.635399999999967,-9.537340264895484,-0.09805973510448318
327.4,-9.506525000000213,-9.589048725334155,0.08252372533394237
327.5,-9.640124999999994,-9.639788257479562,-0.0003367425204316987
327.6,-9.676,-9.689481557954641,0.013481557954641232
327.7,-9.944000000000027,-9.738051645429609,-0.2059483545704186
327.8,-9.843,-9.785421967816132,-0.05757803218386748
327.9,-9.804823529411754,-9.831516510594861,0.026692981183106923
328.0,-9.658588235294124,-9.876259906293328,0.21767167099920393
328.1,-9.791117647058815,-9.91957754514429,0.12845989808547387
328.2,-9.991823529411755,-9.961395686960763,-0.03042784245099206
328.3,-10.01035294117646,-10.001641574255922,-0.00871136692053831
328.4,-10.05335294117649,-10.040243546617221,-0.01310939455926885
328.5,-10.057685714285721,-10.077131156325821,0.019445442040099792
328.6,-10.020647058823524,-10.112235285202232,0.09158822637870756
328.7,-10.180823529411748,-10.145488262655652,-0.03533526675609622
328.8,-10.047588235294171,-10.176823984912172,0.129235749618001
328.9,-10.231058823529514,-10.206178035391819,-0.02488078813769512
329.0,-10.100714285714309,-10.233487806196235,0.13277352048192625
329.1,-10.142823529411759,-10.258692620658524,0.11586909124676481
329.2,-10.342342857142809,-10.28173385689444,-0.060609000248367906
329.3,-10.301294117647195,-10.302555072279425,0.0012609546322295273
329.4,-10.287400000000053,-10.321102128760565,0.033702128760511485
329.5,-10.169235294117637,-10.337323318900307,0.16808802478266927
329.6,-9.995882352941162,-10.351169492540544,0.3552871395993815
329.7,-9.904352941176356,-10.36259418396533,0.45824124278897393
329.8,-10.25,-10.371553739416797,0.1215537394167967
329.9,-10.186857142857239,-10.3780074447739,0.19115030191666094
330.0,-9.98441176470589,-10.381917653140688,0.3975058884347984
330.1,-10.258117647058844,-10.38324991202187,0.12513226496302643
330.2,-10.153411764705876,-10.381973089698276,0.22856132499240012
330.3,-10.195235294117658,-10.378059500354063,0.18282420623640405
330.4,-10.186742857142931,-10.371485027449507,0.18474217030657591
330.5,-10.253382352941191,-10.362229244778673,0.10884689183748186
330.6,-10.196529411764798,-10.350275534601598,0.15374612283680023
330.7,-10.208941176470779,-10.33561120219569,0.12667002572491093
330.8,-10.252428571428537,-10.318227586130657,0.06579901470212057
330.9,-10.337441176470714,-10.298120163535435,-0.03932101293527879
331.0,-10.343235294117594,-10.275288649594875,-0.06794664452271881
331.1,-10.413176470588274,-10.249737090491086,-0.16343938009718784
331.2,-10.391499999999974,-10.22147394899334,-0.1700260510066336
331.3,-10.380200000000059,-10.190512181904463,-0.18968781809559587
331.4,-10.371551724138005,-10.156869308590176,-0.21468241554782885
331.5,-10.287285714285755,-10.120567469848744,-0.16671824443701055
331.6,-10.355551724137685,-10.08163347641772,-0.27391824771996554
331.7,-10.374103448275875,-10.040098846459403,-0.3340046018164724
331.8,-10.178642857142867,-9.995999831415832,-0.18264302572703528
331.9,-10.247285714285708,-9.94937742967829,-0.29790828460741814
332.0,-10.099206896551783,-9.900277387575867,-0.19892950897591533
332.1,-9.8332413793099,-9.848750187249927,0.015508807940026514
332.2,-10.022896551724138,-9.794851021041257,-0.22804553068288058
332.3,-9.910379310344583,-9.73863975206953,-0.17173955827505338
332.4,-9.940142857142702,-9.680180860728239,-0.2599619964144626
332.5,-9.834285714285752,-9.619543376856472,-0.21474233742928028
332.6,-9.92544827586183,-9.556800797388926,-0.368647478472905
332.7,-9.799448275862087,-9.492030989333333,-0.30741728652875366
332.8,-9.765586206896469,-9.425316077980906,-0.34027012891556296
332.9,-9.880517241379303,-9.356742320320803,-0.5237749210585001
333.0,-9.527249999999999,-9.286399963703731,-0.24085003629626733
333.1,-9.6005,-9.214383089882034,-0.3861169101179662
333.2,-9.521482758620673,-9.140789444641976,-0.3806933139786963
333.3,-9.675482758620825,-9.06572025333476,-0.6097625052860653
333.4,-9.509551724137948,-8.989280022704332,-0.5202717014336162
333.5,-9.437620689655281,-8.911576329506392,-0.5260443601488891
333.6,-9.371571428571658,-8.832719596520565,-0.5388518320510922
333.7,-9.217857142857365,-8.752822856677446,-0.46503428617991993
333.8,-9.18358620689658,-8.672001506149082,-0.5115847007474983
333.9,-9.021620689655252,-8.590373047379117,-0.4312476422761353
334.0,-8.89985714285717,-8.508056823153648,-0.39180031970352225
334.1,-8.740310344827627,-8.425173742934087,-0.3151366018935402
334.2,-8.43749999999998,-8.34184600278695,-0.0956539972130308
334.3,-8.251178571428582,-8.258196800348431,0.0070182289198488235
334.4,-7.982344827586223,-8.174350046347433,0.19200521876121002
334.5,-7.722896551724149,-8.090430074271572,0.367533522547423
334.6,-7.399285714285594,-8.006561349789125,0.6072756355035311
334.7,-7.102260869565212,-7.922868181530906,0.820607311965694
334.8,-7.025446808510569,-7.839474434785412,0.8140276262748429
334.9,-7.016913043478265,-7.756503249565667,0.739590206087402
335.0,-7.008340425531917,-7.674076764369339,0.665736338837422
335.1,-6.981260869565207,-7.592315846786794,0.6110549772215865
335.2,-6.910630434782607,-7.511339831932295,0.6007093971496884
335.3,-6.870042553191491,-7.4312662694972325,0.5612237163057419
335.4,-6.881851063829726,-7.352210680058765,0.47035961622903955
335.5,-6.875282608695661,-7.27428632112351,0.3990037124278487
335.6,-7.009936170212781,-7.197603963243563,0.18766779303078174
335.7,-6.84330434782608,-7.1222716764133365,0.2789673285872567
335.8,-6.84926086956516,-7.04839462684461,0.19913375727945049
335.9,-6.852489361702092,-6.976074884126411,0.1235855224243192
336.0,-6.687361702127747,-6.905411238703891,0.21804953657614412
336.1,-6.7600869565217945,-6.836499029551407,0.07641207302961295
336.2,-6.6613913043478705,-6.769429981865343,0.10803867751747287
336.3,-6.6784347826085995,-6.704292054559632,0.0258572719510326
336.4,-6.7684347826087174,-6.641169297311179,-0.12726548529753856
336.5,-6.785063829787235,-6.580141716875362,-0.20492211291187346
336.6,-6.716956521739152,-6.521285152377312,-0.1956713693618397
336.7,-6.8639347826087125,-6.46467115928751,-0.39926362332120213
336.8,-6.733260869565234,-6.410366901813126,-0.32289396775210744
336.9,-6.656130434782594,-6.3584350534792,-0.29769538130339424
337.0,-6.657063829787142,-6.308933705733229,-0.3481301240539132
337.1,-6.539787234042607,-6.261916284478233,-0.27787094956437386
337.2,-6.452978260869524,-6.2174314745164745,-0.2355467863530496
337.3,-6.515086956521746,-6.175523151963445,-0.3395638045583018
337.4,-6.251787234042623,-6.136230324766351,-0.11555690927627182
337.5,-5.948,-6.099587081531511,0.15158708153151057
337.6,-6.008480769230673,-6.065622548927323,0.05714177969665002
337.7,-5.86395238095238,-6.034360857976549,0.17040847702416873
337.8,-5.865500000000011,-6.005821119575068,0.14032111957505755
337.9,-5.8836761904761925,-5.980017409572728,0.09634121909653537
338.0,-5.902692307692314,-5.956958763732291,0.054266456039976596
338.1,-5.9387692307692035,-5.9366491828548185,-0.002120047914385026
338.2,-5.85360000000001,-5.919087648332193,0.06548764833218268
338.3,-5.824557692307692,-5.90426814836509,0.07971045605739846
338.4,-5.817390476190476,-5.8921797150685435,0.07478923887806754
338.5,-5.764673076923053,-5.882806472674419,0.11813339575136617
338.6,-5.579961538461499,-5.876127697026128,0.29616615856462847
338.7,-5.4722000000000985,-5.872117886541901,0.39991788654180205
338.8,-5.10053846153861,-5.870746844793978,0.7702083832553681
338.9,-5.554384615384427,-5.871979774804,0.3175951594195734
339.0,-5.872057692307673,-5.875777385081964,0.0037196927742906283
339.1,-5.724828571428569,-5.882096007340244,0.1572674359116748
339.2,-5.730076923076917,-5.8908877257143315,0.16081080263741487
339.3,-5.895799999999978,-5.902100517241152,0.006300517241173864
339.4,-5.9284038461538495,-5.915678403292079,-0.012725442861770908
339.5,-5.9332115384615385,-5.931561611623784,-0.0016499268377545562
339.6,-5.688514285714237,-5.94968674868748,0.26117246297324304
339.7,-5.7070769230768885,-5.969986981822074,0.26291005874518536
339.8,-5.670857142857141,-5.99239223094264,0.3215350880854988
339.9,-5.537288461538492,-6.016829369311009,0.4795409077725168
340.0,-5.739144230769254,-6.043222432931606,0.30407820216235226
340.1,-5.950799999999986,-6.071492838052062,0.12069283805207576
340.2,-5.980807692307677,-6.101559606171061,0.12075191386338346
340.3,-6.025952380952369,-6.133339595877431,0.10738721492506187
340.4,-5.921884615384651,-6.166747740777144,0.24486312539249244
340.5,-5.863278846153857,-6.201697292713714,0.33841844655985653
340.6,-5.968428571428607,-6.238100069445907,0.26967149801730006
340.7,-6.078980769230759,-6.275866705902743,0.1968859366719844
340.8,-6.231771428571434,-6.314906908082598,0.08313547951116451
340.9,-6.275178947368369,-6.355129708603367,0.07995076123499789
341.0,-6.438874999999995,-6.396443722853959,-0.04243127714603645
341.1,-6.504458333333429,-6.438757404652755,-0.06570092868067423
341.2,-6.63976842105263,-6.481979300290159,-0.1577891207624713
341.3,-6.612979166666668,-6.526018299820307,-0.08696086684636128
341.4,-6.6782916666666265,-6.570783884470037,-0.1075077821965893
341.5,-6.797568421052631,-6.616186369048665,-0.18138205200396573
341.6,-6.891416666666691,-6.662137138265615,-0.2292795284010758
341.7,-6.9395,-6.7085488758916965,-0.23095112410830332
341.8,-7.0942916666667175,-6.755335785734195,-0.3389558809325228
341.9,-7.124578947368473,-6.8024138034385935,-0.3221651439298796
342.0,-7.048385416666672,-6.849700798182317,-0.19868461848435537
342.1,-7.190989583333412,-6.897116763387654,-0.29387281994575787
342.2,-7.331999999999996,-6.94458399564853,-0.3874160043514667
342.3,-7.51062500000002,-6.992027261135263,-0.5185977388647567
342.4,-7.44550000000004,-7.039373948813128,-0.40612605118691203
342.5,-7.518229166666655,-7.086554209890038,-0.43167495677661716
342.6,-7.459863157894702,-7.133501083000254,-0.32636207489444846
342.7,-7.6055625000000076,-7.180150604731827,-0.4254118952681809
342.8,-7.683270833333351,-7.226441905208324,-0.4568289281250273
342.9,-7.6016666666666035,-7.272317288535266,-0.32934937813133747
343.0,-7.760083333333321,-7.317722298019376,-0.44236103531394466
343.1,-7.803115789473679,-7.362605766166403,-0.44051002330727673
343.2,-7.709218750000002,-7.406919849561728,-0.3022989004382737
343.3,-7.707343750000014,-7.450620048836302,-0.256723701163712
343.4,-7.794843749999986,-7.493665214016932,-0.30117853598305366
343.5,-7.821126315789471,-7.536017535651021,-0.28510878013845
343.6,-7.779333333333326,-7.577642522178232,-0.20169081115509346
343.7,-7.789187500000005,-7.618508964095526,-0.17067853590447868
343.8,-7.794357894736831,-7.658588885529534,-0.13576900920729695
343.9,-7.7830520833333185,-7.6978574838912595,-0.0851945994420591
344.0,-7.866093749999983,-7.736293058340462,-0.12980069165952113
344.1,-7.9304210526315835,-7.773876927829942,-0.15654412480164126
344.2,-7.888,-7.810593339535188,-0.0774066604648116
344.3,-7.918000000000018,-7.846429368505836,-0.07157063149418175
344.4,-7.860166666666691,-7.88137480940463,0.021208142737938473
344.5,-7.8474947368420995,-7.91542206122615,0.06792732438405036
344.6,-7.790833333333338,-7.948566005907916,0.15773267257457846
344.7,-7.800312500000001,-7.980803881756268,0.18049138175626656
344.8,-7.817526315789475,-8.012135152605838,0.19460883681636254
344.9,-7.8255624999999975,-8.042561373613527,0.21699887361352932
345.0,-7.8788749999999945,-8.07208605455716,0.1932110545571648
345.1,-7.921410526315786,-8.10071452146893,0.17930399515314388
345.2,-7.904354166666674,-8.128453777388101,0.22409961072142703
345.3,-8.03886458333334,-8.155312362969655,0.11644777963631547
345.4,-8.067315789473676,-8.181300217637974,0.11398442816429721
345.5,-8.12495833333331,-8.206428541928926,0.08147020859561493
345.6,-8.2175,-8.230709661622425,0.013209661622425983
345.7,-8.231431578947358,-8.254156894233047,0.022725315285688552
345.8,-8.224781249999987,-8.276784418399973,0.05200316839998642
345.9,-8.180562499999994,-8.298607146699357,0.11804464669936365
346.0,-8.20796875,-8.319640602389146,0.11167185238914712
346.1,-8.205315789473675,-8.33990080058419,0.13458501111051469
346.2,-8.221812500000006,-8.359404134343285,0.1375916343432788
346.3,-8.26831250000001,-8.378167266127702,0.10985476612769318
346.4,-8.276115789473685,-8.396207025063658,0.12009123558997281
346.5,-8.22312500000001,-8.41354031041134,0.1904153104113302
346.6,-8.260510416666671,-8.430184001612247,0.16967358494557594
346.7,-8.163010416666724,-8.446154875254301,0.28314445858757686
346.8,-8.268210526315814,-8.461469529258611,0.1932590029427974
346.9,-8.319666666666663,-8.476144314550316,0.15647764788365315
347.0,-8.322875,-8.490195274428796,0.16732027442879627
347.1,-8.350789473684209,-8.50363809180266,0.15284861811845118
347.2,-8.28131249999999,-8.516488044406676,0.23517554440668675
347.3,-8.29284210526312,-8.52875996807311,0.23591786280999116
347.4,-8.188437499999978,-8.540468228086427,0.352030728086449
347.5,-8.250208333333338,-8.551626698603558,0.30141836527021937
347.6,-8.234229166666683,-8.562248750067726,0.3280195834010424
347.7,-8.383136842105262,-8.572347244480628,0.18921040237536602
347.8,-8.41603125000003,-8.581934538327808,0.1659032883277778
347.9,-8.512031249999996,-8.591022492881095,0.0789912428810986
348.0,-8.546642105263155,-8.599622491537614,0.052980386274459335
348.1,-8.536375,-8.607745463802367,0.07137046380236711
348.2,-8.431583333333343,-8.615401915482606,0.1838185821492626
348.3,-8.395875000000006,-8.622601964633951,0.22672696463394537
348.4,-8.408042105263156,-8.62935538277365,0.22131327751049312
348.5,-8.505854166666659,-8.635671640847582,0.12981747418092304
348.6,-8.529749999999988,-8.641559959400421,0.11180995940043381
348.7,-8.562063157894734,-8.647029362354827,0.08496620446009295
348.8,-8.544999999999975,-8.652088733762616,0.10708873376264094
348.9,-8.506145833333335,-8.656746876853758,0.1506010435204228
349.0,-8.539947368421048,-8.661012574678223,0.12106520625717465
349.1,-8.499979166666664,-8.664894651607945,0.1649154849412806
349.2,-8.592749999999958,-8.668402034937762,0.07565203493780359
349.3,-8.710499999999984,-8.671543815793829,-0.03895618420615499
349.4,-8.743200000000167,-8.674329308527875,-0.06887069147229141
349.5,-8.63775000000002,-8.676768107750826,0.03901810775080605
349.6,-9.120375000000264,-8.678870142145056,-0.44150485785520743
349.7,-9.300650000000015,-8.680645724194228,-0.6200042758057869
349.8,-9.260962500000005,-8.68210559498787,-0.5788569050121346
349.9,-9.221275000000018,-8.683260963304216,-0.5380140366958024
350.0,-9.181587500000008,-8.6841235382572,-0.4974639617428078
350.1,-9.183289719626169,-8.6847055549073,-0.4985841647188689
350.2,-9.186716510903427,-8.685019792365152,-0.501696718538275
350.3,-9.190143302180687,-8.685079584047543,-0.5050637181331439
350.4,-9.152214953271038,-8.684898819871854,-0.46731613339918354
350.5,-9.1005015576324,-8.684491940298278,-0.41600961733412234
350.6,-9.048788161993764,-8.683873922249816,-0.364914239743948
350.7,-9.016588785046732,-8.683060257057107,-0.33352852798962473
350.8,-9.001012461059188,-8.682066920685521,-0.31894554037366696
350.9,-8.985436137071654,-8.680910336603311,-0.3045258004683422
351.0,-8.947259374999986,-8.679607331741742,-0.2676520432582432
351.1,-8.863196874999964,-8.678175086082163,-0.1850217889178012
351.2,-8.779134374999993,-8.676631076482197,-0.10250329851779583
351.3,-8.689638629283447,-8.674993015422542,-0.014645613860905016
351.4,-8.563781931464186,-8.673278785413894,0.10949685394970743
351.5,-8.437925233644853,-8.671506369845744,0.2335811362008915
351.6,-8.31206853582552,-8.66969378108098,0.35762524525545913
351.7,-8.365912772585665,-8.667858986598818,0.301946214013153
351.8,-8.435383177570111,-8.66601983396206,0.2306366563919493
351.9,-8.504853582554517,-8.664193975335545,0.15934039278102752
352.0,-8.57092812500001,-8.662398792220182,0.09147066722017172
352.1,-8.635615625000014,-8.660651321003572,0.025035696003557817
352.2,-8.700303124999982,-8.65896817987418,-0.04133494512580249
352.3,-8.700065420560751,-8.657365497607035,-0.04269992295371594
352.4,-8.637448598130861,-8.655858844705614,0.018410246574752875
352.5,-8.574831775700934,-8.654463167374855,0.07963139167392086
352.6,-8.509785046728954,-8.65319272479887,0.1434076780699165
352.7,-8.439068535825557,-8.652061030196025,0.21299249437046797
352.8,-8.36835202492212,-8.651080796115988,0.2827287711938684
352.9,-8.300681250000016,-8.650263884422708,0.349582634422692
353.0,-8.263806250000007,-8.649621261371445,0.38581501137143803
353.1,-8.226931249999998,-8.649162958136213,0.4222317081362146
353.2,-8.190056250000008,-8.648898037076833,0.45884178707682466
353.3,-8.472130841121569,-8.648834563954152,0.17670372283258295
353.4,-8.526905660377357,-8.648979586212183,0.12207392583482601
353.5,-8.526,-8.649339117355405,0.12333911735540504
353.6,-8.532448598130845,-8.649918127369462,0.1174695292386172
353.7,-8.469320754717002,-8.650720539071942,0.18139978435494086
353.8,-8.495271028037381,-8.65174923023532,0.1564782021979383
353.9,-8.555528301886795,-8.653006041288448,0.09747773940165239
354.0,-8.59220560747663,-8.654491788368974,0.06228618089234317
354.1,-8.68958490566038,-8.656206281464883,-0.033378624195497864
354.2,-8.722121495327121,-8.658148347352626,-0.0639731479744956
354.3,-8.670566037735874,-8.66031585701666,-0.010250180719214796
354.4,-8.729121495327115,-8.66270575722384,-0.0664157381032755
354.5,-8.628188679245266,-8.665314105925242,0.037125426679976314
354.6,-8.814411214953232,-8.668136111163589,-0.1462751037896428
354.7,-8.624691588785021,-8.671166173172544,0.046474584387523166
354.8,-8.532066037735857,-8.67439792936241,0.14233189162655258
354.9,-8.599691588785026,-8.67782430189402,0.07813271310899417
355.0,-8.680514018691573,-8.68143754754542,0.0009235288538462783
355.1,-8.711349056603773,-8.685229309570525,-0.026119747033247265
355.2,-8.516271028037414,-8.689190671236515,0.17291964319910136
355.3,-8.597339622641579,-8.693312210712978,0.0959725880713993
355.4,-8.802102803738286,-8.697584056973808,-0.10451874676447837
355.5,-8.811452830188692,-8.7019959463604,-0.1094568838282921
355.6,-8.815915887850512,-8.70653727944247,-0.1093786084080417
355.7,-8.854056603773563,-8.711197177807275,-0.14285942596628765
355.8,-8.747093457943928,-8.715964540415293,-0.031128917528635114
355.9,-8.739264150943407,-8.720828099179336,-0.018436051764071593
356.0,-8.722149532710281,-8.725776473447656,0.0036269407373747953
356.1,-8.818830188679243,-8.730798223092751,-0.08803196558649162
356.2,-8.706504672897166,-8.735881899922653,0.02937722702548662
356.3,-8.814915887850493,-8.741016097141092,-0.073899790709401
356.4,-9.02972897196254,-8.746189496590457,-0.28353947537208235
356.5,-9.16850943396225,-8.751390913520929,-0.4171185204413206
356.6,-9.187,-8.75660933864707,-0.4303906613529289
356.7,-9.036452830188656,-8.761833977288585,-0.2746188529000708
356.8,-8.92700934579438,-8.767054285450616,-0.15995506034376383
356.9,-8.857660377358506,-8.772260002775178,-0.08540037458332783
357.0,-8.900411214953257,-8.777441182373966,-0.12297003257929084
357.1,-8.871,-8.782588217619143,-0.08841178238085767
357.2,-8.77701869158879,-8.787691866017417,0.010673174428626808
357.3,-8.75583018867924,-8.792743270326687,0.03691308164744633
357.4,-8.755439252336442,-8.797733977098115,0.04229472476167295
357.5,-8.764971698113214,-8.80265595284082,0.03768425472760484
357.6,-8.701373831775681,-8.807501598010932,0.10612776623525022
357.7,-8.62296261682243,-8.812263759022901,0.18930114220047045
357.8,-8.640094339622644,-8.816935738470164,0.17684139884751993
357.9,-8.697514018691601,-8.821511303724439,0.12399728503283747
358.0,-8.648915887850455,-8.82598469405646,0.1770688062060053
358.1,-8.624716981132075,-8.830350626387125,0.20563364525505
358.2,-8.818560747663529,-8.834604299740045,0.016043552076515866
358.3,-8.930537735849075,-8.838741398428077,-0.09179633742099824
358.4,-8.970925233644852,-8.842758093971083,-0.12816713967376892
358.5,-8.982849056603772,-8.846651045716998,-0.1361980108867744
358.6,-8.95834579439251,-8.85041740012982,-0.10792839426269119
358.7,-8.884518867924518,-8.854054788717786,-0.03046407920673211
358.8,-8.8637663551402,-8.857561324596636,-0.006205030543563694
358.9,-8.92990566037734,-8.86093559770755,-0.06897006266978956
359.0,-8.951429906542062,-8.864176668730282,-0.08725323781177963
359.1,-8.921518867924528,-8.867284061747382,-0.0542348061771456
359.2,-8.97019626168225,-8.870257755727943,-0.09993850595430764
359.3,-8.954233644859817,-8.87309817491298,-0.08113546994683674
359.4,-8.979160377358513,-8.875806178200744,-0.10335419915776889
359.5,-8.928345794392516,-8.878383047648796,-0.04996274674372003
359.6,-8.973205607476652,-8.880830476229614,-0.09237513124703867
359.7,-8.964132075471696,-8.883150554997004,-0.0809815204746922
359.8,-8.963841121495328,-8.885345759840797,-0.07849536165453053
359.9,-8.894311320754738,-8.887418938026759,-0.006892382727979651
360.0,-8.813831775700919,-8.889373294737327,0.07554151903640793
360.1,-8.750377358490557,-8.891212379844978,0.14083502135442139
360.2,-8.70786915887851,-8.892940075159578,0.18507091628106664
360.3,-8.670952830188671,-8.894560582389238,0.22360775220056617
360.4,-8.702523364485955,-8.896078412038014,0.1935550475520582
360.5,-8.756754716981133,-8.897498373433798,0.14074365645266518
360.6,-8.762457943925238,-8.898825566039807,0.13636762211456954
360.7,-8.790775700934578,-8.90006537215875,0.10928967122417177
360.8,-8.837641509433963,-8.901223451095907,0.06358194166194409
360.9,-8.854822429906568,-8.902305734809428,0.04748330490286001
361.0,-8.762905660377363,-8.903318425044535,0.14041276466717179
361.1,-8.788700934579438,-8.904267991922545,0.11556705734310668
361.2,-8.802719626168225,-8.905161173933367,0.10244154776514236
361.3,-8.811320754716983,-8.90600497925814,0.0946842245411581
361.4,-8.85928971962615,-8.906806688324442,0.04751696869829303
361.5,-8.753933962264174,-8.90757385747099,0.15363989520681542
361.6,-8.789495327102827,-8.908314323574054,0.11881899647122651
361.7,-8.797735849056602,-8.909036209464162,0.11130036040755975
361.8,-8.82985981308412,-8.909747929937483,0.07988811685336294
361.9,-8.835632075471706,-8.91045819814014,0.07482612266843347
362.0,-8.898766355140204,-8.911176032076826,0.012409676936622205
362.1,-9.017121495327135,-8.911910760970645,-0.10521073435648987
362.2,-9.073783018867925,-8.91267203118203,-0.1611109876858947
362.3,-9.059177570093453,-8.913469811384896,-0.14570775870855712
362.4,-9.014132075471686,-8.91431439670138,-0.09981767877030556
362.5,-9.019728971962625,-8.915216411513438,-0.10451256044918722
362.6,-8.970462264150965,-8.916186810696253,-0.05427545345471252
362.7,-9.026616822429904,-8.917236879047923,-0.10937994338198109
362.8,-8.964,-8.91837822871726,-0.04562177128273959
362.9,-9.106452830188639,-8.919622794455405,-0.18683003573323376
363.0,-9.033299065420543,-8.920982826538552,-0.11231623888199138
363.1,-9.0786320754717,-8.922470881231442,-0.15616119424025854
363.2,-9.088728971962617,-8.9240998086867,-0.16462916327591692
363.3,-9.131283018867935,-8.92588273820501,-0.20540028066292493
363.4,-9.128392523364496,-8.927833060815134,-0.20055946254936252
363.5,-9.10003738317757,-8.929964409170475,-0.17007297400709476
363.6,-8.960132075471618,-8.932290634800268,-0.027841440671350526
363.7,-8.81591588785047,-8.934825782796443,0.11890989494597193
363.8,-8.656943396226419,-8.937584064055788,0.2806406678293687
363.9,-8.491140186915858,-8.940579825221675,0.449439638305817
364.0,-8.579773584905658,-8.94382751647005,0.36405393156439203
364.1,-8.608504672897274,-8.947341657254144,0.3388369843568704
364.2,-8.793584905660353,-8.951136800063228,0.1575518944028751
364.3,-8.982897196261705,-8.955227492173423,-0.027669704088282288
364.4,-9.157811320754675,-8.95962823529025,-0.1981830854644251
364.5,-9.248377358490549,-8.964353442920478,-0.2840239155700708
364.6,-9.362355140186951,-8.969417395278212,-0.392937744908739
364.7,-9.448047169811323,-8.974834191532988,-0.473212978278335
364.8,-9.58456074766356,-8.980617699244911,-0.6039430484186479
364.9,-9.55536448598132,-8.986781500899264,-0.5685829850820561
365.0,-9.451537735849033,-8.993338837545723,-0.4581988983033103
365.1,-9.434728971962627,-9.000302549660073,-0.434426422302554
365.2,-9.450415094339624,-9.007685015470788,-0.442730078868836
365.3,-9.36986956521738,-9.015498087118454,-0.3543714780989262
365.4,-9.228347826086994,-9.023753025134688,-0.20459480095230553
365.5,-9.127068965517251,-9.03246043183543,-0.09460853368182143
365.6,-9.063121739130425,-9.041630184318278,-0.021491554812147484
365.7,-9.016165217391315,-9.051271367829886,0.03510615043857079
365.8,-8.966113043478265,-9.061392210322744,0.09527916684447924
365.9,-8.340408695652288,-9.072000019049833,0.7315913233975451
366.0,-8.214426086956598,-9.083101120049934,0.8686750330933357
366.1,-8.497730434782675,-9.094700801347829,0.596970366565154
366.2,-8.63425,-9.106803260619781,0.4725532606197813
366.3,-8.664191304347854,-9.119411557954,0.4552202536061465
366.4,-8.750278260869559,-9.132527574187987,0.3822493133184288
366.5,-8.605426086956514,-9.146151975157617,0.5407258882011021
366.6,-8.654339130434801,-9.160284182061746,0.505945051626945
366.7,-8.671765217391307,-9.174922348028298,0.5031571306369909
366.8,-8.818852173913022,-9.190063340853676,0.3712111669406539
366.9,-9.06715517241372,-9.205702731771355,0.13854755935763485
367.0,-9.183956521739141,-9.221834789991126,0.03787826825198515
367.1,-9.103886956521745,-9.238452482648395,0.13456552612665007
367.2,-9.230843478260821,-9.255547479723981,0.024704001463160097
367.3,-9.273800000000008,-9.273110163442324,-0.000689836557684842
367.4,-9.549826086956495,-9.291129641624304,-0.25869644533219116
367.5,-9.782278260869576,-9.309593764454092,-0.47268449641548393
367.6,-9.906086206896576,-9.328489144119201,-0.5775970627773752
367.7,-9.944208695652172,-9.347801176809027,-0.5964075188431455
367.8,-9.879515151515132,-9.367514066618295,-0.5120010848968377
367.9,-9.776484848484868,-9.387610850997737,-0.38887399748713136
368.0,-9.564210526315755,-9.408073427513317,-0.15613709880243754
368.1,-9.427977272727254,-9.428882581799256,0.0009053090720012591
368.2,-9.337285714285715,-9.450018016699905,0.11273230241419085
368.3,-9.044052631578966,-9.471458382676538,0.42740575109757195
368.4,-9.160666666666579,-9.493181309598254,0.33251464293167565
368.5,-9.22618181818182,-9.515163440039167,0.28898162185734755
368.6,-9.273105263158035,-9.53738046416994,0.2642752010119054
368.7,-9.609947368420983,-9.559807156271484,-0.05014021214949871
368.8,-9.750159090909087,-9.582417412828919,-0.1677416780801675
368.9,-9.74214285714289,-9.605184292103388,-0.13695856503950132
369.0,-9.649181818181818,-9.628080055042282,-0.02110176313953538
369.1,-9.583272727272714,-9.65107620737976,0.06780348010704529
369.2,-9.625037593984962,-9.67414354279101,0.049105948806047905
369.3,-9.733159090909126,-9.697252186979792,-0.03590690392933382
369.4,-9.835518796992483,-9.720371642587573,-0.11514715440491052
369.5,-9.815218045112777,-9.743470834813406,-0.07174721029937103
369.6,-9.88236363636367,-9.766518157634277,-0.1158454787293941
369.7,-9.927714285714284,-9.789481520522877,-0.13823276519140748
369.8,-10.003363636363627,-9.812328395575769,-0.19103524078785838
369.9,-10.194272727272645,-9.835025864987916,-0.3592468622847296
370.0,-10.267606060606044,-9.857540668840036,-0.41006539176600754
370.1,-10.278315789473682,-9.879839253206585,-0.398476536267097
370.2,-10.260363636363639,-9.901887818649538,-0.3584758177141012
370.3,-10.249,-9.923652369237303,-0.3253476307626979
370.4,-10.205390977443619,-9.94509876231435,-0.2602922151292688
370.5,-10.193537878787879,-9.966192759336579,-0.2273451194513001
370.6,-10.146263157894694,-9.986900078172583,-0.1593630797221106
370.7,-10.005360902255632,-10.007186447346971,0.0018255450913393645
370.8,-9.92340601503759,-10.027017662765694,0.10361164772810305
370.9,-9.84032835820897,-10.046359647511684,0.20603128930271453
371.0,-9.60021052631571,-10.065178515326613,0.4649679890109031
371.1,-9.08157894736843,-10.083440638395853,1.0018616910274236
371.2,-9.160526315789467,-10.101112720021067,0.9405864042316008
371.3,-9.230654135338364,-10.118161872687507,0.8875077373491429
