ks_window_id,ks_window_label,ks_window_kyr,dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,event_count,n_events_total,source,cheng_local_resolution_ka,cheng_log_resolution,cheng_log_resolution_scaled,same_type_history_count,same_type_history_rate_per_kyr,same_type_history_window_ka,same_type_history_coverage_ka,same_type_history_complete
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,62.6,62.8,62.7,0.19999999999999574,4.551,0.20180178752535488,202.65777247905052,-0.2134506088586934,-0.014163,38.38206676777095,0.6829549246934334,39.1304347826087,0.6310879443260529,0.7757112907044197,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09047432432432498,-2.4026891776527846,-0.06422872344309298,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,62.8,63.0,62.9,0.20000000000000284,4.537,0.19470239604462453,200.98499529029297,-0.22762927282602743,-0.013477,38.43670316174642,0.7375913186689047,42.260869565217206,0.6725072218945248,0.740090559661254,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10614728171334468,-2.2429276991367892,-0.034462154206217795,1.0,0.2,5.0,5.000000000000007,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,63.0,63.2,63.1,0.20000000000000284,4.513,0.182532010649087,199.5063426348572,-0.24016251351506504,-0.012746,38.4913395557219,0.7922277126443831,45.391304347826114,0.711919473594434,0.7022611075070468,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09379982014388576,-2.3665923404143787,-0.05750320353134752,1.0,0.2,5.0,4.999999999999993,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,63.2,63.4,63.3,0.19999999999999574,4.479000000000001,0.16529063133874272,198.58359558109586,-0.24798383035873084,-0.01197,38.54597594969737,0.8468641066198543,48.52173913043461,0.749207077776329,0.6623358321953099,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09286982758620616,-2.3765564697028223,-0.059359708285213676,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,63.4,63.6,63.5,0.20000000000000284,4.445,0.14804925202839755,197.66084852733454,-0.25580514720239667,-0.01115,38.60061234367285,0.9015005005953327,51.65217391304352,0.7842587535740317,0.6204338864395674,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10674999999999935,-2.2372656268734095,-0.03340720361601523,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,63.6,63.8,63.7,0.19999999999999574,4.411,0.1308078727180524,197.33533780989862,-0.25856421584065187,-0.010286,38.65524873764833,0.9561368945708111,54.78260869565243,0.8169698930104445,0.5766803221148635,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09959208754208806,-2.306672559895808,-0.04633902107615186,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,63.8,64.0,63.9,0.20000000000000284,4.377000000000001,0.1135664934077081,197.27812240724168,-0.25904918058878484,-0.009383,38.7098851316238,1.0107732885462823,57.91304347826093,0.8472428731888841,0.5312057170538025,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09345877192982809,-2.3702348818579466,-0.05818187753389999,1.0,0.2,5.0,5.000000000000007,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,64.0,64.2,64.1,0.20000000000000284,4.372,0.11103099645030405,199.5701229192682,-0.2396219040265556,-0.008441,38.76452152559927,1.0654096825217536,61.043478260869435,0.8749873476381814,0.48414578535096253,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.0990421874999987,-2.312209383254238,-0.047370635438900396,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,64.2,64.4,64.30000000000001,0.20000000000000284,4.396000000000002,0.12320138184584249,201.087366731965,-0.22676155997037964,-0.007464999999999929,38.81915791957475,1.120046076497232,64.17391304347834,0.9001205159420516,0.43564097233870797,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10364374999999888,-2.266795741001876,-0.03890921946453417,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,64.4,64.6,64.5,0.19999999999998863,4.42,0.13537176724137912,202.54728433105532,-0.21438711990949305,-0.006457,38.87379431355022,1.1746824704727032,67.30434782608684,0.922567370848071,0.38583603544313727,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09489582043343253,-2.354975616133462,-0.055338789238079854,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,64.6,64.8,64.69999999999999,0.20000000000000284,4.443999999999999,0.1475421526369162,203.283873824101,-0.20814369731026414,-0.005418000000000075,38.92843070752569,1.2293188644481745,70.43478260869534,0.9422609221188186,0.33487961217099127,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10526092964824163,-2.251312967172252,-0.03602448740359347,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,64.8,65.0,64.9,0.20000000000000284,4.468000000000001,0.15971253803245464,201.2161397695316,-0.22567006396004388,-0.00435,38.98306710150118,1.28395525842366,73.56521739130466,0.9591423964570648,0.28292377651692485,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.12345013623978188,-2.0919179595886264,-0.006326198596287489,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,65.0,65.2,65.1,0.20000000000000284,4.489,0.17036162525354948,200.21618415210267,-0.23414581002895304,-0.003253,39.03770349547665,1.3385916523991312,76.69565217391316,0.9731614129083759,0.2301235851149845,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.12084516971279309,-2.113245141909112,-0.010299853917126536,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,65.2,65.4,65.30000000000001,0.20000000000000284,4.5070000000000014,0.1794894143002034,204.14032657995745,-0.20088429904084773,-0.0021289999999999187,39.09233988945213,1.3932280463746096,79.82608695652206,0.9842761332177125,0.1766366144885818,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04630588235293814,-3.072486277300375,-0.18902452482472606,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,65.4,65.6,65.5,0.19999999999998863,4.525,0.188617203346856,208.06446900781165,-0.16762278805274727,-0.000984,39.1469762834276,1.4478644403500809,82.95652173913057,0.9924533866912019,0.12262249078029626,1,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.047342685851321654,-3.050342941158801,-0.18489880469171177,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,65.6,65.8,65.69999999999999,0.20000000000000284,4.542999999999999,0.1977449923935086,201.36932043414805,-0.22437168591873236,0.00017499999999991746,39.20161267740307,1.5025008343255521,86.08695652173907,0.9976687691905392,0.06824241336467211,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.045591666666672595,-3.0880303277002272,-0.1919206738635718,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,65.8,66.0,65.9,0.20000000000000284,4.561000000000001,0.20687278144016252,200.0699556026975,-0.23538526109176117,0.00134,39.25624907137855,1.5571372283010305,89.21739130434797,0.9999067159645221,0.013658673765948537,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.058217283950621534,-2.8435729932365303,-0.14637367317625,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,66.0,66.2,66.1,0.20000000000000284,4.557000000000001,0.20484438387423984,201.8213593466747,-0.22054014882942333,0.002505,39.31088546535402,1.6117736222765018,92.34782608695647,0.9991605481003866,-0.04096582868361342,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.11818951355661951,-2.135465895740893,-0.014439998422380616,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,66.2,66.4,66.30000000000001,0.20000000000000284,4.530999999999999,0.1916597996957396,203.33305802282476,-0.2077268060285718,0.0036660000000000824,39.3655218593295,1.6664100162519802,95.47826086956539,0.9954324924563085,-0.09546807299941296,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.12233979591836981,-2.100952893320411,-0.008009576735848319,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,66.4,66.6,66.5,0.19999999999998863,4.505000000000001,0.1784752155172416,204.7148022306522,-0.196014973189587,0.004822,39.42015825330497,1.7210464102274514,98.60869565217389,0.9887336750155848,-0.14968540306314373,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.0931208994708965,-2.3738566357791595,-0.05885667842993648,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,66.6,66.8,66.69999999999999,0.20000000000000284,4.479000000000002,0.1652906313387432,205.7982760484627,-0.18683131664322422,0.005973999999999919,39.47479464728044,1.7756828042029227,101.73913043478238,0.9790840876823237,-0.20345601305262995,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.1051097014925414,-2.252750698103895,-0.03629236372596026,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,66.8,67.0,66.9,0.20000000000000284,4.452999999999999,0.15210604716024295,206.88174986627337,-0.17764766009686003,0.007124,39.52943104125592,1.830319198178401,104.8695652173913,0.9665125286177448,-0.2566194303339734,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.10572350746268026,-2.246928012888707,-0.03520748792102667,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,67.0,67.2,67.1,0.20000000000000284,4.438000000000001,0.1444995562880326,204.80828082073714,-0.19522263723124036,0.00827,39.58406743523139,1.8849555921538723,107.9999999999998,0.9510565162951546,-0.30901699437494395,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.08727916666667644,-2.4386434853182504,-0.07092768741381543,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,67.2,67.4,67.30000000000001,0.20000000000000284,4.434,0.14247115872210947,201.39113753767947,-0.22418676148181899,0.00941000000000008,39.638703829206875,1.9395919861293578,111.13043478260911,0.9327621775300611,-0.3604923302504214,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09965439814813974,-2.3060470973400484,-0.04622248563441686,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,67.4,67.6,67.5,0.19999999999998863,4.43,0.1404427611561863,202.31081655166577,-0.21639144971838797,0.010538,39.69334022318235,1.994228380104829,114.26086956521762,0.9116841098196519,-0.4108918153265516,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.11021978672985518,-2.205278845478519,-0.027447464435456325,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,67.6,67.8,67.69999999999999,0.20000000000000284,4.426,0.13841436359026363,203.57169907274042,-0.2057040553129914,0.011646999999999921,39.74797661715782,2.0488647740803003,117.39130434782611,0.8878852184023751,-0.4600650377311525,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09070512422360621,-2.4001414270555164,-0.0637540295728539,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,67.8,68.0,67.9,0.20000000000000284,4.422,0.13638596602434047,202.29143054635315,-0.2165557678695702,0.01273,39.802613011133296,2.1035011680557787,120.52173913043502,0.8614365285239979,-0.5078652452418095,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.09959947735191986,-2.306598361876037,-0.04632519658908977,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,68.0,68.2,68.1,0.20000000000000284,4.425,0.13790726419878271,200.56836676885513,-0.23116066711115751,0.013783,39.85724940510877,2.15813756203125,123.65217391304353,0.8324169734703678,-0.5541497832521753,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.11086414790996889,-2.1994497199411165,-0.02636138867732444,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,68.2,68.4,68.30000000000001,0.20000000000000284,4.4350000000000005,0.14297825811359036,201.22712125267694,-0.22557698356629674,0.01480000000000007,39.911885799084246,2.2127739560067283,126.78260869565243,0.800913158999439,-0.5987805205094261,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.0912771168274436,-2.3938551599542954,-0.06258277974061573,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,68.4,68.6,68.5,0.19999999999998863,4.445,0.14804925202839755,202.60111882796423,-0.21393081213183332,0.015778,39.96652219305972,2.2674103499821996,129.91304347826093,0.7670191048756821,-0.6416242613521619,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.1083833870967697,-2.2220804572862805,-0.03057792082464627,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,68.6,68.8,68.69999999999999,0.20000000000000284,4.454999999999999,0.1531202459432043,203.77128364016747,-0.20401235211806934,0.016712999999999933,40.02115858703519,2.322046743957671,133.04347826086942,0.7308359642781257,-0.6825531432186523,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.11799022988506279,-2.137153455528595,-0.01475442256096899,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,68.8,69.0,68.9,0.20000000000000284,4.465,0.15819123985801195,204.63574092020215,-0.19668510652307705,0.017603,40.07579498101067,2.3766831379331492,136.17391304347834,0.6924717219195247,-0.7214450182389566,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.11913659793814473,-2.1274845623500815,-0.012952925849023167,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,69.0,69.2,69.1,0.20000000000000284,4.455000000000001,0.1531202459432052,205.6316020808552,-0.1882440655703926,0.018446,40.13043137498614,2.4313195319086205,139.30434782608685,0.652040871777552,-0.7581838177721615,1,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.08768077319588158,-2.4340526374376275,-0.07007232608038333,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,69.2,69.4,69.30000000000001,0.20000000000000284,4.424999999999998,0.13790726419878183,207.91883369560648,-0.16885721076451835,0.01923900000000005,40.18506776896162,2.485955925884106,142.43478260869617,0.6096640753997277,-0.7926598988008635,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.05136600000000007,-2.968778803993732,-0.1697018713713499,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,69.4,69.6,69.5,0.19999999999998863,4.395,0.12269428245436069,210.20606531035747,-0.1494703559586465,0.019981,40.239704162937095,2.5405923198595772,145.56521739130466,0.5654678018020015,-0.8247703711489716,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.0452214285714294,-3.0961842210472965,-0.19343989760336294,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,69.6,69.8,69.69999999999999,0.20000000000000284,4.365000000000002,0.10748130070994001,212.26569138521432,-0.13201271353620012,0.02066799999999995,40.294340556912566,2.5952287138350485,148.69565217391315,0.519583950035432,-0.8544194045464896,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.05762500000000331,-2.853798777665267,-0.148278929205593,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,69.8,70.0,69.9,0.20000000000000284,4.334999999999999,0.09226831896551663,214.13136438252906,-0.11619904111189945,0.0213,40.348976950888044,2.649865107810527,151.82608695652206,0.47214945554761356,-0.8815185146246742,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.048272422062351626,-3.0308948531840407,-0.1812752600011963,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,70.0,70.2,70.1,0.20000000000000284,4.3100000000000005,0.07959083417849909,216.1598575743881,-0.09900528481208014,0.021872,40.403613344863516,2.704501501785998,154.95652173913058,0.4233058815134958,-0.9059868269881645,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04419718309859223,-3.119094222730459,-0.19770846195099764,1.0,0.2,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,70.2,70.4,70.30000000000001,0.20000000000000284,4.289999999999999,0.0694488463488838,218.70628530689618,-0.07742145202252064,0.022383000000000035,40.458249738838994,2.7591378957614765,158.08695652173947,0.3731989963551859,-0.9277513185759867,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.051956060606059284,-2.957356905949611,-0.1675737568715031,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,70.4,70.6,70.5,0.19999999999998863,4.27,0.05930685851926942,221.0292538756059,-0.05773168642565868,0.02283,40.512886132814465,2.8137742897369478,161.21739130434798,0.3219783387117359,-0.9467470355910446,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.041695833333330254,-3.177354075233746,-0.20856336858667707,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,70.6,70.8,70.69999999999999,0.20000000000000284,4.250000000000001,0.049164870689655485,222.96125390350156,-0.0413558179809444,0.023211999999999976,40.567522526789936,2.868410683712419,164.34782608695647,0.2697967711570251,-0.962917287347799,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04820710955711256,-3.032248767617905,-0.18152751973308395,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,70.8,71.0,70.9,0.20000000000000284,4.2299999999999995,0.0390228828600402,224.89325393139748,-0.02497994953622795,0.023527,40.622158920765415,2.9230470776878974,167.4782608695654,0.21681002399777793,-0.9762138154595452,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.04410963302752083,-3.121077084384801,-0.19807790638321857,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,71.0,71.2,71.1,0.20000000000000284,4.218999999999999,0.03344478955375211,229.98098264211646,0.018144261046665996,0.023775,40.676795314740886,2.9776834716633687,170.60869565217388,0.16317623051314276,-0.9865969378604019,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.043249999999997055,-3.1407580456043167,-0.201744839740563,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,71.2,71.4,71.30000000000001,0.20000000000000284,4.217,0.03243059077079076,235.14381096053887,0.061905025086207995,0.02395400000000001,40.731431708716364,3.032319865638847,173.7391304347828,0.1090554550227866,-0.9940356672322039,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.05240328282827935,-2.948786040222888,-0.16597684333236778,3.0,0.6,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,71.4,71.6,71.5,0.19999999999998863,4.215,0.03141639198782941,236.37314271981188,0.0723249913771459,0.02406,40.786068102691836,3.0869562596143183,176.86956521739128,0.054609215192110296,-0.998507803482828,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.047618918918919985,-3.0445251404297555,-0.1838148389584444,3.0,0.6,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,71.6,71.8,71.69999999999999,0.20000000000000284,4.213,0.03040219320486806,237.59355634235934,0.08266936645085762,0.02409,40.84070449666731,3.1415926535897896,179.9999999999998,3.675178358715236e-15,-1.0,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.056294567219152145,-2.8771572454881484,-0.15263105123260282,3.0,0.6,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,71.8,72.0,71.9,0.20000000000000284,4.211,0.02938799442190671,238.5419915838939,0.09070841951475302,0.024039,40.89630790646537,3.1971960633878496,183.185840707965,-0.05557476235348972,-0.9984545286538357,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03387890625000168,-3.384962692777194,-0.2472447600314881,3.0,0.6,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,72.0,72.2,72.1,0.20000000000000284,4.212,0.02989509381338716,239.3358195869324,0.09743700272271906,0.023904,40.95191131626341,3.2527994731858954,186.3716814159294,-0.11097774630139455,-0.9938228915787074,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.032231786941586404,-3.434802141266762,-0.2565307869759863,3.0,0.6,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,72.2,72.4,72.30000000000001,0.20000000000000284,4.216,0.03192349137931031,235.98072331905865,0.06899879655877011,0.02368799999999998,41.007514726061466,3.3084028829839482,189.5575221238942,-0.1660377043953651,-0.9861194048993851,1,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.027186842105260844,-3.6050221688532083,-0.2882459806742435,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,72.4,72.6,72.5,0.19999999999998863,4.220000000000001,0.033951888945233454,232.7789136804142,0.04185986660514637,0.023395,41.06311813585951,3.364006292781994,192.74336283185858,-0.22058444946027694,-0.9753678796517273,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.03021451612903672,-3.499432803560068,-0.26857269533743255,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,72.6,72.8,72.69999999999999,0.20000000000000284,4.224,0.03598028651115615,232.5362362801268,0.03980290329032666,0.023028000000000028,41.11872154565756,3.41960970258004,195.929203539823,-0.27444938063308844,-0.9616015481841292,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.032467741935485406,-3.42750823838739,-0.25517179564038633,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,72.8,73.0,72.9,0.20000000000000284,4.228000000000001,0.0380086840770793,232.19598370490422,0.036918880863117426,0.022592,41.17432495545561,3.4752131123780927,199.11504424778778,-0.327466004498425,-0.9448629614382381,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.024267805755397512,-3.7186046730795983,-0.3094085381790804,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,73.0,73.2,73.1,0.20000000000000284,4.210000000000002,0.028880895030426713,231.37859657976378,0.029990607655853308,0.022091,41.229928365253656,3.5308165221761385,202.30088495575217,-0.3794704497101646,-0.9252038574264406,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.02379117647059305,-3.738440503574189,-0.31310432659611764,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,73.2,73.4,73.30000000000001,0.20000000000000284,4.169999999999998,0.00859691937119569,231.1708294597923,0.02822954814515745,0.021524999999999954,41.285531775051716,3.5864199319741985,205.48672566371738,-0.4303019735084312,-0.9026850013126115,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.02409782608695556,-3.725633646414906,-0.3107181681561755,2.0,0.4,5.0,5.0,True
ks_0p4_4kyr,KS 0.4-4 kyr,0.4-4,strong_monsoon_start,Strong monsoon starts,73.4,73.6,73.5,0.19999999999998863,4.130000000000001,-0.011687056288032181,231.86457843035643,0.034109849238107476,0.02089,41.34113518484976,3.6420233417722443,208.67256637168177,-0.4798034585661746,-0.8773759975905069,0,96,data/raw/rousseau_2023_ks_0p4_4kyr_strong_monsoon_start_times.csv,0.023352611940303834,-3.7570464407246873,-0.31657096274365304,2.0,0.4,5.0,5.0,True
