ks_window_id,ks_window_label,ks_window_kyr,dataset_id,dataset_label,model_id,term,beta,rate_ratio_per_unit
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,co2_scaled,-2.4263748503641565,0.08835655845086192
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,pre_phase_sin,-0.4887805870449427,0.6133738944091979
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,pre_phase_cos,-0.44136501108850557,0.6431579039561798
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,intercept,-1.934198795198201,0.1445400286086751
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,same_type_history_count,-0.39100639626861733,0.6763758297439598
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,cheng_log_resolution_scaled,-1.9804695241084118,0.1380044256918448
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,lr04_scaled,0.11481926916633432,1.1216706987714267
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,co2_scaled,-2.3186968744929146,0.09840173189765287
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_sin,-0.49230755953464084,0.611214352119482
ks_0p6_4kyr,KS 0.6-4 kyr,0.6-4,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,pre_phase_cos,-0.43870679786544436,0.644869829123999
