driver,driver_label,age_ka,source,value,phase_unwrapped_rad,phase_rad,phase_deg,phase_extrapolated
pre,Precession index,76.8,data/raw/pre_800_inter100.txt,0.001872,23.409035524978812,4.559479603440053,261.2389380530973,False
pre,Precession index,76.9,data/raw/pre_800_inter100.txt,0.001131,23.43683722987784,4.5872813083390795,262.8318584070797,False
pre,Precession index,77.0,data/raw/pre_800_inter100.txt,0.000386,23.46463893477686,4.615083013238102,264.42477876106193,False
pre,Precession index,77.1,data/raw/pre_800_inter100.txt,-0.000359,23.492440639675884,4.642884718137125,266.0176991150441,False
pre,Precession index,77.2,data/raw/pre_800_inter100.txt,-0.001107,23.52024234457491,4.670686423036152,267.6106194690265,False
pre,Precession index,77.3,data/raw/pre_800_inter100.txt,-0.001856,23.548044049473933,4.698488127935175,269.2035398230087,False
pre,Precession index,77.4,data/raw/pre_800_inter100.txt,-0.002607,23.575845754372963,4.726289832834205,270.7964601769913,False
pre,Precession index,77.5,data/raw/pre_800_inter100.txt,-0.003359,23.603647459271986,4.754091537733228,272.3893805309735,False
pre,Precession index,77.6,data/raw/pre_800_inter100.txt,-0.004111,23.63144916417101,4.7818932426322505,273.9823008849557,False
pre,Precession index,77.7,data/raw/pre_800_inter100.txt,-0.004864,23.659250869070036,4.809694947531277,275.57522123893807,False
pre,Precession index,77.8,data/raw/pre_800_inter100.txt,-0.005616,23.68705257396906,4.8374966524303,277.1681415929203,False
pre,Precession index,77.9,data/raw/pre_800_inter100.txt,-0.006368,23.714854278868085,4.865298357329326,278.7610619469027,False
pre,Precession index,78.0,data/raw/pre_800_inter100.txt,-0.007119,23.742655983767108,4.893100062228349,280.35398230088487,False
pre,Precession index,78.1,data/raw/pre_800_inter100.txt,-0.00787,23.77045768866613,4.920901767127372,281.9469026548671,False
pre,Precession index,78.2,data/raw/pre_800_inter100.txt,-0.00862,23.79825939356516,4.948703472026402,283.5398230088497,False
pre,Precession index,78.3,data/raw/pre_800_inter100.txt,-0.009366,23.826061098464184,4.976505176925425,285.1327433628319,False
pre,Precession index,78.4,data/raw/pre_800_inter100.txt,-0.010109,23.85386280336321,5.004306881824451,286.72566371681427,False
pre,Precession index,78.5,data/raw/pre_800_inter100.txt,-0.010846,23.881664508262233,5.032108586723474,288.3185840707965,False
pre,Precession index,78.6,data/raw/pre_800_inter100.txt,-0.011579,23.909466213161256,5.059910291622497,289.9115044247787,False
pre,Precession index,78.7,data/raw/pre_800_inter100.txt,-0.012304,23.937267918060282,5.087711996521524,291.50442477876106,False
pre,Precession index,78.8,data/raw/pre_800_inter100.txt,-0.013023,23.965069622959305,5.1155137014205465,293.09734513274327,False
pre,Precession index,78.9,data/raw/pre_800_inter100.txt,-0.013733,23.99287132785833,5.143315406319573,294.69026548672565,False
pre,Precession index,79.0,data/raw/pre_800_inter100.txt,-0.014435,24.020673032757355,5.171117111218596,296.28318584070786,False
pre,Precession index,79.1,data/raw/pre_800_inter100.txt,-0.015126,24.048474737656377,5.198918816117619,297.87610619469007,False
pre,Precession index,79.2,data/raw/pre_800_inter100.txt,-0.015807,24.076276442555407,5.226720521016649,299.4690265486727,False
pre,Precession index,79.3,data/raw/pre_800_inter100.txt,-0.016478,24.10407814745443,5.254522225915672,301.0619469026549,False
pre,Precession index,79.4,data/raw/pre_800_inter100.txt,-0.017139,24.131879852353457,5.282323930814698,302.65486725663726,False
pre,Precession index,79.5,data/raw/pre_800_inter100.txt,-0.017789,24.15968155725248,5.310125635713721,304.24778761061947,False
pre,Precession index,79.6,data/raw/pre_800_inter100.txt,-0.018428,24.187483262151503,5.337927340612744,305.8407079646017,False
pre,Precession index,79.7,data/raw/pre_800_inter100.txt,-0.019055,24.21528496705053,5.36572904551177,307.43362831858406,False
pre,Precession index,79.8,data/raw/pre_800_inter100.txt,-0.019671,24.243086671949552,5.393530750410793,309.02654867256626,False
pre,Precession index,79.9,data/raw/pre_800_inter100.txt,-0.020275,24.270888376848582,5.421332455309823,310.61946902654887,False
pre,Precession index,80.0,data/raw/pre_800_inter100.txt,-0.020866,24.298690081747605,5.449134160208846,312.2123893805311,False
pre,Precession index,80.1,data/raw/pre_800_inter100.txt,-0.021445,24.326491786646628,5.476935865107869,313.80530973451323,False
pre,Precession index,80.2,data/raw/pre_800_inter100.txt,-0.02201,24.354293491545654,5.5047375700068955,315.39823008849567,False
pre,Precession index,80.3,data/raw/pre_800_inter100.txt,-0.022562,24.382095196444677,5.532539274905918,316.9911504424779,False
pre,Precession index,80.4,data/raw/pre_800_inter100.txt,-0.023099,24.409896901343703,5.560340979804945,318.58407079646025,False
pre,Precession index,80.5,data/raw/pre_800_inter100.txt,-0.023621,24.437698606242726,5.588142684703968,320.17699115044246,False
pre,Precession index,80.6,data/raw/pre_800_inter100.txt,-0.024127,24.46550031114175,5.615944389602991,321.7699115044246,False
pre,Precession index,80.7,data/raw/pre_800_inter100.txt,-0.024618,24.493302016040776,5.643746094502017,323.36283185840705,False
pre,Precession index,80.8,data/raw/pre_800_inter100.txt,-0.025092,24.5211037209398,5.67154779940104,324.95575221238926,False
pre,Precession index,80.9,data/raw/pre_800_inter100.txt,-0.025549,24.54890542583883,5.69934950430007,326.54867256637186,False
pre,Precession index,81.0,data/raw/pre_800_inter100.txt,-0.025989,24.57670713073785,5.727151209199093,328.141592920354,False
pre,Precession index,81.1,data/raw/pre_800_inter100.txt,-0.02641,24.604508835636874,5.754952914098116,329.7345132743362,False
pre,Precession index,81.2,data/raw/pre_800_inter100.txt,-0.026814,24.6323105405359,5.782754618997142,331.32743362831866,False
pre,Precession index,81.3,data/raw/pre_800_inter100.txt,-0.027198,24.660112245434924,5.810556323896165,332.9203539823008,False
pre,Precession index,81.4,data/raw/pre_800_inter100.txt,-0.027562,24.68791395033395,5.8383580287951915,334.51327433628325,False
pre,Precession index,81.5,data/raw/pre_800_inter100.txt,-0.027907,24.715715655232973,5.866159733694214,336.1061946902654,False
pre,Precession index,81.6,data/raw/pre_800_inter100.txt,-0.028231,24.743517360131996,5.893961438593237,337.6991150442476,False
pre,Precession index,81.7,data/raw/pre_800_inter100.txt,-0.028535,24.771319065031026,5.921763143492267,339.2920353982302,False
pre,Precession index,81.8,data/raw/pre_800_inter100.txt,-0.028817,24.79912076993005,5.94956484839129,340.8849557522124,False
pre,Precession index,81.9,data/raw/pre_800_inter100.txt,-0.029079,24.826922474829075,5.977366553290317,342.4778761061948,False
pre,Precession index,82.0,data/raw/pre_800_inter100.txt,-0.029319,24.854724179728098,6.0051682581893395,344.070796460177,False
pre,Precession index,82.1,data/raw/pre_800_inter100.txt,-0.029538,24.88252588462712,6.032969963088362,345.6637168141592,False
pre,Precession index,82.2,data/raw/pre_800_inter100.txt,-0.029736,24.910327589526148,6.060771667987389,347.2566371681416,False
pre,Precession index,82.3,data/raw/pre_800_inter100.txt,-0.029912,24.93812929442517,6.088573372886412,348.8495575221238,False
pre,Precession index,82.4,data/raw/pre_800_inter100.txt,-0.030066,24.965930999324197,6.116375077785438,350.4424778761062,False
pre,Precession index,82.5,data/raw/pre_800_inter100.txt,-0.030198,24.99373270422322,6.144176782684461,352.0353982300884,False
pre,Precession index,82.6,data/raw/pre_800_inter100.txt,-0.030309,25.021534409122246,6.1719784875834875,353.6283185840708,False
pre,Precession index,82.7,data/raw/pre_800_inter100.txt,-0.030397,25.049336114021273,6.199780192482514,355.2212389380532,False
pre,Precession index,82.8,data/raw/pre_800_inter100.txt,-0.030463,25.077137818920296,6.227581897381537,356.8141592920354,False
pre,Precession index,82.9,data/raw/pre_800_inter100.txt,-0.030506,25.104939523819322,6.255383602280563,358.4070796460178,False
pre,Precession index,83.0,data/raw/pre_800_inter100.txt,-0.030527,25.132741228718345,0.0,0.0,False
pre,Precession index,83.1,data/raw/pre_800_inter100.txt,-0.030523,25.16005942570608,0.027318196987735632,1.5652173913042504,False
pre,Precession index,83.2,data/raw/pre_800_inter100.txt,-0.030495,25.18737762269382,0.05463639397547482,3.1304347826087047,False
pre,Precession index,83.3,data/raw/pre_800_inter100.txt,-0.030444,25.214695819681555,0.08195459096321045,4.695652173912955,False
pre,Precession index,83.4,data/raw/pre_800_inter100.txt,-0.03037,25.242014016669295,0.10927278795094963,6.260869565217409,False
pre,Precession index,83.5,data/raw/pre_800_inter100.txt,-0.030273,25.26933221365703,0.13659098493868527,7.826086956521659,False
pre,Precession index,83.6,data/raw/pre_800_inter100.txt,-0.030153,25.296650410644766,0.1639091819264209,9.39130434782591,False
pre,Precession index,83.7,data/raw/pre_800_inter100.txt,-0.03001,25.32396860763251,0.19122737891416364,10.956521739130567,False
pre,Precession index,83.8,data/raw/pre_800_inter100.txt,-0.029845,25.351286804620244,0.21854557590189927,12.521739130434819,False
pre,Precession index,83.9,data/raw/pre_800_inter100.txt,-0.029656,25.378605001607983,0.24586377288963845,14.086956521739271,False
pre,Precession index,84.0,data/raw/pre_800_inter100.txt,-0.029446,25.40592319859572,0.2731819698773741,15.652173913043523,False
pre,Precession index,84.1,data/raw/pre_800_inter100.txt,-0.029216,25.433241395583455,0.3005001668651097,17.217391304347775,False
pre,Precession index,84.2,data/raw/pre_800_inter100.txt,-0.028964,25.460559592571194,0.3278183638528489,18.782608695652225,False
pre,Precession index,84.3,data/raw/pre_800_inter100.txt,-0.028689,25.48787778955893,0.35513656084058454,20.347826086956477,False
pre,Precession index,84.4,data/raw/pre_800_inter100.txt,-0.028392,25.51519598654667,0.3824547578283237,21.91304347826093,False
pre,Precession index,84.5,data/raw/pre_800_inter100.txt,-0.028073,25.542514183534404,0.40977295481605935,23.478260869565183,False
pre,Precession index,84.6,data/raw/pre_800_inter100.txt,-0.027731,25.56983238052214,0.437091151803795,25.04347826086943,False
pre,Precession index,84.7,data/raw/pre_800_inter100.txt,-0.027366,25.59715057750988,0.46440934879153417,26.608695652173886,False
pre,Precession index,84.8,data/raw/pre_800_inter100.txt,-0.026979,25.624468774497615,0.4917275457792698,28.173913043478137,False
pre,Precession index,84.9,data/raw/pre_800_inter100.txt,-0.02657,25.651786971485357,0.5190457427670125,29.739130434782794,False
pre,Precession index,85.0,data/raw/pre_800_inter100.txt,-0.026138,25.679105168473093,0.5463639397547482,31.304347826087046,False
pre,Precession index,85.1,data/raw/pre_800_inter100.txt,-0.025682,25.70642336546083,0.5736821367424838,32.8695652173913,False
pre,Precession index,85.2,data/raw/pre_800_inter100.txt,-0.025204,25.733741562448568,0.601000333730223,34.43478260869575,False
pre,Precession index,85.3,data/raw/pre_800_inter100.txt,-0.024705,25.761059759436304,0.6283185307179586,36.0,False
pre,Precession index,85.4,data/raw/pre_800_inter100.txt,-0.024186,25.788377956424043,0.6556367277056978,37.56521739130445,False
pre,Precession index,85.5,data/raw/pre_800_inter100.txt,-0.023646,25.81569615341178,0.6829549246934334,39.1304347826087,False
pre,Precession index,85.6,data/raw/pre_800_inter100.txt,-0.023086,25.843014350399514,0.7102731216811691,40.695652173912954,False
pre,Precession index,85.7,data/raw/pre_800_inter100.txt,-0.022507,25.870332547387253,0.7375913186689083,42.26086956521741,False
pre,Precession index,85.8,data/raw/pre_800_inter100.txt,-0.021909,25.89765074437499,0.7649095156566439,43.82608695652166,False
pre,Precession index,85.9,data/raw/pre_800_inter100.txt,-0.021293,25.924968941362728,0.7922277126443831,45.391304347826114,False
pre,Precession index,86.0,data/raw/pre_800_inter100.txt,-0.02066,25.952287138350464,0.8195459096321187,46.956521739130366,False
pre,Precession index,86.1,data/raw/pre_800_inter100.txt,-0.020009,25.9796053353382,0.8468641066198543,48.52173913043461,False
pre,Precession index,86.2,data/raw/pre_800_inter100.txt,-0.019342,26.006923532325942,0.8741823036075971,50.086956521739275,False
pre,Precession index,86.3,data/raw/pre_800_inter100.txt,-0.018659,26.034241729313678,0.9015005005953327,51.65217391304352,False
pre,Precession index,86.4,data/raw/pre_800_inter100.txt,-0.01796,26.061559926301417,0.9288186975830719,53.21739130434798,False
pre,Precession index,86.5,data/raw/pre_800_inter100.txt,-0.017246,26.088878123289152,0.9561368945708075,54.78260869565223,False
pre,Precession index,86.6,data/raw/pre_800_inter100.txt,-0.016516,26.116196320276888,0.9834550915585432,56.34782608695648,False
pre,Precession index,86.7,data/raw/pre_800_inter100.txt,-0.015772,26.143514517264627,1.0107732885462823,57.91304347826093,False
pre,Precession index,86.8,data/raw/pre_800_inter100.txt,-0.015014,26.170832714252363,1.038091485534018,59.47826086956518,False
pre,Precession index,86.9,data/raw/pre_800_inter100.txt,-0.014242,26.198150911240102,1.0654096825217572,61.043478260869634,False
pre,Precession index,87.0,data/raw/pre_800_inter100.txt,-0.013456,26.225469108227838,1.0927278795094928,62.608695652173886,False
pre,Precession index,87.1,data/raw/pre_800_inter100.txt,-0.012658,26.252787305215573,1.1200460764972284,64.17391304347814,False
pre,Precession index,87.2,data/raw/pre_800_inter100.txt,-0.011847,26.280105502203313,1.1473642734849676,65.7391304347826,False
pre,Precession index,87.3,data/raw/pre_800_inter100.txt,-0.011024,26.307423699191048,1.1746824704727032,67.30434782608684,False
pre,Precession index,87.4,data/raw/pre_800_inter100.txt,-0.010189,26.334741896178787,1.2020006674604424,68.8695652173913,False
pre,Precession index,87.5,data/raw/pre_800_inter100.txt,-0.009342,26.362060093166527,1.2293188644481816,70.43478260869576,False
pre,Precession index,87.6,data/raw/pre_800_inter100.txt,-0.008485,26.389378290154262,1.2566370614359172,72.0,False
pre,Precession index,87.7,data/raw/pre_800_inter100.txt,-0.007618,26.416696487142,1.2839552584236564,73.56521739130446,False
pre,Precession index,87.8,data/raw/pre_800_inter100.txt,-0.006741,26.444014684129737,1.311273455411392,75.1304347826087,False
pre,Precession index,87.9,data/raw/pre_800_inter100.txt,-0.005856,26.471332881117476,1.3385916523991312,76.69565217391316,False
pre,Precession index,88.0,data/raw/pre_800_inter100.txt,-0.004962,26.498651078105212,1.3659098493868669,78.2608695652174,False
pre,Precession index,88.1,data/raw/pre_800_inter100.txt,-0.004062,26.525969275092947,1.3932280463746025,79.82608695652166,False
pre,Precession index,88.2,data/raw/pre_800_inter100.txt,-0.003156,26.553287472080687,1.4205462433623417,81.39130434782611,False
pre,Precession index,88.3,data/raw/pre_800_inter100.txt,-0.002245,26.580605669068422,1.4478644403500773,82.95652173913037,False
pre,Precession index,88.4,data/raw/pre_800_inter100.txt,-0.00133,26.60792386605616,1.4751826373378165,84.52173913043482,False
pre,Precession index,88.5,data/raw/pre_800_inter100.txt,-0.00041,26.635242063043897,1.5025008343255521,86.08695652173907,False
pre,Precession index,88.6,data/raw/pre_800_inter100.txt,0.000512,26.662560260031633,1.5298190313132878,87.65217391304331,False
pre,Precession index,88.7,data/raw/pre_800_inter100.txt,0.001436,26.689878457019372,1.557137228301027,89.21739130434777,False
pre,Precession index,88.8,data/raw/pre_800_inter100.txt,0.002363,26.71719665400711,1.5844554252887662,90.78260869565223,False
pre,Precession index,88.9,data/raw/pre_800_inter100.txt,0.00329,26.74451485099485,1.6117736222765053,92.34782608695669,False
pre,Precession index,89.0,data/raw/pre_800_inter100.txt,0.004219,26.771833047982586,1.639091819264241,93.91304347826093,False
pre,Precession index,89.1,data/raw/pre_800_inter100.txt,0.005149,26.79915124497032,1.6664100162519766,95.47826086956518,False
pre,Precession index,89.2,data/raw/pre_800_inter100.txt,0.006079,26.82646944195806,1.6937282132397158,97.04347826086963,False
pre,Precession index,89.3,data/raw/pre_800_inter100.txt,0.007009,26.853787638945796,1.7210464102274514,98.60869565217389,False
pre,Precession index,89.4,data/raw/pre_800_inter100.txt,0.007936,26.881105835933536,1.7483646072151906,100.17391304347834,False
pre,Precession index,89.5,data/raw/pre_800_inter100.txt,0.008862,26.90842403292127,1.7756828042029262,101.7391304347826,False
pre,Precession index,89.6,data/raw/pre_800_inter100.txt,0.009784,26.935742229909007,1.8030010011906619,103.30434782608684,False
pre,Precession index,89.7,data/raw/pre_800_inter100.txt,0.010702,26.963060426896746,1.830319198178401,104.8695652173913,False
pre,Precession index,89.8,data/raw/pre_800_inter100.txt,0.011615,26.99037862388448,1.8576373951661367,106.43478260869554,False
pre,Precession index,89.9,data/raw/pre_800_inter100.txt,0.012522,27.01769682087222,1.8849555921538759,108.0,False
pre,Precession index,90.0,data/raw/pre_800_inter100.txt,0.013422,27.045015017859956,1.9122737891416115,109.56521739130424,False
pre,Precession index,90.1,data/raw/pre_800_inter100.txt,0.014312,27.072333214847696,1.9395919861293507,111.1304347826087,False
pre,Precession index,90.2,data/raw/pre_800_inter100.txt,0.015193,27.099651411835435,1.9669101831170899,112.69565217391316,False
pre,Precession index,90.3,data/raw/pre_800_inter100.txt,0.016066,27.12696960882317,1.9942283801048255,114.2608695652174,False
pre,Precession index,90.4,data/raw/pre_800_inter100.txt,0.016929,27.15428780581091,2.0215465770925647,115.82608695652186,False
pre,Precession index,90.5,data/raw/pre_800_inter100.txt,0.017783,27.181606002798645,2.0488647740803003,117.39130434782611,False
pre,Precession index,90.6,data/raw/pre_800_inter100.txt,0.018626,27.20892419978638,2.076182971068036,118.95652173913037,False
pre,Precession index,90.7,data/raw/pre_800_inter100.txt,0.019458,27.23624239677412,2.103501168055775,120.52173913043482,False
pre,Precession index,90.8,data/raw/pre_800_inter100.txt,0.020279,27.263560593761856,2.1308193650435108,122.08695652173907,False
pre,Precession index,90.9,data/raw/pre_800_inter100.txt,0.021089,27.290878790749595,2.15813756203125,123.65217391304353,False
pre,Precession index,91.0,data/raw/pre_800_inter100.txt,0.021885,27.31819698773733,2.1854557590189856,125.21739130434777,False
pre,Precession index,91.1,data/raw/pre_800_inter100.txt,0.022672,27.345515184725066,2.212773956006721,126.78260869565203,False
pre,Precession index,91.2,data/raw/pre_800_inter100.txt,0.023445,27.372833381712805,2.2400921529944604,128.34782608695647,False
pre,Precession index,91.3,data/raw/pre_800_inter100.txt,0.024204,27.40015157870054,2.267410349982196,129.91304347826073,False
pre,Precession index,91.4,data/raw/pre_800_inter100.txt,0.024947,27.427469775688284,2.2947285469699388,131.4782608695654,False
pre,Precession index,91.5,data/raw/pre_800_inter100.txt,0.025674,27.45478797267602,2.3220467439576744,133.04347826086965,False
pre,Precession index,91.6,data/raw/pre_800_inter100.txt,0.026383,27.482106169663755,2.34936494094541,134.60869565217388,False
pre,Precession index,91.7,data/raw/pre_800_inter100.txt,0.027075,27.509424366651494,2.3766831379331492,136.17391304347834,False
pre,Precession index,91.8,data/raw/pre_800_inter100.txt,0.027748,27.53674256363923,2.404001334920885,137.7391304347826,False
pre,Precession index,91.9,data/raw/pre_800_inter100.txt,0.028402,27.56406076062697,2.431319531908624,139.30434782608705,False
pre,Precession index,92.0,data/raw/pre_800_inter100.txt,0.029036,27.591378957614705,2.4586377288963597,140.86956521739128,False
pre,Precession index,92.1,data/raw/pre_800_inter100.txt,0.029649,27.61869715460244,2.4859559258840953,142.43478260869554,False
pre,Precession index,92.2,data/raw/pre_800_inter100.txt,0.03024,27.64601535159018,2.5132741228718345,144.0,False
pre,Precession index,92.3,data/raw/pre_800_inter100.txt,0.03081,27.673333548577915,2.54059231985957,145.56521739130426,False
pre,Precession index,92.4,data/raw/pre_800_inter100.txt,0.031359,27.700651745565654,2.5679105168473093,147.13043478260872,False
pre,Precession index,92.5,data/raw/pre_800_inter100.txt,0.031885,27.72796994255339,2.595228713835045,148.69565217391295,False
pre,Precession index,92.6,data/raw/pre_800_inter100.txt,0.032389,27.755288139541126,2.6225469108227806,150.2608695652172,False
pre,Precession index,92.7,data/raw/pre_800_inter100.txt,0.032871,27.78260633652887,2.6498651078105233,151.82608695652186,False
pre,Precession index,92.8,data/raw/pre_800_inter100.txt,0.033329,27.809924533516604,2.677183304798259,153.39130434782612,False
pre,Precession index,92.9,data/raw/pre_800_inter100.txt,0.033763,27.837242730504343,2.704501501785998,154.95652173913058,False
pre,Precession index,93.0,data/raw/pre_800_inter100.txt,0.034174,27.86456092749208,2.7318196987737338,156.5217391304348,False
pre,Precession index,93.1,data/raw/pre_800_inter100.txt,0.03456,27.891879124479814,2.7591378957614694,158.08695652173907,False
pre,Precession index,93.2,data/raw/pre_800_inter100.txt,0.034921,27.919197321467554,2.7864560927492086,159.65217391304353,False
pre,Precession index,93.3,data/raw/pre_800_inter100.txt,0.035257,27.94651551845529,2.813774289736944,161.21739130434779,False
pre,Precession index,93.4,data/raw/pre_800_inter100.txt,0.035568,27.97383371544303,2.8410924867246834,162.78260869565221,False
pre,Precession index,93.5,data/raw/pre_800_inter100.txt,0.035852,28.001151912430764,2.868410683712419,164.34782608695647,False
pre,Precession index,93.6,data/raw/pre_800_inter100.txt,0.036111,28.0284701094185,2.8957288807001547,165.91304347826073,False
pre,Precession index,93.7,data/raw/pre_800_inter100.txt,0.036343,28.05578830640624,2.923047077687894,167.4782608695652,False
pre,Precession index,93.8,data/raw/pre_800_inter100.txt,0.036548,28.083106503393974,2.9503652746756295,169.04347826086942,False
pre,Precession index,93.9,data/raw/pre_800_inter100.txt,0.036725,28.110424700381717,2.977683471663372,170.60869565217408,False
pre,Precession index,94.0,data/raw/pre_800_inter100.txt,0.036876,28.137742897369453,3.005001668651108,172.17391304347834,False
pre,Precession index,94.1,data/raw/pre_800_inter100.txt,0.036998,28.16506109435719,3.0323198656388435,173.7391304347826,False
pre,Precession index,94.2,data/raw/pre_800_inter100.txt,0.037092,28.192379291344928,3.0596380626265827,175.30434782608705,False
pre,Precession index,94.3,data/raw/pre_800_inter100.txt,0.037159,28.219697488332663,3.0869562596143183,176.86956521739128,False
pre,Precession index,94.4,data/raw/pre_800_inter100.txt,0.037196,28.247015685320402,3.1142744566020575,178.43478260869574,False
pre,Precession index,94.5,data/raw/pre_800_inter100.txt,0.037205,28.274333882308138,3.141592653589793,180.0,False
pre,Precession index,94.6,data/raw/pre_800_inter100.txt,0.037186,28.302893815522587,3.1701525868042424,181.63636363636343,False
pre,Precession index,94.7,data/raw/pre_800_inter100.txt,0.037138,28.331453748737044,3.1987125200186988,183.27272727272728,False
pre,Precession index,94.8,data/raw/pre_800_inter100.txt,0.037062,28.360013681951497,3.2272724532331516,184.90909090909093,False
pre,Precession index,94.9,data/raw/pre_800_inter100.txt,0.036957,28.38857361516595,3.2558323864476044,186.5454545454546,False
pre,Precession index,95.0,data/raw/pre_800_inter100.txt,0.036824,28.417133548380402,3.2843923196620572,188.18181818181822,False
pre,Precession index,95.1,data/raw/pre_800_inter100.txt,0.036664,28.44569348159485,3.3129522528765065,189.81818181818167,False
pre,Precession index,95.2,data/raw/pre_800_inter100.txt,0.036477,28.474253414809308,3.341512186090963,191.45454545454552,False
pre,Precession index,95.3,data/raw/pre_800_inter100.txt,0.036261,28.502813348023757,3.370072119305412,193.09090909090895,False
pre,Precession index,95.4,data/raw/pre_800_inter100.txt,0.036017,28.531373281238213,3.3986320525198686,194.7272727272728,False
pre,Precession index,95.5,data/raw/pre_800_inter100.txt,0.035744,28.559933214452666,3.4271919857343214,196.36363636363646,False
pre,Precession index,95.6,data/raw/pre_800_inter100.txt,0.035443,28.588493147667116,3.4557519189487707,197.9999999999999,False
pre,Precession index,95.7,data/raw/pre_800_inter100.txt,0.035113,28.617053080881572,3.484311852163227,199.63636363636374,False
pre,Precession index,95.8,data/raw/pre_800_inter100.txt,0.034754,28.64561301409602,3.5128717853776763,201.2727272727272,False
pre,Precession index,95.9,data/raw/pre_800_inter100.txt,0.034366,28.674172947310478,3.5414317185921327,202.90909090909105,False
pre,Precession index,96.0,data/raw/pre_800_inter100.txt,0.03395,28.702732880524927,3.569991651806582,204.54545454545448,False
pre,Precession index,96.1,data/raw/pre_800_inter100.txt,0.0335,28.73129281373938,3.598551585021035,206.18181818181813,False
pre,Precession index,96.2,data/raw/pre_800_inter100.txt,0.033022,28.759852746953833,3.6271115182354876,207.81818181818178,False
pre,Precession index,96.3,data/raw/pre_800_inter100.txt,0.032517,28.788412680168285,3.6556714514499404,209.4545454545454,False
pre,Precession index,96.4,data/raw/pre_800_inter100.txt,0.031984,28.81697261338274,3.684231384664397,211.09090909090926,False
pre,Precession index,96.5,data/raw/pre_800_inter100.txt,0.031425,28.84553254659719,3.712791317878846,212.72727272727272,False
pre,Precession index,96.6,data/raw/pre_800_inter100.txt,0.03084,28.874092479811644,3.741351251093299,214.36363636363635,False
pre,Precession index,96.7,data/raw/pre_800_inter100.txt,0.030229,28.902652413026097,3.7699111843077517,216.0,False
pre,Precession index,96.8,data/raw/pre_800_inter100.txt,0.029595,28.93121234624055,3.7984711175222046,217.63636363636365,False
pre,Precession index,96.9,data/raw/pre_800_inter100.txt,0.028937,28.959772279455002,3.8270310507366574,219.27272727272728,False
pre,Precession index,97.0,data/raw/pre_800_inter100.txt,0.028256,28.988332212669455,3.85559098395111,220.90909090909093,False
pre,Precession index,97.1,data/raw/pre_800_inter100.txt,0.027557,29.016892145883904,3.8841509171655595,222.5454545454544,False
pre,Precession index,97.2,data/raw/pre_800_inter100.txt,0.026835,29.04545207909836,3.912710850380016,224.18181818181822,False
pre,Precession index,97.3,data/raw/pre_800_inter100.txt,0.026091,29.074012012312814,3.9412707835944687,225.81818181818187,False
pre,Precession index,97.4,data/raw/pre_800_inter100.txt,0.025325,29.102571945527266,3.9698307168089215,227.45454545454552,False
pre,Precession index,97.5,data/raw/pre_800_inter100.txt,0.024537,29.13113187874172,3.9983906500233743,229.09090909090915,False
pre,Precession index,97.6,data/raw/pre_800_inter100.txt,0.023728,29.15969181195617,4.026950583237824,230.7272727272726,False
pre,Precession index,97.7,data/raw/pre_800_inter100.txt,0.022896,29.188251745170625,4.05551051645228,232.36363636363646,False
pre,Precession index,97.8,data/raw/pre_800_inter100.txt,0.022044,29.216811678385074,4.084070449666729,233.9999999999999,False
pre,Precession index,97.9,data/raw/pre_800_inter100.txt,0.02117,29.24537161159953,4.112630382881186,235.63636363636374,False
pre,Precession index,98.0,data/raw/pre_800_inter100.txt,0.020276,29.27393154481398,4.141190316095635,237.2727272727272,False
pre,Precession index,98.1,data/raw/pre_800_inter100.txt,0.019359,29.302491478028433,4.169750249310088,238.90909090909082,False
pre,Precession index,98.2,data/raw/pre_800_inter100.txt,0.018423,29.33105141124289,4.198310182524544,240.54545454545467,False
pre,Precession index,98.3,data/raw/pre_800_inter100.txt,0.017468,29.35961134445734,4.226870115738993,242.18181818181813,False
pre,Precession index,98.4,data/raw/pre_800_inter100.txt,0.016497,29.388171277671795,4.25543004895345,243.81818181818198,False
pre,Precession index,98.5,data/raw/pre_800_inter100.txt,0.015509,29.416731210886244,4.283989982167899,245.4545454545454,False
pre,Precession index,98.6,data/raw/pre_800_inter100.txt,0.014505,29.445291144100697,4.312549915382352,247.09090909090907,False
pre,Precession index,98.7,data/raw/pre_800_inter100.txt,0.013487,29.47385107731515,4.341109848596805,248.72727272727272,False
pre,Precession index,98.8,data/raw/pre_800_inter100.txt,0.012456,29.502411010529602,4.3696697818112575,250.36363636363635,False
pre,Precession index,98.9,data/raw/pre_800_inter100.txt,0.011412,29.530970943744055,4.39822971502571,252.0,False
pre,Precession index,99.0,data/raw/pre_800_inter100.txt,0.010357,29.559530876958508,4.426789648240163,253.63636363636365,False
pre,Precession index,99.1,data/raw/pre_800_inter100.txt,0.009291,29.588090810172957,4.4553495814546125,255.27272727272708,False
pre,Precession index,99.2,data/raw/pre_800_inter100.txt,0.008215,29.616650743387414,4.483909514669069,256.90909090909093,False
pre,Precession index,99.3,data/raw/pre_800_inter100.txt,0.007129,29.645210676601867,4.512469447883522,258.54545454545456,False
pre,Precession index,99.4,data/raw/pre_800_inter100.txt,0.006036,29.67377060981632,4.5410293810979745,260.18181818181824,False
pre,Precession index,99.5,data/raw/pre_800_inter100.txt,0.004935,29.702330543030772,4.569589314312427,261.81818181818187,False
pre,Precession index,99.6,data/raw/pre_800_inter100.txt,0.003828,29.73089047624522,4.598149247526877,263.4545454545453,False
