age_ka,d18o,age_error_2sigma_kyr,age_sigma_kyr,source,source_sheet
36.642,-9.47,1.1214146679289756,0.5607073339644878,data/raw/Cheng_2016.xlsx,Composite record
36.714,-9.74,1.1216672013747975,0.5608336006873987,data/raw/Cheng_2016.xlsx,Composite record
36.7885,-9.32,1.1219285632078548,0.5609642816039274,data/raw/Cheng_2016.xlsx,Composite record
36.8665,-9.53,1.1222022690442566,0.5611011345221283,data/raw/Cheng_2016.xlsx,Composite record
36.9505,-9.43,1.1224971038517113,0.5612485519258557,data/raw/Cheng_2016.xlsx,Composite record
36.997,-9.61,1.122660349284939,0.5613301746424695,data/raw/Cheng_2016.xlsx,Composite record
37.0435,-9.73,1.1228236184590488,0.5614118092295244,data/raw/Cheng_2016.xlsx,Composite record
37.0895,-9.52,1.1229851554133634,0.5614925777066817,data/raw/Cheng_2016.xlsx,Composite record
37.135,-9.28,1.1231449593934615,0.5615724796967307,data/raw/Cheng_2016.xlsx,Composite record
37.1785,-9.6,1.1232977602858938,0.5616488801429469,data/raw/Cheng_2016.xlsx,Composite record
37.223,-9.32,1.1234540953530243,0.5617270476765122,data/raw/Cheng_2016.xlsx,Composite record
37.2665,-9.67,1.123606938302584,0.561803469151292,data/raw/Cheng_2016.xlsx,Composite record
37.31,-9.5,1.1237598020460213,0.5618799010230107,data/raw/Cheng_2016.xlsx,Composite record
37.354,-9.73,1.1239144440006366,0.5619572220003183,data/raw/Cheng_2016.xlsx,Composite record
37.396,-9.540000000000001,1.1240620766269658,0.5620310383134829,data/raw/Cheng_2016.xlsx,Composite record
37.4395,-9.66,1.1242150022907649,0.5621075011453824,data/raw/Cheng_2016.xlsx,Composite record
37.484,-9.959999999999999,1.1243714650151342,0.5621857325075671,data/raw/Cheng_2016.xlsx,Composite record
37.5265,-9.94,1.124520916036586,0.562260458018293,data/raw/Cheng_2016.xlsx,Composite record
37.5715,-9.92,1.124679179946783,0.5623395899733915,data/raw/Cheng_2016.xlsx,Composite record
37.616,-9.7,1.1248357072731194,0.5624178536365597,data/raw/Cheng_2016.xlsx,Composite record
37.6585,-10.01,1.1249852200014734,0.5624926100007367,data/raw/Cheng_2016.xlsx,Composite record
37.704,-9.6,1.1251453085964485,0.5625726542982242,data/raw/Cheng_2016.xlsx,Composite record
37.75,-9.22,1.1253071795647145,0.5626535897823572,data/raw/Cheng_2016.xlsx,Composite record
37.7965,-9.78,1.1254708336689538,0.5627354168344769,data/raw/Cheng_2016.xlsx,Composite record
37.842,-9.37,1.1256309913681344,0.5628154956840672,data/raw/Cheng_2016.xlsx,Composite record
37.877,-9.73,1.125754205106701,0.5628771025533506,data/raw/Cheng_2016.xlsx,Composite record
37.9115,-9.79,1.1258756718485736,0.5629378359242868,data/raw/Cheng_2016.xlsx,Composite record
37.945,-10.1,1.1259936303570155,0.5629968151785077,data/raw/Cheng_2016.xlsx,Composite record
37.9795,-9.55,1.1261151229324182,0.5630575614662091,data/raw/Cheng_2016.xlsx,Composite record
38.014,-9.49,1.1262366286166392,0.5631183143083196,data/raw/Cheng_2016.xlsx,Composite record
38.046,-9.37,1.1263493412607317,0.5631746706303659,data/raw/Cheng_2016.xlsx,Composite record
38.0805,-9.15,1.1264708722166656,0.5632354361083328,data/raw/Cheng_2016.xlsx,Composite record
38.1145,-9.46,1.126590654683663,0.5632953273418315,data/raw/Cheng_2016.xlsx,Composite record
38.148,-9.6,1.1267086881011832,0.5633543440505916,data/raw/Cheng_2016.xlsx,Composite record
38.182,-9.77,1.1268284958561612,0.5634142479280806,data/raw/Cheng_2016.xlsx,Composite record
38.2165,-9.889999999999999,1.1269500785119666,0.5634750392559833,data/raw/Cheng_2016.xlsx,Composite record
38.2515,-9.629999999999999,1.1270734366403552,0.5635367183201776,data/raw/Cheng_2016.xlsx,Composite record
38.284,-9.69,1.1271879955645407,0.5635939977822704,data/raw/Cheng_2016.xlsx,Composite record
38.332,-8.58,1.1273572115820358,0.5636786057910179,data/raw/Cheng_2016.xlsx,Composite record
38.393,-8.36,1.1275722935928647,0.5637861467964324,data/raw/Cheng_2016.xlsx,Composite record
38.4495,-8.67,1.1277715455030466,0.5638857727515233,data/raw/Cheng_2016.xlsx,Composite record
38.5045,-8.45,1.1279655413592713,0.5639827706796356,data/raw/Cheng_2016.xlsx,Composite record
38.558,-8.45,1.128154278437199,0.5640771392185995,data/raw/Cheng_2016.xlsx,Composite record
38.611,-8.49,1.1283412827563204,0.5641706413781602,data/raw/Cheng_2016.xlsx,Composite record
38.6645,-8.43,1.1285300827052585,0.5642650413526292,data/raw/Cheng_2016.xlsx,Composite record
38.718,-8.1,1.1287189142451888,0.5643594571225944,data/raw/Cheng_2016.xlsx,Composite record
38.7725,-8.08,1.1289113078343218,0.5644556539171609,data/raw/Cheng_2016.xlsx,Composite record
38.8235,-8.13,1.1290913755743888,0.5645456877871944,data/raw/Cheng_2016.xlsx,Composite record
38.879,-7.93,1.1292873642796621,0.5646436821398311,data/raw/Cheng_2016.xlsx,Composite record
38.934,-8.22,1.1294816208824563,0.5647408104412281,data/raw/Cheng_2016.xlsx,Composite record
38.988,-8.24,1.1296723780566111,0.5648361890283056,data/raw/Cheng_2016.xlsx,Composite record
39.0415,-8.36,1.129861400731358,0.564930700365679,data/raw/Cheng_2016.xlsx,Composite record
39.0835,-7.960000000000001,1.1300098145246573,0.5650049072623287,data/raw/Cheng_2016.xlsx,Composite record
39.1275,-7.76,1.1301653165510994,0.5650826582755497,data/raw/Cheng_2016.xlsx,Composite record
39.1705,-8.39,1.1303173051154,0.5651586525577,data/raw/Cheng_2016.xlsx,Composite record
39.2135,-7.98,1.1304693141196516,0.5652346570598258,data/raw/Cheng_2016.xlsx,Composite record
39.254,-7.970000000000001,1.1306125040855053,0.5653062520427526,data/raw/Cheng_2016.xlsx,Composite record
39.2965,-7.99,1.1307627846634636,0.5653813923317318,data/raw/Cheng_2016.xlsx,Composite record
39.342,-7.98,1.1309236954223145,0.5654618477111573,data/raw/Cheng_2016.xlsx,Composite record
39.3835,-7.82,1.1310704801473228,0.5655352400736614,data/raw/Cheng_2016.xlsx,Composite record
39.424,-7.9399999999999995,1.1312137462593772,0.5656068731296886,data/raw/Cheng_2016.xlsx,Composite record
39.468,-7.6899999999999995,1.1313694139603314,0.5656847069801657,data/raw/Cheng_2016.xlsx,Composite record
39.5105,-7.460000000000001,1.131519795146458,0.565759897573229,data/raw/Cheng_2016.xlsx,Composite record
39.552,-7.59,1.1316666572403766,0.5658333286201883,data/raw/Cheng_2016.xlsx,Composite record
39.5945,-7.51,1.1318170779359655,0.5659085389679828,data/raw/Cheng_2016.xlsx,Composite record
39.6385,-8.12,1.1319728286621262,0.5659864143310631,data/raw/Cheng_2016.xlsx,Composite record
39.68,-8.5,1.1321197495561215,0.5660598747780607,data/raw/Cheng_2016.xlsx,Composite record
39.7225,-8.53,1.1322702304765662,0.5661351152382831,data/raw/Cheng_2016.xlsx,Composite record
39.767,-8.49,1.132427814288045,0.5662139071440225,data/raw/Cheng_2016.xlsx,Composite record
39.8085,-8.33,1.1325747942354851,0.5662873971177426,data/raw/Cheng_2016.xlsx,Composite record
39.8535,-8.39,1.1327341916401665,0.5663670958200833,data/raw/Cheng_2016.xlsx,Composite record
39.8985,-8.35,1.1328936114782735,0.5664468057391367,data/raw/Cheng_2016.xlsx,Composite record
39.9405,-8.6,1.133042423569894,0.566521211784947,data/raw/Cheng_2016.xlsx,Composite record
39.9729,-9.489,1.1331572348250187,0.5665786174125094,data/raw/Cheng_2016.xlsx,Composite record
40.0147,-9.972,1.1333053727048485,0.5666526863524243,data/raw/Cheng_2016.xlsx,Composite record
40.045,-9.633,1.133412767054762,0.566706383527381,data/raw/Cheng_2016.xlsx,Composite record
40.0765,-9.78,1.1335244254357293,0.5667622127178646,data/raw/Cheng_2016.xlsx,Composite record
40.118300000000005,-9.673,1.1336726113184636,0.5668363056592318,data/raw/Cheng_2016.xlsx,Composite record
40.1495,-9.759,1.133783231589199,0.5668916157945995,data/raw/Cheng_2016.xlsx,Composite record
40.1798,-9.581,1.1338906712220038,0.5669453356110019,data/raw/Cheng_2016.xlsx,Composite record
40.2218,-9.396,1.1340396142831561,0.5670198071415781,data/raw/Cheng_2016.xlsx,Composite record
40.2545,-9.497,1.1341555906408618,0.5670777953204309,data/raw/Cheng_2016.xlsx,Composite record
40.2854,-9.113,1.134265193878212,0.567132596939106,data/raw/Cheng_2016.xlsx,Composite record
40.3264,-8.857,1.1344106384729515,0.5672053192364758,data/raw/Cheng_2016.xlsx,Composite record
40.357,-9.008000000000001,1.1345192019584498,0.5672596009792249,data/raw/Cheng_2016.xlsx,Composite record
40.3936,-9.183,1.1346490660470128,0.5673245330235064,data/raw/Cheng_2016.xlsx,Composite record
40.4416,-8.772,1.1348194021373246,0.5674097010686623,data/raw/Cheng_2016.xlsx,Composite record
40.477,-8.735,1.134945041387288,0.567472520693644,data/raw/Cheng_2016.xlsx,Composite record
40.5121,-9.033,1.135069629631416,0.567534814815708,data/raw/Cheng_2016.xlsx,Composite record
40.5583,-9.136,1.1352336384250736,0.5676168192125368,data/raw/Cheng_2016.xlsx,Composite record
40.5925,-9.189,1.135355062796284,0.567677531398142,data/raw/Cheng_2016.xlsx,Composite record
40.6312,-8.941,1.1354924797217985,0.5677462398608992,data/raw/Cheng_2016.xlsx,Composite record
40.6818,-9.031,1.1356721765544064,0.5678360882772032,data/raw/Cheng_2016.xlsx,Composite record
40.719,-9.282,1.1358043038265755,0.5679021519132877,data/raw/Cheng_2016.xlsx,Composite record
40.756800000000005,-8.972,1.1359385779297493,0.5679692889648746,data/raw/Cheng_2016.xlsx,Composite record
40.806599999999996,-9.029,1.136115502965294,0.568057751482647,data/raw/Cheng_2016.xlsx,Composite record
40.8435,-9.029,1.136246615795322,0.568123307897661,data/raw/Cheng_2016.xlsx,Composite record
40.8801,-9.303,1.1363766776143627,0.5681883388071813,data/raw/Cheng_2016.xlsx,Composite record
40.9287,-9.241,1.1365494056627372,0.5682747028313686,data/raw/Cheng_2016.xlsx,Composite record
40.965,-9.414,1.1366784357158752,0.5683392178579376,data/raw/Cheng_2016.xlsx,Composite record
41.001599999999996,-9.705,1.136808546963696,0.568404273481848,data/raw/Cheng_2016.xlsx,Composite record
41.05,-9.657,1.1369806295167837,0.5684903147583918,data/raw/Cheng_2016.xlsx,Composite record
41.086,-9.834999999999999,1.1371086416971337,0.5685543208485668,data/raw/Cheng_2016.xlsx,Composite record
41.1229,-9.561,1.1372398691398302,0.5686199345699151,data/raw/Cheng_2016.xlsx,Composite record
41.1725,-9.215,1.1374162854430059,0.5687081427215029,data/raw/Cheng_2016.xlsx,Composite record
41.21,-9.237,1.1375496828711753,0.5687748414355877,data/raw/Cheng_2016.xlsx,Composite record
41.2511,-9.491,1.1376959044224848,0.5688479522112424,data/raw/Cheng_2016.xlsx,Composite record
41.3047,-9.379,1.1378866254881654,0.5689433127440827,data/raw/Cheng_2016.xlsx,Composite record
41.344,-9.406,1.13802648419631,0.569013242098155,data/raw/Cheng_2016.xlsx,Composite record
41.380300000000005,-9.838,1.1381556819390535,0.5690778409695267,data/raw/Cheng_2016.xlsx,Composite record
41.4283,-10.022,1.1383265444504933,0.5691632722252467,data/raw/Cheng_2016.xlsx,Composite record
41.464,-9.62,1.13845364007626,0.56922682003813,data/raw/Cheng_2016.xlsx,Composite record
41.4988,-9.343,1.1385775452688962,0.5692887726344481,data/raw/Cheng_2016.xlsx,Composite record
41.545,-9.598,1.1387420609292664,0.5693710304646332,data/raw/Cheng_2016.xlsx,Composite record
41.5795,-9.612,1.1388649290361292,0.5694324645180646,data/raw/Cheng_2016.xlsx,Composite record
41.613099999999996,-9.515,1.1389846046310035,0.5694923023155017,data/raw/Cheng_2016.xlsx,Composite record
41.658699999999996,-9.228,1.139147041625032,0.569573520812516,data/raw/Cheng_2016.xlsx,Composite record
41.6935,-8.788,1.1392710222849947,0.5696355111424973,data/raw/Cheng_2016.xlsx,Composite record
41.726800000000004,-8.975,1.1393896715846854,0.5696948357923427,data/raw/Cheng_2016.xlsx,Composite record
41.7712,-8.346,1.139547889872731,0.5697739449363655,data/raw/Cheng_2016.xlsx,Composite record
41.8045,-8.952,1.1396665680067768,0.5698332840033884,data/raw/Cheng_2016.xlsx,Composite record
41.838699999999996,-8.947000000000001,1.1397884665232811,0.5698942332616406,data/raw/Cheng_2016.xlsx,Composite record
41.883900000000004,-8.294,1.1399495921682352,0.5699747960841176,data/raw/Cheng_2016.xlsx,Composite record
41.9175,-8.197000000000001,1.140069381743005,0.5700346908715025,data/raw/Cheng_2016.xlsx,Composite record
41.950199999999995,-8.372,1.1401859747550667,0.5700929873775333,data/raw/Cheng_2016.xlsx,Composite record
41.994,-8.512,1.1403421638938245,0.5701710819469122,data/raw/Cheng_2016.xlsx,Composite record
42.027,-8.543,1.140459854774672,0.570229927387336,data/raw/Cheng_2016.xlsx,Composite record
42.059400000000004,-8.402,1.1405754176385352,0.5702877088192676,data/raw/Cheng_2016.xlsx,Composite record
42.102599999999995,-8.278,1.140729519672767,0.5703647598363835,data/raw/Cheng_2016.xlsx,Composite record
42.126400000000004,-8.314,1.140814427373505,0.5704072136867525,data/raw/Cheng_2016.xlsx,Composite record
42.2027,-8.981,1.1410866740827748,0.5705433370413874,data/raw/Cheng_2016.xlsx,Composite record
42.276,-8.922,1.1413482776532176,0.5706741388266088,data/raw/Cheng_2016.xlsx,Composite record
42.3539,-8.939,1.1416263641033542,0.5708131820516771,data/raw/Cheng_2016.xlsx,Composite record
42.4305,-9.139,1.14189987589799,0.570949937948995,data/raw/Cheng_2016.xlsx,Composite record
42.5185,-10.121,1.1422141739865028,0.5711070869932514,data/raw/Cheng_2016.xlsx,Composite record
42.6265,-9.405,1.1426000216945693,0.5713000108472847,data/raw/Cheng_2016.xlsx,Composite record
42.6645,-9.866999999999999,1.1427358139216066,0.5713679069608033,data/raw/Cheng_2016.xlsx,Composite record
42.7025,-9.633,1.1428716222868627,0.5714358111434313,data/raw/Cheng_2016.xlsx,Composite record
42.739,-9.108,1.1430020849926168,0.5715010424963084,data/raw/Cheng_2016.xlsx,Composite record
42.7765,-9.173,1.1431361375294777,0.5715680687647389,data/raw/Cheng_2016.xlsx,Composite record
42.813,-9.545,1.1432666304305517,0.5716333152152758,data/raw/Cheng_2016.xlsx,Composite record
42.849,-9.977,1.1433953503491532,0.5716976751745766,data/raw/Cheng_2016.xlsx,Composite record
42.886,-9.887,1.1435276609230336,0.5717638304615168,data/raw/Cheng_2016.xlsx,Composite record
42.9225,-9.604,1.1436581985178425,0.5718290992589212,data/raw/Cheng_2016.xlsx,Composite record
42.964,-10.456,1.1438066360780885,0.5719033180390443,data/raw/Cheng_2016.xlsx,Composite record
43.0241,-9.804,1.1440216364338103,0.5720108182169051,data/raw/Cheng_2016.xlsx,Composite record
43.0901,-8.851,1.1442577898731583,0.5721288949365791,data/raw/Cheng_2016.xlsx,Composite record
43.152300000000004,-9.75,1.1444803912176436,0.5722401956088218,data/raw/Cheng_2016.xlsx,Composite record
43.218300000000006,-9.314,1.144716639354956,0.572358319677478,data/raw/Cheng_2016.xlsx,Composite record
43.2787,-9.566,1.1449328849315887,0.5724664424657944,data/raw/Cheng_2016.xlsx,Composite record
43.34,-10.067,1.1451523944785589,0.5725761972392794,data/raw/Cheng_2016.xlsx,Composite record
43.4011,-9.364,1.1453712297235001,0.5726856148617501,data/raw/Cheng_2016.xlsx,Composite record
43.462,-9.738999999999999,1.1455893902637833,0.5727946951318916,data/raw/Cheng_2016.xlsx,Composite record
43.5205,-8.847,1.1457989924735226,0.5728994962367613,data/raw/Cheng_2016.xlsx,Composite record
43.581,-9.489,1.1460158009096921,0.5730079004548461,data/raw/Cheng_2016.xlsx,Composite record
43.6495,-8.622,1.1462613277507179,0.5731306638753589,data/raw/Cheng_2016.xlsx,Composite record
43.723,-8.4,1.1465248347614354,0.5732624173807177,data/raw/Cheng_2016.xlsx,Composite record
43.789,-8.349,1.1467615049208135,0.5733807524604068,data/raw/Cheng_2016.xlsx,Composite record
43.857,-8.417,1.1470053980007782,0.5735026990003891,data/raw/Cheng_2016.xlsx,Composite record
43.9215,-8.332,1.147236785695374,0.573618392847687,data/raw/Cheng_2016.xlsx,Composite record
43.9845,-8.675,1.147462837343335,0.5737314186716675,data/raw/Cheng_2016.xlsx,Composite record
44.05,-8.229,1.1476979065224822,0.5738489532612411,data/raw/Cheng_2016.xlsx,Composite record
44.116,-8.618,1.1479348188319405,0.5739674094159702,data/raw/Cheng_2016.xlsx,Composite record
44.208400000000005,-8.463000000000001,1.148266578226784,0.574133289113392,data/raw/Cheng_2016.xlsx,Composite record
44.28,-8.552,1.1485237217860775,0.5742618608930388,data/raw/Cheng_2016.xlsx,Composite record
44.3285,-9.156,1.1486979369384704,0.5743489684692352,data/raw/Cheng_2016.xlsx,Composite record
44.373,-8.866,1.1488578070774782,0.5744289035387391,data/raw/Cheng_2016.xlsx,Composite record
44.421,-8.575,1.1490302762162081,0.5745151381081041,data/raw/Cheng_2016.xlsx,Composite record
44.4645,-8.922,1.1491865987373298,0.5745932993686649,data/raw/Cheng_2016.xlsx,Composite record
44.5122,-8.977,1.1493580389139746,0.5746790194569873,data/raw/Cheng_2016.xlsx,Composite record
44.5555,-9.173,1.1495136870484124,0.5747568435242062,data/raw/Cheng_2016.xlsx,Composite record
44.5967,-9.438,1.1496618059975605,0.5748309029987803,data/raw/Cheng_2016.xlsx,Composite record
44.638,-9.305,1.149810303613922,0.574905151806961,data/raw/Cheng_2016.xlsx,Composite record
44.6841,-10.257,1.1499760826875918,0.5749880413437959,data/raw/Cheng_2016.xlsx,Composite record
44.756699999999995,-9.31,1.1502372062199873,0.5751186031099936,data/raw/Cheng_2016.xlsx,Composite record
44.838699999999996,-9.087,1.1505322104416116,0.5752661052208058,data/raw/Cheng_2016.xlsx,Composite record
44.9107,-9.148,1.1507913009207547,0.5753956504603773,data/raw/Cheng_2016.xlsx,Composite record
44.9795,-9.424,1.1510389307803282,0.5755194653901641,data/raw/Cheng_2016.xlsx,Composite record
45.0488,-8.771,1.1512884141433688,0.5756442070716844,data/raw/Cheng_2016.xlsx,Composite record
45.119,-8.892,1.1515411926826795,0.5757705963413398,data/raw/Cheng_2016.xlsx,Composite record
45.192099999999996,-9.354,1.1518044726273644,0.5759022363136822,data/raw/Cheng_2016.xlsx,Composite record
45.2652,-9.158,1.1520678127664479,0.5760339063832239,data/raw/Cheng_2016.xlsx,Composite record
45.3455,-9.015,1.1523571600444225,0.5761785800222112,data/raw/Cheng_2016.xlsx,Composite record
45.396800000000006,-9.449,1.1525420488377944,0.5762710244188972,data/raw/Cheng_2016.xlsx,Composite record
45.4466,-9.084,1.1527215599019656,0.5763607799509828,data/raw/Cheng_2016.xlsx,Composite record
45.491699999999994,-8.992,1.1528841532844472,0.5764420766422236,data/raw/Cheng_2016.xlsx,Composite record
45.5354,-9.065,1.1530417212994533,0.5765208606497266,data/raw/Cheng_2016.xlsx,Composite record
45.5796,-9.041,1.153201114058456,0.576600557029228,data/raw/Cheng_2016.xlsx,Composite record
45.625,-9.168,1.1533648571620791,0.5766824285810396,data/raw/Cheng_2016.xlsx,Composite record
45.667,-9.267,1.153516358269559,0.5767581791347794,data/raw/Cheng_2016.xlsx,Composite record
45.709,-9.133000000000001,1.1536678792775805,0.5768339396387903,data/raw/Cheng_2016.xlsx,Composite record
45.7505,-10.024,1.1538176160132205,0.5769088080066103,data/raw/Cheng_2016.xlsx,Composite record
45.7795,-10.001,1.153922262857824,0.576961131428912,data/raw/Cheng_2016.xlsx,Composite record
45.8085,-9.325,1.154026919193496,0.577013459596748,data/raw/Cheng_2016.xlsx,Composite record
45.837,-9.610999999999999,1.154129780357442,0.577064890178721,data/raw/Cheng_2016.xlsx,Composite record
45.866,-9.544,1.1542344555141573,0.5771172277570786,data/raw/Cheng_2016.xlsx,Composite record
45.894,-10.046,1.1543355301909313,0.5771677650954656,data/raw/Cheng_2016.xlsx,Composite record
45.9225,-10.306,1.1544384188621093,0.5772192094310546,data/raw/Cheng_2016.xlsx,Composite record
45.9505,-10.244,1.1545395113996646,0.5772697556998323,data/raw/Cheng_2016.xlsx,Composite record
45.9766,-9.705,1.154633752058292,0.577316876029146,data/raw/Cheng_2016.xlsx,Composite record
46.002199999999995,-10.179,1.1547261948131817,0.5773630974065909,data/raw/Cheng_2016.xlsx,Composite record
46.0283,-10.311,1.1548204507100643,0.5774102253550322,data/raw/Cheng_2016.xlsx,Composite record
46.054,-10.26,1.154913269589911,0.5774566347949555,data/raw/Cheng_2016.xlsx,Composite record
46.08,-9.582,1.155007179550099,0.5775035897750495,data/raw/Cheng_2016.xlsx,Composite record
46.1055,-9.534,1.1550992909667899,0.5775496454833949,data/raw/Cheng_2016.xlsx,Composite record
46.1282,-9.807,1.155181294368921,0.5775906471844605,data/raw/Cheng_2016.xlsx,Composite record
46.151900000000005,-9.955,1.1552669164676994,0.5776334582338497,data/raw/Cheng_2016.xlsx,Composite record
46.1757,-9.943999999999999,1.1553529062276944,0.5776764531138472,data/raw/Cheng_2016.xlsx,Composite record
46.1996,-10.153,1.1554392637300575,0.5777196318650287,data/raw/Cheng_2016.xlsx,Composite record
46.223,-9.946,1.1555238208438035,0.5777619104219017,data/raw/Cheng_2016.xlsx,Composite record
46.2485,-9.902,1.155615973462456,0.577807986731228,data/raw/Cheng_2016.xlsx,Composite record
46.276,-9.695,1.1557153619738383,0.5778576809869191,data/raw/Cheng_2016.xlsx,Composite record
46.3155,-9.689,1.1558581349743322,0.5779290674871661,data/raw/Cheng_2016.xlsx,Composite record
46.3685,-9.921999999999999,1.1560497315207119,0.5780248657603559,data/raw/Cheng_2016.xlsx,Composite record
46.4185,-9.916,1.1562305120930962,0.5781152560465481,data/raw/Cheng_2016.xlsx,Composite record
46.466,-9.836,1.1564022798219526,0.5782011399109763,data/raw/Cheng_2016.xlsx,Composite record
46.513,-11.020999999999999,1.1565722645854797,0.5782861322927398,data/raw/Cheng_2016.xlsx,Composite record
46.5615,-9.498,1.156747700590419,0.5783738502952095,data/raw/Cheng_2016.xlsx,Composite record
46.6085,-9.451,1.1569177361288958,0.5784588680644479,data/raw/Cheng_2016.xlsx,Composite record
46.658,-9.7,1.15709684313485,0.578548421567425,data/raw/Cheng_2016.xlsx,Composite record
46.7075,-9.756,1.1572759778690676,0.5786379889345338,data/raw/Cheng_2016.xlsx,Composite record
46.7605,-9.936,1.1574678094389277,0.5787339047194638,data/raw/Cheng_2016.xlsx,Composite record
46.808,-9.361,1.1576397609786702,0.5788198804893351,data/raw/Cheng_2016.xlsx,Composite record
46.8495,-9.447000000000001,1.157790013232347,0.5788950066161735,data/raw/Cheng_2016.xlsx,Composite record
46.8915,-9.484,1.1579420956095277,0.5789710478047638,data/raw/Cheng_2016.xlsx,Composite record
46.933,-9.509,1.158092387103788,0.579046193551894,data/raw/Cheng_2016.xlsx,Composite record
46.9745,-9.635,1.1582426981046656,0.5791213490523328,data/raw/Cheng_2016.xlsx,Composite record
47.016,-9.61,1.1583930286146924,0.5791965143073462,data/raw/Cheng_2016.xlsx,Composite record
47.06,-9.661999999999999,1.1585524364897841,0.5792762182448921,data/raw/Cheng_2016.xlsx,Composite record
47.105,-9.661999999999999,1.1587154899609575,0.5793577449804788,data/raw/Cheng_2016.xlsx,Composite record
47.1475,-9.32,1.1588695059769587,0.5794347529884794,data/raw/Cheng_2016.xlsx,Composite record
47.19,-9.613999999999999,1.159023542464709,0.5795117712323545,data/raw/Cheng_2016.xlsx,Composite record
47.232,-9.917,1.159175786873049,0.5795878934365245,data/raw/Cheng_2016.xlsx,Composite record
47.2735,-8.453,1.1593262384904315,0.5796631192452157,data/raw/Cheng_2016.xlsx,Composite record
47.314,-8.348,1.1594730835948757,0.5797365417974378,data/raw/Cheng_2016.xlsx,Composite record
47.474,-8.042,1.1600533943147047,0.5800266971573523,data/raw/Cheng_2016.xlsx,Composite record
47.6095,-8.464,1.1605450720864703,0.5802725360432351,data/raw/Cheng_2016.xlsx,Composite record
47.734,-8.261,1.160997018758907,0.5804985093794535,data/raw/Cheng_2016.xlsx,Composite record
47.8625,-8.235,1.1614636703797716,0.5807318351898858,data/raw/Cheng_2016.xlsx,Composite record
47.9885,-8.224,1.1619214253027754,0.5809607126513877,data/raw/Cheng_2016.xlsx,Composite record
48.075900000000004,-7.621,1.1622390533371378,0.5811195266685689,data/raw/Cheng_2016.xlsx,Composite record
48.1494,-8.31,1.162506233369535,0.5812531166847675,data/raw/Cheng_2016.xlsx,Composite record
48.238,-7.960000000000001,1.1628283850947498,0.5814141925473749,data/raw/Cheng_2016.xlsx,Composite record
48.329,-8.601,1.1631593562120406,0.5815796781060203,data/raw/Cheng_2016.xlsx,Composite record
48.4148,-8.712,1.1634715009758148,0.5817357504879074,data/raw/Cheng_2016.xlsx,Composite record
48.532,-8.814,1.1638980159015244,0.5819490079507622,data/raw/Cheng_2016.xlsx,Composite record
48.6246,-9.059,1.1642351169321654,0.5821175584660827,data/raw/Cheng_2016.xlsx,Composite record
48.645,-9.28,1.1643093942129843,0.5821546971064921,data/raw/Cheng_2016.xlsx,Composite record
48.674099999999996,-9.15,1.1644153567707543,0.5822076783853771,data/raw/Cheng_2016.xlsx,Composite record
48.7155,-9.26,1.164566124245545,0.5822830621227725,data/raw/Cheng_2016.xlsx,Composite record
48.7485,-8.99,1.1646863151998983,0.5823431575999491,data/raw/Cheng_2016.xlsx,Composite record
48.7854,-9.02,1.1648207252299367,0.5824103626149684,data/raw/Cheng_2016.xlsx,Composite record
48.821,-9.01,1.1649504146486767,0.5824752073243383,data/raw/Cheng_2016.xlsx,Composite record
48.8375,-8.78,1.165010528405519,0.5825052642027595,data/raw/Cheng_2016.xlsx,Composite record
48.8531,-8.76,1.1650673660829718,0.5825336830414859,data/raw/Cheng_2016.xlsx,Composite record
48.874300000000005,-9.22,1.1651446114740294,0.5825723057370147,data/raw/Cheng_2016.xlsx,Composite record
48.8905,-9.22,1.1652036420645262,0.5826018210322631,data/raw/Cheng_2016.xlsx,Composite record
48.905800000000006,-9.23,1.165259395923871,0.5826296979619355,data/raw/Cheng_2016.xlsx,Composite record
48.9268,-9.2,1.1653359251725928,0.5826679625862964,data/raw/Cheng_2016.xlsx,Composite record
48.943,-9.31,1.1653949654557583,0.5826974827278791,data/raw/Cheng_2016.xlsx,Composite record
48.9586,-9.46,1.1654518218888434,0.5827259109444217,data/raw/Cheng_2016.xlsx,Composite record
48.9792,-9.57,1.165526905787622,0.582763452893811,data/raw/Cheng_2016.xlsx,Composite record
48.9945,-9.66,1.165582675114821,0.5827913375574105,data/raw/Cheng_2016.xlsx,Composite record
49.009800000000006,-9.7,1.1656384471105283,0.5828192235552642,data/raw/Cheng_2016.xlsx,Composite record
49.041599999999995,-9.91,1.1657543739136393,0.5828771869568197,data/raw/Cheng_2016.xlsx,Composite record
49.074,-9.51,1.1658724998726078,0.5829362499363039,data/raw/Cheng_2016.xlsx,Composite record
49.104,-9.39,1.1659818864330962,0.5829909432165481,data/raw/Cheng_2016.xlsx,Composite record
49.1424,-9.51,1.1661219162065097,0.5830609581032549,data/raw/Cheng_2016.xlsx,Composite record
49.17,-9.43,1.166222572993498,0.583111286496749,data/raw/Cheng_2016.xlsx,Composite record
49.1967,-9.74,1.1663199557620347,0.5831599778810174,data/raw/Cheng_2016.xlsx,Composite record
49.232699999999994,-9.45,1.1664512712450312,0.5832256356225156,data/raw/Cheng_2016.xlsx,Composite record
49.26,-10.06,1.1665508620098983,0.5832754310049492,data/raw/Cheng_2016.xlsx,Composite record
49.2903,-10.379999999999999,1.1666614067708108,0.5833307033854054,data/raw/Cheng_2016.xlsx,Composite record
