realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,precession_phase_after_lr04_co2_LR_statistic,precession_phase_after_lr04_co2_LR_p_value,precession_phase_after_lr04_co2_delta_AICc,full_vs_stationary_LR_statistic,full_vs_stationary_LR_p_value,full_vs_stationary_delta_AICc,full_model_converged,full_model_log_likelihood,climate_model_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
277,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1460840142592907,0.033993201359728054,0.019596080783843232,100,0,226.67303409228418,0.2160147084620278,4.666235427193486,0.009112748795970403,9.722406019466234,0.007741165589706762,-5.711130183907812,28.799642847816244,8.585245132798415e-06,-20.782108407262967,True,-432.1737688560631,-437.0349718657962,-446.5735902799712,240.170074629617,2.441374877536218
278,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.020293687801996,0.0687862427514497,0.04239152169566087,96,0,18.20661023320201,0.24477704572749534,5.751917003047713,0.0029976985959019684,14.487593748478275,0.0007145933815025118,-10.476317912919853,23.20346040054892,0.0001153088844871317,-15.185925959995643,True,-421.02782794244354,-428.2716248166827,-432.629558142718,8.481799173987064,3.1064358662400666
278,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.183824998407561,0.02519496100779844,0.011797640471905619,100,0,225.03723837511944,0.2503513635094364,6.267580521103396,0.0017701144496658535,12.700790405458292,0.001746056953415795,-8.68951456989987,33.32089539514948,1.0267417165512253e-06,-25.3033609545962,True,-429.9131425823985,-436.26353778512765,-446.57359027997325,236.1303767289308,2.7906838598798838
279,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9976606763930391,0.08278344331133773,0.052389522095580884,96,0,17.995046465089956,0.18562394668498564,3.3077999599593975,0.03618007082200731,8.962169720435782,0.011321124652461783,-4.95089388487736,17.144608831884398,0.0018118072636644795,-9.12707439133112,True,-424.0572537267756,-428.5383385869935,-432.6295581427178,3.8514815171515586,2.4179775249846776
279,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.19817528069455,0.022595480903819236,0.009998000399920015,100,0,224.86270330209663,0.20785874123528492,4.320525630791713,0.012956789937671034,8.998601407168962,0.011116767736570391,-4.9873255716105405,30.61268657660628,3.6719448756321434e-06,-22.595152136053002,True,-431.960394172231,-436.4596948758155,-447.26673746053416,238.9487153600392,2.3563571532414262
280,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.991516998384215,0.08758248350329934,0.05578884223155369,96,0,17.011238851236378,0.21243575749686938,4.332379302073795,0.012787434936036669,11.12150053846824,0.003845889862065218,-7.110224702909818,19.77336358645016,0.0005535593388903316,-11.755829145896882,True,-422.74287634949314,-428.30362661872726,-432.6295581427182,5.203345427963374,2.685751968775704
280,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.168766527444652,0.027994401119776045,0.015196960607878424,100,0,218.6068411402821,0.2557150462313479,6.539018486910039,0.0013389656783425647,12.746447620805952,0.0017066484364849567,-8.73517178524753,32.004601871324326,1.9089594563486982e-06,-23.98706743077105,True,-430.5712893443116,-436.94451315471457,-446.57359027997376,228.55514737996478,2.804998590720159
281,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.015739422050187,0.07078584283143372,0.04479104179164167,96,0,14.701255311677341,0.2129622469258977,4.3538801871097945,0.012510591307815693,11.219568242914193,0.0036618597893649687,-7.208292407355771,19.715897381611967,0.0005681919360131277,-11.69836294105869,True,-422.7716094519104,-428.3813935733675,-432.6295581427164,4.365128170340087,2.7006847794829323
281,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.201528530372005,0.022395520895820836,0.009598080383923215,100,0,225.0153978798749,0.26459473241335607,7.00103724208955,0.0008317845997841742,14.472113725435975,0.0007201458026908557,-10.460837889877553,33.32709567735492,1.0237432790703135e-06,-25.309561236801642,True,-430.60318962185306,-437.83924648457105,-447.2667374605305,236.94563961454244,3.0036309619893626
282,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9972570678069634,0.08338332333533294,0.052389522095580884,96,0,18.73650044458999,0.25953621064081295,6.466468284844073,0.0014380933795062152,15.873584749176871,0.0003573508896989228,-11.862308913618449,24.16730840958337,7.393749200739815e-05,-16.149773969030093,True,-420.5459039379245,-428.4826963125129,-432.6295581427162,9.436684349786841,3.2840760193658243
282,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.166535010552791,0.028994201159768047,0.015196960607878424,100,0,222.47633442021646,0.24838103543458942,6.169313876355877,0.0019581525120735462,12.17542257152752,0.0022705997263247828,-8.164146735969098,32.064504648061416,1.8558948452753966e-06,-24.04697020750814,True,-430.54133795593935,-436.6290492417031,-446.57359027997006,233.03736414261436,2.7318223957330985
283,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.034212376707621,0.0623875224955009,0.036192761447710456,96,0,26.916175747565898,0.21526878750031406,4.448702483698115,0.011359084676045798,10.917650577091194,0.004258555381460782,-6.9063747415327725,22.006132171273407,0.0001998578965209301,-13.98859773072013,True,-421.6264920570817,-427.0853173456273,-432.6295581427184,12.336105259338082,2.6543800409894476
283,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1606849694590022,0.030393921215756847,0.016196760647870425,100,0,213.330178541567,0.22645661613634743,5.128259899192502,0.005687767189620913,9.519949738540845,0.00856582466021634,-5.508673902982423,29.57799651558298,5.964502714620426e-06,-21.560462075029704,True,-431.78459202218176,-436.5445668914522,-446.57359027997325,225.65893048138062,2.4276244806288054
284,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.977297788972464,0.09758048390321936,0.0633873225354929,96,0,21.723404869707707,0.21923063769634943,4.61395896045581,0.009598599686067976,11.372099345882361,0.0033929698711042326,-7.3608235103239394,20.28826925165697,0.0004380308094472609,-12.270734811103694,True,-422.48542351689116,-428.17147318983234,-432.62955814271965,9.870252721076357,2.713887098454195
284,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1905702989040328,0.023195360927814438,0.010797840431913617,100,0,224.2609400859847,0.225850858201251,5.100861015024159,0.00584918345705454,10.370328769083699,0.00559901614795099,-6.359052933525277,28.52271070176107,9.771588537371309e-06,-20.505176261207794,True,-432.3122349290911,-437.49739931363297,-446.57359027997165,237.989980483926,2.5195275067825817
285,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0324678368674562,0.0631873625274945,0.03699260147970406,96,0,25.568891130346028,0.26047547417471284,6.513357374067983,0.0013702805164493021,15.458457669308018,0.00043978313187787696,-11.447181833749596,23.9912933266678,8.019637577059189e-05,-15.973758886114524,True,-420.6339114793856,-428.3631403140396,-432.6295581427195,13.959847494361894,3.221278159086093
285,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.200246470099233,0.022395520895820836,0.009598080383923215,100,0,216.04115870630778,0.19712673086767654,3.885894802257738,0.020149714323071728,7.271716758530147,0.026361296682473185,-3.260440922971725,28.403644073496025,1.0330532314397063e-05,-20.38610963294275,True,-432.3717682432247,-436.0076266224898,-446.57359027997273,230.24831589901035,2.160161208544499
286,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9729711820986664,0.10237952409518096,0.0661867626474705,96,0,18.515064341750154,0.21410265809078058,4.400635027347618,0.011928986480727188,11.130227406360518,0.0038291451345119527,-7.118951570802096,19.445072023352623,0.000642471361481407,-11.427537582799346,True,-422.9070221310409,-428.47213583422115,-432.6295581427172,6.855086413619465,2.6860262998261253
286,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1838803724414757,0.02519496100779844,0.011797640471905619,100,0,220.54601872860815,0.21097484247109907,4.4510384155705065,0.011345575773669646,8.805521956427128,0.012243489187123834,-4.794246120868706,27.866214933631,1.3276344157405014e-05,-19.848680493077723,True,-432.6404828131566,-437.0432437913702,-446.5735902799721,233.68763865856673,2.3376020161397553
287,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0297687806263913,0.0635872825434913,0.03759248150369926,96,0,23.570434757179918,0.25912542934133137,6.4460148606076135,0.0014687097155080735,15.637915508415631,0.0004020404895241696,-11.626639672857209,25.781944621240314,3.5015030159046636e-05,-17.764410180687037,True,-419.7385858320992,-427.557543586307,-432.62955814271936,12.27397065461298,3.2498810657827564
287,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.220634311317043,0.019596080783843232,0.008398320335932814,100,0,214.02314840194387,0.2352094430558949,5.532348210266426,0.003762652399025781,10.287792240642943,0.005834911850866561,-6.2765164050845215,31.990156785383647,1.9219801084663325e-06,-23.97262234483037,True,-430.5785118872803,-435.72240800760176,-446.5735902799721,226.61908303232647,2.5169270536945083
288,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9824284535295167,0.09378124375124974,0.060787842431513694,96,0,19.39776756731856,0.23370290877127728,5.243236758542972,0.005047877225153411,13.499288450172457,0.0011712962644985924,-9.488012614614036,23.55196686658519,9.820864428989188e-05,-15.534432426031913,True,-420.85357470942665,-427.6032189345129,-432.62955814271925,7.381867561966271,2.9802818209292483
288,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2035051029652593,0.022195560887822437,0.009398120375924815,100,0,225.46442427302742,0.2330755921917325,5.432423167552678,0.004167778266263293,11.177271652337026,0.003740126568929687,-7.165995816778604,30.42360012304755,4.012641980524997e-06,-22.406065682494273,True,-431.36179021844754,-436.95042604461605,-446.5735902799713,237.86110191515002,2.6112883379322605
289,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0119763955986927,0.07398520295940812,0.046390721855628876,96,0,14.230668000034978,0.26104934542505226,6.542089031697432,0.0013303090918338192,16.61301629424463,0.0002469046947224184,-12.601740458686209,27.405576377022157,1.6457141519730923e-05,-19.38804193646888,True,-418.9267699542076,-427.2332781013299,-432.6295581427187,4.382674565093223,3.388310614477901
289,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1839357450713726,0.02519496100779844,0.011797640471905619,100,0,222.93030948150644,0.24314891736455316,5.91213960155543,0.0025496756648326043,11.755322026155113,0.0028013298921493873,-7.744046190596691,30.609497394048276,3.6774451465856015e-06,-22.591962953495,True,-431.2688415829475,-437.1465025960251,-446.57359027997165,234.16238193010753,2.6818800921381816
290,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9908691925613076,0.08818236352729454,0.05598880223955209,96,0,8.494925052606357,0.24944629367401602,5.973451529059531,0.002387939359003035,15.843997105921517,0.00036267677296955927,-11.832721270363095,26.163921088198776,2.9325123269382967e-05,-18.1463866476455,True,-419.54759759861656,-427.4695961515773,-432.62955814271595,359.62132323816155,3.295082187381421
290,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.177280974693069,0.026394721055788842,0.01279744051189762,100,0,234.37394671611614,0.23015914349568725,5.297323133466836,0.004785318343548132,11.718325217177949,0.002853632289610136,-7.707049381619527,29.911889274212626,5.100799974489901e-06,-21.89435483365935,True,-431.61764564286636,-437.47680825145534,-446.5735902799727,248.1437431381559,2.673385721302398
291,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0206926951109647,0.0683863227354529,0.04239152169566087,96,0,19.918426453594478,0.24138899871938205,5.593790275463599,0.0035254106793861204,13.888947874559108,0.0009639472957762908,-9.877672039000686,23.19484868532504,0.00011576688894260853,-15.177314244771765,True,-421.03213380005684,-427.9766077373364,-432.62955814271936,8.879733740860257,3.0286229946666996
291,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.18123931331576,0.02579484103179364,0.01199760047990402,100,0,229.19588708304525,0.24207377559563323,5.8599712831124995,0.0026898023642584834,12.216292669862924,0.002224670787619886,-8.205016834304502,31.746310778905467,2.1556215172278597e-06,-23.72877633835219,True,-430.7004348905203,-436.80858122545175,-446.573590279973,241.18757152121822,2.7307616162773583
292,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.97542136872242,0.09958008398320337,0.0649870025994801,96,0,20.062395487360543,0.22458946202027708,4.842280939253518,0.007604197725841369,12.037754922344675,0.002432398524861694,-8.026479086786253,19.987101052817934,0.0005023357981202511,-11.969566612264657,True,-422.63600761630937,-428.6548850774817,-432.62955814271834,8.57098701866989,2.794264797095496
292,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1760031528142885,0.02659468106378724,0.012997400519896021,100,0,224.45025256017868,0.2375894251810329,5.6448734957853635,0.003353168310588783,11.414704310016646,0.0033214556112745623,-7.403428474458224,31.97098554694321,1.939397577826524e-06,-23.953451106389934,True,-430.5880975065006,-436.29544966150894,-446.5735902799722,235.0015314871999,2.6402243488211643
293,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.004348706563813,0.07838432313537293,0.04939012197560488,96,0,25.087516573299812,0.2177362153377386,4.551269709081799,0.01023196965400296,11.136943371888833,0.003816308495816761,-7.125667536330411,20.263605701852498,0.00044297522387036405,-12.246071261299221,True,-422.4977552917933,-428.0662269777377,-432.62955814271953,12.658733053278334,2.681540708399686
293,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1984319941331183,0.022595480903819236,0.009998000399920015,100,0,222.24517485887583,0.18536937224451056,3.4361804166323924,0.0317863418768437,6.835558945122671,0.03278515450640467,-2.8242831095642487,30.970813555332484,3.1036515329247245e-06,-22.953279114779207,True,-431.78133068286655,-435.1991101554279,-447.2667374605328,237.62640666326342,2.1042446791363565
294,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9894919048194561,0.08918216356728655,0.05678864227154569,96,0,16.847392417070594,0.1811592096644289,3.150591287639089,0.042418381759143135,8.618936202468376,0.013440696783316977,-4.607660366909954,17.08017835907276,0.0018648282036025793,-9.062643918519484,True,-424.08946896317957,-428.39893706441376,-432.62955814271595,4.115799093746144,2.3786995569211498
294,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1839357450713726,0.02519496100779844,0.011797640471905619,100,0,227.1104322663144,0.21482016070736132,4.614770144633654,0.009603315221571212,9.63191875012319,0.008099447940975169,-5.620642914564769,29.741037604282155,5.525948907238559e-06,-21.72350316372888,True,-431.7030714778315,-436.5190308528931,-446.57359027997256,240.97169384299877,2.430256062020581
295,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0046704577026646,0.07798440311937613,0.04939012197560488,96,0,25.50661457790917,0.21190897534831035,4.3109197279843965,0.013069821684938279,10.754559792327768,0.004620372746123629,-6.743283956769346,22.32640274451944,0.00017255642739910068,-14.308868303966165,True,-421.46635677045856,-426.84363666662244,-432.6295581427183,10.950040145225731,2.635397036965607
295,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1749469945762776,0.02659468106378724,0.013197360527894421,100,0,232.54713151269394,0.21841272323477268,4.770411767082941,0.00819475134132269,9.98520021116758,0.006787992031071657,-5.973924375609158,32.38895207734231,1.5930058304848942e-06,-24.371417636789033,True,-430.37911424130016,-435.37171434688395,-446.5735902799713,243.17935204789077,2.46796911946731
296,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9991129925982436,0.08158368326334733,0.05158968206358728,96,0,19.46537078485612,0.2346837235023653,5.287339207385726,0.004825163672450802,13.453844681813962,0.0011982149864693502,-9.44256884625554,23.447521607951217,0.00010305068235350926,-15.42998716739794,True,-420.9057973387439,-427.6327196796509,-432.62955814271953,7.858842342796003,2.9757277319695716
296,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.192189024717142,0.023195360927814438,0.010797840431913617,100,0,224.15499949367734,0.2309072657937142,5.331816539632897,0.004619492579414004,11.066031675183126,0.0039540463278744595,-7.054755839624704,29.811622680362575,5.346187838267087e-06,-21.794088239809298,True,-431.6677789397916,-437.2007947773832,-446.5735902799729,235.78058872880814,2.599843481648841
297,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.021251173015845,0.06818636272745451,0.042191561687662464,96,0,18.74037745436272,0.25746768912685464,6.363802650654975,0.001598450352270389,16.15002000640277,0.0003112201547297607,-12.138744170844348,26.457973778933365,2.557984873349466e-05,-18.440439338380088,True,-419.40057125325404,-427.4755812564554,-432.6295581427207,7.485379521543909,3.3206810161980305
297,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.140799526735983,0.03579284143171366,0.020595880823835233,100,0,233.37804339380526,0.20646422847841106,4.2627477641185525,0.013740916378249167,9.44559518319329,0.00889027237474501,-5.434319347634869,27.347305923982276,1.6910101514709137e-05,-19.329771483429,True,-432.8999373179839,-437.6227349095806,-446.57359027997506,247.80126255441,2.4082562805765324
298,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0126174076087753,0.07318536292741452,0.046390721855628876,96,0,20.912374091595925,0.22723475000157053,4.957020634394521,0.006763506395021185,12.65090874934242,0.0017901526656902038,-8.639632913783998,22.611127414334987,0.00015141105318115637,-14.59359297378171,True,-421.32399443554846,-427.64944881021967,-432.62955814271595,8.845016917106939,2.8721127361684173
298,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.162941158472535,0.029994001199760048,0.015996800639872025,100,0,218.39934279637626,0.2100340306202601,4.411429401859237,0.011812262695292241,8.625008420973586,0.013399951244704309,-4.613732585415164,28.078659184632215,1.202333936844757e-05,-20.06112474407894,True,-432.5342606876569,-436.8467648981437,-446.573590279973,230.90054795768754,2.3182526996645274
299,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0104531729582393,0.07498500299940011,0.046590681863627276,96,0,19.141104448320252,0.25207489367474734,6.100008194028977,0.002096751354491555,15.042494709722632,0.0005414567557292646,-11.03121887416421,23.78393589129439,8.82476520586433e-05,-15.766401450741114,True,-420.73759019706995,-428.25883755193126,-432.62955814271714,8.284138539673945,3.17527120956164
299,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.181904496429258,0.02539492101579684,0.01199760047990402,100,0,227.66115017478728,0.24935903566637282,6.217992866846339,0.0018626426032378105,12.804289949086069,0.0016579970947322527,-8.793014113527647,34.895426256616474,4.880867330678352e-07,-26.877891816063197,True,-429.12587715166353,-435.52802212620657,-446.57359027997177,238.1538916458799,2.8002811591886725
300,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9933782674453708,0.08638272345530894,0.05458908218356329,96,0,23.540872724742144,0.2324343144810416,5.186468212634088,0.005349665403488152,12.73471713605204,0.0017166877559579394,-8.723441300493619,21.762077792944638,0.00022350089550983332,-13.74454335239136,True,-421.7485192462466,-428.1158778142726,-432.6295581427189,11.167788001160826,2.8794405308845845
300,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.17170119424195,0.026994601079784044,0.013797240551889621,100,0,218.222760878604,0.23246028621191264,5.403778466572434,0.004291716893362347,10.54316752047896,0.00513547077456345,-6.531891684920538,29.097185706151322,7.4699465785673e-06,-21.079651265598045,True,-432.02499742689685,-437.2965811871363,-446.5735902799725,229.18086028847964,2.5440389216687462
301,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9726442606080876,0.10257948410317937,0.06638672265546891,96,0,12.905780405018708,0.23875604013700122,5.4724268833825285,0.00399224335775605,14.149788012397494,0.0008460822285626921,-10.138512176839072,23.282790462076036,0.00011117350530207526,-15.26525602152276,True,-420.98816291167975,-428.0630569178785,-432.62955814271777,2.5509631466831975,3.0670690513810457
301,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.160778247072477,0.030393921215756847,0.015996800639872025,100,0,218.22247538138998,0.21683519836806553,4.701750325131833,0.008788840349553689,9.246697356136224,0.009819857400373312,-5.235421520577802,27.079780199028278,1.9154091957323537e-05,-19.062245758475,True,-433.0337001804575,-437.6570488585256,-446.57359027997165,231.78375448172562,2.390936225479483
302,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0077245218313,0.07618476304739052,0.04859028194361128,96,0,23.49358288933843,0.2540292339799162,6.194961764776609,0.0019017233171932228,15.19422298633367,0.0005018990805885772,-11.182947150775249,24.741506948141932,5.670298353400685e-05,-16.723972507588655,True,-420.25880466864817,-427.855916161815,-432.62955814271913,12.684227667751253,3.192348203504615
302,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1816643148114623,0.02539492101579684,0.01199760047990402,100,0,232.53893148318897,0.24212250332588442,5.862330661679291,0.0026833026439439097,12.56546288081472,0.0018682904942840248,-8.554187045256299,29.32885900862334,6.702452866663596e-06,-21.311324568070063,True,-431.90916077566294,-438.1918922160703,-446.5735902799746,244.56660631506512,2.773196534571256
303,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.987221350018585,0.08998200359928014,0.05838832233553289,96,0,20.697246683342883,0.19728114905811087,3.736305770274101,0.023435121013047695,9.437435787285153,0.008926616086037155,-5.426159951726731,17.21935881642264,0.0017521554801750532,-9.201824375869364,True,-424.0198787345067,-428.73859662814925,-432.629558142718,9.456276050255704,2.477011059828084
303,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.169472695946774,0.027794441111777646,0.014597080583883223,100,0,219.4093172949538,0.22834768037795544,5.21426631339929,0.0052093097349641205,10.255479531463948,0.005929948410650746,-6.244203695905526,29.202314333535355,7.11139537659382e-06,-21.18477989298208,True,-432.6655802937655,-437.7933200594975,-447.2667374605332,231.36773116771224,2.5084930376027876
304,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.010372971375562,0.07498500299940011,0.046590681863627276,96,0,20.09199557401055,0.21705920852894356,4.523011200692295,0.01053090385815317,11.51168303845202,0.0031642427192770366,-7.500407202893598,20.457341665262334,0.000405576750123237,-12.439807224709057,True,-422.40088731008643,-428.15672882931244,-432.6295581427176,8.17228387033968,2.730954404854978
304,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.18626012911192,0.02459508098380324,0.011597680463907219,100,0,226.4385116294022,0.2106280461525597,4.436417382604482,0.01151567044517861,9.386307092512425,0.009157761148655586,-5.375031256954003,27.529427649941795,1.5534088482189095e-05,-19.511893209388518,True,-432.80887645499996,-437.5020300012562,-446.57359027997086,241.31066907778109,2.4034880646071457
305,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9650280031614415,0.10777844431113777,0.07098580283943211,96,0,14.690829365864294,0.25097931229297377,6.047099059109189,0.0022139238402660586,15.28120322192035,0.0004805392673887141,-11.269927386361928,22.881907346142384,0.00013369360220434338,-14.864372905589107,True,-421.18860446964743,-428.8292060806076,-432.6295581427186,4.409879908876665,3.206438167800645
305,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1836034882295934,0.02519496100779844,0.011797640471905619,100,0,219.65225037813633,0.2187451043138369,4.7849420661271385,0.008074245371937724,9.273673367503989,0.009688296350564464,-5.262397531945567,28.869226228460775,8.310419059109941e-06,-20.851691787907498,True,-432.13897716574377,-436.77581384949576,-446.57359027997416,232.5649618605363,2.3929629346576142
306,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0175783454125042,0.06958608278344332,0.04339132173565287,96,0,24.500469310795957,0.20151068544361675,3.8982294094038004,0.01988312021631931,10.094214983210009,0.006427899335106233,-6.082939147651587,20.708881308730724,0.0003616506961026011,-12.691346868177448,True,-422.2751174883515,-427.3222249799565,-432.62955814271686,11.767480945738823,2.558089802933798
306,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1948720046363834,0.022795440911817635,0.010397920415916816,100,0,217.06936201459865,0.18935778842294482,3.5856372036428734,0.027321110336942712,6.890079223024145,0.03190349827177125,-2.878803387465723,30.553164383395938,3.775964193993978e-06,-22.53562994284266,True,-431.29700808827255,-434.7420476997846,-446.5735902799705,231.09567143473265,2.1144832184601445
307,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.00306118518055,0.07918416316736653,0.049590081983603276,96,0,17.94105721519613,0.2140779095945393,4.399617732131303,0.011941350208155187,11.270817659728777,0.0035692177320933716,-7.2595418241703555,20.089954189649575,0.00047938748983873724,-12.072419749096298,True,-423.2777282284504,-428.9131370583148,-433.3227053232752,6.44233325358393,2.70393494905085
307,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1776141962139213,0.026394721055788842,0.01279744051189762,100,0,223.63555075984345,0.22979446844729515,5.280549772897492,0.004868082392739515,10.627909386309739,0.004922421507898479,-6.616633550751317,30.602256897675147,3.6899630502988953e-06,-22.58472245712187,True,-431.2724618311333,-436.58641652428815,-446.57359027997086,236.77009291193102,2.547875126862437
308,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9991129925982436,0.08158368326334733,0.05158968206358728,96,0,18.358677404426857,0.22541562763642511,4.877971697541453,0.0073321225592881305,12.477921873583796,0.001951882598927735,-8.466646038025374,21.87470234892953,0.00021226417813181527,-13.857167908376255,True,-421.6922069682547,-427.9311679050466,-432.6295581427195,7.312840428805834,2.8540360967630978
308,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1961755569055574,0.022795440911817635,0.009998000399920015,100,0,226.99765978010777,0.19976804062129525,3.9907270053671464,0.018115638361840127,8.383448167375263,0.015120193908335335,-4.3721723318168415,29.78980895573909,5.401110955274638e-06,-21.772274515185813,True,-431.67868580210484,-435.87040988579247,-446.5735902799744,241.15002982542407,2.2842357369377853
309,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.006037324312132,0.07698460307938412,0.04919016196760648,96,0,23.35582468472948,0.23792180870461713,5.434251557498537,0.004151429827698707,13.617843512254922,0.001103882513051634,-9.6065676766965,24.20466417806847,7.26729112714343e-05,-16.187129737515193,True,-420.5272260536848,-427.33614780981225,-432.629558142719,11.397966546803755,2.9932450611127206
309,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2069781100557107,0.021795640871825634,0.009198160367926415,100,0,220.71220357932242,0.2320687125305205,5.385588733557336,0.004372315771861895,10.80472844327278,0.004505915357097636,-6.793452607714357,30.218127711008833,4.418626001759274e-06,-22.200593270455556,True,-431.46452642446667,-436.86689064610306,-446.5735902799711,234.83780229924588,2.5714297917476343
310,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9843795030825409,0.09138172365526895,0.059988002399520096,96,0,13.230340200545161,0.2172836319225844,4.532368963341037,0.010430962517072373,11.76790635362363,0.0027837588038484504,-7.756630518065208,20.118587331682534,0.0004731857522692505,-12.101052891129257,True,-423.2634116574387,-429.14736483425054,-433.32270532328,2.607458885366345,2.7692962771452017
310,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.159005283292757,0.03079384123175365,0.016196760647870425,100,0,227.2384030482491,0.2200833590938527,4.843668495003372,0.007604901608642332,10.252739099040468,0.00593807929135794,-6.241463263482046,29.30989089305956,6.762225024100738e-06,-21.292356452506283,True,-431.91864483344017,-437.0450143829604,-446.57359027996995,240.51904817962063,2.502881397280883
311,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9976606763930391,0.08278344331133773,0.052389522095580884,96,0,14.559619507238944,0.1876746468000774,3.381290212947245,0.033585699960362585,9.266609719644975,0.009722574203490963,-5.2553338840865536,17.255966850625782,0.0017236526142449331,-9.238432410072505,True,-424.0015747174042,-428.6348795772267,-432.6295581427171,2.209783617208416,2.4580802612385932
311,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1979001973087615,0.022595480903819236,0.009998000399920015,100,0,219.7775958062036,0.2534885455891882,6.425644274492195,0.001504620870394059,12.808096316740603,0.0016548446222947326,-8.79682048118218,31.168897250759528,2.827880126496712e-06,-23.15136281020625,True,-430.989141654592,-437.3931898129623,-446.57359027997177,230.80645425811304,2.8100916676580323
312,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9859227245898987,0.09038192361527694,0.0591881623675265,96,0,9.757429497362425,0.23245092659135955,5.187209594225436,0.005345610762735313,13.740782076849086,0.001038071059567017,-9.729506241290665,22.16206765796869,0.00018606824214820495,-14.144533217415415,True,-421.54852431373195,-428.4189153521565,-432.6295581427163,359.39187274358585,3.018713981898517
