realization_id,sampled_age_ka,event_index,event_type,event_label,event_short_label,published_start_age_ka,age_error_2sigma_kyr,age_sigma_kyr,sampling_lower_bound_ka,sampling_upper_bound_ka,truncated_gaussian_mass_kept,sampled_minus_published_ka
289,144.4452965089852,37,weak_monsoon_start,Weak monsoon starts,Weak,143.85,1.5680987605223904,0.7840493802611952,143.2,145.41809876052238,0.7737059870385703,0.5952965089852
289,147.0420518982682,38,weak_monsoon_start,Weak monsoon starts,Weak,147.05,1.5838701444347123,0.7919350722173562,145.4661298555653,148.63387014443472,0.9544997361036416,-0.00794810173181304
289,150.98736229298677,39,weak_monsoon_start,Weak monsoon starts,Weak,151.05,1.603807611094401,0.8019038055472005,149.44619238890562,152.6538076110944,0.9544997361036409,-0.06263770701323779
289,157.75944911679056,40,weak_monsoon_start,Weak monsoon starts,Weak,158.95,1.643924433790433,0.8219622168952165,157.30607556620956,160.475,0.9454743408719088,-1.1905508832094256
289,161.6922648672376,41,weak_monsoon_start,Weak monsoon starts,Weak,162.0,1.659679769723106,0.829839884861553,160.475,163.575,0.9380960696463309,-0.30773513276238873
289,165.7234109545314,42,weak_monsoon_start,Weak monsoon starts,Weak,165.15,1.6761100715926909,0.8380550357963454,163.575,165.97500000000002,0.8074477656271476,0.573410954531397
289,167.67865823066717,43,weak_monsoon_start,Weak monsoon starts,Weak,166.8,1.6847812655684664,0.8423906327842332,165.97500000000002,168.48478126556847,0.813547719276353,0.8786582306671562
289,169.96327837676947,44,weak_monsoon_start,Weak monsoon starts,Weak,170.25,1.7030571391636347,0.8515285695818173,168.54694286083637,170.65,0.6579807209930174,-0.28672162323053385
289,171.43926629330426,45,weak_monsoon_start,Weak monsoon starts,Weak,171.05,1.7073232728923444,0.8536616364461722,170.65,172.75732327289236,0.6575612579619077,0.3892662933042459
289,175.44491670429102,46,weak_monsoon_start,Weak monsoon starts,Weak,174.85,1.7277337792390772,0.8638668896195386,173.1222662207609,176.57773377923908,0.9544997361036429,0.5949167042910233
289,179.79126778451692,47,weak_monsoon_start,Weak monsoon starts,Weak,179.65,1.7538646112816096,0.8769323056408048,177.8961353887184,181.40386461128162,0.9544997361036422,0.1412677845169128
289,186.9695608464968,48,weak_monsoon_start,Weak monsoon starts,Weak,187.75,1.7988596328496997,0.8994298164248499,185.9511403671503,189.5488596328497,0.9544997361036431,-0.7804391535032096
289,192.061963121561,49,weak_monsoon_start,Weak monsoon starts,Weak,191.75,1.821503350399803,0.9107516751999015,189.9284966496002,192.5,0.7721367597690773,0.31196312156100703
289,193.06148500495456,50,weak_monsoon_start,Weak monsoon starts,Weak,193.25,1.8300680347524603,0.9150340173762301,192.5,195.08006803475246,0.771039659232953,-0.18851499504543767
289,201.8237690441492,51,weak_monsoon_start,Weak monsoon starts,Weak,201.15,1.8758444143717778,0.9379222071858889,199.27415558562822,203.0258444143718,0.9544997361036422,0.6737690441491964
289,209.62285832240272,52,weak_monsoon_start,Weak monsoon starts,Weak,209.25,1.9239690350110656,0.9619845175055328,207.32603096498895,211.17396903501105,0.9544997361036405,0.37285832240272043
289,221.3861455426301,53,weak_monsoon_start,Weak monsoon starts,Weak,221.05,1.9962939487491944,0.9981469743745972,219.05370605125083,223.0462939487492,0.9544997361036405,0.3361455426300779
289,228.59361830329235,54,weak_monsoon_start,Weak monsoon starts,Weak,228.65,2.0443093543383593,1.0221546771691796,226.60569064566164,230.65,0.9520556124434235,-0.05638169670766047
289,231.98697974298025,55,weak_monsoon_start,Weak monsoon starts,Weak,232.65,2.070042752438924,1.035021376219462,230.65,233.4,0.7389986760971765,-0.6630202570197525
289,234.37723962211987,56,weak_monsoon_start,Weak monsoon starts,Weak,234.15,2.079776119778407,1.0398880598892035,233.4,236.22977611977842,0.7418663135020258,0.2272396221198676
289,246.17807725487026,57,weak_monsoon_start,Weak monsoon starts,Weak,246.75,2.16336388166639,1.081681940833195,244.58663611833362,248.4,0.9136704614550567,-0.57192274512974
289,249.20827045554634,58,weak_monsoon_start,Weak monsoon starts,Weak,250.05,2.185805676603169,1.0929028383015844,248.4,251.10000000000002,0.7661047961488117,-0.8417295444536705
289,252.51598686782566,59,weak_monsoon_start,Weak monsoon starts,Weak,252.15,2.200207882908925,1.1001039414544624,251.10000000000002,254.10000000000002,0.7919225379290213,0.36598686782565437
289,256.5433391523567,60,weak_monsoon_start,Weak monsoon starts,Weak,256.05,2.227207083179748,1.113603541589874,254.10000000000002,257.85,0.9070265274130558,0.49333915235666836
289,260.0092689170207,61,weak_monsoon_start,Weak monsoon starts,Weak,259.65,2.252423383621307,1.1262116918106535,257.85,261.9024233836213,0.9222593695822728,0.3592689170206995
289,277.98415695345756,62,weak_monsoon_start,Weak monsoon starts,Weak,276.95,2.3776433587897703,1.1888216793948851,274.5723566412102,279.17499999999995,0.9466189646545927,1.0341569534575683
289,279.68605051067624,63,weak_monsoon_start,Weak monsoon starts,Weak,281.4,2.4109635951747306,1.2054817975873653,279.17499999999995,283.04999999999995,0.8819955230448597,-1.7139494893237384
289,284.8249772525745,64,weak_monsoon_start,Weak monsoon starts,Weak,284.7,2.4359741665663375,1.2179870832831687,283.04999999999995,287.1359741665663,0.8894923598784512,0.1249772525745243
289,307.75077349231873,65,weak_monsoon_start,Weak monsoon starts,Weak,307.25,2.613966003362428,1.306983001681214,304.6360339966376,309.8639660033624,0.9544997361036398,0.5007734923187286
289,316.89915981984626,66,weak_monsoon_start,Weak monsoon starts,Weak,318.05,2.703755557696952,1.351877778848476,315.34624444230303,320.753755557697,0.9544997361036438,-1.1508401801537502
289,323.4898666762221,67,weak_monsoon_start,Weak monsoon starts,Weak,324.15,2.755829121562687,1.3779145607813434,321.3941708784373,326.90582912156265,0.9544997361036403,-0.6601333237778704
289,342.44949273682664,68,weak_monsoon_start,Weak monsoon starts,Weak,341.15,2.9063054447546017,1.4531527223773009,338.2436945552454,344.05630544475457,0.9544997361036409,1.2994927368266644
289,349.00384416459116,69,weak_monsoon_start,Weak monsoon starts,Weak,349.55,2.9836640278448416,1.4918320139224208,346.5663359721552,352.53366402784485,0.9544997361036414,-0.5461558354088538
289,364.51554869067155,70,weak_monsoon_start,Weak monsoon starts,Weak,364.35,3.125006375489934,1.562503187744967,361.2249936245101,365.85,0.808721767727373,0.16554869067152822
289,367.1898240721072,71,weak_monsoon_start,Weak monsoon starts,Weak,367.35,3.1544629467866874,1.5772314733933437,365.85,368.0,0.489078578572496,-0.16017592789279433
289,368.7411130351036,72,weak_monsoon_start,Weak monsoon starts,Weak,368.65,3.1673135712184695,1.5836567856092347,368.0,369.1,0.2711125347641903,0.09111303510360358
289,369.26386407299265,73,weak_monsoon_start,Weak monsoon starts,Weak,369.55,3.1762407818345717,1.5881203909172859,369.1,370.55,0.3470936318047838,-0.2861359270073649
289,370.8920332776248,74,weak_monsoon_start,Weak monsoon starts,Weak,371.55,3.1961692401189015,1.5980846200594507,370.55,371.75,0.2840577642070429,-0.6579667223751926
289,372.6287588517638,75,weak_monsoon_start,Weak monsoon starts,Weak,371.95,3.2001699102799765,1.6000849551399883,371.75,375.15016991027994,0.5269854657979784,0.6787588517638028
289,377.7554240023807,76,weak_monsoon_start,Weak monsoon starts,Weak,378.65,3.2679304143292383,1.6339652071646191,375.38206958567076,381.9179304143292,0.95449973610364,-0.8945759976192562
289,400.0194121028141,77,weak_monsoon_start,Weak monsoon starts,Weak,398.85,3.481031276600129,1.7405156383000644,395.3689687233999,402.33103127660013,0.9544997361036403,1.1694121028140785
289,428.99192669365027,78,weak_monsoon_start,Weak monsoon starts,Weak,430.15,3.8390063690899776,1.9195031845449888,426.31099363091,433.98900636908996,0.954499736103642,-1.1580733063497064
289,443.1220076757818,79,weak_monsoon_start,Weak monsoon starts,Weak,441.85,3.9820753139982004,1.9910376569991002,437.8679246860018,445.83207531399825,0.9544997361036429,1.272007675781765
289,454.7351921277238,80,weak_monsoon_start,Weak monsoon starts,Weak,453.55,4.130475778671383,2.0652378893356915,449.41952422132863,455.57500000000005,0.8138342742371121,1.1851921277237807
289,458.5466683670085,81,weak_monsoon_start,Weak monsoon starts,Weak,457.6,4.183123666480563,2.0915618332402817,455.57500000000005,458.875,0.5624558092310272,0.946668367008499
289,461.2790885444433,82,weak_monsoon_start,Weak monsoon starts,Weak,460.15,4.216615757123503,2.1083078785617513,458.875,463.75,0.683465820365296,1.1290885444433343
289,468.5480080551149,83,weak_monsoon_start,Weak monsoon starts,Weak,467.35,4.312636784770198,2.156318392385099,463.75,471.35,0.920694908582228,1.198008055114883
289,476.04883406769903,84,weak_monsoon_start,Weak monsoon starts,Weak,475.35,4.421893554863325,2.2109467774316625,471.35,477.20000000000005,0.763420664700675,0.6988340676990106
289,480.2009962670317,85,weak_monsoon_start,Weak monsoon starts,Weak,479.05,4.473356652896006,2.236678326448003,477.20000000000005,483.52335665289604,0.7731651688805696,1.1509962670317009
289,498.74135212244255,86,weak_monsoon_start,Weak monsoon starts,Weak,500.1,4.7777468333334925,2.3888734166667462,495.32225316666654,504.8777468333335,0.9544997361036411,-1.3586478775574733
289,516.5475167855772,87,weak_monsoon_start,Weak monsoon starts,Weak,513.95,4.98923393067339,2.494616965336695,508.96076606932667,517.95,0.9228324824205923,2.5975167855771133
289,521.8698086425504,88,weak_monsoon_start,Weak monsoon starts,Weak,521.95,5.115631509745488,2.557815754872744,517.95,527.0656315097456,0.9183216241187652,-0.08019135744962114
289,534.6607956193793,89,weak_monsoon_start,Weak monsoon starts,Weak,535.0,5.328726306113715,2.6643631530568577,529.6712736938863,540.3287263061137,0.9544997361036414,-0.3392043806206857
289,551.6829174650619,90,weak_monsoon_start,Weak monsoon starts,Weak,552.7,5.6320057610243985,2.8160028805121993,547.0679942389756,553.45,0.5822592406064326,-1.0170825349381403
289,554.3681716948706,91,weak_monsoon_start,Weak monsoon starts,Weak,554.2,5.65848738291303,2.829243691456515,553.45,555.575,0.2910442205319421,0.1681716948705798
289,558.0293145608031,92,weak_monsoon_start,Weak monsoon starts,Weak,556.95,5.7073607961290405,2.8536803980645202,555.575,558.7,0.4151802493075728,1.0793145608030272
289,563.5967857763256,93,weak_monsoon_start,Weak monsoon starts,Weak,560.45,5.770174386180529,2.8850871930902646,558.7,564.975,0.6695382750727445,3.1467857763256006
289,567.9850379163125,94,weak_monsoon_start,Weak monsoon starts,Weak,569.5,5.935818294926109,2.9679091474630543,564.975,575.4358182949261,0.913575704897113,-1.5149620836874647
289,589.5675482634346,95,weak_monsoon_start,Weak monsoon starts,Weak,589.8,6.324867562258709,3.1624337811293546,583.4751324377412,596.1248675622587,0.9544997361036434,-0.23245173656539464
289,612.8212264248132,96,weak_monsoon_start,Weak monsoon starts,Weak,614.9,6.841346119791741,3.4206730598958703,608.0586538802082,621.7413461197917,0.954499736103642,-2.0787735751868013
289,628.8606782133958,97,weak_monsoon_start,Weak monsoon starts,Weak,629.0,7.14976567984751,3.574882839923755,621.95,630.65,0.6534997396450505,-0.13932178660422778
289,630.9935917939644,98,weak_monsoon_start,Weak monsoon starts,Weak,632.3,7.223934332061913,3.6119671660309565,630.65,633.75,0.3320510210573029,-1.3064082060355986
289,634.142063682578,99,weak_monsoon_start,Weak monsoon starts,Weak,635.2,7.289747719991516,3.644873859995758,633.75,637.2,0.36301794806223975,-1.0579363174219907
289,637.7083129694228,100,weak_monsoon_start,Weak monsoon starts,Weak,639.2,7.381509934769512,3.690754967384756,637.2,640.0,0.29185588139537366,-1.4916870305772818
290,10.300475164910711,1,strong_monsoon_start,Strong monsoon starts,Strong,10.824,1.034429462683376,0.517214731341688,9.789570537316624,11.169,0.7248747766744175,-0.5235248350892885
290,11.657684367577572,2,strong_monsoon_start,Strong monsoon starts,Strong,11.514,1.0366640119581372,0.5183320059790686,11.169,12.550664011958137,0.7244153650919867,0.1436843675775723
290,14.73008556820972,3,strong_monsoon_start,Strong monsoon starts,Strong,14.617,1.046772820481784,0.523386410240892,13.570227179518216,15.663772820481785,0.9544997361036418,0.11308556820971916
290,22.875572346201803,4,strong_monsoon_start,Strong monsoon starts,Strong,23.685,1.0768826123365425,0.5384413061682712,22.608117387663455,24.761882612336542,0.9544997361036418,-0.8094276537981955
290,27.989696166740664,5,strong_monsoon_start,Strong monsoon starts,Strong,27.955,1.0913593418518739,0.5456796709259369,26.863640658148125,28.6925,0.8889862924313031,0.034696166740666
290,29.05064047207693,6,strong_monsoon_start,Strong monsoon starts,Strong,29.43,1.0964051789614357,0.5482025894807179,28.6925,30.526405178961436,0.8879865811196976,-0.3793595279230715
290,32.55167917494438,7,strong_monsoon_start,Strong monsoon starts,Strong,32.675,1.1075882890906332,0.5537941445453166,31.567411710909365,33.334999999999994,0.8605758299290345,-0.12332082505561459
290,33.61277004053503,8,strong_monsoon_start,Strong monsoon starts,Strong,33.995,1.1121699251795845,0.5560849625897922,33.334999999999994,34.765,0.7992852571176785,-0.38222995946496496
290,35.02317853879803,9,strong_monsoon_start,Strong monsoon starts,Strong,35.535,1.117539121291943,0.5587695606459715,34.765,36.65253912129194,0.8931525186951884,-0.5118214612019685
290,38.20846140773217,10,strong_monsoon_start,Strong monsoon starts,Strong,38.305,1.127262027572195,0.5636310137860975,37.177737972427806,39.43226202757219,0.9544997361036414,-0.09653859226782657
290,42.40771431915493,11,strong_monsoon_start,Strong monsoon starts,Strong,41.595,1.1389201365278123,0.5694600682639062,40.45607986347218,42.605000000000004,0.9391860164124971,0.812714319154928
290,43.72545022861952,12,strong_monsoon_start,Strong monsoon starts,Strong,43.615,1.1461376682468436,0.5730688341234218,42.605000000000004,44.761137668246846,0.9382524584339308,0.11045022861951992
290,47.42774349208662,13,strong_monsoon_start,Strong monsoon starts,Strong,47.25,1.159241042996251,0.5796205214981255,46.09075895700375,48.40924104299625,0.9544997361036414,0.17774349208661988
290,50.63413800232236,14,strong_monsoon_start,Strong monsoon starts,Strong,49.65,1.1679745168089515,0.5839872584044757,48.482025483191045,50.81797451680895,0.954499736103642,0.9841380023223607
290,53.74045736755183,15,strong_monsoon_start,Strong monsoon starts,Strong,53.8,1.1832316918440746,0.5916158459220373,52.616768308155926,54.084999999999994,0.6622515267286564,-0.05954263244817071
290,54.747397705737804,16,strong_monsoon_start,Strong monsoon starts,Strong,54.37,1.185342763745728,0.592671381872864,54.084999999999994,55.0575,0.5616728270513794,0.3773977057378062
290,56.84371555178243,17,strong_monsoon_start,Strong monsoon starts,Strong,55.745,1.1904507755597424,0.5952253877798712,55.0575,56.93545077555974,0.8532097035613412,1.0987155517824334
290,57.86162703813164,18,strong_monsoon_start,Strong monsoon starts,Strong,58.21,1.199663212769045,0.5998316063845225,57.010336787230955,58.9975,0.8826362306044068,-0.348372961868364
290,59.48952697834859,19,strong_monsoon_start,Strong monsoon starts,Strong,59.785,1.2055867508834452,0.6027933754417226,58.9975,60.990586750883445,0.8815446114116099,-0.29547302165140366
290,65.84055081229785,20,strong_monsoon_start,Strong monsoon starts,Strong,65.48,1.2272506512021177,0.6136253256010589,64.25274934879789,66.70725065120212,0.9544997361036407,0.3605508122978449
290,69.10060425491447,21,strong_monsoon_start,Strong monsoon starts,Strong,69.18,1.2415337136586593,0.6207668568293296,67.93846628634135,70.42153371365866,0.9544997361036407,-0.07939574508553449
290,72.646612961826,22,strong_monsoon_start,Strong monsoon starts,Strong,72.285,1.253648105063711,0.6268240525318555,71.03135189493628,73.53864810506371,0.9544997361036427,0.36161296182599756
290,74.78491716527614,23,strong_monsoon_start,Strong monsoon starts,Strong,75.28,1.2654453122236136,0.6327226561118068,74.01455468777638,75.7625,0.7543921354730988,-0.49508283472385983
290,77.16519210501917,24,strong_monsoon_start,Strong monsoon starts,Strong,76.245,1.269270014170808,0.634635007085404,75.7625,77.51427001417082,0.7537061082321417,0.9201921050191686
290,83.58355186814929,25,strong_monsoon_start,Strong monsoon starts,Strong,84.13,1.3009578647113191,0.6504789323556596,82.82904213528867,84.565,0.7254185663670746,-0.5464481318507097
290,85.7241024916348,26,strong_monsoon_start,Strong monsoon starts,Strong,85.0,1.304502271859638,0.652251135929819,84.565,86.30450227185963,0.7248385797716621,0.7241024916347953
290,89.2578607054311,27,strong_monsoon_start,Strong monsoon starts,Strong,89.79,1.3241905902235755,0.6620952951117878,88.46580940977643,91.11419059022359,0.9544997361036422,-0.532139294568907
290,105.65512789746408,28,strong_monsoon_start,Strong monsoon starts,Strong,105.15,1.3893512486655026,0.6946756243327513,103.7606487513345,106.53935124866551,0.954499736103642,0.505127897464078
290,107.37739969820173,29,strong_monsoon_start,Strong monsoon starts,Strong,108.55,1.4042028463785103,0.7021014231892552,107.14579715362149,109.95420284637851,0.9544997361036416,-1.1726003017982691
290,127.6282101203432,30,strong_monsoon_start,Strong monsoon starts,Strong,128.55,1.494835282845229,0.7474176414226145,127.05516471715478,129.5,0.8753932015024024,-0.9217898796568136
290,131.39013602867934,31,strong_monsoon_start,Strong monsoon starts,Strong,130.45,1.5037438761934758,0.7518719380967379,129.5,131.95374387619347,0.8740474368344254,0.9401360286793476
290,147.28472317516025,32,strong_monsoon_start,Strong monsoon starts,Strong,147.65,1.5868448862616598,0.7934224431308299,146.06315511373833,148.35000000000002,0.788430092758503,-0.36527682483975354
290,148.69984373241664,33,strong_monsoon_start,Strong monsoon starts,Strong,149.05,1.5938077036944844,0.7969038518472422,148.35000000000002,150.4,0.7650092493841509,-0.3501562675833725
290,150.62262419592113,34,strong_monsoon_start,Strong monsoon starts,Strong,151.75,1.6073223844873759,0.8036611922436879,150.4,153.3573223844874,0.9307529527834058,-1.1273758040788664
290,155.89629381280318,35,strong_monsoon_start,Strong monsoon starts,Strong,157.05,1.6341853779517461,0.8170926889758731,155.41581462204826,157.60000000000002,0.7268138355623447,-1.153706187196832
290,158.41385299811165,36,strong_monsoon_start,Strong monsoon starts,Strong,158.15,1.639816726836468,0.819908363418234,157.60000000000002,159.325,0.6729116605252016,0.26385299811164487
290,159.70618321033086,37,strong_monsoon_start,Strong monsoon starts,Strong,160.5,1.651912439504206,0.825956219752103,159.325,162.15,0.8996975604195803,-0.7938167896691368
290,164.62446844372622,38,strong_monsoon_start,Strong monsoon starts,Strong,163.8,1.6690487185213503,0.8345243592606751,162.15,165.46904871852135,0.9532388944327014,0.8244684437262038
290,167.62169675623056,39,strong_monsoon_start,Strong monsoon starts,Strong,168.75,1.69508687338656,0.84754343669328,167.05491312661343,169.15,0.6587694186750004,-1.1283032437694374
290,169.42024090206644,40,strong_monsoon_start,Strong monsoon starts,Strong,169.55,1.6993330350664886,0.8496665175332443,169.15,171.2493330350665,0.6583484209548963,-0.12975909793357232
290,174.19511180087358,41,strong_monsoon_start,Strong monsoon starts,Strong,173.15,1.718572776565044,0.859286388282522,171.43142722343495,174.7,0.941620288289595,1.0451118008735705
290,175.81152521607908,42,strong_monsoon_start,Strong monsoon starts,Strong,176.25,1.7353147967798348,0.8676573983899174,174.7,177.1,0.7993546910073295,-0.438474783920924
290,178.42727146936693,43,strong_monsoon_start,Strong monsoon starts,Strong,177.95,1.7445650340207481,0.8722825170103741,177.1,179.69456503402074,0.8123345148526029,0.47727146936694
290,182.55545102708857,44,strong_monsoon_start,Strong monsoon starts,Strong,182.55,1.7698430970728762,0.8849215485364381,180.78015690292713,184.3198430970729,0.954499736103642,0.005451027088554383
290,191.3366396830417,45,strong_monsoon_start,Strong monsoon starts,Strong,190.65,1.8152480610294899,0.9076240305147449,188.83475193897053,191.7,0.8535864514044378,0.6866396830417045
290,192.38917430027442,46,strong_monsoon_start,Strong monsoon starts,Strong,192.75,1.8272086681819513,0.9136043340909756,191.7,194.57720866818195,0.852032486998164,-0.36082569972558076
290,199.8229988458696,47,strong_monsoon_start,Strong monsoon starts,Strong,198.95,1.862982733400893,0.9314913667004465,197.0870172665991,200.81298273340087,0.9544997361036405,0.8729988458696027
290,219.34987551703514,48,strong_monsoon_start,Strong monsoon starts,Strong,219.05,1.9838468409973211,0.9919234204986606,217.06615315900268,221.03384684099734,0.9544997361036427,0.29987551703513304
290,225.0306446519455,49,strong_monsoon_start,Strong monsoon starts,Strong,225.2,2.022371417999161,1.0111857089995806,223.17762858200084,227.22237141799914,0.9544997361036407,-0.16935534805449493
290,230.45293786280686,50,strong_monsoon_start,Strong monsoon starts,Strong,230.75,2.0577792538558883,1.0288896269279442,228.6922207461441,232.8077792538559,0.9544997361036427,-0.29706213719313723
290,239.62694162200305,51,strong_monsoon_start,Strong monsoon starts,Strong,241.65,2.1291334523767897,1.0645667261883949,239.52086654762323,243.77913345237678,0.9544997361036403,-2.0230583779969606
290,249.15845426499797,52,strong_monsoon_start,Strong monsoon starts,Strong,248.25,2.173535986415324,1.086767993207662,246.07646401358468,249.7,0.8861858549931005,0.908454264997971
290,251.23371810142487,53,strong_monsoon_start,Strong monsoon starts,Strong,251.15,2.193337899555148,1.096668949777574,249.7,253.34333789955517,0.884196706752751,0.08371810142486424
290,259.08587274241603,54,strong_monsoon_start,Strong monsoon starts,Strong,258.75,2.246092667862323,1.1230463339311616,256.50390733213766,260.99609266786234,0.9544997361036434,0.33587274241602927
290,263.84260108635533,55,strong_monsoon_start,Strong monsoon starts,Strong,264.0,2.2832749056461275,1.1416374528230637,261.7167250943539,266.2832749056461,0.9544997361036414,-0.15739891364466985
290,272.56543535840757,56,strong_monsoon_start,Strong monsoon starts,Strong,272.85,2.347351604366262,1.173675802183131,270.50264839563374,275.1973516043663,0.9544997361036434,-0.2845646415924534
290,292.4357673114333,57,strong_monsoon_start,Strong monsoon starts,Strong,293.9,2.5070790985301317,1.2535395492650658,291.39292090146984,296.4070790985301,0.9544997361036425,-1.4642326885666535
290,314.49536139291075,58,strong_monsoon_start,Strong monsoon starts,Strong,315.45,2.681860411160562,1.340930205580281,312.7681395888394,315.9,0.6086590567370295,-0.9546386070892368
290,316.6270179758296,59,strong_monsoon_start,Strong monsoon starts,Strong,316.35,2.6894193684185512,1.3447096842092756,315.9,319.0394193684186,0.6083033161017523,0.27701797582955123
290,332.8304919106951,60,strong_monsoon_start,Strong monsoon starts,Strong,332.45,2.8282977838193006,1.4141488919096503,329.62170221618067,333.25,0.6914548399626202,0.38049191069512744
290,335.39450162317513,61,strong_monsoon_start,Strong monsoon starts,Strong,334.05,2.8424852029959453,1.4212426014979727,333.25,335.70000000000005,0.5904144121642969,1.3445016231751197
290,338.48506608206804,62,strong_monsoon_start,Strong monsoon starts,Strong,337.35,2.8719719193300244,1.4359859596650122,335.70000000000005,340.22197191933003,0.8519793625192855,1.1350660820680218
290,352.42450280980614,63,strong_monsoon_start,Strong monsoon starts,Strong,351.45,3.0014457948044644,1.5007228974022322,348.44855420519553,354.45144579480444,0.9544997361036409,0.9745028098061539
290,366.86275776725313,64,strong_monsoon_start,Strong monsoon starts,Strong,365.65,3.137736976150992,1.568868488075496,362.51226302384896,366.875,0.7597949536051338,1.2127577672531515
290,367.13766882980997,65,strong_monsoon_start,Strong monsoon starts,Strong,368.1,3.161870401082037,1.5809352005410184,366.875,369.425,0.5798041225794117,-0.9623311701900548
290,371.2854214649974,66,strong_monsoon_start,Strong monsoon starts,Strong,370.75,3.188182898148261,1.5940914490741305,369.425,373.35,0.7456253901820709,0.5354214649973983
290,375.26939318831666,67,strong_monsoon_start,Strong monsoon starts,Strong,375.95,3.2404530201695816,1.6202265100847908,373.35,376.7,0.62400295457186,-0.680606811683333
290,377.6182363517332,68,strong_monsoon_start,Strong monsoon starts,Strong,377.45,3.255689599150716,1.627844799575358,376.7,380.70568959915073,0.654754379327813,0.16823635173318507
290,389.8882423941961,69,strong_monsoon_start,Strong monsoon starts,Strong,390.8,3.3944907535140523,1.6972453767570261,387.40550924648596,392.20000000000005,0.7725260316568885,-0.9117576058039276
290,392.20411066288654,70,strong_monsoon_start,Strong monsoon starts,Strong,393.6,3.4243450302434435,1.7121725151217217,392.20000000000005,397.02434503024347,0.7704783630998869,-1.3958893371134877
290,414.53904921153804,71,strong_monsoon_start,Strong monsoon starts,Strong,412.25,3.6300070194873943,1.8150035097436972,408.6199929805126,415.8800070194874,0.9544997361036407,2.2890492115380425
290,427.8527203328044,72,strong_monsoon_start,Strong monsoon starts,Strong,426.05,3.7900968274572677,1.8950484137286339,422.25990317254275,429.8400968274573,0.9544997361036414,1.8027203328043697
290,446.5083998455505,73,strong_monsoon_start,Strong monsoon starts,Strong,447.4,4.051794035846466,2.025897017923233,443.3482059641535,448.42499999999995,0.6708035429480448,-0.8916001544494634
290,449.5947350573974,74,strong_monsoon_start,Strong monsoon starts,Strong,449.45,4.077853500673136,2.038926750336568,448.42499999999995,453.52785350067313,0.6696676988875719,0.14473505739738357
290,459.32275741062085,75,strong_monsoon_start,Strong monsoon starts,Strong,458.9,4.200164815679179,2.1000824078395897,454.6998351843208,461.025,0.821448578084663,0.4227574106208749
290,462.2888130468859,76,strong_monsoon_start,Strong monsoon starts,Strong,463.15,4.2563619340238965,2.1281809670119483,461.025,464.54999999999995,0.5856619431588093,-0.8611869531140997
290,467.4025688975628,77,strong_monsoon_start,Strong monsoon starts,Strong,465.95,4.293796321604376,2.146898160802188,464.54999999999995,469.35,0.6861995639712866,1.4525688975627986
290,477.0657493219029,78,strong_monsoon_start,Strong monsoon starts,Strong,472.75,4.3860848208556185,2.1930424104278092,469.35,477.1360848208556,0.9167220151192625,4.315749321902899
290,479.45429674527844,79,strong_monsoon_start,Strong monsoon starts,Strong,483.65,4.538173851300738,2.269086925650369,479.11182614869927,488.1881738513007,0.9544997361036405,-4.195703254721536
290,502.5322897109256,80,strong_monsoon_start,Strong monsoon starts,Strong,504.15,4.838644475763907,2.4193222378819534,499.3113555242361,508.98864447576386,0.9544997361036407,-1.6177102890743527
290,532.0284699924075,81,strong_monsoon_start,Strong monsoon starts,Strong,531.75,5.2748407550123995,2.6374203775061997,526.4751592449876,537.0248407550124,0.9544997361036418,0.27846999240750847
290,549.790408353379,82,strong_monsoon_start,Strong monsoon starts,Strong,548.25,5.554170630920899,2.7770853154604493,542.6958293690791,550.9,0.8072682455325234,1.5404083533790072
290,551.4621810690657,83,strong_monsoon_start,Strong monsoon starts,Strong,553.55,5.64699674783862,2.82349837391931,550.9,554.5999999999999,0.4710281544601739,-2.0878189309343043
290,556.289786632914,84,strong_monsoon_start,Strong monsoon starts,Strong,555.65,5.684204628482119,2.8421023142410595,554.5999999999999,557.4,0.3750692940014894,0.6397866329140243
290,558.071609396184,85,strong_monsoon_start,Strong monsoon starts,Strong,559.15,5.746763338428802,2.873381669214401,557.4,560.2,0.37135272778392237,-1.078390603815933
290,560.5193455588197,86,strong_monsoon_start,Strong monsoon starts,Strong,561.25,5.7846285707669844,2.8923142853834922,560.2,561.75,0.21033312746864463,-0.7306544411802633
290,562.3794436584211,87,strong_monsoon_start,Strong monsoon starts,Strong,562.25,5.802747220695482,2.901373610347741,561.75,568.0527472206954,0.545661669328675,0.12944365842110983
290,579.0531853129995,88,strong_monsoon_start,Strong monsoon starts,Strong,580.3,6.139722332794272,3.069861166397136,574.1602776672057,581.625,0.6442394624707798,-1.2468146870004375
290,585.5175552641739,89,strong_monsoon_start,Strong monsoon starts,Strong,582.95,6.190816119963109,3.0954080599815543,581.625,588.425,0.6272260019413148,2.5675552641738477
290,596.5048819858198,90,strong_monsoon_start,Strong monsoon starts,Strong,593.9,6.406487318612809,3.2032436593064046,588.425,598.95,0.8988413013312929,2.604881985819816
290,601.7057783228679,91,strong_monsoon_start,Strong monsoon starts,Strong,604.0,6.61207128217766,3.30603564108883,598.95,610.6120712821777,0.9139326527735937,-2.2942216771321
290,621.697600537234,92,strong_monsoon_start,Strong monsoon starts,Strong,625.65,7.075252033917767,3.5376260169588836,618.5747479660822,626.5999999999999,0.5831086660664737,-3.952399462765925
