age_ka,d18o_raw,d18o_precession_band,d18o_highfreq_lt1kyr,d18o_precession_plus_highfreq
1.66886,-9.2,0.35452595516154134,0.01983857474509319,-8.337268819917805
1.756155,-8.88,0.3480579785702747,0.019173097298973936,-8.34440227395519
1.84345,-9.38,0.34132855329511613,-0.05660414076623104,-8.426908937295552
2.070417,-8.53,0.32261261103736233,-0.0028046898728413838,-8.391825428659917
2.088024,-9.21,0.3211046960570663,-0.057696271932031744,-8.448224925699403
2.1076149999999996,-8.96,0.31940163508643965,-0.08460846546860157,-8.476840180206601
2.127206,-8.95,0.3176588945891473,-0.057790320388515684,-8.451764775623808
2.146797,-8.790000000000001,0.31591615409185503,-0.030972175308431025,-8.426689371041014
2.166388,-8.88,0.31417341359456274,-0.004154030228345757,-8.401613966458221
2.1859789999999997,-8.74,0.31243067309727046,0.022664114851738904,-8.37653856187543
2.2055700000000003,-8.94,0.31066983406551835,0.01651367329452652,-8.384449842464393
2.225161,-9.35,0.3088634367659637,-0.07262645466152724,-8.475396367720002
2.244752,-9.21,0.30705703946640894,-0.16176658261758303,-8.566342892975612
2.2643429999999998,-9.0,0.3052506421668542,-0.2509067105736368,-8.65728941823122
2.2839340000000004,-9.36,0.30344424486729943,-0.3400468385296946,-8.748235943486835
2.303525,-9.31,0.30162663130101064,-0.39613291409762585,-8.806139632621054
2.323116,-9.26,0.2997578970137715,-0.30156752706483864,-8.713442979875506
2.342707,-9.26,0.2978891627265323,-0.20700214003205364,-8.620746327129961
2.3622979999999996,-9.16,0.2960204284392932,-0.11243675299926861,-8.528049674384414
2.381889,-9.2,0.294151694152054,-0.017871365966479293,-8.435353021638864
2.40148,-8.81,0.2922783552922172,0.07870724213752008,-8.340647752394702
2.421071,-8.6,0.2903486695308155,0.19992196295825457,-8.221362717335369
2.4406619999999997,-9.709999999999999,0.28841898376941383,0.3211366837789863,-8.102077682276038
2.4602530000000002,-8.36,0.2864892980080121,0.44235140459972355,-7.982792647216703
2.479844,-8.35,0.2845596122466104,0.5635661254204553,-7.863507612157373
2.499435,-8.24,0.2826299264852087,0.6847808462411897,-7.74422257709804
2.627072,-9.39,0.26959179217070617,-0.14255087753963924,-8.584592435193372
2.652768,-9.09,0.2669066715086415,-0.11124335007430117,-8.5559700283901
2.678464,-9.27,0.26422155084657684,-0.07993582260896309,-8.527347621586825
2.70416,-9.02,0.26152445164609583,-0.055727550230717654,-8.505836448409061
2.7298560000000003,-8.48,0.2587653404736597,-0.06827157534180867,-8.521139584692587
2.7555520000000002,-8.3,0.2560062293012236,-0.08081560045289946,-8.536442720976115
2.781248,-8.96,0.25324711812878753,-0.09335962556399026,-8.551745857259641
2.83264,-9.43,0.2476376381472234,-0.21670763004531882,-8.680703341722534
2.89688,-9.51,0.24056025266156544,-0.4414567694654338,-8.912529866628306
2.9611199999999998,-8.99,0.23331727744658248,-0.16206984891825363,-8.64038592129611
3.02536,-9.01,0.22599941517863623,0.08943270120101393,-8.396201233444788
3.0896,-8.72,0.2185797011484894,0.25873062863878216,-8.234323020037166
3.15384,-8.83,0.21102392692647687,0.16876510707010278,-8.331844315827858
3.21763,-9.040000000000001,0.20345211082442566,0.09002762155878874,-8.418153617441224
3.3304074999999997,-8.88,0.1897961090234749,0.2049464547362797,-8.316890786064684
3.443185,-9.05,0.17585145812754055,0.01269082307562264,-8.523091068621275
3.5559625,-10.19,0.1616322446857438,-0.4165441347259466,-8.966545239864642
3.63122,-9.87,0.15199971457563446,-0.2850973042433022,-8.844730939492107
3.6492025,-9.7,0.14967676349577758,-0.14671222815806553,-8.708668814486726
3.667185,-9.34,0.1473538124159207,-0.008327152072828843,-8.572606689481347
3.6851675,-9.45,0.1450308613360638,0.13005792401240784,-8.436544564475968
3.70315,-9.33,0.14270187689924269,0.23583107169429485,-8.333100401230901
3.7211325,-9.4,0.14034448301252564,0.18804344856896674,-8.383245418242947
3.739115,-9.62,0.1379870891258086,0.1402558254436386,-8.433390435254992
3.7570975,-9.889999999999999,0.13562969523909157,0.09246820231831046,-8.483535452267036
3.77508,-9.68,0.13327230135237453,0.04468057919298233,-8.533680469279082
3.7930625,-9.68,0.13091490746565748,-0.0031070439323458046,-8.583825486291126
3.811045,-9.76,0.12853757994558343,0.008030549663427288,-8.575065220215427
3.8290275,-10.08,0.12614773186585215,0.05617979477596104,-8.529305823182625
3.84701,-9.639999999999999,0.12375788378612085,0.10432903988849478,-8.483546426149823
3.8649925,-9.6,0.12136803570638956,0.15247828500102853,-8.43778702911702
3.882975,-10.06,0.11897818762665825,0.20062753011356227,-8.392027632084218
3.9009575,-9.48,0.11658671949057356,0.24410393782046053,-8.350942692513405
3.91894,-9.65,0.11416644565274828,0.2044941242940122,-8.39297277987768
3.9369225,-9.75,0.11174617181492301,0.16488431076756388,-8.435002867241952
3.954905,-9.85,0.10932589797709773,0.12527449724111556,-8.477032954606225
3.9728874999999997,-9.76,0.10690562413927251,0.08566468371466823,-8.519063041970497
3.9908699999999997,-9.799999999999999,0.10448535030144725,0.04605487018821992,-8.561093129334772
4.0088525,-9.75,0.10205111563192075,0.031887333668192304,-8.577694900524325
4.0304315,-9.81,0.09911275587292631,0.04637407147447412,-8.566146522477037
4.1177945,-9.709999999999999,0.08719076726501368,0.034362276952885115,-8.59008030560654
4.126345000000001,-9.74,0.08601398177894978,0.006148647962619025,-8.61947072008287
4.1348955,-9.98,0.08483719629288615,-0.022064981027641206,-8.648861134559194
4.143446,-9.879999999999999,0.08366041080682238,-0.05027861001790437,-8.67825154903552
4.1520005,-9.3,0.08248307481003482,-0.0785054375949112,-8.707655712609315
4.175479,-9.55,0.07925178330257349,-0.1559761923166111,-8.788357758838476
4.198957500000001,-10.07,0.07602049179511215,-0.23344694703831104,-8.869059805067637
4.222436,-10.01,0.07275910719393865,-0.2349301080932272,-8.873804350723727
4.2459145,-9.52,0.06949632430206293,-0.23288246747237276,-8.875019492994749
4.272913,-9.78,0.06574437064632217,-0.2305278355622362,-8.876416814740352
4.3052815,-10.11,0.06123970677877295,-0.22123773856453932,-8.871631381610205
4.33765,-10.219999999999999,0.05670197918516076,-0.1787799578177884,-8.833711328457067
4.3700185000000005,-10.19,0.052164251591548444,-0.1363221770710363,-8.795791275303927
4.402387,-9.9,0.04762390230682849,-0.07931732171072353,-8.743326769228334
4.4347555000000005,-10.09,0.043050623725104785,0.16040354434358775,-8.508179181755747
4.467124,-10.1,0.038477345143381206,0.4001244103978925,-8.273031594283164
4.499492500000001,-9.17,0.03390406656165751,0.6398452764522038,-8.037884006810577
4.531861,-10.08,0.029299742266448176,0.3777734807215253,-8.304560126836465
4.564229500000001,-10.06,0.024694923457582715,0.10770884811015155,-8.579229578256705
4.596598,-10.1,0.02009010464871738,-0.16235578450121474,-8.853899029676937
4.629035,-9.47,0.015450889157413538,-0.11486110836957304,-8.811043569036597
4.67979,-9.58,0.00818727095126505,0.017780242183571073,-8.685665836689603
4.730545,-10.129999999999999,0.0009015899327076396,0.011122174711128216,-8.699609585180603
4.7813,-10.1,-0.006398688873991129,-0.08770290007174755,-8.805734938770177
4.832055,-9.9,-0.013718019271666214,-0.1567083749134876,-8.882059744009592
4.88281,-10.27,-0.021048463840336477,-0.20831792029338753,-8.940999733958163
4.933565,-9.95,-0.02839452484032398,-0.14356151203460282,-8.883589386699366
4.984319999999999,-10.03,-0.03574858364917022,-0.019209371821429497,-8.766591305295039
5.009697500000001,-9.9,-0.03942886347538654,0.029775740651419795,-8.721286472648405
5.035075,-10.03,-0.04311439894622383,0.057432241038982486,-8.69731550773168
5.0604525,-9.78,-0.04679993441706125,0.08508874142654614,-8.673344542814954
5.08583,-9.719999999999999,-0.05048546988789854,0.11274524181410883,-8.649373577898228
5.111207500000001,-10.0,-0.054173294248106456,0.1139882395734918,-8.651818404499053
5.136585,-9.65,-0.05786401252420779,0.0818358028255118,-8.687661559523134
5.1619625,-9.42,-0.06155473080030911,0.04968336607753177,-8.723504714547216
5.17734,-9.37,-0.06379112210326454,0.030200592120597863,-8.745223879807105
5.19019725,-10.07,-0.06566098665081271,0.013910889928578684,-8.763383446546673
5.2030545,-10.04,-0.06753107272021965,0.006711079803478255,-8.77245334274118
5.21591175,-9.48,-0.06940186971560433,0.028683291108724068,-8.752351928431318
5.228769000000001,-10.09,-0.07127266671098915,0.0506555024139714,-8.732250514121455
5.24162625,-10.25,-0.07314346370637384,0.07262771371921721,-8.712149099811596
5.2544835,-10.0,-0.07501426070175854,0.09459992502446302,-8.692047685501734
5.267340750000001,-9.98,-0.07688505769714335,0.11657213632971035,-8.671946271191871
5.280198,-10.17,-0.07875585469252805,0.13854434763495616,-8.65184485688201
5.29305525,-9.75,-0.08062665168791273,0.16051655894020198,-8.631743442572148
5.305912500000001,-10.09,-0.08249709505531481,0.15626445823208085,-8.637865986647672
5.31876975,-9.95,-0.08436712305562447,0.12120960219968198,-8.674790870680381
5.331627,-10.049999999999999,-0.08623715105593412,0.08615474616728314,-8.711715754713088
5.344484250000001,-10.1,-0.08810717905624389,0.05109989013488186,-8.7486406387458
5.3573415,-10.19,-0.08997720705655354,0.016045034102483004,-8.785565522778509
5.370198749999999,-10.06,-0.09184723505686307,-0.019009821929913427,-8.822490406811214
5.382984,-10.25,-0.09370679098763846,-0.053868372404414534,-8.85920851321649
5.3894605,-10.15,-0.09464876818680665,-0.07152632998428803,-8.877808447995532
5.395937,-10.26,-0.09559074538597485,-0.08918428756416151,-8.896408382774574
5.4050041,-10.299999999999999,-0.09690854944241345,-0.10288762928756182,-8.911429528554413
5.4140712,-10.16,-0.09822557077608493,-0.10764524313108922,-8.917504163731612
5.4205477,-10.12,-0.09916630030013594,-0.1110435387336086,-8.921843188858183
5.4270242,-10.33,-0.10010702982418695,-0.11444183433612798,-8.926182213984752
5.4335007,-10.26,-0.10104775934823797,-0.11784012993864736,-8.930521239111323
5.4399772,-9.719999999999999,-0.10198848887228912,-0.12123842554116719,-8.934860264237894
5.4529302,-9.91,-0.10386994792039113,-0.12803501674620593,-8.943538314491036
5.4594067,-10.29,-0.10481067744444214,-0.13143331234872532,-8.947877339617605
5.4658832,-10.51,-0.10575140696849329,-0.13483160795124516,-8.952216364744178
5.4723597,-9.65,-0.1066921364925443,-0.13822990355376455,-8.956555389870747
5.4788362,-9.879999999999999,-0.1076328660165953,-0.1416281991562839,-8.960894414997318
5.485312700000001,-10.41,-0.10857359554064645,-0.14502649475880375,-8.965233440123889
5.4917892,-10.33,-0.10951432506469747,-0.14842479036132314,-8.96957246525046
5.4982657,-10.53,-0.11045505458874848,-0.1518230859638425,-8.97391149037703
5.5047422,-10.09,-0.1113942388213787,-0.1335087076352092,-8.956536296281026
5.511218700000001,-10.19,-0.11233285791569539,-0.10725364979098971,-8.931219857531124
5.5176952,-10.06,-0.11327147701001196,-0.08099859194677382,-8.905903418781225
5.5241717,-10.36,-0.11421009610432852,-0.054743534102557945,-8.880586980031326
5.5306482,-10.45,-0.11514871519864509,-0.02848847625834206,-8.855270541281426
5.537124700000001,-9.98,-0.11608733429296178,-0.00223341841412258,-8.829954102531524
5.5436012,-10.51,-0.11702595338727834,0.024021639430093302,-8.804637663781625
5.5500777,-10.27,-0.1179645724815949,0.05027669727430918,-8.779321225031724
5.5565542,-10.16,-0.11890319157591146,0.07653175511852506,-8.754004786281826
5.5630307000000006,-10.11,-0.11984181067022816,0.10278681296274454,-8.728688347531923
5.5695072,-10.24,-0.12078042976454473,0.12904187080696042,-8.703371908782024
5.5759837,-10.57,-0.12171904885886128,0.1552969286511763,-8.678055470032124
5.5954132,-10.02,-0.1245349061418111,0.23406210218382756,-8.602106153782422
5.6213192,-10.42,-0.12827959012923623,0.15567151485597922,-8.684241425097696
5.6472252,-10.77,-0.13202216729587424,0.037820312531571844,-8.80583520458874
5.673131199999999,-10.77,-0.13576474446251216,-0.08003088979283149,-8.927428984079782
5.699037199999999,-10.639999999999999,-0.13950732162915017,-0.19788209211723887,-9.049022763570827
5.724943199999999,-10.17,-0.1432351097785649,-0.1454434982528989,-9.000311957855901
5.750849199999999,-10.879999999999999,-0.1469623270763735,-0.08643176959548227,-8.945027446496294
5.7821192,-10.389999999999999,-0.15146128812410292,-0.015201291902381056,-8.878295929850923
5.8258202,-10.549999999999999,-0.15772999720162248,0.00444643547349043,-8.864916911552571
5.8695212,-10.379999999999999,-0.16398571611054058,-0.031237233738604157,-8.906856299673583
5.9132222,-10.66,-0.17023006483231579,-0.032477917936420506,-8.914341332593175
5.9569232,-10.31,-0.17644820387189858,0.04567672176445034,-8.842404831931887
6.0006242,-10.41,-0.18266572301064454,0.12182613984008168,-8.772472932995003
6.0443252,-10.56,-0.1888404620398699,0.05959277850836303,-8.840881033355945
6.0880262,-10.49,-0.19501520106909515,-0.0026405828233543546,-8.909289133716888
6.1317272,-10.66,-0.20115421842144665,0.01575770160886688,-8.897029866637018
6.175428200000001,-10.42,-0.2072797544639267,0.06458625407760657,-8.854326850210759
6.2191292,-10.36,-0.2133812227801123,0.060496535454325845,-8.864518037150226
6.262830200000001,-10.629999999999999,-0.21945177567082486,-0.01156765014190089,-8.942652775637164
6.3065312,-10.469999999999999,-0.22551325161751246,-0.0714629846512039,-9.008609586093154
6.3435498,-10.42,-0.23060409735735657,-0.06353510574269648,-9.005772552924492
6.3761588,-10.15,-0.23508852920325504,-0.05655158385565809,-9.003273462883351
6.4087678,-10.5,-0.23955962858349428,-0.06626476331014101,-9.017457741718074
6.4413768,-10.549999999999999,-0.2439944746299126,-0.12137922883678781,-9.077007053291139
6.4739858,-10.56,-0.24842932067633106,-0.1764936943634361,-9.136556364864207
6.5065948,-10.5,-0.2528532817193671,-0.19492277596618943,-9.159409407509996
6.5392038,-10.1,-0.2572343051972022,-0.06864073449122952,-9.03750838951287
6.578429600000001,-10.4,-0.2625042966332127,0.08326561352583835,-8.890872032931814
6.6203926,-9.78,-0.2681057439877016,0.17220807540797944,-8.80753101840416
6.6623556,-10.17,-0.2736688082612376,0.18333775394085286,-8.801964404144824
6.7043186,-10.03,-0.27922363628099334,0.18088892764407893,-8.809968058461353
6.7462816000000005,-10.379999999999999,-0.28470667047131215,0.06007890392007097,-8.93626111637568
6.7882446,-10.54,-0.29018970466163074,-0.060731119803931866,-9.062554174290002
6.8302076,-9.91,-0.2956113089024348,-0.08631465806209526,-9.09355931678897
6.8721706000000005,-10.15,-0.3010090074496875,-0.07484045498214525,-9.08748281225627
6.9141336,-10.54,-0.30637619707019803,-0.040892129312189704,-9.058901676206826
6.9560965999999995,-10.07,-0.3116833138765722,0.03730828692253898,-8.986008376778472
6.9980364,-10.32,-0.31698749654787745,0.11546546864933152,-8.913155377722983
7.0314534,-10.43,-0.32114200995650216,0.06645519126048936,-8.96632016852045
7.0648704,-10.17,-0.3252920422629769,0.010497534030653469,-9.026427858056762
7.0949457,-10.56,-0.3290270713388042,-0.03986435747619883,-9.080524778639441
7.128362699999999,-10.91,-0.3331089227060545,-0.02864651897720942,-9.073388791507702
7.1617797,-10.379999999999999,-0.33717862406921095,-0.005457848785109272,-9.054269822678759
7.1951967,-10.68,-0.3412483254323672,0.017730821406990258,-9.035150853849816
7.2286136999999995,-10.52,-0.34524580822940937,-0.0015641271168755763,-9.058443285170723
7.2620307,-10.61,-0.34923116790226244,-0.027990679235468136,-9.088855196962168
7.2954476999999995,-10.83,-0.35321652757511535,-0.05441723135405929,-9.119267108753613
7.3288647000000005,-10.79,-0.35712562592277997,-0.06822477543755229,-9.13698375118477
7.3622817,-10.59,-0.361022696969601,-0.08004215470803132,-9.152698201502071
7.3956987,-10.92,-0.36491976801642206,-0.09185953397851067,-9.16841265181937
7.4553889,-10.77,-0.371728035661104,-0.02592371123959094,-9.109285096725133
7.5179979,-10.799999999999999,-0.37880508745811864,0.05862687841284835,-9.031811558869709
7.580606899999999,-10.52,-0.3857540141813812,0.163751739493931,-8.933635624511888
7.6432159,-10.73,-0.39257399692741424,0.08966757118243107,-9.014539775569421
7.6941821,-10.75,-0.3980786291953535,-0.03610485077881833,-9.14581682979861
7.7181431,-10.799999999999999,-0.4006104333083162,-0.0753517815639453,-9.1875955646967
7.7421041,-10.28,-0.40312424260178975,-0.10822285096694674,-9.222980443393174
7.7660651,-10.66,-0.4056380518952633,-0.14109392036994817,-9.25836532208965
7.7900261,-10.77,-0.4081518611887369,-0.17396498977295083,-9.293750200786127
7.8139871,-10.879999999999999,-0.4106209143896706,-0.16386815959336884,-9.286122423807479
7.837948099999999,-10.799999999999999,-0.4130580529841894,-0.12313184491402147,-9.24782324772265
7.8619091,-10.6,-0.4154951915787084,-0.08239553023467108,-9.209524071637817
7.8858701,-10.549999999999999,-0.4179323301732273,-0.0416592155553222,-9.171224895552989
7.9745258,-10.67,-0.42670350868962964,-0.0885394143500192,-9.226876272864088
7.9865063,-10.4,-0.4278824942476835,-0.09993745701515985,-9.239453301087282
7.998486799999999,-10.68,-0.4290614798057373,-0.11133549968029965,-9.252030329310475
8.0104673,-10.16,-0.4302048189035328,-0.06163987499249985,-9.203478043720471
8.0224478,-10.44,-0.4313430047885931,-0.0031122747772513036,-9.146088629390283
8.0344283,-10.35,-0.43248119067365337,0.055415325437997244,-9.088699215060094
8.06102735,-10.299999999999999,-0.4350081856459844,0.18535802937400975,-8.961283506096414
8.0680774,-10.34,-0.4356779629840729,0.21979920527631125,-8.9275121075322
8.0781489,-9.86,-0.4366347877527708,0.2690008851367432,-8.879267252440467
8.0882204,-10.04,-0.4375916125214687,0.31820256499717514,-8.831022397348733
8.0982919,-10.11,-0.43854843729016646,0.36740424485759837,-8.782777542257007
8.1909497,-10.44,-0.44703252062604365,0.07546342795297978,-9.083202442497502
8.2845501,-10.844,-0.4552924897934626,-0.01787391113753284,-9.184799750755435
8.305383599999999,-10.54,-0.45710385523662567,-0.04041098253010939,-9.209148187591174
8.3262171,-10.67,-0.45885816906687543,-0.082753099171089,-9.253244618062404
8.347050600000001,-10.56,-0.46061248289712536,-0.12509521581207222,-9.297341048533637
8.3678841,-10.67,-0.462366796727375,-0.16743733245304823,-9.341437479004862
8.3887176,-11.01,-0.4641211105576248,-0.20977944909402785,-9.385533909476091
8.4095511,-10.799999999999999,-0.4658392991811772,-0.20335126142555296,-9.380823910431168
8.4303846,-10.45,-0.46751481428732933,-0.13931231883449816,-9.318460482946266
8.4512181,-10.389999999999999,-0.46919032939348143,-0.07527337624344334,-9.256097055461364
8.472042,-10.44,-0.4708650724284492,-0.01126394256106407,-9.193762364813953
8.498837,-10.66,-0.47302003569767165,0.07109972493250606,-9.113553660589606
8.525632,-10.37,-0.47507583594591424,0.10046536646846302,-9.08624381930189
8.552427,-10.99,-0.47712713687325325,0.12742633009443616,-9.061334156603255
8.579222,-10.59,-0.4791784378005923,0.15438729372040932,-9.036424493904622
8.606017,-10.56,-0.4812059605921671,0.16069050316017314,-9.032148807256434
8.632812,-10.889999999999999,-0.48315137234752614,0.09565802762718292,-9.099126694544783
8.659607,-10.57,-0.48509678410288526,0.03062555209419271,-9.166104581833132
8.686402,-10.889999999999999,-0.4870421958582443,-0.034406923438797504,-9.23308246912148
8.713197000000001,-10.67,-0.48893440341266386,-0.10204084573577664,-9.302608598972878
8.739992,-10.629999999999999,-0.4907717901195894,-0.1723552615613302,-9.374760401505357
8.766787,-10.94,-0.49260917682651495,-0.24266967738688372,-9.446912204037837
8.793582,-11.03,-0.49444656353344046,-0.31298409321243725,-9.519064006570316
8.820377,-10.74,-0.4962002462427765,-0.2602011887587171,-9.468034784825932
8.847172,-10.76,-0.497927565294237,-0.1686471893669596,-9.378208104485635
8.873967,-10.469999999999999,-0.49965488434569744,-0.07709318997520205,-9.288381424145339
8.997544,-10.639999999999999,-0.5072134041616604,-0.2721558077077379,-9.491002561693838
9.015461,-10.91,-0.5082278080495739,-0.1298777472714538,-9.349738905145466
9.033378,-10.799999999999999,-0.509231775268873,0.04328829946964087,-9.177576825623671
9.051295,-10.94,-0.5102357424881719,0.21645434621071835,-9.005414746101893
9.069212,-10.09,-0.5112397097074709,0.389620392951813,-8.833252666580096
9.087129000000001,-9.61,-0.51224367692677,0.5627864396929076,-8.6610905870583
9.105,-9.61,-0.5132234927675874,0.6746444243266883,-8.550212418265337
9.134133333,-9.48,-0.5147302564382589,0.6015840424241339,-8.624779563838564
9.163266667,-9.74,-0.5162370201606501,0.5285236580137814,-8.699346711971307
9.1924,-9.75,-0.5177437838313216,0.45546327611122706,-8.773913857544533
9.221533333,-9.93,-0.519156311873046,0.24194354757230063,-8.988846114125185
9.250666666999999,-10.12,-0.5205355803278526,-0.021150077812810017,-9.253319007965102
9.2798,-10.78,-0.5219148487353161,-0.28424369416726253,-9.517791892727017
9.308933333,-10.629999999999999,-0.523254507532251,-0.4417168655591823,-9.676604722915872
9.338066667,-10.67,-0.5245046013539012,-0.36036170566761905,-9.596499656845959
9.3672,-10.52,-0.5257546951326421,-0.27900654856856216,-9.516394593525643
9.396333333000001,-10.4,-0.5270047889113829,-0.19765139146950528,-9.436289530205327
9.425466667,-10.43,-0.5281405978553306,-0.2356183302190825,-9.475392277898852
9.454600000000001,-10.389999999999999,-0.5292599521305875,-0.29076515172489364,-9.53165845367992
9.483733333,-10.54,-0.5303793064058444,-0.34591197323070144,-9.587924629460984
9.512866667,-10.68,-0.5314402801751057,-0.27872775139968053,-9.521801381399225
9.542,-10.82,-0.5324274463832247,-0.05688667254902209,-9.300947468756684
9.571,-10.25,-0.5334100946794377,0.16393911784953272,-9.081104326654343
9.6,-9.889999999999999,-0.5343927429756506,0.38476490824808746,-8.861261184552001
9.629,-9.85,-0.5352424837315024,0.27956076317965484,-8.967315070376285
9.658,-10.26,-0.536092224487354,0.1743566181112222,-9.07336895620057
9.687,-10.51,-0.5369419652432058,0.06915247304278957,-9.179422842024856
9.716,-10.02,-0.5377177126664459,-0.0016585272264572556,-9.251009589717341
9.745,-9.78,-0.538433340506939,-0.04452509734636587,-9.294591787677744
9.774,-10.48,-0.5391489683474321,-0.0873916674662745,-9.338173985638145
9.803,-10.48,-0.539850610215643,-0.11681491389030245,-9.368298873930383
9.832,-10.32,-0.5404310403240737,-0.029729354950011267,-9.281793745098524
9.861,-10.35,-0.5410114704325045,0.057356203990279915,-9.195288616266662
9.89,-10.26,-0.5415919005409352,0.1444417629305711,-9.108783487434803
9.919,-10.16,-0.5420831219658292,0.18327481062719542,-9.070441661163072
9.948,-9.61,-0.5425273914520198,0.19671179977452216,-9.057448941501935
9.977,-9.91,-0.5429716609382103,0.21014878892184888,-9.0444562218408
9.99526087,-10.29,-0.5432514108462203,0.21860986174980507,-9.036274898920853
10.01352174,-10.04,-0.5434672820341881,0.16859781721838174,-9.086502814640244
10.03178261,-10.18,-0.5436607648639629,0.09809198234108496,-9.157202132347317
10.050043480000001,-10.53,-0.5438542476937376,0.027586147463788173,-9.227901450054388
10.06830435,-10.59,-0.5440477305235123,-0.04291968741350176,-9.298600767761453
10.08656522,-10.62,-0.544241213353287,-0.11342552229079854,-9.369300085468526
10.104826090000001,-10.66,-0.5444117779590489,-0.16951499515970103,-9.425560122943189
10.12308696,-10.4,-0.5445185432370727,-0.18547246634959177,-9.441624359411104
10.14134783,-9.86,-0.5446253085150965,-0.2014299375394841,-9.45768859587902
10.159608700000001,-10.09,-0.5447320737931203,-0.2173874087293764,-9.473752832346936
10.17786957,-10.19,-0.544838839071144,-0.23334487991926717,-9.489817068814851
