age_ka,d18o_raw,d18o_precession_band,d18o_highfreq_lt1kyr,d18o_precession_plus_highfreq,d18o_precession_band_plus_mean,d18o_highfreq_lt1kyr_plus_mean
373.6,-10.61088721804511,0.03517575344308216,0.031371571652035676,-8.645086024729322,-8.676457596381356,-8.680261778172403
373.7,-10.654398496240594,0.046400144441898925,-0.019361808177264343,-8.684595013559804,-8.66523320538254,-8.730995158001702
373.8,-10.670939849624045,0.057505571450844034,-0.038883471676834334,-8.693011250050429,-8.654127778373594,-8.750516821501273
373.9,-10.61336842105263,0.06847797994400054,0.014426908423043786,-8.628728461457394,-8.643155369880438,-8.697206441401395
374.0,-10.59006015037594,0.07930354276087573,0.025936172039238568,-8.606393635024325,-8.632329807063563,-8.685697177785201
374.1,-10.615714285714295,0.0899686761062754,-0.024003619553688176,-8.645668293271852,-8.621664673718163,-8.735636969378128
374.2,-10.62151485148515,0.1004600551959951,-0.06871995165795354,-8.679893246286397,-8.611173294628443,-8.780353301482393
374.3,-10.494999999999973,0.11076462953121226,0.0055288395078525,-8.595339880785374,-8.600868720293226,-8.706104510316587
374.4,-10.362799999999991,0.12086963778495767,0.07643855777063457,-8.514325154268846,-8.59076371203948,-8.635194792053804
374.5,-10.349356435643546,0.1307626222845553,0.025850262953411633,-8.555020464586471,-8.580870727539883,-8.685783086871027
374.6,-10.309820000000013,0.14043144307444833,0.005666632484141593,-8.565535274265848,-8.571201906749991,-8.705966717340297
374.7,-10.333,0.14986429154437333,-0.06589625227772758,-8.627665310557793,-8.561769058280065,-8.777529602102167
374.8,-10.290439999999998,0.15904970360840398,-0.05388367505132811,-8.606467321267363,-8.552583646216036,-8.765517024875766
374.9,-10.22176,0.1679765724209601,0.00730637610644588,-8.536350401297033,-8.543656777403479,-8.704326973717993
375.0,-10.217356435643563,0.1766341606164666,0.029817325762533722,-8.505181863445438,-8.534999189207973,-8.681816024061906
375.1,-10.22280000000001,0.18501211205994883,0.06614551123366323,-8.460475726530827,-8.52662123776449,-8.645487838590775
375.2,-10.318299999999981,0.19310046309646348,0.028420548833229718,-8.490112337894745,-8.518532886727975,-8.683212800991209
375.3,-10.447158415841592,0.2008896532878932,-0.039777533541784135,-8.55052123007833,-8.510743696536545,-8.751410883366223
375.4,-10.456520000000001,0.20837053562626778,-0.0019567979177574054,-8.505219612115928,-8.503262814198171,-8.713590147742195
375.5,-10.437514851485147,0.2155343862134234,0.03490193653591467,-8.4611970270751,-8.496098963611015,-8.676731413288524
375.6,-10.439400000000008,0.22237291339746904,0.010549590673804767,-8.478710845753165,-8.489260436426969,-8.701083759150634
375.7,-10.453650000000009,0.22887826635719336,-0.0688677927187939,-8.55162287618604,-8.482755083467245,-8.780501142543233
375.8,-10.420069306930689,0.2350430431262209,-0.1350086777257484,-8.611598984423967,-8.476590306698219,-8.846642027550187
375.9,-10.251620000000072,0.24086029804940662,-0.0832186884297312,-8.553991740204763,-8.470773051775032,-8.79485203825417
376.0,-9.925425742574262,0.2463235486646448,0.1320396298779261,-8.333270171281868,-8.465309801159794,-8.579593719946512
376.1,-9.812319999999948,0.25142678200396185,0.16092712977713367,-8.299279438043342,-8.460206567820476,-8.550706220047305
376.2,-9.781650000000024,0.25616446030846096,0.14703558277104592,-8.308433306744933,-8.455468889515977,-8.564597767053392
376.3,-9.997435643564362,0.2605315261523863,-0.07195611091455248,-8.523057934586605,-8.451101823672053,-8.783589460738991
376.4,-10.057159999999973,0.26452340697228177,-0.1017522831049033,-8.54886222595706,-8.447109942852157,-8.813385632929341
376.5,-10.148257425742568,0.26813601899792583,-0.14334148767298355,-8.586838818499496,-8.443497330826514,-8.854974837497423
376.6,-10.146759999999983,0.27136577058243233,-0.0867769911777454,-8.527044570419752,-8.440267579242006,-8.798410341002183
376.7,-10.06291,0.2742095649296179,0.04557655489351041,-8.39184723000131,-8.43742378489482,-8.666056794930928
376.8,-10.031089108910889,0.27666480221744494,0.10813850065063921,-8.326830046956355,-8.434968547606994,-8.6034948491738
376.9,-10.02,0.2787293811170595,0.11913428704577407,-8.313769681661604,-8.432903968707379,-8.592499062778664
377.0,-10.0224,0.28040169970764856,0.0691035740505046,-8.362128076066286,-8.431231650116791,-8.642529775773934
377.1,-9.969782178217764,0.281680655788046,0.00793777415357496,-8.422014919882818,-8.429952694036393,-8.703695575670864
377.2,-9.782120000000019,0.2825656465867191,0.000891962722847247,-8.428175740514872,-8.42906770323772,-8.710741387101592
377.3,-9.629277227722776,0.2830565678724626,-0.12480584396815106,-8.553382625920127,-8.428576781951977,-8.83643919379259
377.4,-9.467040000000084,0.2831538124688201,-0.3092165041966288,-8.737696041552248,-8.428479537355619,-9.020849854021067
377.5,-8.934919999999849,0.2828582681759403,-0.15580580447762027,-8.584580886126119,-8.428775081648498,-8.867439154302058
377.6,-8.075396039603918,0.282171315104254,0.34370443221991076,-8.085757602500275,-8.429462034720185,-8.367928917604528
377.7,-7.926749999999995,0.28109482242503225,0.20467477480740545,-8.225863752592002,-8.430538527399406,-8.506958575017034
377.8,-7.96879207920791,0.2796311445435502,-0.009914559385511904,-8.4419167646664,-8.432002205280888,-8.721547909209951
377.9,-8.014500000000028,0.2777831167012399,-0.09159155249958607,-8.525441785622785,-8.433850233123199,-8.803224902324025
378.0,-7.989940000000005,0.27555405001385996,0.02960013554184594,-8.406479164268733,-8.43607929981058,-8.682033214282592
378.1,-8.194235294117721,0.27294772595335065,0.027650299482279185,-8.41103532438881,-8.438685623871088,-8.68398305034216
378.2,-8.415761194029843,0.26996839028166764,0.07186860152509783,-8.369796358017673,-8.441664959542772,-8.63976474829934
378.3,-8.827117647058882,0.2666207464455037,-0.05781768557764872,-8.502830288956584,-8.445012603378935,-8.769451035402087
378.4,-9.203447761194008,0.262909948441411,-0.17849290564657921,-8.627216307029608,-8.448723401383027,-8.890126255471017
378.5,-9.320253731343294,0.2588415931614263,-0.0935835531757652,-8.546375309838778,-8.452791756663013,-8.805216903000204
378.6,-9.317602941176474,0.2544217122298781,0.046876429295674926,-8.410335208298886,-8.457211637594561,-8.664756920528763
378.7,-9.387323529411786,0.24965676334261808,0.05750769557152557,-8.404468890910294,-8.461976586481821,-8.654125654252914
378.8,-9.382176470588254,0.24455362112046533,0.10254051394526645,-8.364539214758707,-8.467079728703974,-8.609092835879173
378.9,-9.490455882352933,0.23911956748918586,0.013715720753006644,-8.458798061582247,-8.472513782335254,-8.697917629071432
379.0,-9.475567164179077,0.23336228159884445,0.0444235848144878,-8.433847483411107,-8.478271068225594,-8.66720976500995
379.1,-9.579417910447777,0.22728982929586763,-0.037029459672008096,-8.52137298020058,-8.48434352052857,-8.748662809496446
379.2,-9.618073529411777,0.2209106521616384,-0.04330059313923888,-8.53402329080204,-8.4907226976628,-8.754933942963678
379.3,-9.667313432835803,0.21423355613190947,-0.05169359126429819,-8.549093384956828,-8.49739979369253,-8.763326941088737
379.4,-9.638323529411746,0.2072676997117695,0.022653856819979085,-8.48171179329269,-8.50436565011267,-8.68897949300446
379.5,-9.712882352941174,0.2000225818013256,-0.006428720983616928,-8.51803948900673,-8.511610768023113,-8.718062070808056
379.6,-9.702029850746294,0.19250802914767617,0.04624079237588104,-8.472884528300881,-8.519125320676762,-8.665392557448557
379.7,-9.781352941176403,0.18473418343913947,0.0022696434790466687,-8.524629522906253,-8.526899166385299,-8.709363706345393
379.8,-9.82753731343284,0.1767114880580742,-0.016734301877252753,-8.551656163643617,-8.534921861766364,-8.728367651701692
379.9,-9.817865671641748,0.1684506745089806,0.011512306843505666,-8.531670368471952,-8.543182675315458,-8.700121042980934
380.0,-9.8955,0.1599627485389014,-0.055159993431750765,-8.606830594717287,-8.551670601285537,-8.76679334325619
380.1,-9.830298507462679,0.1512589759674524,0.01567353322015152,-8.544700840636835,-8.560374373856986,-8.695959816604287
380.2,-9.861823529411764,0.14235086824410215,-0.01260276962046044,-8.581885251200797,-8.569282481580336,-8.7242361194449
380.3,-9.79347761194026,0.13325016775058804,0.05919862558011038,-8.519184556493741,-8.57838318207385,-8.652434724244328
380.4,-9.828850746268609,0.12396883286660357,0.028726383091471464,-8.558938133866363,-8.587664516957835,-8.682906966732967
380.5,-9.933411764705875,0.11451902281711573,-0.07006554630368285,-8.667179873311007,-8.597114327007324,-8.781698896128121
380.6,-9.852382352941168,0.10491308231987528,0.015517819244260558,-8.591202448260303,-8.606720267504564,-8.696115530580178
380.7,-9.823470588235292,0.09516352605186335,0.045101388948132495,-8.571368434824443,-8.616469823772576,-8.666531960876306
380.8,-9.904250000000008,0.08528302295357654,-0.040998275054156263,-8.667348601925019,-8.626350326870861,-8.752631624878594
380.9,-9.885462686567173,0.0752843803901897,-0.03411700628027211,-8.67046597571452,-8.636348969434248,-8.745750356104711
381.0,-9.833373134328333,0.06518052818874878,0.0008383747147550358,-8.645614446920934,-8.64645282163569,-8.710794975109684
381.1,-9.793235294117629,0.054984502570638326,0.0216002750402694,-8.635048572213531,-8.6566488472538,-8.69003307478417
381.2,-9.797149253731352,0.044709429998636564,-0.00036323889119642145,-8.667287158716999,-8.666923919825802,-8.711996588715635
381.3,-9.787294117647086,0.0343685109579178,-0.004480413874753692,-8.681745252741274,-8.67726483886652,-8.716113763699193
381.4,-9.730147058823523,0.02397500369038536,0.04350178875276205,-8.644156557381292,-8.687658346134054,-8.668131561071677
381.5,-9.765556603773584,0.013542207901719918,0.0019195303943437304,-8.696171611528374,-8.698091141922719,-8.709713819430094
381.6,-9.76461320754717,0.0030834484605061566,-0.004274700436767269,-8.7128246018007,-8.708549901363932,-8.715908050261206
381.7,-9.763669811320755,-0.007387940891242069,-0.016283293729100153,-8.735304584444782,-8.71902129071568,-8.727916643553538
381.8,-9.748271293375396,-0.017858633796904236,-0.023727902224001254,-8.753219885845343,-8.729491983621344,-8.73536125204844
381.9,-9.697482649842293,-0.02831532749425747,-0.007521861876347086,-8.747470539195044,-8.739948677318695,-8.719155211700786
382.0,-9.64669400630916,-0.03874475895560684,-0.0019732376556818605,-8.752351346435727,-8.750378108780046,-8.71360658748012
382.1,-9.594415094339622,-0.04913372094011747,-0.0018602157463734849,-8.762627286510929,-8.760767070764556,-8.713493565570813
382.2,-9.53120754716983,-0.05946907793957785,0.007530984522169221,-8.763571443241847,-8.771102427764017,-8.704102365302269
382.3,-9.468,-0.06973778199899831,0.020620147309611966,-8.760750984513825,-8.781371131823438,-8.691013202514826
382.4,-9.404792452830208,-0.07992688839364473,0.04158186045186843,-8.749978377766215,-8.791560238218084,-8.67005148937257
382.5,-9.410459119496855,-0.09002357114432402,0.004024861341325346,-8.797632059627437,-8.801656920968762,-8.707608488483114
382.6,-9.420522012578619,-0.10001513835297499,-0.026389377285215152,-8.83803786546263,-8.811648488177413,-8.738022727109653
382.7,-9.430584905660377,-0.1098890473408757,-0.04439137812428716,-8.865913775289602,-8.821522397165314,-8.756024727948725
382.8,-9.428220125786162,-0.11963291957205566,-0.036133810896876804,-8.867400080293372,-8.831266269396494,-8.747767160721315
382.9,-9.421930817610063,-0.12923455534479744,-0.008187687687513726,-8.84905559285675,-8.840867905169237,-8.719821037511952
383.0,-9.41564150943396,-0.13868194823442875,0.03675806759559275,-8.813557230463275,-8.850315298058867,-8.674875282228847
383.1,-9.458924290220859,-0.14796329927093949,0.04775096223858308,-8.811845686856795,-8.859596649095378,-8.663882387585856
383.2,-9.53810410094638,-0.15706703083531195,0.03288749253842724,-8.835812888121323,-8.868700380659751,-8.678745857286012
383.3,-9.617283911671949,-0.16598180025882248,0.018136909510122118,-8.85947824057314,-8.877615150083262,-8.693496440314316
383.4,-9.685531446540876,-0.17469651310995998,0.0019738471863528662,-8.884356015748045,-8.8863298629344,-8.709659502638086
383.5,-9.73804716981132,-0.18320033615401277,-0.022352674929283008,-8.917186360907735,-8.894833685978451,-8.733986024753722
383.6,-9.790562893081766,-0.191482709970795,-0.07735061898188687,-8.98046667877712,-8.903116059795234,-8.788983968806326
383.7,-9.79425696594432,-0.19953336121642176,-0.11352312345491414,-9.024689834495774,-8.91116671104086,-8.825156473279353
383.8,-9.63450464396285,-0.20734231451549334,-0.008024001166702953,-8.926999665506635,-8.918975664339932,-8.719657350991142
383.9,-9.47475232198147,-0.21489990397051661,0.08859776189521473,-8.83793549189974,-8.926533253794956,-8.623035587929223
384.0,-9.315,-0.22219678427587225,0.18920236516951788,-8.744627768930792,-8.933830134100312,-8.522430984654921
384.1,-9.443613418602123,-0.229223941424131,0.01396988231927529,-8.926887408929295,-8.94085729124857,-8.697663467505164
384.2,-9.475971364733915,-0.23597270299303033,-0.04994090451819072,-8.99754695733566,-8.94760605281747,-8.76157425434263
384.3,-9.495122779996251,-0.24243474800194165,-0.08755721615183143,-9.041625313978212,-8.954068097826381,-8.79919056597627
384.4,-9.505450253661655,-0.24860211632719043,-0.10640866956203564,-9.066644135713664,-8.960235466151628,-8.818042019386475
384.5,-9.415192665243897,-0.2544672176661339,-0.01614372329431625,-8.98224429078489,-8.966100567490573,-8.727777073118755
384.6,-9.321561418532898,-0.2600228400404541,0.08710015850146077,-8.884556031363433,-8.971656189864893,-8.624533191322978
384.7,-9.378749605817333,-0.2652621578296865,0.05111871024180498,-8.92577679741232,-8.976895507654126,-8.660514639582633
384.8,-9.440516318986436,-0.27017873932657555,0.022445125044714905,-8.9593669641063,-8.981812089151013,-8.689188224779723
384.9,-9.511313117218698,-0.2747665538064312,-0.006730861655955857,-8.993130765286827,-8.98639990363087,-8.718364211480395
385.0,-9.547574520183076,-0.27901997810324464,-5.98987020409749e-05,-8.990713226629724,-8.990653327927683,-8.71169324852648
385.1,-9.559042570988815,-0.2829338026859194,0.023261818605861892,-8.971305333904496,-8.994567152510358,-8.688371531218577
385.2,-9.63302166830591,-0.28650323722857374,-0.03303569788517449,-9.031172284938187,-8.998136587053013,-8.744669047709614
385.3,-9.704924455505603,-0.2897239156694773,-0.11012095319882313,-9.111478218692739,-9.001357265493915,-8.821754303023262
385.4,-9.586469829340214,-0.292591900753797,-0.020683094345446594,-9.024908344923682,-9.004225250578235,-8.732316444169886
385.5,-9.468015203174758,-0.29510368805594295,0.048446846722216344,-8.958290191158165,-9.00673703788038,-8.663186503102223
385.6,-9.349560577009303,-0.29725620947792436,0.10332504052333936,-8.905564518779023,-9.008889559302363,-8.6083083093011
385.7,-9.322943900922615,-0.2990468362207479,0.05821462979897009,-8.952465556246217,-9.010680186045187,-8.653418720025469
385.8,-9.355633726014636,-0.3004733812265152,-0.04976034703658029,-9.061867078087534,-9.012106731050954,-8.761393696861019
385.9,-9.295904892957727,-0.3015341010895007,-0.06569125160064226,-9.078858702514582,-9.01316745091394,-8.77732460142508
386.0,-9.195072165779116,-0.3022276974351182,-0.03785682656189616,-9.051717873821453,-9.013861047259557,-8.749490176386335
386.1,-9.083101755250764,-0.30255331776630956,0.00785065101482051,-9.006336016575927,-9.014186667590748,-8.703782698809619
386.2,-9.012241156246185,-0.3025105557775135,0.024366667954210938,-8.989777237647742,-9.014143905601951,-8.687266681870227
386.3,-9.021198360696843,-0.30209945113699654,-0.021985019523880038,-9.035717820485315,-9.013732800961435,-8.733618369348319
386.4,-8.999708704936744,-0.30132048873894773,-0.018094814342757455,-9.031048652906144,-9.012953838563387,-8.729728164167197
386.5,-8.839961748723102,-0.30017459742735886,0.14262410646717064,-8.869183840784627,-9.011807947251798,-8.569009243357268
386.6,-8.992737525861445,-0.29866314819432244,0.003311166905780441,-9.00698533111298,-9.01029649801876,-8.708322182918659
386.7,-9.097808384339721,-0.29678795185599316,-0.08582164141585513,-9.094242943096287,-9.008421301680432,-8.797454991240294
386.8,-9.030760005939014,-0.2945512562100601,-0.01175648177700538,-9.017941087811504,-9.006184606034498,-8.723389831601445
386.9,-8.994611837185216,-0.2919557426791772,0.01304147182369915,-8.990547620679918,-9.003589092503615,-8.69859187800074
387.0,-8.966297023379443,-0.2890045224453903,0.007082609865627188,-8.993555262404202,-9.000637872269829,-8.704550739958812
387.1,-8.944100071221982,-0.28570113208118636,-0.025929197636271245,-9.023263679541897,-8.997334481905625,-8.73756254746071
387.2,-8.92371500329734,-0.28204952868336436,-0.0732042243801923,-9.066887102887996,-8.993682878507803,-8.784837574204632
387.3,-8.78685756408461,-0.27805408451649954,-0.0032957609944956195,-8.992983195335434,-8.989687434340938,-8.714929110818934
387.4,-8.599889755284616,-0.27371958117332973,0.1320246691063475,-8.853328261891422,-8.985352930997768,-8.579608680718092
387.5,-8.714731846371166,-0.2690512032599427,-0.006952651132210753,-8.987637204216592,-8.980684553084382,-8.71858600095665
387.6,-8.747130309613235,-0.26405453161418485,-0.02927698308028233,-9.004964864518906,-8.975687881438624,-8.74091033290472
387.7,-8.74965806159935,-0.25873553606623734,0.012188314208817146,-8.95818057168186,-8.970368885890675,-8.699445035615621
387.8,-8.801762941824583,-0.2531005677508245,0.031175271756736775,-8.933558645818527,-8.964733917575263,-8.680458078067701
387.9,-8.92933261383104,-0.24715635098102345,-0.009529244348916818,-8.96831894515438,-8.958789700805463,-8.721162594173355
388.0,-9.055910805565201,-0.24090997469413605,-0.04639683778975587,-8.998940162308331,-8.952543324518574,-8.758030187614194
388.1,-9.12055503390123,-0.23436888348056412,-0.03006438775899755,-8.976066621064,-8.946002233305002,-8.741697737583436
388.2,-9.15224304852945,-0.22754086820709185,0.0024215148203466305,-8.936752703211184,-8.93917421803153,-8.709211835004092
388.3,-9.184495099270487,-0.2204340562464336,0.01379527328638792,-8.918272132784484,-8.932067406070873,-8.697838076538051
388.4,-9.227405580665003,-0.2130569013253387,-0.0060149502220986206,-8.930705201371875,-8.924690251149777,-8.717648300046537
388.5,-9.18828378330255,-0.2054181730039673,0.038049595682969034,-8.879001927145437,-8.917051522828405,-8.67358375414147
388.6,-9.186806444658977,-0.19752694579965763,0.02947673840382502,-8.879683557220272,-8.909160295624096,-8.682156611420615
388.7,-9.229753921030376,-0.1893925879685921,-0.0355883309907178,-8.936614268783748,-8.901025937793031,-8.747221680815157
388.8,-9.160684932176581,-0.18102474995924556,0.0017515264099775885,-8.890906573373707,-8.892658099783684,-8.709881823414461
388.9,-9.116535507381656,-0.17243335255185221,0.006992534948504585,-8.877074167427786,-8.884066702376291,-8.704640814875933
389.0,-9.090788014748826,-0.16362857469846834,-0.010222605115056703,-8.885484529637964,-8.875261924522906,-8.721855954939496
389.1,-9.062365538493387,-0.1546208410785279,-0.024465740551882994,-8.89071993145485,-8.866254190902966,-8.736099090376321
389.2,-8.997838423973382,-0.14542080938509166,0.00327064528364855,-8.853783513925881,-8.85705415920953,-8.70836270454079
389.3,-8.956077907194118,-0.136039357357275,0.020204755515872325,-8.827467951665842,-8.847672707181713,-8.691428594308567
389.4,-9.071428367390538,-0.12648756957460527,-0.10280255177901189,-8.940923471178056,-8.838120919399044,-8.814435901603451
389.5,-8.9212630249604,-0.116776724029308,0.05941877282037043,-8.768991301033376,-8.828410073853746,-8.652214577004068
389.6,-8.836580259765105,-0.10691827849274714,0.1741971235463497,-8.644354504770837,-8.818551628317186,-8.53743622627809
389.7,-9.108776518715104,-0.09692385669245568,-0.0562414440545847,-8.86479865057148,-8.808557206516895,-8.767874793879024
389.8,-9.148723068768552,-0.08680523431637999,-0.05261671139802387,-8.851055295538842,-8.798438584140818,-8.764250061222462
389.9,-9.166265226559673,-0.07657432486113212,-0.035316502775502405,-8.823524177461072,-8.788207674685571,-8.746949852599942
390.0,-9.21536104331885,-0.06624316534119293,-0.06636526488302752,-8.844241780048659,-8.777876515165632,-8.777998614707466
390.1,-9.109027369024048,-0.05582390187613859,0.03776272751170075,-8.729694524188876,-8.767457251700577,-8.673870622312737
390.2,-9.070968124059101,-0.045328775173072565,0.054809167124385376,-8.702152957873126,-8.75696212499751,-8.656824182700053
390.3,-9.115578073277343,-0.03477010592153419,-0.024651147327812078,-8.771054603073784,-8.746403455745973,-8.736284497152251
390.4,-9.088987331875828,-0.02416028011822355,-0.04052518541336278,-8.776318815356024,-8.735793629942663,-8.752158535237802
390.5,-8.982963568242416,-0.013511734338931353,0.02057393290673125,-8.704571151256639,-8.72514508416337,-8.691059416917707
390.6,-8.84879980992122,-0.002836940975090182,0.10971614786479114,-8.604754142934738,-8.714470290799529,-8.601917201959647
390.7,-8.943116178468403,0.007851606547628513,-0.030742851774682424,-8.734524595051493,-8.70378174327681,-8.742376201599122
390.8,-8.879302756368865,0.018541408551259977,-0.017732491940471252,-8.71082443321365,-8.69309194127318,-8.72936584176491
390.9,-8.776057168653752,0.02921997387065542,0.02616251339894182,-8.656250862554842,-8.682413375953784,-8.685470836425496
391.0,-8.823594883339213,0.039874834584429246,-0.0908952048015384,-8.762653720041548,-8.67175851524001,-8.802528554625978
391.1,-8.742362005942445,0.050493560694491735,-0.08689054834684759,-8.748030337476795,-8.661139789129948,-8.798523898171286
391.2,-8.589440900452818,0.06106377473700782,-0.012386140144485872,-8.662955715231917,-8.650569575087431,-8.724019489968924
391.3,-8.36672071449066,0.07157316630773569,0.13921339498034369,-8.500846788536359,-8.640060183516702,-8.572419954844095
391.4,-8.334824131653727,0.0820095064848317,0.11452699765205017,-8.515096845687557,-8.629623843339607,-8.59710635217239
391.5,-8.397624871611852,0.09236066213236024,0.013118164811909146,-8.60615452288017,-8.619272687692078,-8.69851518501253
391.6,-8.54483153208643,0.10261461006791883,-0.15560011929824047,-8.76461885905476,-8.60901873975652,-8.867233469122679
391.7,-8.352990289086945,0.11275945107797936,0.028148789378903312,-8.570725109367556,-8.59887389874646,-8.683484560445535
391.8,-8.498855745501162,0.1227834237647556,-0.11672999278322793,-8.705579918842911,-8.588849926059684,-8.828363342607666
391.9,-8.574928067582665,0.1326749182086353,-0.18664305876695345,-8.765601490382757,-8.578958431615803,-8.898276408591393
392.0,-8.042952604463274,0.14242248943046099,0.35267093021554907,-8.21653993017843,-8.569210860393978,-8.35896241960889
392.1,-7.994285012906677,0.15201487063820757,0.4047801053322376,-8.154838373853993,-8.55961847918623,-8.306853244492201
392.2,-8.512744824364518,0.16144098624288647,-0.11960556131523128,-8.669797924896784,-8.550192363581552,-8.83123891113967
392.3,-9.123480977497257,0.17068996462880487,-0.7481260321388263,-9.28906941733446,-8.540943385195634,-9.459759381963265
392.4,-8.240281105508679,0.17975115066362346,0.10993792454602413,-8.421944274614791,-8.531882199160815,-8.601695425278415
392.5,-8.176314591986268,0.18861411793398863,0.153638639558536,-8.369380592331915,-8.52301923189045,-8.557994710265902
392.6,-8.224776889878546,0.19726868069286296,0.10504035266686254,-8.409324316464714,-8.514364669131576,-8.606592997157577
392.7,-8.189988095986475,0.20570490550504023,0.17013515120274014,-8.335793293116659,-8.505928444319398,-8.5414981986217
392.8,-8.256626925305548,0.21391312257771083,0.16299497644998986,-8.334725250796739,-8.497720227246727,-8.548638373374448
392.9,-8.652318123005797,0.22188393676333606,-0.15827309337026407,-8.648022506431367,-8.489749413061103,-8.869906443194703
393.0,-8.868009092738664,0.22960823822249657,-0.30758007584471625,-8.789605187446659,-8.482025111601942,-9.019213425669156
393.1,-8.475259144503754,0.2370772127348023,0.1195303119690545,-8.355025825120581,-8.474556137089637,-8.592103037855384
393.2,-8.429437524085323,0.24428235164638426,0.15018088895889434,-8.31717010921916,-8.467350998178054,-8.561452460865544
393.3,-8.541853971416472,0.2512154614429353,-0.03307232831855212,-8.493490216700055,-8.460417888381503,-8.74470567814299
393.4,-8.617147639482912,0.2578686729377265,-0.22802063535951378,-8.681785312246227,-8.453764676886712,-8.939653985183952
393.5,-8.256705540262583,0.26423445006449386,-0.017823438916373405,-8.465222338676318,-8.447398899759945,-8.729456788740812
393.6,-7.974889524352247,0.2703055982655742,0.10812661150460498,-8.333201140054259,-8.441327751558864,-8.603506738319833
393.7,-7.826624550422523,0.27607527246615626,0.11979468495449255,-8.31576339240379,-8.435558077358282,-8.591838664869947
393.8,-7.801020829079691,0.28153698462601906,0.04596477678323018,-8.38413158841519,-8.43009636519842,-8.66566857304121
393.9,-7.77941036665115,0.2866846108606363,0.011752633105734364,-8.413196105858068,-8.424948738963803,-8.699880716718704
394.0,-7.816692668477811,0.29151239812404606,-0.04317014631653575,-8.463291098016928,-8.420120951700392,-8.754803496140974
394.1,-7.837506769718729,0.29601497044641234,-0.05741576101944759,-8.473034140397473,-8.415618379378026,-8.769049110843886
394.2,-7.806339696398872,0.3001873347197389,-0.012587581347679018,-8.424033596452379,-8.4114460151047,-8.724220931172118
394.3,-7.841306110327663,0.3040248860257367,-0.04171001433041411,-8.449318478129117,-8.407608463798702,-8.753343364154853
394.4,-7.788894628060562,0.30752341250039394,-0.0003104100391797121,-8.404420347363224,-8.404109937324044,-8.711943759863619
394.5,-7.7214498215804515,0.3106790997303497,0.03737038939290248,-8.363583860701187,-8.400954250094088,-8.674262960431536
394.6,-7.729566825089482,0.3134885346767294,-0.014948058506585225,-8.413092873654294,-8.39814481514771,-8.726581408331024
394.7,-7.6421633345838735,0.3159487091226612,0.021973474197943627,-8.373711166503833,-8.395684640701777,-8.689659875626495
394.8,-7.598598018493916,0.3180570226412581,0.01790226897371489,-8.375674058209466,-8.393576327183181,-8.693731080850723
394.9,-7.593719667904537,0.3198112850814159,-0.014506934360491441,-8.406328999103515,-8.391822064743023,-8.72614028418493
395.0,-7.572290455170702,0.321209718569349,-0.015943265696816013,-8.406366896951905,-8.39042363125509,-8.727576615521254
395.1,-7.537521723801803,0.32225095902435474,0.01023031662734714,-8.379152074172737,-8.389382390800083,-8.701403033197092
395.2,-7.498663697092,0.3229340571878698,0.05068384496257245,-8.338015447673996,-8.388699292636568,-8.660949504861867
395.3,-7.4746077001001385,0.32325847916545314,0.07993256088354701,-8.308442309775439,-8.388374870658986,-8.631700788940892
395.4,-7.641284896767113,0.32322410648190136,-0.08466132621572048,-8.473070569558258,-8.388409243342537,-8.796294676040159
395.5,-7.6784553805561,0.3228312356502716,-0.1269018623066787,-8.515703976480847,-8.388802114174167,-8.838535212131118
395.6,-7.6002506401799605,0.32208057725615513,-0.060333482877206794,-8.44988625544549,-8.389552772568283,-8.771966832701645
395.7,-7.401596036692143,0.3209732545591106,0.12532354849422306,-8.265336546771104,-8.390660095265329,-8.586309801330216
395.8,-7.475700814404758,0.3195108016137256,0.04447336308155403,-8.347649185129159,-8.392122548210713,-8.667159986742885
395.9,-7.51776651160776,0.3176951609133364,0.008615318913068434,-8.385322869998033,-8.393938188911102,-8.70301803091137
396.0,-7.541038650707082,0.3155286805599858,0.007526554802723517,-8.38857811446173,-8.396104669264453,-8.704106795021715
396.1,-7.587699040609357,0.313014110964749,-0.0026760270349697572,-8.40129526589466,-8.39861923885969,-8.714309376859408
396.2,-7.632569642110208,0.3101546010831001,-0.0023954805601490835,-8.403874229301488,-8.401478748741338,-8.714028830384589
396.3,-7.709799373436003,0.3069536941905262,-0.03311883913233683,-8.43779849476625,-8.404679655633913,-8.744752188956776
396.4,-7.787863990865383,0.3034153232041258,-0.06995537481558473,-8.478173401435898,-8.408218026620313,-8.781588724640024
396.5,-7.653289793826988,0.29954380555644977,0.0965709242294886,-8.3155186200385,-8.412089544267989,-8.61506242559495
396.6,-7.7602298162435925,0.29534383762835403,0.011852219380669713,-8.404437292815414,-8.416289512196085,-8.69978113044377
396.7,-7.868106339754403,0.29082048874813904,-0.08060218483327905,-8.501415045909578,-8.4208128610763,-8.792235534657717
396.8,-7.8583148769562055,0.2859791947647448,-0.05690634066698229,-8.482560495726677,-8.425654155059695,-8.768539690491421
396.9,-7.7311192604238945,0.2808257512032536,0.08858250225504334,-8.342225096366143,-8.430807598621184,-8.623050847569395
397.0,-7.768827869436182,0.2753663060114281,0.07802906783330134,-8.358237975979709,-8.436267043813011,-8.633604281991138
397.1,-7.927472817795041,0.269607351906474,-0.043225443038385554,-8.48525144095635,-8.442025997917964,-8.754858792862825
