event_type,event_label,event_short_label,event_index,published_start_age_ka,age_error_2sigma_kyr,age_sigma_kyr,sampling_lower_bound_ka,sampling_upper_bound_ka,truncated_gaussian_mass_kept,sample_mean_age_ka,sample_std_age_ka,sample_q025_age_ka,sample_q500_age_ka,sample_q975_age_ka,mean_minus_published_ka,std_over_requested_sigma
strong_monsoon_start,Strong monsoon starts,Strong,11,41.595,1.1389201365278123,0.5694600682639062,40.45607986347218,42.605000000000004,0.9391860164124971,41.62606790280134,0.4806810631989929,40.638908267864416,41.61933244664536,42.51037881809924,0.031067902801339642,0.8440996831690573
strong_monsoon_start,Strong monsoon starts,Strong,12,43.615,1.1461376682468436,0.5730688341234218,42.605000000000004,44.761137668246846,0.9382524584339308,43.63429176045005,0.5058175600996446,42.69173809505005,43.64706491713178,44.52885687085167,0.019291760450045103,0.8826471271524543
strong_monsoon_start,Strong monsoon starts,Strong,13,47.25,1.159241042996251,0.5796205214981255,46.09075895700375,48.40924104299625,0.9544997361036414,47.260036317219594,0.4922765354761153,46.357228223926825,47.25152348618478,48.20444969235131,0.010036317219594082,0.8493083271167571
strong_monsoon_start,Strong monsoon starts,Strong,14,49.65,1.1679745168089515,0.5839872584044757,48.482025483191045,50.81797451680895,0.954499736103642,49.655347269034436,0.5156829899372987,48.64848153280274,49.66351595156458,50.62232549503004,0.005347269034437829,0.8830380843345921
strong_monsoon_start,Strong monsoon starts,Strong,15,53.8,1.1832316918440746,0.5916158459220373,52.616768308155926,54.084999999999994,0.6622515267286564,53.523819375162724,0.3700973383852913,52.77891704079772,53.57968945442781,54.0698062884882,-0.27618062483727357,0.6255703611327247
strong_monsoon_start,Strong monsoon starts,Strong,16,54.37,1.185342763745728,0.592671381872864,54.084999999999994,55.0575,0.5616728270513794,54.5334527790726,0.2661717035631532,54.09807914677176,54.52991537052989,54.99945873140495,0.1634527790725997,0.4491050381444782
strong_monsoon_start,Strong monsoon starts,Strong,17,55.745,1.1904507755597424,0.5952253877798712,55.0575,56.93545077555974,0.8532097035613412,55.82891617223933,0.4318674988763834,55.09430061888672,55.8072637198258,56.730704105576145,0.08391617223933423,0.7255528875997784
strong_monsoon_start,Strong monsoon starts,Strong,18,58.21,1.199663212769045,0.5998316063845225,57.010336787230955,58.9975,0.8826362306044068,58.167541161607325,0.44775279582961347,57.256365257627856,58.19699979959657,58.88581023391988,-0.04245883839267606,0.7464641593803932
strong_monsoon_start,Strong monsoon starts,Strong,19,59.785,1.2055867508834452,0.6027933754417226,58.9975,60.990586750883445,0.8815446114116099,59.840404756321924,0.45683108849978027,59.06825940036376,59.808665815105364,60.7742021748774,0.055404756321927096,0.7578568496460628
strong_monsoon_start,Strong monsoon starts,Strong,20,65.48,1.2272506512021177,0.6136253256010589,64.25274934879789,66.70725065120212,0.9544997361036407,65.48555149281121,0.5280017780091228,64.48955340907399,65.50535317524063,66.48704463977813,0.005551492811207481,0.8604628198680262
strong_monsoon_start,Strong monsoon starts,Strong,21,69.18,1.2415337136586593,0.6207668568293296,67.93846628634135,70.42153371365866,0.9544997361036407,69.17772791626015,0.5085306864079375,68.22750898640524,69.16369083484923,70.15006731679644,-0.0022720837398537697,0.8191975470554966
strong_monsoon_start,Strong monsoon starts,Strong,22,72.285,1.253648105063711,0.6268240525318555,71.03135189493628,73.53864810506371,0.9544997361036427,72.30316582743951,0.5979297985319836,71.17808303098673,72.30269455079045,73.3907106925332,0.018165827439517557,0.9539037248440566
