realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,n_hazard_bins_after_history_filter,n_hazard_events_after_history_filter,precession_phase_after_adjusted_climate_LR_statistic,precession_phase_after_adjusted_climate_LR_p_value,precession_phase_after_adjusted_climate_delta_AICc,precession_phase_after_adjusted_climate_bits_per_event,full_vs_adjusted_baseline_LR_statistic,full_vs_adjusted_baseline_LR_p_value,full_vs_adjusted_baseline_delta_AICc,full_model_converged,full_model_log_likelihood,adjusted_climate_model_log_likelihood,adjusted_baseline_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
410,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.176373613183166,0.02659468106378724,0.012997400519896021,100,0,220.00511185280826,0.2013548457021356,4.054377388773084,0.016981697224446608,3175,98,11.147457815249254,0.003796297962048369,-7.131026534278362,0.08205296994172968,35.34842176899406,3.939399267102496e-07,-27.320625660891324,True,-416.7784906321627,-422.3522195397873,-434.4527015166597,-438.85335240031014,228.75874936918112,2.7764354191620098
411,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0021755339510108,0.07958408318336332,0.04979004199160168,96,0,18.898646084821333,0.2137405094077385,4.385760514740437,0.0121110390707511,3175,95,15.91847960459063,0.00034941864377176197,-11.902048323619738,0.12087111360018427,29.800581304816887,5.3739182322420096e-06,-21.772785196714153,True,-407.147350792295,-415.10659059459033,-422.04764144470346,-428.3726718739926,358.99051973059176,3.4861968946347486
411,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.174298222136855,0.02659468106378724,0.013197360527894421,100,0,221.61795557286422,0.2015339387386434,4.061592846351127,0.01685769454463729,3175,99,11.009936011085301,0.004066518684857285,-6.9935047301144095,0.08022212163483626,33.50837731838703,9.398296605242268e-07,-25.4805812102843,True,-421.3018686460368,-426.80683665157943,-438.0560573052303,-442.32636305802737,232.96809113688957,2.7187458179708157
412,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.047957745049419,0.05598880223955209,0.02959408118376325,96,0,27.217476818990388,0.18703398612578573,3.358244348745658,0.03437870133995108,3175,95,12.046345214763392,0.0024219734222550547,-8.0299139337925,0.091469486853556,28.47534476079602,9.990243684593794e-06,-20.447548652693285,True,-407.67830795180197,-413.70148055918366,-421.9159803322,-428.3726718739936,2.423290050125347,2.8995206973023797
412,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.189723670535939,0.023395320935812838,0.010997800439912017,100,0,226.38317565422815,0.22394255898073606,5.015026972284045,0.006384951713312004,3175,98,13.043314153531014,0.0014712291416838304,-9.026882872560122,0.09600777880640828,32.633922166472416,1.4194023537521446e-06,-24.606126058369682,True,-418.3416686170014,-424.8633256937669,-434.6586297002376,-438.85335240030787,232.6367655158068,3.0160125591266977
413,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.010854132889822,0.07478504299140172,0.046590681863627276,96,0,20.59837179167074,0.27403831491049613,7.209311811742488,0.0006680289145126752,3175,94,25.56809858330712,2.8051619298514804e-06,-21.551667302336227,0.19620728208030486,38.921980823284684,7.229793678318334e-08,-30.89418471518195,True,-396.6799081995913,-409.46395749124486,-416.14089861123364,-424.8582041313415,2.145773754826517,4.990228344475159
413,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.218309602545207,0.019596080783843232,0.008398320335932814,100,0,228.1814043354591,0.20854378137350854,4.349050874956173,0.012586241676914986,3175,98,10.428156055741738,0.0054394461831166465,-6.411724774770846,0.07675841340425928,29.441537460254835,6.358067729345278e-06,-21.4137413521521,True,-420.9129799984073,-426.1270580262782,-435.6337487285347,-438.853352400312,239.23469434973532,2.6413623587770063
414,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9862474605457263,0.09018196360727855,0.05878824235152969,96,0,20.615148739419155,0.19613185187114457,3.6928995185668407,0.02449017290955609,3175,94,12.771513008268585,0.0016853930064332692,-8.755081727297693,0.09800743873232964,23.34546692108904,0.00010801064760782062,-15.317670812986307,True,-405.98552201452196,-412.37127851865625,-417.6582554750665,-424.8582041313389,2.0930726333299443,3.0086203841134234
414,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1840280296681196,0.02519496100779844,0.011797640471905619,100,0,227.18422165181514,0.2265114077988673,5.130741786302476,0.005673366296198471,3175,98,13.721091178517213,0.0010483418125384234,-9.704659897546321,0.10099668468791881,34.80529879490723,5.093376126049548e-07,-26.777502686804496,True,-417.3782794293074,-424.238825018566,-434.780928826761,-438.85335240030975,234.98740140653817,3.0929408127930005
415,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.955651481854042,0.11617676464707058,0.07598480303939212,96,0,16.384810563826644,0.2668185801974881,6.834446854905925,0.0009840318436759395,3175,95,22.55387550562284,1.266158751713626e-05,-18.53744422465195,0.17125454918310073,36.45219589181909,2.3355941883405194e-07,-28.424399783716353,True,-403.8958842266688,-415.1728219794802,-422.1219821725783,-428.3726718739955,357.78718212288265,4.473361931486279
415,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1726105071255555,0.026994601079784044,0.013797240551889621,100,0,225.22136795591325,0.24881527300966663,6.190904008287494,0.001915205081314521,3175,99,16.659709633384523,0.00024120706157562688,-12.643278352413631,0.12138828520572698,38.22836047631108,1.0053547493112002e-07,-30.200564368208347,True,-419.78546771977057,-428.1153225364628,-438.8996479579261,-442.32636305802714,231.17170260614938,3.4711824926041044
416,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9980642034502594,0.08258348330333934,0.052189562087582485,96,0,8.330876516893058,0.2415366597789631,5.600635969649144,0.0035007594176001203,3175,95,20.393169336843812,3.7297484680707806e-05,-16.37673805587292,0.15484802247512336,33.441665351136066,9.698816911496944e-07,-25.413869243033332,True,-406.3526070706464,-416.5491917390683,-423.07343974621443,-428.3726718739966,348.99856310864396,4.122837042135717
416,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1904230826942115,0.023195360927814438,0.010797840431913617,100,0,214.82239476313094,0.2465043561136387,6.076439758299959,0.0021540928259850558,3175,98,14.969705685012059,0.0005615257966211384,-10.953274404041167,0.11018734773129704,38.687000874191426,8.084444465266501e-08,-30.659204766088692,True,-414.7106765365611,-422.1955293790671,-434.0541769736568,-438.8533524003089,220.00111016192966,3.2496844602068373
417,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9949953507545848,0.08498300339932013,0.05378924215156969,96,0,22.653370020186205,0.20233430536157224,3.9301604281103963,0.01924866562216925,3175,95,12.574590464120092,0.001859783432715263,-8.5581591831492,0.09548052265155635,24.920015813772693,5.2207468675581346e-05,-16.89221970566996,True,-410.7904067675239,-417.07770199958395,-423.25041467441025,-428.37267187399607,1.8449511280337905,2.9884741595192716
417,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1767995646654072,0.026394721055788842,0.01279744051189762,100,0,221.37302529397425,0.2055019640244428,4.223105721790338,0.01430604620243399,3175,98,10.452639609218181,0.005373263619958334,-6.4362083282472895,0.07693862922662563,33.134771908408425,1.1209412296075737e-06,-25.10697580030569,True,-418.5834502862229,-423.809770090832,-435.1508362404271,-438.85335240030724,230.7716363699349,2.6515800014327637
418,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9899781152225815,0.08838232353529295,0.05638872225554889,96,0,21.422636365376555,0.2568234051072578,6.331993095445119,0.0016516537844280164,3175,95,21.677236379539977,1.9626729127489943e-05,-17.660805098569085,0.16459811276284292,35.392931715782765,3.857287852030752e-07,-27.36513560768003,True,-405.69869522157086,-416.53731341134085,-423.39516107946224,-428.37267187399493,0.4704128285066756,4.391763361082436
418,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1958451520900635,0.022795440911817635,0.009998000399920015,100,0,215.49274818302342,0.21983146107299995,4.832587127748989,0.007691337192924526,3175,98,11.933707244611014,0.0025622906835929293,-7.917275963640122,0.08784030745520922,35.16611873677493,4.294291839472368e-07,-27.1383226286722,True,-417.85777268213633,-423.82462630444184,-435.4408320505238,-438.85335240030713,222.2849227421312,2.8949418473310446
419,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9856791377715666,0.09058188362327535,0.0591881623675265,96,0,30.023049745687004,0.2035357379629271,3.9769724762988785,0.018354759127727723,3175,94,12.63950339770895,0.001800390489756034,-8.623072116738058,0.09699440888922291,24.079608605412545,7.699286876957987e-05,-16.05181249730981,True,-406.3871591364831,-412.70691083533757,-418.42696343918936,-425.5513513119003,11.25544557286535,2.9856718475208828
419,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1759105278669355,0.02659468106378724,0.012997400519896021,100,0,227.264048707801,0.24750652079857957,6.12594778378177,0.0020473330890506073,3175,98,15.27716475219006,0.0004815105693448584,-11.260733471219169,0.11245045830014425,34.81618946884669,5.067215297012984e-07,-26.788393360743953,True,-416.9701859296594,-424.60876830575444,-434.37828066408275,-438.8533524003077,234.16208680663644,3.34308295846399
420,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0276228530112625,0.06418716256748651,0.039192161567686463,96,0,18.08609647118226,0.22077395336746763,4.679149294608075,0.00898130059803331,3175,95,16.642919244055975,0.00024324056570012578,-12.626487963085083,0.1263718792595529,31.038720915611293,3.00621903404765e-06,-23.01092480750856,True,-405.2152857438003,-413.53674536582827,-420.7346462016059,-428.37267187399266,358.18271499212506,3.5610180164487026
420,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.176614378611056,0.02659468106378724,0.01279744051189762,100,0,225.4862633175067,0.22644179259625016,5.127588543420317,0.005691668907101019,3175,98,12.683427171656376,0.0017612815423734228,-8.666995890685484,0.09335876266339278,33.00948434221095,1.1891517196309964e-06,-24.98168823410822,True,-417.72088084759935,-424.06259443342753,-434.2256230187048,-438.853352400311,233.61507552468487,2.942784974453852
421,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9884380410956644,0.08918216356728655,0.05718856228754249,96,0,16.57649963547514,0.23627281374813244,5.359184881580129,0.004483090471266058,3175,95,19.532187091891956,5.73640047698931e-05,-15.515755810921064,0.14831047081677867,32.66658238205514,1.397728425385887e-06,-24.638786273952405,True,-405.9655312719526,-415.7316248178986,-422.2988224629802,-428.3726718739929,357.6776636026593,4.018572608861459
421,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2234642638899937,0.019396120775844832,0.007998400319936013,100,0,231.81297863768233,0.23246419690626646,5.4039602843275425,0.0042909187641127855,3175,99,14.926734221257107,0.0005737211330463169,-10.910302940286215,0.10876123958421823,36.09616797483875,2.7648273228217776e-07,-28.068371866736015,True,-419.80582798526126,-427.2691950958898,-437.85391197268063,-442.32636305802924,240.50115536201432,3.2401648145192716
422,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.005474609709697,0.07758448310337933,0.04939012197560488,96,0,30.023357876222338,0.16019595729638386,2.4636234944740645,0.08487071899785678,3175,95,8.867362483820784,0.01187071018494792,-4.8509312028498925,0.06733105200617415,24.267748703345774,7.058593667144858e-05,-16.23995259524304,True,-410.5929294924195,-415.0266107343299,-422.7268038440924,-428.3726718739933,3.0946155170528686,2.469733869766987
422,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1831788642346486,0.02519496100779844,0.011797640471905619,100,0,238.71362372491248,0.1667730682097334,2.781325628008839,0.061616665388353996,3175,98,8.168240923172107,0.016837942422230977,-4.151809642201215,0.060123880982891266,27.8589261455586,1.3321564765688244e-05,-19.831130037455864,True,-421.77175431051603,-425.8558747721021,-435.70121738329533,-438.8533524003093,251.3757573524683,2.377049193789497
