dataset_id,window_center_ka,observed_event_count,expected_event_count,fixed_n_mc_q025,fixed_n_mc_q500,fixed_n_mc_q975
rousseau2023_weak_monsoon_starts,106.59999999999965,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,106.79999999999966,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,106.99999999999966,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,107.19999999999965,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,107.39999999999965,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,107.59999999999965,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,107.79999999999966,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,107.99999999999966,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,108.19999999999965,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,108.39999999999965,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,108.59999999999965,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,108.79999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,108.99999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,109.19999999999965,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,109.39999999999965,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,109.59999999999965,4.0,2.9375,0.0,3.0,6.0249023
rousseau2023_weak_monsoon_starts,109.79999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,109.99999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,110.19999999999965,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,110.39999999999964,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,110.59999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,110.79999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,110.99999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,111.19999999999965,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,111.39999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,111.59999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,111.79999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,111.99999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,112.19999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,112.39999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,112.59999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,112.79999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,112.99999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,113.19999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,113.39999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,113.59999999999962,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,113.79999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,113.99999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,114.19999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,114.39999999999964,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,114.59999999999962,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,114.79999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,114.99999999999963,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,115.19999999999962,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,115.39999999999962,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,115.59999999999962,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,115.79999999999963,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,115.99999999999963,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,116.19999999999962,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,116.39999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,116.59999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,116.79999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,116.99999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,117.19999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,117.39999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,117.59999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,117.79999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,117.99999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,118.19999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,118.39999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,118.59999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,118.79999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,118.99999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,119.19999999999962,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,119.39999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,119.59999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,119.79999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,119.9999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,120.1999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,120.39999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,120.59999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,120.79999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,120.9999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,121.1999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,121.39999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,121.5999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,121.7999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,121.9999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,122.1999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,122.39999999999961,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,122.5999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,122.7999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,122.9999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,123.19999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,123.3999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,123.5999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,123.7999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,123.9999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,124.19999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,124.3999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,124.5999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,124.79999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,124.99999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,125.19999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,125.3999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,125.5999999999996,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,125.79999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,125.99999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,126.19999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,126.39999999999958,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,126.59999999999958,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,126.79999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,126.99999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,127.19999999999959,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,127.39999999999958,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,127.59999999999958,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,127.79999999999959,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,127.99999999999957,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,128.1999999999996,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,128.39999999999958,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,128.59999999999957,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,128.79999999999959,1.0,2.9375,0.0,3.0,6.0249023
rousseau2023_weak_monsoon_starts,128.99999999999957,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,129.1999999999996,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,129.39999999999958,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,129.59999999999957,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,129.79999999999959,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,129.99999999999957,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,130.19999999999956,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,130.39999999999958,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,130.59999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,130.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,130.99999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,131.19999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,131.39999999999958,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,131.59999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,131.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,131.99999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,132.19999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,132.39999999999958,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,132.59999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,132.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,132.99999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,133.19999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,133.39999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,133.59999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,133.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,133.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,134.19999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,134.39999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,134.59999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,134.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,134.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,135.19999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,135.39999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,135.59999999999957,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,135.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,135.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,136.19999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,136.39999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,136.59999999999954,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,136.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,136.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,137.19999999999953,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,137.39999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,137.59999999999954,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,137.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,137.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,138.19999999999953,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,138.39999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,138.59999999999954,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,138.79999999999956,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,138.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,139.19999999999953,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,139.39999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,139.59999999999954,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,139.79999999999953,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,139.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,140.19999999999953,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,140.39999999999952,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,140.59999999999954,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,140.79999999999953,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,140.99999999999955,0.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,141.19999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,141.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,141.59999999999954,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,141.79999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,141.99999999999955,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,142.19999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,142.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,142.59999999999954,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,142.79999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,142.99999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,143.19999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,143.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,143.5999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,143.79999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,143.99999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,144.19999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,144.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,144.5999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,144.79999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,144.99999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,145.19999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,145.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,145.5999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,145.79999999999953,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,145.99999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,146.1999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,146.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,146.5999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,146.7999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,146.99999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,147.1999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,147.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,147.5999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,147.7999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,147.99999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,148.1999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,148.39999999999952,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,148.5999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,148.7999999999995,1.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,148.99999999999952,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,149.1999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,149.3999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,149.5999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,149.7999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,149.9999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,150.1999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,150.3999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,150.5999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,150.7999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,150.9999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,151.1999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,151.3999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,151.5999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,151.7999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,151.9999999999995,2.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,152.1999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,152.3999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,152.59999999999948,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,152.7999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,152.9999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,153.19999999999948,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,153.3999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,153.59999999999948,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,153.7999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,153.9999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,154.19999999999948,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,154.3999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,154.59999999999948,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,154.7999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,154.9999999999995,3.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,155.19999999999948,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,155.3999999999995,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,155.59999999999948,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,155.79999999999947,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,155.9999999999995,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,156.19999999999948,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,156.39999999999947,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,156.59999999999948,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,156.79999999999947,4.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,156.9999999999995,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,157.19999999999948,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,157.39999999999947,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,157.59999999999948,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,157.79999999999947,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,157.9999999999995,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,158.19999999999948,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,158.39999999999947,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,158.59999999999948,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,158.79999999999947,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,158.99999999999946,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,159.19999999999948,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,159.39999999999947,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,159.59999999999945,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,159.79999999999947,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,159.99999999999946,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,160.19999999999948,5.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,160.39999999999947,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,160.59999999999945,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,160.79999999999947,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,160.99999999999946,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,161.19999999999948,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,161.39999999999947,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,161.59999999999945,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,161.79999999999947,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,161.99999999999946,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,162.19999999999945,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,162.39999999999947,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,162.59999999999945,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,162.79999999999944,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,162.99999999999946,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,163.19999999999945,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,163.39999999999947,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,163.59999999999945,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,163.79999999999944,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,163.99999999999946,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,164.19999999999945,6.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,164.39999999999947,6.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,164.59999999999945,6.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,164.79999999999944,6.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,164.99999999999946,7.0,2.9375,0.0,3.0,6.0
rousseau2023_weak_monsoon_starts,165.19999999999945,7.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,165.39999999999944,7.0,2.9375,0.0,3.0,7.0
rousseau2023_weak_monsoon_starts,165.59999999999945,7.0,2.9375,0.0,3.0,7.0
