bin_center_ka,cheng_local_resolution_ka,cheng_log_resolution,cheng_log_resolution_scaled
149.9,0.0799999999999983,-2.525728644308277,-0.08715329097394632
150.1,0.07625000000000082,-2.5737378634946055,-0.09609831176489429
150.3,0.07499999999999066,-2.590267165445951,-0.09917803170453345
150.5,0.0781250000000091,-2.549445170925455,-0.09157212609093446
150.7,0.0799999999999983,-2.525728644308277,-0.08715329097394632
150.9,0.07812500000000022,-2.5494451709255688,-0.09157212609095565
151.1,0.07625000000000082,-2.5737378634946055,-0.09609831176489429
151.3,0.07624999999999016,-2.573737863494745,-0.09609831176492027
151.5,0.0781250000000091,-2.549445170925455,-0.09157212609093446
151.7,0.0799999999999983,-2.525728644308277,-0.08715329097394632
151.9,0.07499999999999472,-2.590267165445897,-0.09917803170452336
152.1,0.07500000000000284,-2.5902671654457885,-0.09917803170450316
152.3,0.07624999999999016,-2.573737863494745,-0.09609831176492027
152.5,0.0990909090909181,-2.3117175765572275,-0.04727900259828262
152.7,0.10954545454545486,-2.2114157058557495,-0.028590876984042484
152.9,0.10499999999998977,-2.253794928824711,-0.03648692355564618
153.1,0.10999999999999943,-2.207274913189726,-0.027819369404532987
153.3,0.10500000000000398,-2.253794928824576,-0.036486923555621026
153.5,0.10999999999999943,-2.207274913189726,-0.027819369404532987
153.7,0.10499999999999546,-2.253794928824657,-0.03648692355563608
153.9,0.10999999999999943,-2.207274913189726,-0.027819369404532987
154.1,0.10954545454545474,-2.2114157058557504,-0.02859087698404265
154.3,0.10500000000000398,-2.253794928824576,-0.036486923555621026
154.5,0.10999999999999943,-2.207274913189726,-0.027819369404532987
154.7,0.10499999999999972,-2.2537949288246164,-0.036486923555628555
154.9,0.10999999999999943,-2.207274913189726,-0.027819369404532987
155.1,0.10500000000000398,-2.253794928824576,-0.036486923555621026
155.3,0.10999999999999943,-2.207274913189726,-0.027819369404532987
155.5,0.10954545454545345,-2.2114157058557624,-0.028590876984044885
155.7,0.10500000000000398,-2.253794928824576,-0.036486923555621026
155.9,0.10999999999999943,-2.207274913189726,-0.027819369404532987
156.1,0.10500000000000398,-2.253794928824576,-0.036486923555621026
156.3,0.10999999999999943,-2.207274913189726,-0.027819369404532987
156.5,0.10818181818181422,-2.2239419656749693,-0.030924754860307636
156.7,0.10636363636363899,-2.2408915239886813,-0.0340827764670559
156.9,0.10954545454545357,-2.211415705855761,-0.028590876984044635
157.1,0.10500000000000398,-2.253794928824576,-0.036486923555621026
157.3,0.10999999999999943,-2.207274913189726,-0.027819369404532987
157.5,0.10499999999999403,-2.2537949288246706,-0.03648692355563865
157.7,0.11000000000000719,-2.2072749131896554,-0.02781936940451983
157.9,0.10818181818181422,-2.2239419656749693,-0.030924754860307636
158.1,0.10636363636363899,-2.2408915239886813,-0.0340827764670559
158.3,0.10954545454545357,-2.211415705855761,-0.028590876984044635
158.5,0.10500000000000398,-2.253794928824576,-0.036486923555621026
158.7,0.10999999999999943,-2.207274913189726,-0.027819369404532987
158.9,0.10499999999999403,-2.2537949288246706,-0.03648692355563865
159.1,0.10999999999999943,-2.207274913189726,-0.027819369404532987
159.3,0.10818181818181856,-2.223941965674929,-0.030924754860300108
159.5,0.10636363636363899,-2.2408915239886813,-0.0340827764670559
159.7,0.10954545454545486,-2.2114157058557495,-0.028590876984042484
159.9,0.10499999999998977,-2.253794928824711,-0.03648692355564618
160.1,0.10999999999999943,-2.207274913189726,-0.027819369404532987
160.3,0.10681818181818356,-2.236627125202232,-0.03328823874175701
160.5,0.10772727272727399,-2.2281524982112644,-0.03170925628975075
160.7,0.10818181818181985,-2.2239419656749173,-0.030924754860297953
160.9,0.106363636363629,-2.240891523988775,-0.03408277646707336
161.1,0.1572499999999993,-1.8499183834015915,0.038762875483260475
161.3,0.20025000000000306,-1.608188693033653,0.08380166475701667
161.5,0.2049999999999983,-1.5847452998437372,0.08816960997771048
161.7,0.2049999999999983,-1.5847452998437372,0.08816960997771048
161.9,0.20000000000000284,-1.609437912434086,0.08356891167961376
162.1,0.20000000000000284,-1.609437912434086,0.08356891167961376
162.3,0.20000000000000284,-1.609437912434086,0.08356891167961376
162.5,0.2049999999999983,-1.5847452998437372,0.08816960997771048
162.7,0.2049999999999983,-1.5847452998437372,0.08816960997771048
162.9,0.2002500000000024,-1.6081886930336564,0.08380166475701605
163.1,0.20000000000000284,-1.609437912434086,0.08356891167961376
163.3,0.20474999999999874,-1.5859655562489645,0.08794225325123087
163.5,0.2049999999999983,-1.5847452998437372,0.08816960997771048
163.7,0.20049999999998988,-1.6069410322355637,0.08403412743747905
163.9,0.20000000000000143,-1.6094379124340932,0.08356891167961243
164.1,0.20450000000001134,-1.5871873034992252,0.08771461875227243
164.3,0.20500000000000032,-1.5847452998437273,0.08816960997771234
164.5,0.20074999999999016,-1.605694926155315,0.08426630044475689
164.7,0.17025000000000412,-1.7704873339524911,0.053562374429732613
164.9,0.125,-2.0794415416798357,-0.004001607205672493
165.1,0.125,-2.0794415416798357,-0.004001607205672493
165.3,0.125,-2.0794415416798357,-0.004001607205672493
165.5,0.125,-2.0794415416798357,-0.004001607205672493
165.7,0.125,-2.0794415416798357,-0.004001607205672493
165.9,0.125,-2.0794415416798357,-0.004001607205672493
166.1,0.125,-2.0794415416798357,-0.004001607205672493
166.3,0.12769230769231324,-2.0581317550930414,-3.119303730748705e-05
166.5,0.125,-2.0794415416798357,-0.004001607205672493
166.7,0.125,-2.0794415416798357,-0.004001607205672493
166.9,0.125,-2.0794415416798357,-0.004001607205672493
167.1,0.125,-2.0794415416798357,-0.004001607205672493
167.3,0.125,-2.0794415416798357,-0.004001607205672493
167.5,0.10187499999999305,-2.2840087074211786,-0.042116318957174874
167.7,0.0799999999999983,-2.525728644308277,-0.08715329097394632
167.9,0.08499999999999533,-2.4651040224918757,-0.07585778332391786
168.1,0.0799999999999983,-2.525728644308277,-0.08715329097394632
168.3,0.0799999999999983,-2.525728644308277,-0.08715329097394632
168.5,0.08249999999999602,-2.49495698564155,-0.08141995201924383
168.7,0.08062500000000061,-2.517946503866193,-0.08570333179459894
168.9,0.0799999999999983,-2.525728644308277,-0.08715329097394632
169.1,0.08000000000000007,-2.5257286443082547,-0.08715329097394219
169.3,0.08500000000000323,-2.465104022491783,-0.07585778332390057
169.5,0.0799999999999983,-2.525728644308277,-0.08715329097394632
169.7,0.0799999999999983,-2.525728644308277,-0.08715329097394632
169.9,0.08374999999999577,-2.4799191082770116,-0.0786181125401334
170.1,0.0799999999999983,-2.525728644308277,-0.08715329097394632
170.3,0.08000000000000362,-2.5257286443082103,-0.0871532909739339
170.5,0.0799999999999983,-2.525728644308277,-0.08715329097394632
170.7,0.08500000000000006,-2.4651040224918197,-0.07585778332390744
170.9,0.0799999999999983,-2.525728644308277,-0.08715329097394632
171.1,0.0799999999999983,-2.525728644308277,-0.08715329097394632
171.3,0.0799999999999983,-2.525728644308277,-0.08715329097394632
171.5,0.08312500000000456,-2.487409780006064,-0.08001376561448338
171.7,0.0799999999999983,-2.525728644308277,-0.08715329097394632
171.9,0.0799999999999983,-2.525728644308277,-0.08715329097394632
172.1,0.08499999999999691,-2.465104022491857,-0.07585778332391438
172.3,0.08000000000000895,-2.5257286443081437,-0.0871532909739215
172.5,0.0799999999999983,-2.525728644308277,-0.08715329097394632
172.7,0.08124999999999627,-2.510224457772336,-0.08426456932295517
172.9,0.0818750000000017,-2.5025615850267005,-0.0828368319593861
173.1,0.0799999999999983,-2.525728644308277,-0.08715329097394632
173.3,0.08000000000000362,-2.5257286443082103,-0.0871532909739339
173.5,0.08500000000000796,-2.465104022491727,-0.07585778332389014
173.7,0.0799999999999983,-2.525728644308277,-0.08715329097394632
173.9,0.0799999999999983,-2.525728644308277,-0.08715329097394632
174.1,0.07750000000000057,-2.5574773426228283,-0.09306867079728802
174.3,0.07937499999999775,-2.5335718217693097,-0.08861462249828844
174.5,0.07874999999999899,-2.5414770012764074,-0.09008750617033327
174.7,0.07687500000000624,-2.5655745528553737,-0.09457733340639415
174.9,0.07499999999998863,-2.590267165445978,-0.0991780317045385
175.1,0.07500000000000284,-2.5902671654457885,-0.09917803170450316
175.3,0.07937499999999775,-2.5335718217693097,-0.08861462249828844
175.5,0.07874999999999899,-2.5414770012764074,-0.09008750617033327
175.7,0.07687500000000624,-2.5655745528553737,-0.09457733340639415
175.9,0.07499999999998863,-2.590267165445978,-0.0991780317045385
176.1,0.07500000000000284,-2.5902671654457885,-0.09917803170450316
176.3,0.07500000000000284,-2.5902671654457885,-0.09917803170450316
176.5,0.07625000000000215,-2.5737378634945878,-0.09609831176489099
176.7,0.08000000000000362,-2.5257286443082103,-0.0871532909739339
176.9,0.07499999999998863,-2.590267165445978,-0.0991780317045385
177.1,0.030000000000001137,-3.5065578973199436,-0.2699002343580566
177.3,0.03333333333333302,-3.401197381662165,-0.2502695880139434
177.5,0.031666666666664706,-3.452490676049768,-0.2598264938022379
177.7,0.030000000000001137,-3.5065578973199436,-0.2699002343580566
177.9,0.03499999999999659,-3.352407217492821,-0.24117906247978044
178.1,0.030000000000001137,-3.5065578973199436,-0.2699002343580566
178.3,0.03333333333333302,-3.401197381662165,-0.2502695880139434
178.5,0.031666666666664706,-3.452490676049768,-0.2598264938022379
178.7,0.030000000000001137,-3.5065578973199436,-0.2699002343580566
178.9,0.03499999999999659,-3.352407217492821,-0.24117906247978044
179.1,0.09499999999999886,-2.353878387381608,-0.055134354878094365
179.3,0.09499999999999886,-2.353878387381608,-0.055134354878094365
179.5,0.09499999999999886,-2.353878387381608,-0.055134354878094365
179.7,0.09499999999999886,-2.353878387381608,-0.055134354878094365
179.9,0.09899999999999466,-2.312635428847601,-0.04745001574866416
180.1,0.09499999999999886,-2.353878387381608,-0.055134354878094365
180.3,0.09500000000000738,-2.3538783873815183,-0.05513435487807765
180.5,0.09499999999999886,-2.353878387381608,-0.055134354878094365
180.7,0.09500000000000738,-2.3538783873815183,-0.05513435487807765
180.9,0.09499999999999886,-2.353878387381608,-0.055134354878094365
181.1,0.09499999999999886,-2.353878387381608,-0.055134354878094365
181.3,0.09499999999999886,-2.353878387381608,-0.055134354878094365
181.5,0.09499999999999886,-2.353878387381608,-0.055134354878094365
181.7,0.09499999999999886,-2.353878387381608,-0.055134354878094365
181.9,0.09499999999999886,-2.353878387381608,-0.055134354878094365
182.1,0.09499999999999886,-2.353878387381608,-0.055134354878094365
182.3,0.09499999999999886,-2.353878387381608,-0.055134354878094365
182.5,0.0975000000000037,-2.3279029009782977,-0.05029463305235879
182.7,0.09500000000000738,-2.3538783873815183,-0.05513435487807765
182.9,0.09499999999999886,-2.353878387381608,-0.055134354878094365
183.1,0.09499999999999886,-2.353878387381608,-0.055134354878094365
183.3,0.09499999999999886,-2.353878387381608,-0.055134354878094365
183.5,0.09499999999999886,-2.353878387381608,-0.055134354878094365
183.7,0.09499999999999886,-2.353878387381608,-0.055134354878094365
183.9,0.09499999999999886,-2.353878387381608,-0.055134354878094365
184.1,0.09499999999999886,-2.353878387381608,-0.055134354878094365
184.3,0.09499999999999886,-2.353878387381608,-0.055134354878094365
184.5,0.07428571428572271,-2.599836616461864,-0.10096100047065901
184.7,0.0700000000000013,-2.6592600369327597,-0.1120327017103403
184.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
185.1,0.07000000000000332,-2.6592600369327304,-0.11203270171033484
185.3,0.06928571428571914,-2.6695165370998972,-0.11394368065964036
185.5,0.07000000000000536,-2.6592600369327015,-0.11203270171032946
185.7,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
185.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
186.1,0.06999999999999724,-2.6592600369328174,-0.11203270171035105
186.3,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
186.5,0.06999999999999927,-2.6592600369327886,-0.11203270171034568
186.7,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
186.9,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
187.1,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
187.3,0.0699999999999952,-2.6592600369328467,-0.11203270171035652
187.5,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
187.7,0.0700000000000013,-2.6592600369327597,-0.1120327017103403
187.9,0.06499999999999773,-2.733368009086535,-0.12584041120708808
188.1,0.06999999999999927,-2.6592600369327886,-0.11203270171034568
188.3,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
188.5,0.07000000000000536,-2.6592600369327015,-0.11203270171032946
188.7,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
188.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
189.1,0.06999999999999724,-2.6592600369328174,-0.11203270171035105
189.3,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
189.5,0.06999999999999927,-2.6592600369327886,-0.11203270171034568
189.7,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
189.9,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
190.1,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
190.3,0.0699999999999952,-2.6592600369328467,-0.11203270171035652
190.5,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
190.7,0.0700000000000013,-2.6592600369327597,-0.1120327017103403
190.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
191.1,0.07000000000000332,-2.6592600369327304,-0.11203270171033484
191.3,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
191.5,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
191.7,0.06500000000001194,-2.733368009086316,-0.12584041120704728
191.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
192.1,0.06999999999999724,-2.6592600369328174,-0.11203270171035105
192.3,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
192.5,0.06999999999999927,-2.6592600369327886,-0.11203270171034568
192.7,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
192.9,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
193.1,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
193.3,0.0699999999999952,-2.6592600369328467,-0.11203270171035652
193.5,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
193.7,0.0700000000000013,-2.6592600369327597,-0.1120327017103403
193.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
194.1,0.07000000000000332,-2.6592600369327304,-0.11203270171033484
194.3,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
194.5,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
194.7,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
194.9,0.07000000000000332,-2.6592600369327304,-0.11203270171033484
195.1,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
195.3,0.0700000000000013,-2.6592600369327597,-0.1120327017103403
195.5,0.06500000000000246,-2.7333680090864623,-0.1258404112070745
195.7,0.07999999999998408,-2.5257286443084546,-0.08715329097397942
195.9,0.07624999999998572,-2.573737863494803,-0.09609831176493112
196.1,0.030000000000001137,-3.5065578973199436,-0.2699002343580566
196.3,0.03499999999999659,-3.352407217492821,-0.24117906247978044
196.5,0.031666666666664706,-3.452490676049768,-0.2598264938022379
196.7,0.03499999999999659,-3.352407217492821,-0.24117906247978044
196.9,0.03500000000000133,-3.3524072174926856,-0.24117906247975518
197.1,0.03499999999999659,-3.352407217492821,-0.24117906247978044
197.3,0.0350000000000108,-3.3524072174924147,-0.24117906247970472
197.5,0.03499999999999659,-3.352407217492821,-0.24117906247978044
197.7,0.0350000000000108,-3.3524072174924147,-0.24117906247970472
197.9,0.03333333333333302,-3.401197381662165,-0.2502695880139434
198.1,0.03333333333333302,-3.401197381662165,-0.2502695880139434
198.3,0.031666666666674184,-3.4524906760494685,-0.2598264938021821
198.5,0.03499999999999659,-3.352407217492821,-0.24117906247978044
198.7,0.0350000000000108,-3.3524072174924147,-0.24117906247970472
198.9,0.03499999999999659,-3.352407217492821,-0.24117906247978044
199.1,0.03500000000000133,-3.3524072174926856,-0.24117906247975518
199.3,0.01999999999999602,-3.912023005428345,-0.34544601251281637
199.5,0.06857142857143697,-2.679879324135391,-0.11587446285222089
199.7,0.0700000000000013,-2.6592600369327597,-0.1120327017103403
199.9,0.06785714285713769,-2.6903506240028854,-0.11782546302698858
200.1,0.06999999999999927,-2.6592600369327886,-0.11203270171034568
200.3,0.06714285714285322,-2.7009327333334046,-0.11979710908951262
200.5,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
200.7,0.0664285714285667,-2.711628022450165,-0.12178984267560404
200.9,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
201.1,0.06571428571428221,-2.722438938554363,-0.12380411974488793
201.3,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
201.5,0.06499999999999773,-2.733368009086535,-0.12584041120708808
201.7,0.07000000000000739,-2.6592600369326727,-0.11203270171032409
201.9,0.06499999999999773,-2.733368009086535,-0.12584041120708808
202.1,0.06999999999999724,-2.6592600369328174,-0.11203270171035105
202.3,0.06714285714285843,-2.700932733333327,-0.11979710908949814
202.5,0.06999999999999927,-2.6592600369327886,-0.11203270171034568
202.7,0.06785714285715277,-2.690350624002663,-0.11782546302694713
202.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
203.1,0.06857142857143436,-2.6798793241354293,-0.11587446285222801
203.3,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
203.5,0.06928571428572088,-2.669516537099872,-0.11394368065963564
203.7,0.0699999999999952,-2.6592600369328467,-0.11203270171035652
203.9,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
204.1,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
204.3,0.0699999999999952,-2.6592600369328467,-0.11203270171035652
204.5,0.06928571428572088,-2.669516537099872,-0.11394368065963564
204.7,0.06999999999999318,-2.6592600369328756,-0.11203270171036189
204.9,0.21469696969698013,-1.538527688323788,0.09678082055269167
205.1,0.2934848484848487,-1.2259292646075204,0.1550237881899542
205.3,0.3231249999999991,-1.1297160337194463,0.17295012328234366
205.5,0.3199999999999932,-1.1394342831883861,0.17113943056489075
205.7,0.3199999999999932,-1.1394342831883861,0.17113943056489075
205.9,0.3212499999999958,-1.1355356427727206,0.1718658206242502
206.1,0.32437500000000175,-1.1258550250619785,0.17366950183713828
206.3,0.32500000000000284,-1.1239300966523909,0.17402815221589202
206.5,0.32453125000000327,-1.1253734454716409,0.1737592291753678
206.7,0.32140625000000617,-1.135049379694787,0.17195642058433508
206.9,0.3200000000000074,-1.1394342831883417,0.17113943056489903
207.1,0.3200000000000074,-1.1394342831883417,0.17113943056489903
207.3,0.3229687499999963,-1.1301997096660064,0.1728600053535086
207.5,0.32499999999999163,-1.1239300966524253,0.1740281522158856
207.7,0.32500000000000023,-1.1239300966523988,0.17402815221589055
207.9,0.3228125000000048,-1.1306836196681647,0.17276984381571198
208.1,0.3200000000000065,-1.1394342831883446,0.17113943056489847
208.3,0.3199999999999976,-1.1394342831883724,0.1711394305648933
208.5,0.32156249999999614,-1.1345633529537804,0.1720469765104039
208.7,0.32468750000000207,-1.1248920976885841,0.1738489133235396
208.9,0.32500000000000284,-1.1239300966523909,0.17402815221589202
209.1,0.3242187500000016,-1.1263368366829596,0.17357973126723442
209.3,0.3210937499999952,-1.1360221424174433,0.17177517658732172
209.5,0.3199999999999932,-1.1394342831883861,0.17113943056489075
209.7,0.3274999999999868,-1.1162672239068707,0.17545588957943958
209.9,0.4775000000000085,-0.7391911190613344,0.24571226230906532
210.1,0.587000000000004,-0.5327304591540338,0.2841797676483221
210.3,0.6470000000000105,-0.43540898448122034,0.302312589408563
210.5,0.7070000000000085,-0.34672461308555225,0.31883615632781637
210.7,0.7670000000000065,-0.26526847761487243,0.3340129669005447
210.9,0.8000000000000098,-0.2231435513141975,0.3418616332184504
211.1,0.8000000000000063,-0.22314355131420194,0.3418616332184496
211.3,0.8000000000000027,-0.22314355131420638,0.34186163321844876
211.5,0.7999999999999992,-0.22314355131421082,0.3418616332184479
211.7,0.7999999999999972,-0.22314355131421332,0.3418616332184475
211.9,0.7999999999999972,-0.22314355131421332,0.3418616332184475
212.1,0.7999999999999972,-0.22314355131421332,0.3418616332184475
212.3,0.7999999999999972,-0.22314355131421332,0.3418616332184475
212.5,0.7999999999999972,-0.22314355131421332,0.3418616332184475
212.7,0.7999999999999972,-0.22314355131421332,0.3418616332184475
212.9,0.7999999999999972,-0.22314355131421332,0.3418616332184475
213.1,0.7999999999999972,-0.22314355131421332,0.3418616332184475
213.3,0.7999999999999972,-0.22314355131421332,0.3418616332184475
213.5,0.7999999999999972,-0.22314355131421332,0.3418616332184475
213.7,0.7999999999999972,-0.22314355131421332,0.3418616332184475
213.9,0.7999999999999972,-0.22314355131421332,0.3418616332184475
214.1,0.7600624999999973,-0.2743546122409223,0.3323200490710768
214.3,0.6713124999999937,-0.39852052762388074,0.3091856029490301
214.5,0.5825625000000025,-0.5403188031607569,0.28276591639101334
214.7,0.49381250000001137,-0.705599388499162,0.2519710337153731
214.9,0.09499999999999886,-2.353878387381608,-0.055134354878094365
215.1,0.09000000000000341,-2.407945608651834,-0.0652080954339224
215.3,0.09166666666666856,-2.3895964699836547,-0.06178930567510894
215.5,0.09277777777777287,-2.3775481314675537,-0.059544473529336554
215.7,0.08999999999999868,-2.407945608651887,-0.06520809543393226
215.9,0.09444444444444434,-2.359743506833995,-0.0562271369797857
216.1,0.09000000000000341,-2.407945608651834,-0.0652080954339224
216.3,0.09111111111111404,-2.3956755160600256,-0.06292194633171334
216.5,0.09333333333333371,-2.371577964480993,-0.05843211909564013
216.7,0.010000000000005116,-4.60517018598758,-0.47459237328210263
216.9,0.010000000000005116,-4.60517018598758,-0.47459237328210263
217.1,0.010000000000005116,-4.60517018598758,-0.47459237328210263
217.3,0.1045360160700708,-2.258223615567681,-0.03731207121819643
217.5,0.170463313212386,-1.7692351771861954,0.05379567479366003
217.7,0.14890507150355164,-1.904446280076684,0.028603302432252384
217.9,0.12275868374261364,-2.0975347714890162,-0.007372716329326122
218.1,0.10399086750210712,-2.263452196176245,-0.03828625415729476
218.3,0.06578164210654439,-2.7214144749185767,-0.12361324289504555
218.5,0.06787551648642069,-2.6900798913806248,-0.11777502044583536
218.7,0.1046386629892875,-2.2572421685979256,-0.03712920918256111
218.9,0.07188074473108821,-2.6327468563651895,-0.10709279734550095
219.1,0.0738023442617091,-2.6063647828164003,-0.10217732068493823
219.3,0.07567393354095422,-2.581321516794017,-0.09751128905517885
219.5,0.0775010833586997,-2.557463363898607,-0.09306606629796665
219.7,0.07928622797145421,-2.5346908353927615,-0.0888231157897182
219.9,0.08103167035981482,-2.5129152086307105,-0.08476590683227828
220.1,0.08274062362758863,-2.4920445807813776,-0.08087731619913623
220.3,0.08441502636408971,-2.472009855737804,-0.07714446998557555
220.5,0.08605637690430137,-2.4527526521058025,-0.0735564906394581
220.7,0.08766759245374636,-2.434202975219348,-0.0701003368376076
220.9,0.0892497353183781,-2.4163168239471995,-0.06676781034142645
221.1,0.09080367069693632,-2.3990555680142926,-0.06355171360387121
221.3,0.09233171818853231,-2.382367554158876,-0.0604424226504612
221.5,0.09383503697721202,-2.3662169641726707,-0.057433263875102024
221.7,0.09531471805774847,-2.350571041025624,-0.054518134026796575
221.9,0.09677178917808978,-2.3353997612854216,-0.051691439175236796
222.1,0.09820721935637844,-2.320675549456552,-0.04894804148679724
222.3,0.09962192301663811,-2.306373028003554,-0.0462832126491627
222.5,0.10101676378135645,-2.2924687978804754,-0.04369259297983719
222.7,0.1023925579495843,-2.2789412452913687,-0.04117215542198872
222.9,0.1037500776956663,-2.2657703709977177,-0.03871817374121147
223.1,0.1050900540103713,-2.2529376391607987,-0.036327194362013634
223.3,0.10641317941054769,-2.240425843104946,-0.03399601135698834
223.5,0.10772011043757344,-2.228218985811141,-0.03172164418052086
223.7,0.17833978539095982,-1.7240646416463206,0.0622117954136241
223.9,0.33315008928607687,-1.0991621719679932,0.17864288257404917
224.1,0.3339048198257289,-1.0968992971989184,0.1790644987177762
224.3,0.33465955036538103,-1.0946415314731142,0.1794851629506192
224.5,0.11403038590532302,-2.1712903230747744,-0.021114763243730347
224.7,0.11525114407600018,-2.1606416702479243,-0.01913071887587514
224.9,0.17261752142610085,-1.756676990849493,0.05613550118080506
225.1,0.1761326565408844,-1.7365178375101153,0.05989153072689674
225.3,0.034099749631049815,-3.3784652369175725,-0.24603416176020582
225.5,0.04098727097034036,-3.194493724619837,-0.21175680773662683
225.7,0.04504087761592343,-3.1001848100846883,-0.19418528260903492
225.9,0.04862044709721733,-3.0237111143894775,-0.1799367943072488
226.1,0.05179036777705576,-2.96055109725748,-0.16816889480841188
226.3,0.054593501262507366,-2.907840427811457,-0.1583479053799121
226.5,0.05705854769764794,-2.8636773857175424,-0.1501194997441447
226.7,0.059207875511211455,-2.8267007136562095,-0.14323005005147244
226.9,0.06105618587066655,-2.7959607588955775,-0.13750261813096007
227.1,0.06261591805450685,-2.7707357511794015,-0.1328027246043169
227.3,0.06389085258561714,-2.750579079870648,-0.12904715750722803
227.5,0.0648796096599725,-2.7352218855313564,-0.12618582326801775
227.7,0.06558033555512,-2.724479390849235,-0.12418429439696317
227.9,0.0659869768573488,-2.7182978767691317,-0.12303256202340675
228.1,0.0660876780191212,-2.716772963735962,-0.12274844203526131
228.3,0.06586532192670902,-2.720143198637365,-0.12337638020577033
228.5,0.06529629083389078,-2.728820046244271,-0.12499304016315123
228.7,0.09094596546547637,-2.397489734919733,-0.06325996943840932
228.9,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
229.1,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
229.3,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
229.5,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
229.7,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
229.9,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
230.1,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
230.3,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
230.5,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
230.7,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
230.9,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
231.1,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
231.3,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
231.5,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
231.7,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
231.9,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
232.1,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
232.3,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
232.5,0.1077671564850533,-2.2277823377539336,-0.031640288432265726
232.7,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
232.9,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
233.1,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
233.3,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
233.5,0.10776715648506752,-2.2277823377538017,-0.03164028843224115
233.7,0.12335480261762347,-2.0926905018832915,-0.006470137760572719
233.9,0.15960218268351228,-1.8350709180980873,0.04152923761294377
234.1,0.16026209953611215,-1.830944681906146,0.0422980330474629
234.3,0.16026209953611883,-1.8309446819061042,0.04229803304747068
234.5,0.16026209953612636,-1.830944681906057,0.04229803304747945
234.7,0.16026209953611262,-1.8309446819061428,0.04229803304746348
234.9,0.16026209953611215,-1.830944681906146,0.0422980330474629
235.1,0.16026209953611215,-1.830944681906146,0.0422980330474629
235.3,0.16026209953611215,-1.830944681906146,0.0422980330474629
235.5,0.16026209953611215,-1.830944681906146,0.0422980330474629
235.7,0.16026209953611215,-1.830944681906146,0.0422980330474629
235.9,0.1602620995361186,-1.8309446819061055,0.042298033047470436
236.1,0.16026209953612636,-1.830944681906057,0.04229803304747945
