history_window_ka,dataset_id,dataset_label,model_id,model_label,terms,bin_width_ka,n_bins,n_events,n_parameters,converged,optimizer_message,log_likelihood,AIC,AICc,BIC,expected_events,max_fitted_rate_per_kyr,mean_fitted_rate_per_kyr,beta_intercept,beta_same_type_history_count,beta_cheng_log_resolution_scaled,beta_lr04_scaled,beta_co2_scaled,beta_pre_phase_sin,beta_pre_phase_cos,pre_phase_amplitude,pre_phase_preferred_rad,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,delta_AICc,rank_AICc
5.0,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3175,98,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-428.02246472490845,866.0449294498169,866.0638628672988,896.3602440064509,97.99998755011003,0.5047910058614276,0.1543306890552914,-2.023859833783094,0.05271898104069495,-1.7179234069642249,,,-0.322429335143448,-0.32152214247656963,0.4553429084368938,3.928399606466328,225.0807176913741,2.4860269080758,24.62705132189319,7.0
5.0,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,History + resolution,same_type_history_count+cheng_log_resolution_scaled,0.2,3175,98,3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-432.71738514127014,871.4347702825403,871.4423388728903,889.6239590165206,98.00000321705696,0.36205306874787113,0.15433071372764876,-2.0266626768916094,0.11875169564646612,-1.6713737401492978,,,,,,,,,30.005527327484742,8.0
5.0,weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.2,3175,98,1,True,analytic stationary MLE,-438.85335240030884,879.7067048006177,879.7079654372392,885.7697677119445,97.99999999999997,0.1543307086614173,0.15433070866141732,-1.8686575202221198,,,,,,,,,,,38.27115389183359,9.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_lr04_pre_phase,Baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-397.9477355489019,807.8954710978038,807.9221971557103,844.2264174887218,93.00001036567903,1.0318872633607008,0.14761906407250638,-1.9794239113789325,-0.12425835660551698,-2.7576943660688293,1.9597093407783537,,0.02526437569264871,0.641419434668996,0.641916801345964,0.03936787872488349,2.255613299318689,3.610454276133432,0.0,1.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2_pre_phase,Baseline + LR04 + CO2 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-397.49176402743024,808.9835280548605,809.0191741401565,851.3696321775982,93.00002472991793,0.9978800494546827,0.14761908687288558,-1.9370830373984649,-0.15564967745402825,-2.871833878020578,1.401213069102031,-0.806515797518441,0.023205383868074154,0.6502781981981135,0.6506921122099527,0.035670181186894925,2.0437508364760286,3.674379314620927,1.0969769844462007,2.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_co2_pre_phase,Baseline + CO2 + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-398.9300292784982,809.8600585569964,809.8867846149028,846.1910049479144,93.00000146877534,0.8234577471896376,0.147619049950437,-1.9332677406326169,-0.14829363843104523,-2.9001092746728565,,-1.9359018299402135,0.08120086329906029,0.6179055661608254,0.6232181551375431,0.1306643316179688,7.486514734607412,3.477926595299566,1.9645874591925576,3.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_pre_phase,Baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,93,5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-404.8165752649551,819.6331505299102,819.6522344993758,849.9089391890085,93.00000327258945,0.6548530756887991,0.14761905281363405,-2.1466078153736112,0.033439100320848375,-2.1719871074140547,,,0.25283461783367484,0.5253085319430469,0.5829874764583366,0.4485816034174405,25.70183264303061,3.2090500312317634,11.730037343665572,4.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_lr04,Baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.2,3150,93,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-406.52763534933825,821.0552706986765,821.0679892996304,845.2759016259553,93.00000349073647,0.8683265859042857,0.14761905315989915,-1.937183378297597,-0.08268577144346521,-2.6510906175102376,1.583975883266759,,,,,,,,13.145792143920175,5.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_co2,Baseline + CO2,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.2,3150,93,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-407.13933963731404,822.2786792746281,822.291397875582,846.4993102019068,93.00000090524755,0.8252242130969952,0.14761904905594844,-1.8735034059568394,-0.12283153947765608,-2.8263954354501717,,-1.6801379010141622,,,,,,,14.369200719871742,6.0
10.0,strong_monsoon_start,Strong monsoon starts,baseline_climate_lr04_co2,Baseline + LR04 + CO2,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3150,93,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-406.2574054814595,822.514810962919,822.5338949323847,852.7905996220173,93.00004400782393,0.9014866473413928,0.14761911747273637,-1.9011104774562777,-0.10821141153096034,-2.7437638335379924,1.10607472306266,-0.6657974850064535,,,,,,,14.611697776674418,7.0
10.0,strong_monsoon_start,Strong monsoon starts,history_resolution_baseline,History + resolution,same_type_history_count+cheng_log_resolution_scaled,0.2,3150,93,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-412.18341638959055,830.3668327791811,830.3744615140826,848.5323059746402,93.00001317560714,0.47457441441351916,0.14761906853270973,-2.0338164768315563,0.016240059366028566,-2.2151656515024114,,,,,,,,,22.452264358372304,8.0
10.0,strong_monsoon_start,Strong monsoon starts,stationary,Stationary,none,0.2,3150,93,1,True,analytic stationary MLE,-420.5979161959782,843.1958323919564,843.1971030399869,849.2509901237761,93.0,0.14761904761904762,0.1476190476190476,-1.9131203262323224,,,,,,,,,,,35.27490588427668,9.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_co2_pre_phase,Baseline + CO2 + precession phase,same_type_history_count+cheng_log_resolution_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-411.05134825722143,834.1026965144429,834.1294225723493,870.4336429053609,96.99995880135873,0.903335219481458,0.15396818857358524,-1.8564680091730816,-0.16328220302351992,-2.5437131588379005,,-2.9143324467968297,-0.3713783733252373,-0.3587441230118325,0.5163518586867177,3.9442933786031333,225.99136375535568,2.8086493723119963,0.0,1.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2_pre_phase,Baseline + LR04 + CO2 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,7,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-410.9313414257916,835.8626828515831,835.8983289368791,878.2487869743209,97.00002407950677,0.876686774569812,0.15396829218969327,-1.8560832584563818,-0.16244933301908918,-2.526968390621969,0.449013830686503,-2.503939591172867,-0.3835012981714192,-0.34905467477284136,0.5185676539082802,3.9739787193404306,227.69220849301055,2.821123776337867,1.768906364529812,2.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_lr04_pre_phase,Baseline + LR04 + precession phase,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,6,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-414.09397299924944,840.1879459984989,840.2146720564053,876.5188923894169,97.00000701691863,0.96663321535445,0.15396826510622,-1.9450845375974786,-0.08168544232755046,-2.2183046885530895,2.1991910332028195,,-0.4456461381331791,-0.2993859528722252,0.5368728240563372,4.120839589133482,236.10671650777272,2.926319962469046,6.085249484056021,3.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_co2,Baseline + CO2,same_type_history_count+cheng_log_resolution_scaled+co2_scaled,0.2,3150,97,4,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-417.1373531387334,842.2747062774667,842.2874248784207,866.4953372047455,96.9999981769468,0.8364196694387822,0.15396825107451872,-1.8491722921492817,-0.1308868955769405,-2.5210853292791406,,-2.7440799598400742,,,,,,,8.158002306071353,4.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_climate_lr04_co2,Baseline + LR04 + CO2,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled+co2_scaled,0.2,3150,97,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-417.0778912255726,844.1557824511452,844.1748664206109,874.4315711102436,96.99993417344685,0.86407731065344,0.15396814948166163,-1.8453698127445028,-0.13298765249788083,-2.5127878839319155,0.29950845193668346,-2.4867059874989064,,,,,,,10.045443848261584,5.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_lr04,Baseline + LR04,same_type_history_count+cheng_log_resolution_scaled+lr04_scaled,0.2,3150,97,4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-420.73849029066264,849.4769805813253,849.4896991822792,873.697611508604,96.99999320676537,0.7596809025303942,0.15396824318534183,-1.9165368924503483,-0.060004302876863626,-2.175423321974733,1.9834137885711702,,,,,,,,15.360276609929883,6.0
10.0,weak_monsoon_start,Weak monsoon starts,baseline_pre_phase,Baseline + precession phase,same_type_history_count+cheng_log_resolution_scaled+pre_phase_sin+pre_phase_cos,0.2,3150,97,5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-422.9035480841877,855.8070961683754,855.8261801378411,886.0828848274738,96.9999923197102,0.6203123447166683,0.15396824177731777,-2.142460642107704,0.09737966326945562,-1.556511638604311,,,-0.3578050231204133,-0.2915101565544274,0.4615220535842099,4.028737917105593,230.82967941447657,2.516940576886824,21.696757565491794,7.0
10.0,weak_monsoon_start,Weak monsoon starts,history_resolution_baseline,History + resolution,same_type_history_count+cheng_log_resolution_scaled,0.2,3150,97,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-427.88145936867454,861.7629187373491,861.7705474722505,879.9283919328082,96.99999937135033,0.437125323990295,0.15396825297039735,-2.104158022978789,0.10389657231071679,-1.5688304194131544,,,,,,,,,27.64112489990123,8.0
10.0,weak_monsoon_start,Weak monsoon starts,stationary,Stationary,none,0.2,3150,97,1,True,analytic stationary MLE,-434.6033350716797,871.2066701433594,871.2079407913899,877.261827875179,97.0,0.15396825396825398,0.15396825396825392,-1.8710088408821954,,,,,,,,,,,37.078518219040575,9.0
