analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.0,6.0,6.0,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.5324578136515,-398.7497057905897,6.782752023061789,0.002187984523568319,0.0031565944216938157,0.1075323374423168,13.565504046123579,0.0011331521425139378,-9.551270018272817,91.00000660153424,90.9999971893723,0.45995121968196223,True,True,0.001229849153595545
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.2,6.2,6.2,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.5927663543081,-398.7667220014098,6.826044352898293,0.002201949791257514,0.003176742044133704,0.10821868501993935,13.652088705796587,0.0010851420782157846,-9.637854677945825,90.99998693710478,91.00001751718287,0.455402367215799,True,True,0.0011912972815195028
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.4,6.4,6.4,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.720246984915,-398.8562305506275,6.864016434287464,0.0022141988497701498,0.0031944137001054416,0.10882068648710845,13.728032868574928,0.0010447094878343816,-9.713798840724166,91.00000236240135,90.9999984589603,0.45060746647752986,True,True,0.0011723962030141394
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.6,6.6,6.6,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.8460450254996,-398.9208713573188,6.9251736681808325,0.0022339269897357523,0.00322287538979978,0.10979026053164087,13.850347336361665,0.0009827324339739087,-9.836113308510903,90.99996390984634,91.000004085766,0.4441528273263382,True,True,0.0011152356834984807
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,6.8,6.8,6.8,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.72801224050124,-398.7080338032712,7.0199784372300655,0.002264509173300021,0.003266996154367507,0.11129327558834365,14.039956874460131,0.0008938447664101519,-10.02572284660937,90.99998804513521,90.99999706148247,0.44095818170537887,True,True,0.0010376818552577625
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.0,7.0,7.0,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-405.7921563492599,-398.68941668926414,7.102739659995791,0.002291206341934126,0.0033055120271617065,0.11260535477144275,14.205479319991582,0.0008228475099996746,-10.19124529214082,90.99999665865272,90.99998293943644,0.4429274877114628,True,True,0.0010012963675899655
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.2,7.2,7.2,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-406.04968359008205,-398.8530485007376,7.196635089344454,0.002321495190111114,0.0033492095982208857,0.11409395334598622,14.393270178688908,0.0007491022343184198,-10.379036150838147,90.99999169602731,91.0000789067006,0.4381594396151026,True,True,0.0009825886450150702
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.4,7.4,7.4,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-406.1206186387053,-398.8135581564292,7.307060482276086,0.002357116284605189,0.0034005999745985245,0.1158446145192904,14.614120964552171,0.0006707859440290786,-10.59988693670141,91.00006507372467,90.99992084443969,0.4453935149205163,True,True,0.0009698252058256237
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.6,7.6,7.6,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-406.4183755098422,-399.0168246252682,7.401550884573965,0.0023875970595399884,0.0034445744374394125,0.11734264567101296,14.80310176914793,0.0006103055133773701,-10.788867741297167,90.9998971074848,90.99999286968665,0.4407736789913581,True,True,0.0009599393346723093
pre_phase_after_lr04_co2_same_lag,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,7.8,7.8,7.8,event_history_2ka+lr04_lag+co2_lag,event_history_2ka+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-406.61511973734423,-399.1006691242738,7.514450613070437,0.0024240163267969152,0.003497116333703791,0.11913253444485442,15.028901226140874,0.0005451494323581945,-11.014667198290113,91.00011089180543,90.99997617309681,0.44242570267764936,True,True,0.0009026244699701253
