analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,8.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-402.8246546662822,0.9436887626399084,0.0003044157298838414,0.00043917906387201227,0.014961045033002615,1.8873775252798168,0.16949800755119698,0.11779460781804119,90.99999416353539,91.00000253595793,0.5319609786592836,True,True,0.24456141089529848
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,8.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-401.03498047197536,2.733362956946735,0.00088172998611185,0.0012720674783666605,0.04333416684545766,5.46672591389347,0.019381902582823036,-3.4615537807956116,90.99999416353539,90.99992893960963,0.7283052752031992,True,True,0.04350160357478059
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,8.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.8314322066377,7.93691122228438,0.0025602939426723806,0.0036937233743114953,0.1258301369270949,15.87382244456876,0.0003573084218926888,-11.862182010219726,90.99999416353539,90.9999903285333,0.7140659592576413,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,9.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.048789258556,0.7195541703661092,0.00023211424850519654,0.0003348700752381155,0.011407661903716023,1.4391083407322185,0.2302836847921092,0.5660637923656395,90.99999416353539,91.00000616141543,0.5312800373591305,True,True,0.302060417714325
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,9.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-401.2780009618738,2.490342467048322,0.000803336279693007,0.0011589692668792907,0.039481370629953855,4.980684934096644,0.02563183327541573,-2.9755128009987857,90.99999416353539,90.99997188641726,0.7088864653878936,True,True,0.056278590452543235
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,9.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.833203620047,7.935139808875078,0.002559722518991961,0.0036928989842015076,0.12580205330796343,15.870279617750157,0.0003579419237536756,-11.858639183401124,90.99999416353539,90.9999981922169,0.7138004888556896,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,9.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.2395442310639,0.5287991978581772,0.00017058038640586361,0.00024609547754066255,0.008383472311824769,1.0575983957163544,0.30376357496261086,0.9475737373815036,90.99999416353539,91.00001431584911,0.5294180883347954,True,True,0.38835596292688224
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,9.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-401.3202775344828,2.44806589443931,0.0007896986756255838,0.0011392943631216119,0.03881112665579117,4.89613178887862,0.02691692462951301,-2.8909596557807618,90.99999416353539,90.99994812833921,0.6929427027166147,True,True,0.05784275292725136
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,9.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.836064834132,7.932278594790091,0.002558799546706481,0.0036915674166623676,0.12575669221597077,15.864557189580182,0.00035896753877991995,-11.85291675523115,90.99999416353539,91.00000318700717,0.7135028100641296,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,9.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.3809667703839,0.38737665853818726,0.0001249602124316733,0.0001802794787836065,0.006141388837683298,0.7747533170763745,0.3787505805739856,1.2304188160214835,90.99999416353539,90.99988766559494,0.5297279041471654,True,True,0.4722692424441055
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,9.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-401.3743900484265,2.3939533804955886,0.0007722430259663189,0.0011141111839226953,0.03795323813363028,4.787906760991177,0.028660236314355256,-2.782734627893319,90.99999416353539,90.99993459885013,0.6792726331238561,True,True,0.06030591391145585
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,9.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.83972322183115,7.928620207090944,0.00255761942164224,0.0036898648560845584,0.12569869289958385,15.857240414181888,0.0003602831863152018,-11.845599979832855,90.99999416353539,91.00000608935841,0.7131771580588269,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,9.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.4933659452307,0.274977483691373,8.870241409399128e-05,0.00012797053292828054,0.004359435737117249,0.549954967382746,0.4583360950178811,1.455217165715112,90.99999416353539,91.00002425226674,0.5295114847651576,True,True,0.5577342842988673
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,9.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-401.57266854092205,2.195674888000042,0.0007082822219354974,0.0010218352491361581,0.03480977222331968,4.391349776000084,0.03612170545458089,-2.3861776429022257,90.99999416353539,90.99996363663297,0.6519945416301259,True,True,0.07445494389617693
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,9.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.8434929117592,7.924850517162895,0.002556403392633192,0.0036881104970636273,0.12563892902084886,15.84970103432579,0.0003616439053469325,-11.838060599976757,90.99999416353539,90.99996755696273,0.7128316261097337,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,9.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.580857358966,0.18748606995609407,6.0479377405191634e-05,8.725329785852199e-05,0.002972365091883716,0.37497213991218814,0.5403064218800251,1.6301999931856699,90.99999416353539,91.00011825681005,0.5286142773474324,True,True,0.636542547678795
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,9.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-401.76281968332,2.0055237456020905,0.0006469431437426098,0.000933341665214579,0.03179515562818896,4.011047491204181,0.04520305857840843,-2.005875358106323,90.99999416353539,90.99997888017764,0.6381193088251573,True,True,0.09131017832838502
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,9.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.847966377428,7.920377051494086,0.0025549603391916407,0.003686028611019764,0.1255680076281458,15.840754102988171,0.00036326533093370225,-11.829113668639138,90.99999416353539,90.99999988410934,0.712463465276416,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,10.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.6363262039337,0.13201722498837398,4.25862016091529e-05,6.143890187182248e-05,0.0020929735802488977,0.26403444997674796,0.6073618832762113,1.74113768312111,90.99999416353539,91.00007457362722,0.527553637920281,True,True,0.7026046231869304
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,10.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-401.8244239977746,1.943919431147492,0.0006270707842411264,0.0009046719107110264,0.030818493661584415,3.887838862294984,0.048636971083072765,-1.8826667291971262,90.99999416353539,91.0000231717994,0.6374670474837304,True,True,0.09632027606647743
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,10.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.85316687113163,7.91517655779046,0.0025532827605775675,0.0036836083766725396,0.12548556008444917,15.83035311558092,0.0003651594108063926,-11.818712681231887,90.99999416353539,90.99999098181928,0.7120947330846845,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,10.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.67270082727646,0.0956426016456362,3.085245214375361e-05,4.451067970705741e-05,0.001516297880130527,0.1912852032912724,0.6618490997670314,1.8138869298065856,90.99999416353539,91.00006279552149,0.5264894818048961,True,True,0.7510871806344964
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,10.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.00629999364435,1.7620434352777465,0.0005684011081541118,0.0008200294599697284,0.02793506951545229,3.524086870555493,0.06048313306262471,-1.518914737457635,90.99999416353539,90.99999198163174,0.6271787783338023,True,True,0.1174768546024057
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,10.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.85915808246,7.909185346462095,0.0025513501117619664,0.0036808201538104913,0.1253905766682695,15.81837069292419,0.0003673537247406584,-11.806730258575158,90.99999416353539,91.0000013798489,0.7116866001009784,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,10.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.70731595835764,0.061027470564454234,1.96862808272433e-05,2.8401299723011392e-05,0.0009675168037509375,0.12205494112890847,0.7268163394029189,1.8831171919689496,90.99999416353539,91.00006409724858,0.5240559749664108,True,True,0.7992764887399896
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,10.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.21186920753485,1.5564742213872478,0.0005020884585120154,0.0007243605291828687,0.024676018027108712,3.1129484427744956,0.07767223530151544,-1.1077763096766375,90.99999416353539,90.9999946920473,0.6046058095969571,True,True,0.1455544457959409
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,10.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.8659564189097,7.902387010012376,0.0025491571000039923,0.0036776563066226514,0.12528279725857383,15.804774020024752,0.00036985962729047856,-11.793133585675719,90.99999416353539,91.00000360030955,0.711242961617273,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,10.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.735137743127,0.033205685795110185,1.0711511546809736e-05,1.5453444589007278e-05,0.0005264360244606874,0.06641137159022037,0.7966353288901984,1.9387607615076377,90.99999416353539,91.00003302012169,0.520110781116834,True,True,0.8559592363607451
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,10.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.2134295399066,1.554913889015495,0.0005015851254888693,0.0007236343731264603,0.024651280842769525,3.10982777803099,0.07782118884139413,-1.104655644933132,90.99999416353539,91.00002666123072,0.6039306169555998,True,True,0.1455544457959409
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,10.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.87376044785583,7.894582981066264,0.0025466396713116984,0.0036740244247324867,0.12515907380956823,15.789165962132529,0.0003727573146393845,-11.777525527783496,90.99999416353539,90.99996633216288,0.7107569200768972,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,10.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.75310150122425,0.015241927697843494,4.916750870272095e-06,7.093372097828046e-06,0.00024164234618974663,0.030483855395686987,0.8613968844062897,1.974688277702171,90.99999416353539,91.00001514310773,0.5157860455849606,True,True,0.8969184054127347
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,10.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.4772126922218,1.2911307367002678,0.00041649378603234445,0.0006008735196699323,0.020469317703041653,2.5822614734005356,0.10806716821585509,-0.5770893403026776,90.99999416353539,90.99999578665697,0.5785225131846031,True,True,0.19845061799638844
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,10.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.8824074296722,7.885935999249909,0.0025438503223386803,0.003670000244801805,0.12502198636138018,15.771871998499819,0.00037599451620199054,-11.760231564150786,90.99999416353539,90.99996958740323,0.7102348362353607,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,11.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.7651970479579,0.0031463809642104934,1.0149616013582237e-06,1.4642800689722304e-06,4.988206828366939e-05,0.006292761928420987,0.936772586221799,1.998879371169437,90.99999416353539,91.00001589852232,0.5104674742200562,True,True,0.9461403120840169
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,11.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.6718795134006,1.0964639155214968,0.000353698037264999,0.0005102784043343738,0.017383110477324822,2.1929278310429936,0.1386455496024779,-0.18775569794513558,90.99999416353539,90.99999729711635,0.571083380160196,True,True,0.25005715196161193
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,11.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.89217019277385,7.876173236148247,0.0025407010439187894,0.00366545679644305,0.12486720954915885,15.752346472296495,0.0003796832383533469,-11.740706037947461,90.99999416353539,90.99997421174824,0.70967138203792,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,11.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.76823765251186,0.0001057764102370129,3.412142265710094e-08,4.922680725547584e-08,1.6769571702414847e-06,0.0002115528204740258,0.9883952935555236,2.004960580277384,90.99999416353539,91.00001659185227,0.5049193847660017,True,True,0.9883952935555236
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,11.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.82983770362307,0.9385057252990237,0.00030274378235452373,0.0004367669534628391,0.014878874238843971,1.8770114505980473,0.17067420497784835,0.12816068249981072,90.99999416353539,90.99996031011224,0.5580644469034394,True,True,0.30242271408355587
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,11.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.9018046109519,7.866538817970195,0.0025375931670871595,0.003660973077950364,0.1247144674906168,15.73307763594039,0.0003833589436556777,-11.721437201591357,90.99999416353539,90.9999793128953,0.7090951199008975,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,11.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.7650751504917,0.0032682784303688095,1.0542833646350998e-06,1.5210093818507893e-06,5.181460531579612e-05,0.006536556860737619,0.9355620585992446,1.9986355762371204,90.99999416353539,91.00001489422107,0.5007821572349386,True,True,0.9461403120840169
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,11.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.86746027267634,0.9008831562457544,0.000290607469756695,0.00041925795546327325,0.01428241386743019,1.8017663124915089,0.1794991029092451,0.20340582060634915,90.99999416353539,90.99999751682134,0.5790026675650269,True,True,0.31257602403161644
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,11.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.912466445469,7.855876983453072,0.0025341538656300233,0.0036560112147940313,0.12454543698748897,15.711753966906144,0.00038746812002711674,-11.700113532557111,90.99999416353539,90.99999491147994,0.7084813633281938,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,11.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.7592103408707,0.00913308805138513,2.946157435930687e-06,4.250406722495346e-06,0.00014479407516192937,0.01826617610277026,0.892491366724004,1.9869059569950878,90.99999416353539,91.00001314103076,0.49717784141594185,True,True,0.9198125310114734
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,11.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-402.9917401287954,0.7766033001266806,0.0002505171935892518,0.000361419912848634,0.012312106921217201,1.553206600253361,0.21266268348016973,0.4519655328444969,90.99999416353539,91.00001223669007,0.5790536117395017,True,True,0.36404967849995157
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,11.6,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.925057890928,7.84328553799412,0.0025300921090303614,0.003650151338690401,0.12434581483450817,15.68657107598824,0.00039237774852117957,-11.674930641639207,90.99999416353539,90.99998133980117,0.7078179288723632,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,11.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.75061899505965,0.017724433862440492,5.717559310464675e-06,8.248694463195908e-06,0.0002809994817132672,0.035448867724880984,0.8506581840816577,1.969723265372977,90.99999416353539,91.00000659175974,0.4934368483478963,True,True,0.8949632978359108
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,11.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-403.1949728908487,0.5733705380733909,0.00018495823808819062,0.0002668383328613928,0.009090097053519973,1.1467410761467818,0.284232397045913,0.8584310569510762,90.99999416353539,91.00000779857463,0.5835541345657455,True,True,0.47845786836062026
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,11.8,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.9395643082073,7.828779120714785,0.0025254126195854145,0.0036434002624742834,0.12411583311725581,15.65755824142957,0.00039811122946190026,-11.645917807080536,90.99999416353539,90.99995212952909,0.7071040987634467,True,True,0.0006701539029275322
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,12.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.74129342682625,0.027050002095847958,8.72580712769289e-06,1.2588678670876103e-05,0.0004288450975792958,0.054100004191695916,0.816076627831446,1.951072128906162,90.99999416353539,90.99997436101069,0.4900998825160932,True,True,0.8676183095892215
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,12.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-403.30243999126196,0.4659034376601312,0.00015029143150326814,0.00021682470291786826,0.0073863360334658415,0.9318068753202624,0.33439384939634254,1.0733652577775956,90.99999416353539,90.9999947932726,0.5826450221746955,True,True,0.5360919655148733
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,12.0,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.9562401420181,7.812103286904005,0.0025200333183561306,0.003635639571267348,0.12385145792229427,15.62420657380801,0.00040480572921016577,-11.612566139458977,90.99999416353539,91.0000173280017,0.7063290293343845,True,True,0.0006702521090201105
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,12.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.7282054811083,0.040137947813775554,1.2947725101217921e-05,1.8679618794320646e-05,0.0006363386622241099,0.08027589562755111,0.7769238732870255,1.924896237470307,90.99999416353539,90.99998458451181,0.4861690119655829,True,True,0.8437560344299954
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,12.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-403.3620810347992,0.4062623941229049,0.00013105238520093706,0.0001890686262260621,0.006440799354953764,0.8125247882458098,0.36737484759469974,1.1926473448520483,90.99999416353539,91.00000160667643,0.5774970277786702,True,True,0.5456597001038923
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,12.2,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.9770380021553,7.791305426766769,0.0025133243312150865,0.003625960548789576,0.1235217329807438,15.582610853533538,0.0004133129818245453,-11.570970419184505,90.99999416353539,91.0000073875493,0.7054604124351127,True,True,0.0006733001800690174
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,lr04,LR04,12.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+lr04_lr04_scaled_lag,True,3100,91,1,-403.7683434289221,-403.7078903835347,0.060453045387419024,1.9500982383038395e-05,2.813397057647253e-05,0.0009584099866710423,0.12090609077483805,0.7280538313275153,1.88426604232302,90.99999416353539,90.99998986064269,0.48111701755392605,True,True,0.7992764887399896
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,co2,CO2,12.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+co2_co2_scaled_lag,True,3100,91,1,-403.7683434289221,-403.44548961497827,0.32285381394382284,0.00010414639159478156,0.00015025148268027138,0.00511845710229496,0.6457076278876457,0.4216515079358073,1.3594645052102123,90.99999416353539,91.00000370243967,0.5672010310526956,True,True,0.5530753545651498
single_driver_given_y_history,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,12.4,same_type_history_count+cheng_log_resolution_scaled,same_type_history_count+cheng_log_resolution_scaled+pre_phase_pre_phase_sin_lag+pre_phase_pre_phase_cos_lag,True,3100,91,2,-403.7683434289221,-395.99889727340354,7.769446155518551,0.002506272953393081,0.003615787560974334,0.12317518064857622,15.538892311037102,0.00042244717206447525,-11.52725187668807,90.99999416353539,90.99999889810121,0.7045600482608022,True,True,0.0006772565774366984
