analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,17.0,17.0,17.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.7380001915551,-420.4906259275928,2.2473742639622856,0.0007249594399878341,0.0010458953889160884,0.03377370526708202,4.494748527924571,0.10567633875929758,-0.47791839055560104,95.99999621718067,96.00002379145457,0.4677999173198786,True,True,0.1058058006576497
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,17.2,17.2,17.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.56282019083335,-420.30057345762094,2.2622467332124074,0.0007297570107136798,0.00105281682041058,0.033997209825758316,4.524493466424815,0.10411630022852206,-0.5076633290558448,96.00001154111808,95.99996961058542,0.4519325020338525,True,True,0.1058058006576497
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,17.4,17.4,17.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.6022221343196,-420.3560721998906,2.2461499344290132,0.000724564494977101,0.00104532560370768,0.0337553059530605,4.4922998688580265,0.1058058006576497,-0.47546973148905636,96.00000816107223,95.99995590077188,0.457909622117267,True,True,0.1058058006576497
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,17.6,17.6,17.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.43441236738624,-420.15451646488435,2.2798959025018917,0.0007354502911296424,0.0010610304878330796,0.03426244283627653,4.559791805003783,0.10229485479976237,-0.5429616676348132,95.99997050495614,95.99987354204345,0.45399483667386326,True,True,0.10542632994669388
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,17.8,17.8,17.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.3856691917251,-420.0785051246373,2.3071640670878537,0.0007442464732541463,0.0010737206961628576,0.034672230813592275,4.614328134175707,0.09954314934251406,-0.5974979968067373,96.00005379971142,95.9999934458641,0.4617146575015487,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,18.0,18.0,18.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.58527518945186,-420.2855854914536,2.2996896979982466,0.0007418353864510473,0.0010702422331888737,0.03455990544672405,4.599379395996493,0.10028995907003202,-0.5825492586275232,96.00002183351046,95.99988118535346,0.45557191916940937,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,18.2,18.2,18.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.69177512450574,-420.3843391555488,2.307435968956952,0.0007443341835345006,0.0010738472353493595,0.03467631697482307,4.614871937913904,0.09951608705346211,-0.5980418005449337,96.00000490341631,96.00004720659885,0.45574808225752533,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,18.4,18.4,18.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.6058277928452,-420.26238791734477,2.343439875500451,0.0007559483469356293,0.001090602931292242,0.035217386322978654,4.686879751000902,0.09599685240493153,-0.6700496136319316,95.99999264620271,96.00007043529516,0.4714549737621742,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,18.6,18.6,18.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.3125585497633,-419.9048848764638,2.4076736732994846,0.0007766689268708015,0.0011204964092090583,0.03618269654737584,4.815347346598969,0.09002447750971414,-0.798517209229999,96.00000537376556,96.0000826128001,0.4684399544529028,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,18.8,18.8,18.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.3012911934526,-419.88321704397123,2.418074149481356,0.0007800239191875342,0.0011253366399866292,0.0363389956662349,4.836148298962712,0.08909303220910147,-0.8193181615937419,96.0000253235635,96.0000215510394,0.4560747616075665,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,19.0,19.0,19.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.44717810006193,-420.0530944998404,2.3940836002215065,0.0007722850323295182,0.001114171786294569,0.03597846393242878,4.788167200443013,0.09125626783995011,-0.7713370630740428,96.00001731896361,96.00003813022747,0.46666780181774015,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,19.2,19.2,19.2,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.70897792696474,-420.36916975960526,2.339808167359479,0.0007547768281804771,0.0010889127869938755,0.03516280874667723,4.679616334718958,0.09634611878822034,-0.6627861973499876,95.99975148295202,96.00033903371045,0.46424699841507977,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,19.4,19.4,19.4,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.62750691693907,-420.2867513583913,2.3407555585477553,0.0007550824382412114,0.0010893536891129426,0.03517704621093878,4.681511117095511,0.09625488454833718,-0.6646809797265405,96.00000735205872,96.00012204188593,0.46466404011042467,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,19.6,19.6,19.6,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.53841323074414,-420.2035113233114,2.3349019074327657,0.0007531941636879889,0.0010866294847791719,0.03508907711266076,4.669803814865531,0.09681997938100421,-0.6529736774965613,95.99999847192575,96.000011606659,0.4711257622136853,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,19.8,19.8,19.8,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.4589278320594,-420.14097741438457,2.3179504176748083,0.000747725941185422,0.001078740507292241,0.03483432888131195,4.6359008353496165,0.09847521196277723,-0.6190706979806464,96.00001433162973,95.99990465738902,0.47559144572043893,True,True,0.10517208458723236
pre_phase_after_lr04_co2_same_lag,weak_monsoon_start,Weak monsoon starts,pre_phase,Precession phase,20.0,20.0,20.0,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_lag+co2_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,96,2,-422.18149654858024,-419.8548273533148,2.326669195265424,0.0007505384500856207,0.0010827980999350137,0.034965355310401486,4.653338390530848,0.09762036053648357,-0.6365082531618782,96.00000362956231,96.00000969145157,0.4907863281128915,True,True,0.10517208458723236
