analysis_type,dataset_id,dataset_label,driver_id,driver_label,lag_ka,lr04_control_lag_ka,co2_control_lag_ka,reduced_terms,full_terms,ok,n_bins,n_events,df,loglik_reduced,loglik_full,ll_gain_nats,info_nats_per_bin,info_bits_per_bin,info_bits_per_event,LR_statistic,LR_p_value,delta_AICc_full_minus_reduced,expected_events_reduced,expected_events_full,max_rate_full_per_kyr,converged_reduced,converged_full,LR_q_value_BH
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-386.98686504198025,9.0032801435637,0.002904283917278613,0.004189996004791427,0.1427361276357519,18.0065602871274,0.0001230056653909334,-13.98973014975843,91.00000696087979,91.00003197838944,1.4131947483788856,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.01732820635726,8.972816979186689,0.0028944570900602223,0.0041758188898957825,0.1422531709744717,17.945633958373378,0.00012681046609491441,-13.928803821004408,91.00000696087979,91.00000090305447,1.412138828538708,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.04589382449365,8.944251361050306,0.0028852423745323566,0.004162524865500529,0.14180029761595206,17.88850272210061,0.00013048511995313513,-13.871672584731641,91.00000696087979,91.00004079021687,1.4111137028133,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.0734450559879,8.916700129556034,0.0028763548805019463,0.004149702921936925,0.14136350613191725,17.833400259112068,0.00013413012735572302,-13.816570121743098,91.00000696087979,91.00016274625762,1.4100961312753961,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,2.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.09586088990716,8.894284295636794,0.00286912396633445,0.004139270917926384,0.14100813017111857,17.788568591273588,0.00013717071737863977,-13.771738453904618,91.00000696087979,90.99998501299524,1.4091828183673674,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.0,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.118838461361,8.871306724182944,0.002861711846510627,0.00412857748941408,0.14064384854047965,17.742613448365887,0.00014035905721435443,-13.725783310996917,91.00000696087979,91.00000724958383,1.4082935014389617,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.2,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.14311294971696,8.847032235826987,0.002853881366395802,0.004117280494584642,0.14025900585947684,17.694064471653974,0.00014380789150760756,-13.677234334285004,91.00000696087979,91.00002530029693,1.4073287655279951,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.4,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.1673877146917,8.822757470852252,0.002846050797049114,0.004105983371020839,0.13987415879301757,17.645514941704505,0.00014734150963235625,-13.628684804335535,91.00000696087979,90.99994395429673,1.4063529524773104,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.6,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.19103156060265,8.799113624941299,0.0028384237499810643,0.0040949798680391366,0.1394993141859486,17.598227249882598,0.00015086674036379123,-13.581397112513628,91.00000696087979,91.00000900196243,1.4053730430510916,True,True,0.00037490301694634146
pre_phase_after_best_lr04_co2_lags,strong_monsoon_start,Strong monsoon starts,pre_phase,Precession phase,3.8,2.4,1.8,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag,same_type_history_count+cheng_log_resolution_scaled+lr04_best_lag+co2_best_lag+pre_phase_sin_lag+pre_phase_cos_lag,True,3100,91,2,-395.99014518554395,-387.21314292092336,8.777002264620592,0.0028312910531034167,0.00408468956162559,0.13914876528614648,17.554004529241183,0.0001542397628533207,-13.537174391872213,91.00000696087979,91.00013846197406,1.4044233444268364,True,True,0.00037490301694634146
