age_ka,d18o_raw,d18o_raw_variant,d18o_no_pre_18_25kyr_precession_component,d18o_no_pre_18_25kyr,d18o_no_pre_15_30kyr_precession_component,d18o_no_pre_15_30kyr
193.2,-9.672857142857204,-9.672857142857204,-1.4335337285497984,-8.239323414307405,-1.7075930119769482,-7.965264130880255
193.3,-10.510000000000154,-10.510000000000154,-1.4637127611729381,-9.046287238827215,-1.7344013853041225,-8.775598614696031
193.4,-10.771428571428602,-10.771428571428602,-1.4927715612107777,-9.278657010217824,-1.759749075673367,-9.011679495755235
193.5,-10.83571428571429,-10.83571428571429,-1.5206834618561573,-9.315030823858134,-1.7836155468567099,-9.05209873885758
193.6,-10.807142857142852,-10.807142857142852,-1.5474226874122476,-9.259720169730604,-1.8059816350495752,-9.001161222093277
193.7,-10.78142857142858,-10.78142857142858,-1.5729643779666702,-9.208464193461909,-1.82682956645146,-8.95459900497712
193.8,-10.77,-10.77,-1.5972846133385517,-9.172715386661448,-1.8461429733694255,-8.923857026630575
193.9,-10.855714285714281,-10.855714285714281,-1.6203604362747681,-9.235353849439512,-1.863906908824601,-8.99180737688968
194.0,-10.749999999999993,-10.749999999999993,-1.6421698748722664,-9.107830125127727,-1.8801078596437983,-8.869892140356194
194.1,-10.789999999999983,-10.789999999999983,-1.6626919642039721,-9.12730803579601,-1.8947337580202719,-8.895266241979712
194.2,-10.782857142857157,-10.782857142857157,-1.681906767126466,-9.10095037573069,-1.9077739915296141,-8.875083151327543
194.3,-10.687142857142836,-10.687142857142836,-1.699795394248286,-8.98734746289455,-1.9192194115887766,-8.76792344555406
194.4,-10.758571428571413,-10.758571428571413,-1.7163400230384247,-9.042231405532988,-1.9290623403482041,-8.829509088223208
194.5,-10.7,-10.7,-1.7315239160553115,-8.968476083944688,-1.9372965760091039,-8.762703423990896
194.6,-10.735714285714286,-10.735714285714286,-1.7453314382773193,-8.990382847436967,-1.9439173965599181,-8.791796889154368
194.7,-10.764285714285705,-10.764285714285705,-1.7577480735166031,-9.006537640769102,-1.9489215619281213,-8.815364152357585
194.8,-10.751428571428566,-10.751428571428566,-1.768760439898859,-8.982668131529707,-1.952307314545534,-8.799121256883032
194.9,-10.780000000000017,-10.780000000000017,-1.778356304392402,-9.001643695607616,-1.954074378327416,-8.825925621672601
195.0,-10.848571428571445,-10.848571428571445,-1.7865245963707823,-9.062046832200663,-1.9542239560676833,-8.894347472503762
195.1,-10.680000000000005,-10.680000000000005,-1.793255420193995,-8.88674457980601,-1.9527587252546688,-8.727241274745337
195.2,-10.67,-10.67,-1.798540066794199,-8.8714599332058,-1.9496828323139201,-8.72031716768608
195.3,-10.677142857142854,-10.677142857142854,-1.802371024252729,-8.874771832890126,-1.9450018852866093,-8.732140971856245
195.4,-10.814285714285734,-10.814285714285734,-1.8047419873560735,-9.00954372692966,-1.93872294495418,-8.875562769331555
195.5,-10.820000000000014,-10.820000000000014,-1.8056478661193847,-9.01435213388063,-1.930854514421907,-8.889145485578108
195.6,-10.657142857142917,-10.657142857142917,-1.805084793267012,-8.852058063875905,-1.921406527176075,-8.735736329966842
195.7,-10.820000000000016,-10.820000000000016,-1.8030501306604594,-9.016949869339557,-1.9103903336315007,-8.909609666368516
195.8,-10.673571428571398,-10.673571428571398,-1.7995424746651203,-8.874028953906278,-1.8978186861881023,-8.775752742383295
195.9,-10.515000000000022,-10.515000000000022,-1.794561660448078,-8.720438339551944,-1.8837057228171958,-8.631294277182826
196.0,-10.5,-10.5,-1.788108765200226,-8.711891234799774,-1.8680669492001316,-8.63193305079987
196.1,-10.49,-10.49,-1.7801861102769223,-8.709813889723078,-1.8509192194437856,-8.639080780556215
196.2,-10.31,-10.31,-1.7707972622523673,-8.539202737747633,-1.8322807153992917,-8.47771928460071
196.3,-10.5,-10.5,-1.7599470328838802,-8.74005296711612,-1.812170924612225,-8.687829075387775
196.4,-10.502500000000019,-10.502500000000019,-1.747641477983225,-8.754858522016795,-1.790610616934226,-8.711889383065794
196.5,-10.53666666666666,-10.53666666666666,-1.7338878951931438,-8.802778771473516,-1.7676218198278069,-8.769044846838852
196.6,-10.603333333333284,-10.603333333333284,-1.718694820668238,-8.884638512665045,-1.7432277923977542,-8.86010554093553
196.7,-10.509999999999993,-10.509999999999993,-1.7020720246603451,-8.807927975339648,-1.7174529981842028,-8.79254700181579
196.8,-10.585000000000004,-10.585000000000004,-1.6840305060095613,-8.900969493990443,-1.6903230767540391,-8.894676923245965
196.9,-10.460000000000038,-10.460000000000038,-1.664582485543055,-8.795417514456982,-1.6618648141288346,-8.798135185871203
197.0,-10.449999999999982,-10.449999999999982,-1.6437413983848344,-8.806258601615147,-1.6321061120889953,-8.817893887910987
197.1,-10.507499999999988,-10.507499999999988,-1.6215218851806215,-8.885978114819366,-1.601075956395238,-8.90642404360475
197.2,-10.362499999999978,-10.362499999999978,-1.5979397822429968,-8.76456021775698,-1.5688043839698644,-8.793695616030114
197.3,-10.55,-10.55,-1.5730121106229729,-8.976987889377028,-1.5353224490816075,-9.014677550918393
197.4,-10.5,-10.5,-1.5467570641151547,-8.953242935884845,-1.5006621885790525,-8.999337811420947
197.5,-10.5,-10.5,-1.5191939962046341,-8.980806003795365,-1.4648565862188017,-9.0351434137812
197.6,-10.355000000000036,-10.355000000000036,-1.4903434059647533,-8.864656594035283,-1.4279395361356428,-8.927060463864393
197.7,-10.394999999999936,-10.394999999999936,-1.4602269229158553,-8.934773077084081,-1.3899458055030083,-9.005054194496928
197.8,-10.549999999999924,-10.549999999999924,-1.4288672908561075,-9.121132709143817,-1.3509109964329649,-9.199089003566959
197.9,-10.440000000000039,-10.440000000000039,-1.3962883506764554,-9.043711649323583,-1.3108715071658397,-9.129128492834198
198.0,-10.405,-10.405,-1.3625150221727154,-9.042484977827284,-1.2698644926003968,-9.135135507399603
198.1,-10.336666666666604,-10.336666666666604,-1.3275732848687647,-9.00909338179784,-1.2279278242161946,-9.108738842450409
198.2,-10.573333333333322,-10.573333333333322,-1.2914901578657212,-9.2818431754676,-1.1851000494403987,-9.388233283892923
198.3,-10.329999999999849,-10.329999999999849,-1.2542936787329284,-9.075706321266921,-1.1414203505118838,-9.188579649487965
198.4,-10.182500000000017,-10.182500000000017,-1.2160128814574775,-8.96648711854254,-1.0969285028959468,-9.08557149710407
198.5,-10.09,-10.09,-1.1766777734698848,-8.913322226530115,-1.051664833303351,-9.03833516669665
198.6,-9.92,-9.92,-1.1363193117644412,-8.78368068823556,-1.0056701773677328,-8.914329822632267
198.7,-9.91,-9.91,-1.0949693781336036,-8.815030621866397,-0.9589858370356388,-8.951014162964361
198.8,-9.73,-9.73,-1.052660753536661,-8.67733924646334,-0.9116535377236081,-8.818346462276391
198.9,-9.434999999999995,-9.434999999999995,-1.0094270916237353,-8.42557290837626,-0.8637153852967646,-8.57128461470323
199.0,-9.286666666666614,-9.286666666666614,-0.9653028914369997,-8.321363775229614,-0.8152138229233573,-8.471452843743256
199.1,-8.790000000000038,-8.790000000000038,-0.9203234693117899,-7.869676530688248,-0.7661915878595686,-8.02380841214047
199.2,-8.38,-8.38,-0.8745249300010693,-7.505475069998932,-0.7166916682186999,-7.663308331781301
199.3,-8.14,-8.14,-0.8279441370474624,-7.312055862952538,-0.6667572597785445,-7.4732427402214565
199.4,-7.341666666666594,-7.341666666666594,-0.7806186824278097,-6.561047984238784,-0.6164317228803706,-6.725234943786223
199.5,-7.699999999999956,-7.699999999999956,-0.7325868554959165,-6.9674131445040395,-0.5657585394724465,-7.134241460527509
199.6,-7.155714285714232,-7.155714285714232,-0.6838876112498583,-6.471826674464374,-0.5147812703504671,-6.640933015363766
199.7,-7.384285714285731,-7.384285714285731,-0.6345605379508783,-6.749725176334853,-0.46354351264656735,-6.920742201639164
199.8,-7.68,-7.68,-0.5846458241215564,-7.095354175878443,-0.41208885761784864,-7.267911142382151
199.9,-7.479999999999972,-7.479999999999972,-0.5341842249515573,-6.945815775048414,-0.3604608487845071,-7.119539151215465
200.0,-7.46,-7.46,-0.48321702813985656,-6.9767829718601435,-0.30870294046673125,-7.1512970595332686
200.1,-7.574285714285694,-7.574285714285694,-0.43178601920291715,-7.142499695082777,-0.25685845676855085,-7.317427257517143
200.2,-7.5171428571428205,-7.5171428571428205,-0.37993344627883785,-7.137209410863982,-0.20497055105576056,-7.31217230608706
200.3,-7.3114285714286105,-7.3114285714286105,-0.3277019844580092,-6.983726586970601,-0.15308216597392232,-7.158346405454688
200.4,-7.279999999999943,-7.279999999999943,-0.27513469967130566,-7.004865300328638,-0.10123599405126371,-7.17876400594868
200.5,-6.8457142857142825,-6.8457142857142825,-0.22227501216730702,-6.623439273546976,-0.04947443893004139,-6.796239846784241
200.6,-6.859999999999988,-6.859999999999988,-0.1691666596104768,-6.690833340389511,0.0021604227313701263,-6.862160422731358
200.7,-6.904285714285784,-6.904285714285784,-0.11585365983263157,-6.7884320544531525,0.05362687864477478,-6.957912592930559
200.8,-6.997142857142957,-6.997142857142957,-0.062380273270412456,-6.934762583872544,0.10488361752737502,-7.102026474670332
200.9,-7.094285714285737,-7.094285714285737,-0.008790965121817956,-7.085494749163919,0.15588976494794038,-7.250175479233678
201.0,-7.242857142857137,-7.242857142857137,0.04486963274482583,-7.287726775601962,0.20660491834748262,-7.44946206120462
201.1,-7.421428571428538,-7.421428571428538,0.09855676009579314,-7.519985331524331,0.25698918119957814,-7.678417752628116
201.2,-7.63571428571429,-7.63571428571429,0.15222556681686475,-7.787939852531155,0.30700319627709605,-7.9427174819913855
201.3,-7.73,-7.73,0.20583115154406703,-7.935831151544067,0.3566081779937409,-8.08660817799374
201.4,-8.080000000000025,-8.080000000000025,0.2593286004059022,-8.339328600405928,0.40576594379050734,-8.485765943790533
201.5,-8.25,-8.25,0.3126730258425676,-8.562673025842567,0.4544389445388479,-8.704438944538849
201.6,-8.005714285714273,-8.005714285714273,0.36581960546752973,-8.371533891181803,0.5025902939340879,-8.50830457964836
201.7,-7.922857142857131,-7.922857142857131,0.418723620936718,-8.34158076379385,0.5501837968543698,-8.4730409397115
201.8,-7.712857142857182,-7.712857142857182,0.47134049679053713,-8.184197639647719,0.5971839766621766,-8.310041119519358
201.9,-7.778333333333316,-7.778333333333316,0.523625839233862,-8.301959172567177,0.6435561014272666,-8.421889434760581
202.0,-8.42714285714284,-8.42714285714284,0.5755354748191738,-9.002678331962015,0.6892662090516485,-9.116409066194489
202.1,-7.94142857142864,-7.94142857142864,0.6270254889980272,-8.568454060426667,0.7342811312790444,-8.675709702707683
202.2,-7.51999999999996,-7.51999999999996,0.6780522645060989,-8.198052264506059,0.7785685165731119,-8.298568516573072
202.3,-7.877142857142869,-7.877142857142869,0.7285725195471602,-8.605715376690029,0.8220968518505278,-8.699239708993396
202.4,-7.8228571428571145,-7.8228571428571145,0.7785433457414451,-8.601400488598559,0.8648354830568711,-8.687692625913986
202.5,-7.782857142857137,-7.782857142857137,0.8279222458040408,-8.610779388661177,0.9067546345750791,-8.689611777432216
202.6,-7.43,-7.43,0.8766671709191176,-8.306667170919118,0.9478254274580852,-8.377825427458085
202.7,-7.787142857142844,-7.787142857142844,0.9247365577760387,-8.711879414918883,0.9880198964790821,-8.775162753621926
202.8,-7.56,-7.56,0.9720893652336421,-8.532089365233642,1.0273110059946773,-8.587311005994676
202.9,-7.5400000000000125,-7.5400000000000125,1.0186851105792751,-8.558685110579287,1.0656726646180257,-8.605672664618037
203.0,-7.65142857142857,-7.65142857142857,1.064483905349475,-8.715912476778046,1.1030797387008224,-8.754508310129392
203.1,-7.5,-7.5,1.1094464906795387,-8.609446490679538,1.139508064624831,-8.639508064624831
203.2,-7.599999999999962,-7.599999999999962,1.153534272149605,-8.753534272149567,1.1749344599053793,-8.774934459905342
203.3,-7.61857142857141,-7.61857142857141,1.196709354095278,-8.815280782666688,1.209336733111007,-8.827908161682416
203.4,-7.611428571428594,-7.611428571428594,1.2389345733512624,-8.850363144779857,1.242693692605162,-8.854122264033757
203.5,-7.514285714285703,-7.514285714285703,1.2801735323969519,-8.794459246682655,1.2749851541175268,-8.789270868403229
203.6,-7.606666666666666,-7.606666666666666,1.3203906318734022,-8.927057298540067,1.3061919471542232,-8.91285861382089
203.7,-7.6485714285714455,-7.6485714285714455,1.359551102441662,-9.008122531013107,1.3362959202577533,-8.984867348829198
203.8,-7.645714285714311,-7.645714285714311,1.3976210359529753,-9.043335321667286,1.3652799451291293,-9.01099423084344
203.9,-7.51,-7.51,1.4345674159019655,-8.944567415901965,1.3931279196261799,-8.90312791962618
204.0,-7.515,-7.515,1.4703581471345144,-8.985358147134514,1.419824769653537,-8.934824769653536
204.1,-7.6,-7.6,1.5049620847826937,-9.104962084782693,1.445356449961258,-9.045356449961258
204.2,-7.472857142857107,-7.472857142857107,1.5383490623997675,-9.011206205256874,1.469709943870448,-8.942567086727555
204.3,-7.187142857142795,-7.187142857142795,1.5704899192689783,-8.757632776411773,1.4928732619456304,-8.680016119088425
204.4,-7.243333333333354,-7.243333333333354,1.6013565268605419,-8.844689860193895,1.5148354396349122,-8.758168772968265
204.5,-7.32142857142857,-7.32142857142857,1.6309218144120217,-8.952350385840592,1.5355865339002688,-8.85701510532884
204.6,-7.461428571428465,-7.461428571428465,1.659159793608012,-9.120588365036477,1.5551176188614897,-9.016546190289954
204.7,-7.325714285714398,-7.325714285714398,1.686045582335854,-9.011759868050252,1.5734207804784819,-8.89913506619288
204.8,-7.484999999999857,-7.484999999999857,1.711555427494912,-9.196555427494769,1.5904891102977463,-9.075489110297603
204.9,-7.185757575757591,-7.185757575757591,1.735666726837776,-8.921424302595366,1.6063166982898835,-8.792074274047474
205.0,-7.337272727272728,-7.337272727272728,1.758358049822606,-9.095630777095334,1.6208986248059705,-8.958171352078699
205.1,-7.488787878787865,-7.488787878787865,1.7796091574567088,-9.268397036244574,1.6342309516815845,-9.12301883046945
205.2,-7.580000000000027,-7.580000000000027,1.7994010211123304,-9.379401021112358,1.6463107125181042,-9.226310712518131
205.3,-7.429999999999989,-7.429999999999989,1.8177158402965574,-9.247715840296546,1.6571359021717245,-9.087135902171713
205.4,-7.279999999999995,-7.279999999999995,1.834537059358158,-9.114537059358153,1.666705465481351,-8.946705465481346
205.5,-7.13,-7.13,1.8498493831151261,-8.979849383115127,1.6750192852672163,-8.805019285267216
205.6,-7.167499999999999,-7.167499999999999,1.8636387913876717,-9.03113879138767,1.6820781696326512,-8.84957816963265
205.7,-7.204999999999997,-7.204999999999997,1.8758925524223626,-9.08089255242236,1.6878838386019897,-8.892883838601987
205.8,-7.242500000000007,-7.242500000000007,1.8865992351941256,-9.129099235194133,1.6924389101280601,-8.934938910128068
205.9,-7.217499999999994,-7.217499999999994,1.8957487205738213,-9.113248720573814,1.6957468855031188,-8.913246885503114
206.0,-7.1768749999999955,-7.1768749999999955,1.9033322113501143,-9.08020721135011,1.6978121342074273,-8.874687134207424
206.1,-7.136249999999997,-7.136249999999997,1.9093422410954064,-9.045592241095402,1.6986398782299557,-8.834889878229953
206.2,-7.129090909090909,-7.129090909090909,1.913772681866627,-9.042863590957536,1.698236175895899,-8.827327084986807
206.3,-7.144242424242427,-7.144242424242427,1.9166187507327346,-9.060861174975162,1.6966079052358343,-8.840850329478261
206.4,-7.159393939393941,-7.159393939393941,1.9178770151218372,-9.077270954515779,1.6937627469314198,-8.853156686325361
206.5,-7.160625,-7.160625,1.9175453969819083,-9.078170396981907,1.6897091668725572,-8.850334166872557
206.6,-7.1293750000000005,-7.1293750000000005,1.9156231757501485,-9.044998175750148,1.6844563983608682,-8.813831398360868
206.7,-7.098125000000002,-7.098125000000002,1.9121109901271214,-9.010235990127123,1.6780144239942254,-8.776139423994227
206.8,-7.07,-7.07,1.907010838652878,-8.977010838652879,1.6703939572668876,-8.740393957266887
206.9,-7.07,-7.07,1.900326079083368,-8.970326079083367,1.6616064239195392,-8.731606423919539
207.0,-7.07,-7.07,1.892061426566533,-8.962061426566533,1.6516639430732267,-8.721663943073228
207.1,-7.07,-7.07,1.882222950618558,-8.952222950618559,1.640579308180802,-8.710579308180803
207.2,-7.008125000000016,-7.008125000000016,1.8708180709018667,-8.878943070901883,1.6283659678290625,-8.636490967829078
207.3,-6.939374999999998,-6.939374999999998,1.8578555518075208,-8.79723055180752,1.6150380064242733,-8.554413006424271
207.4,-6.870625000000001,-6.870625000000001,1.8433454958457869,-8.713970495845789,1.6006101247932154,-8.471235124793218
207.5,-6.9136363636363605,-6.9136363636363605,1.8272993358497183,-8.740935699486078,1.5850976207312968,-8.498733984367657
207.6,-7.00454545454545,-7.00454545454545,1.8097298259976853,-8.814275280543136,1.5685163695286022,-8.573061824074053
207.7,-7.095454545454541,-7.095454545454541,1.7906510316618691,-8.88610557711641,1.5508828045040453,-8.646337349958586
207.8,-7.1174999999999855,-7.1174999999999855,1.770078318090807,-8.887578318090792,1.532213897577035,-8.649713897577021
207.9,-7.0362499999999955,-7.0362499999999955,1.7480283379351484,-8.784278337935143,1.5125271399052407,-8.548777139905237
208.0,-6.955000000000005,-6.955000000000005,1.7245190176268437,-8.679519017626848,1.4918405226161875,-8.446840522616192
208.1,-6.885625000000004,-6.885625000000004,1.6995695426230364,-8.58519454262304,1.4701725176595035,-8.355797517659507
208.2,-6.863750000000005,-6.863750000000005,1.673200341526977,-8.536950341526982,1.4475420588056815,-8.311292058805687
208.3,-6.841874999999999,-6.841874999999999,1.6454330690993062,-8.487308069099305,1.4239685228162284,-8.265843522816228
208.4,-6.82,-6.82,1.616290588174083,-8.436290588174083,1.3994717108090406,-8.21947171080904
208.5,-6.813750000000001,-6.813750000000001,1.585796950494934,-8.399546950494935,1.3740718298417713,-8.187821829841772
208.6,-6.8075,-6.8075,1.5539773764877054,-8.361477376487706,1.3477894747348658,-8.155289474734866
208.7,-6.8012500000000005,-6.8012500000000005,1.5208582339869703,-8.32210823398697,1.3206456101547945,-8.121895610154795
208.8,-6.947878787878805,-6.947878787878805,1.486467015934724,-8.434345803813528,1.2926615529768586,-8.240540340855663
208.9,-7.132727272727273,-7.132727272727273,1.4508323170705348,-8.583559589797808,1.2638589549457442,-8.396586227673017
209.0,-7.3175757575757405,-7.3175757575757405,1.4139838096333674,-8.731559567209107,1.2342597856507989,-8.55183554322654
209.1,-7.591249999999942,-7.591249999999942,1.3759522180961965,-8.967202218096139,1.2038863158317472,-8.795136315831689
209.2,-7.953749999999929,-7.953749999999929,1.3367692929554347,-9.290519292955365,1.1727611010293038,-9.126511101029234
209.3,-8.31625000000002,-8.31625000000002,1.2964677835980745,-9.612717783598095,1.1409069655938509,-9.457156965593871
209.4,-8.524999999999997,-8.524999999999997,1.2550814102702954,-9.780081410270292,1.1083469870640361,-9.633346987064034
209.5,-8.375000000000004,-8.375000000000004,1.2126448351721275,-9.587644835172132,1.0751044809258088,-9.450104480925813
209.6,-8.225000000000009,-8.225000000000009,1.169193632703577,-9.394193632703585,1.041202985761061,-9.266202985761069
209.7,-8.120312499999972,-8.120312499999972,1.1247642588884026,-9.245076758888375,1.0066662487936675,-9.12697874879364
209.8,-8.423437500000048,-8.423437500000048,1.0793940200025058,-9.502831520002553,0.9715182118393444,-9.394955711839392
209.9,-8.726562500000037,-8.726562500000037,1.0331210404346372,-9.759683540434674,0.935782997664361,-9.662345497664399
210.0,-9.029687500000028,-9.029687500000028,0.9859842298078347,-10.015671729807863,0.8994848967567715,-9.9291723967568
210.1,-9.099375000000002,-9.099375000000002,0.9380232493907101,-10.037398249390712,0.8626483545124571,-9.962023354512459
210.2,-9.143124999999998,-9.143124999999998,0.8892784778283547,-10.032403477828353,0.8252979588369027,-9.9684229588369
210.3,-9.186875000000008,-9.186875000000008,0.8397909762232798,-10.026665976223288,0.7874584281622679,-9.974333428162275
210.4,-9.230625000000005,-9.230625000000005,0.7896024525974171,-10.020227452597423,0.7491545998779616,-9.979779599877967
210.5,-9.274375000000001,-9.274375000000001,0.7387552257667829,-10.013130225766783,0.7104114191715805,-9.98478641917158
210.6,-9.318124999999998,-9.318124999999998,0.687292188660966,-10.005417188660964,0.6712539282757504,-9.989378928275748
210.7,-9.361874999999994,-9.361874999999994,0.6352567711201237,-9.997131771120118,0.6317072561151083,-9.993582256115102
210.8,-9.405625000000004,-9.405625000000004,0.5826929022026606,-9.988317902202665,0.5917966083463846,-9.99742160834639
210.9,-9.393125,-9.393125,0.5296449720372324,-9.922769972037232,0.5515472577832976,-9.944672257783298
211.0,-9.374375,-9.374375,0.47615779325314594,-9.850532793253146,0.5109845351967546,-9.885359535196756
211.1,-9.355625000000002,-9.355625000000002,0.42227656202363334,-9.777901562023635,0.47013382047967595,-9.825758820479678
211.2,-9.336875000000003,-9.336875000000003,0.36804681875684175,-9.704921818756844,0.42902053416461455,-9.765895534164617
211.3,-9.318125,-9.318125,0.3135144084697238,-9.631639408469724,0.3876701292812367,-9.705795129281237
211.4,-9.299375000000001,-9.299375000000001,0.2587254408803156,-9.558100440880317,0.3461080835396801,-9.64548308353968
211.5,-9.280625000000002,-9.280625000000002,0.20372625025416496,-9.484351250254168,0.3043598918247892,-9.584984891824792
211.6,-9.261875000000003,-9.261875000000003,0.1485633550409099,-9.410438355040913,0.26245105898527027,-9.524326058985274
211.7,-9.276874999999995,-9.276874999999995,0.0932834173372176,-9.370158417337212,0.2204070929009005,-9.497282092900896
211.8,-9.295625,-9.295625,0.03793320221246474,-9.333558202212464,0.17825349781007044,-9.47387849781007
211.9,-9.314375,-9.314375,-0.017440463066317746,-9.296934536933682,0.13601576787914277,-9.450390767879142
212.0,-9.333124999999999,-9.333124999999999,-0.07279072987360685,-9.260334270126393,0.0937193809943696,-9.42684438099437
212.1,-9.351874999999998,-9.351874999999998,-0.12807076909195492,-9.223804230908042,0.05138979275642974,-9.403264792756428
212.2,-9.370624999999997,-9.370624999999997,-0.18323381196922267,-9.187391188030775,0.00905243065702821,-9.379677430657026
212.3,-9.389375000000003,-9.389375000000003,-0.23823319092973178,-9.151141809070271,-0.033267311583558445,-9.356107688416444
212.4,-9.408125000000002,-9.408125000000002,-0.2930223803026217,-9.11510261969738,-0.07554407953960329,-9.332580920460398
212.5,-9.501125000000002,-9.501125000000002,-0.34755503693075723,-9.153569963069245,-0.11775256348575747,-9.383372436514245
212.6,-9.602374999999995,-9.602374999999995,-0.4017850406236311,-9.200589959376364,-0.1598675037079918,-9.442507496292004
212.7,-9.703624999999988,-9.703624999999988,-0.4556665344178359,-9.247958465582153,-0.2018636957423583,-9.50176130425763
212.8,-9.80487500000001,-9.80487500000001,-0.509153964608845,-9.295721035391164,-0.24371599556450602,-9.561159004435504
212.9,-9.906125000000003,-9.906125000000003,-0.5622021205180393,-9.343922879481964,-0.2853993247530565,-9.620725675246947
213.0,-10.007374999999996,-10.007374999999996,-0.6147661739591487,-9.392608826040847,-0.3268886756500386,-9.680486324349957
213.1,-10.108624999999988,-10.108624999999988,-0.6668017183685419,-9.441823281631446,-0.36815911654161854,-9.740465883458368
213.2,-10.20987499999998,-10.20987499999998,-0.7182648075640957,-9.491610192435886,-0.40918579688232776,-9.800689203117653
213.3,-10.225625,-10.225625,-0.7691119940977054,-9.456513005902295,-0.44994395258588904,-9.775681047414112
213.4,-10.231875,-10.231875,-0.8193003671668594,-9.412574632833142,-0.49040891140557596,-9.741466088594425
213.5,-10.238125,-10.238125,-0.868787590051101,-9.3693374099489,-0.5305560984268068,-9.707568901573193
213.6,-10.244375,-10.244375,-0.9175319370396182,-9.326843062960382,-0.5703610416943705,-9.674013958305629
213.7,-10.250625,-10.250625,-0.9654923298166709,-9.285132670183328,-0.6097993779963168,-9.640825622003682
213.8,-10.256875,-10.256875,-1.0126283732720431,-9.244246626727957,-0.6488468588260979,-9.608028141173904
213.9,-10.263125,-10.263125,-1.058900390704239,-9.204224609295762,-0.6874793565440489,-9.575645643455951
214.0,-10.269375,-10.269375,-1.1042694583846755,-9.165105541615326,-0.7256728707587149,-9.543702129241286
214.1,-10.277875,-10.277875,-1.1486974394517242,-9.129177560548275,-0.7634035349478964,-9.514471465052104
214.2,-10.286624999999999,-10.286624999999999,-1.19214701710404,-9.09447798289596,-0.8006476233385728,-9.485977376661426
214.3,-10.295375000000002,-10.295375000000002,-1.234581727063267,-9.060793272936735,-0.8373815580640995,-9.457993441935901
214.4,-10.304125,-10.304125,-1.2759659892768713,-9.02815901072313,-0.8735819166162367,-9.430543083383764
214.5,-10.312875,-10.312875,-1.3162651388325388,-8.99660986116746,-0.9092254396086736,-9.403649560391326
214.6,-10.321625,-10.321625,-1.355445456056297,-8.966179543943703,-0.9442890388677606,-9.377335961132239
214.7,-10.330374999999998,-10.330374999999998,-1.3934741957672625,-8.936900804232735,-0.9787498058651477,-9.35162519413485
214.8,-10.339125000000001,-10.339125000000001,-1.4303196156626896,-8.908805384337311,-1.0125850205059588,-9.326539979494042
214.9,-10.37,-10.37,-1.4659510038077763,-8.904048996192223,-1.0457721602850187,-9.32422783971498
215.0,-10.14,-10.14,-1.5003387052055182,-8.639661294794482,-1.0782889098224682,-9.061711090177532
215.1,-10.295555555555561,-10.295555555555561,-1.5334541474227283,-8.762101408132832,-1.1101131707888847,-9.185442384766676
215.2,-10.26222222222222,-10.26222222222222,-1.5652698652492083,-8.696952356973012,-1.1412230722287688,-9.120999149993452
215.3,-10.43,-10.43,-1.5957595243679397,-8.83424047563206,-1.1715969812899238,-9.258403018710077
215.4,-10.606000000000021,-10.606000000000021,-1.6248979440150708,-8.98110205598495,-1.2012135143649216,-9.4047864856351
215.5,-10.41666666666666,-10.41666666666666,-1.6526611186093931,-8.764005548057268,-1.2300515486494437,-9.186615118017217
215.6,-10.455555555555556,-10.455555555555556,-1.6790262383319514,-8.776529317223604,-1.2580902341208637,-9.197465321434692
215.7,-10.406666666666668,-10.406666666666668,-1.7039717086373898,-8.702694958029278,-1.2853090059389873,-9.12135766072768
215.8,-10.38,-10.38,-1.7274771686796102,-8.65252283132039,-1.3116875972693733,-9.068312402730628
215.9,-10.2911111111111,-10.2911111111111,-1.7495235086353238,-8.541587602475776,-1.3372060525281575,-8.953905058582942
216.0,-10.49600000000002,-10.49600000000002,-1.7700928859100762,-8.725907114089944,-1.3618447410457688,-9.134155258954252
216.1,-10.34,-10.34,-1.7891687402123586,-8.55083125978764,-1.385584371145371,-8.95441562885463
216.2,-10.62222222222224,-10.62222222222224,-1.8067358074824476,-8.815486414739793,-1.4084060046302995,-9.21381621759194
216.3,-10.448888888888874,-10.448888888888874,-1.8227801326636743,-8.6261087562252,-1.4302910716731776,-9.018597817215696
216.4,-10.397000000000006,-10.397000000000006,-1.8372890813048788,-8.559710918695126,-1.4512213860978107,-8.945778613902196
216.5,-10.486666666666666,-10.486666666666666,-1.8502513499838777,-8.636415316682788,-1.4711791610433584,-9.015487505623309
216.6,-10.382222222222227,-10.382222222222227,-1.8616569755428602,-8.520565246679366,-1.4901470249987017,-8.892075197223525
216.7,-10.01,-10.01,-1.871497343127709,-8.13850265687229,-1.5081080381933198,-8.50189196180668
216.8,-10.53,-10.53,-1.879765193024344,-8.650234806975655,-1.525045709329412,-9.004954290670588
216.9,-10.34,-10.34,-1.8864546262862913,-8.453545373713709,-1.5409440126384177,-8.799055987361582
217.0,-10.13,-10.13,-1.8915611091487876,-8.238438890851214,-1.5557874052435243,-8.574212594756476
217.1,-9.17,-9.17,-1.8950814762258368,-7.274918523774163,-1.5695608448082004,-7.6004391551918
217.2,-10.159894120451066,-10.159894120451066,-1.8970139324877657,-8.2628801879633,-1.5822498074492573,-8.577644313001809
217.3,-10.590708608363595,-10.590708608363595,-1.8973580540179271,-8.693350554345669,-1.593840305891439,-8.996868302472157
217.4,-10.610168277165716,-10.610168277165716,-1.8961147875483335,-8.714053489617383,-1.6043189078390427,-9.005849369326674
