variant_id,variant_label,driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,74,377.422,0.41922557999999993,60.450694139981245,3.9020263753649687,223.56964285714304,0.6210267857142863,False,-2.381158931814618,0.7604337217751755,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,75,385.86166814860275,0.4016474968879342,61.63435482990919,5.085687065292916,291.3884047655576,0.8094122354598823,False,-1.1974982418866704,1.944094411703123,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,76,393.5816900862267,0.3915909436767188,62.71708537476596,6.168417610149682,353.42429533575034,0.9817341537104176,False,-0.11476769702990477,3.0268249565598886,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,77,417.6425383569266,0.42301875313655185,66.23275157640877,3.400898504612911,194.85713086667275,0.5412698079629799,False,-2.8822868025666755,0.2593058510231181,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,78,426.0392601558315,0.40791267180574625,67.55833346171919,4.726480389923324,270.8073782939542,0.752242717483206,False,-1.5567049172562621,1.5848877363335312,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,79,449.7844123349564,0.41552874798262934,71.422930854685,2.307892475709558,132.23249842815653,0.3673124956337681,False,2.307892475709558,-0.8337001778802353,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,80,456.24273020545775,0.4193350621993257,72.49393315898294,3.378894780007492,193.59641031321408,0.5377678064255946,False,-2.9042905271720945,0.2373021264176991,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,81,458.90002063725,0.416979973997065,72.93100771913859,3.815969340163143,218.63893794266968,0.6073303831740824,False,-2.4672159670164437,0.6743766865733498,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,82,463.1322604417651,0.4101123181827346,73.62713198500744,4.512093606031989,258.5239203935974,0.718122001093326,False,-1.7710917011475973,1.370500952442196,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,83,472.6985277598817,0.3971875005616402,75.20060398128344,6.085565602307987,348.6772249622365,0.9685478471173236,False,-0.1976197048715991,2.9439729487181943,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,84,476.38460985014683,0.397840150304094,75.77713786344913,0.37891417729409227,21.710183156623295,0.0603060643239536,False,0.37891417729409227,-2.762678476295701,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,85,477.3284446267172,0.3985514623789768,75.92107691200621,0.5228532258511791,29.957283146072992,0.08321467540575832,False,0.5228532258511791,-2.618739427738614,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,86,483.5680588494786,0.40655740768572307,76.87264614518395,1.474422459028915,84.47818412165736,0.23466162256015935,False,1.474422459028915,-1.6671701945608781,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,87,495.9680600100569,0.4165632625970835,78.75533253332537,3.3571088471703376,192.34816830888965,0.5343004675246935,False,-2.926076460009249,0.21551619358054452,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,88,503.94836978568867,0.4085805105300394,79.92686910175975,4.528645415604714,259.47226922541876,0.720756303403941,False,-1.7545398915748722,1.3870527620149211,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,89,531.73785,0.41934463949999995,84.12043218983743,2.4390231965028093,139.74573529411822,0.3881825980392173,False,2.4390231965028093,-0.7025694570869838,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,90,548.24005,0.40288168100000005,86.67997062531525,4.998561631980628,286.396485148515,0.7955457920792084,False,-1.2846236751989581,1.8569689783908352,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,91,553.52405,0.393133026,87.50176149568992,5.820352502355298,333.48163366336615,0.9263378712871282,False,-0.46283280482428807,2.6787598487655053,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,92,555.5324499999999,0.39166664250000005,87.81411667813892,6.132707684804295,351.37826732673244,0.9760507425742568,False,-0.15047762237529153,2.991115031214502,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,93,559.0235,0.392658385,88.33854755812429,0.3739532576100828,21.425943396226177,0.059516509433961605,False,0.3739532576100828,-2.7676393959797103,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,94,561.1559,0.3952629679999999,88.65454435880895,0.6899500582947411,39.53122641509378,0.10980896226414939,False,0.689950058294741,-2.451642595295052,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,95,561.9509,0.3965435300000001,88.77235408331858,0.8077597828043679,46.28122641509433,0.12855896226415092,False,0.8077597828043679,-2.3338328707854252,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,96,562.9008,0.398243504,88.91311818056597,0.9485238800517664,54.34641509433935,0.15096226415094263,False,0.9485238800517664,-2.1930687735380268,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,97,573.3987500000001,0.41761262500000007,90.46879188800716,2.5041975874929534,143.47995283018895,0.3985554245283026,False,2.5041975874929534,-0.6373950660968397,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,98,580.52925,0.41901811,91.50476771711607,3.54017341660186,202.8369955156955,0.5634360986547097,False,-2.7430118905777263,0.3985807630120668,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,99,583.2346,0.41646448,91.88589362229047,3.92129932177626,224.67390134529185,0.6240941704035885,False,-2.3618859854033265,0.7797066681864671,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,100,593.47185,0.40104943949999994,93.3281030121094,5.363508711595188,307.3064125560541,0.853628923766817,False,-0.9196765955843988,2.2219160580053945,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,101,606.8133,0.4013128220000001,95.29702535410082,1.0492457464070313,60.117352941176755,0.1669926470588243,False,1.0492457464070313,-2.092346907182762,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,102,608.7020500000001,0.4040251160000001,95.58789217392768,1.3401125662338913,76.78279411764797,0.2132855392156888,False,1.3401125662338913,-1.8014800873559018,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,103,626.0952,0.41300366400000005,98.3360388475653,4.088259239871512,234.23999999999967,0.6506666666666657,False,-2.1949260673080744,0.9466665862817187,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,104,627.62725,0.41103366750000003,98.59069900761465,4.342919399920852,248.83095238095294,0.6911970899470915,False,-1.9402659072587343,1.201326746331059,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,105,629.9672499999999,0.4076371250000001,98.97965809805908,4.731878490365283,271.11666666666605,0.7531018518518502,False,-1.5513068168143038,1.5902858367754895,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,106,633.30795,0.4028929829999999,99.53495537731028,5.287175769616489,302.9328571428577,0.8414801587301602,False,-0.9960095375630973,2.145583116026696,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,107,638.0735,0.39898195000000003,100.32709383605709,6.079314228363295,348.3190476190475,0.9675529100529098,False,-0.20387107881629188,2.9377215747735015,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,1,3.49957375,0.41662018160000003,2.1648623413925208,2.1648623413925208,124.03747538860102,0.34454854274611396,True,2.1648623413925208,-0.9767303121972724,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,2,4.074113,0.4176884034,2.2583840142940232,2.2583840142940232,129.39587253886012,0.35943297927461143,True,2.2583840142940232,-0.8832086392957699,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,3,12.74625,0.4207824125,3.670006910155382,3.670006910155382,210.2759067357513,0.5840997409326425,False,-2.6131783970242046,0.5284142565655889,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,4,16.18975,0.4141759075,4.230528894747945,4.230528894747945,242.3914507772021,0.6733095854922281,False,-2.052656412431642,1.0889362411581516,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,5,17.06875,0.4119421875,4.373609720784495,4.373609720784495,250.589378238342,0.6960816062176166,False,-1.9095755863950912,1.2320170671947022,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,6,17.869999999999997,0.40977410000000003,4.5040346489548995,4.5040346489548995,258.06217616580307,0.7168393782383419,False,-1.779150658224687,1.3624419953651064,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,7,18.61475,0.407680815,4.625262686714538,4.625262686714538,265.00803108808293,0.7361334196891193,False,-1.6579226204650486,1.4836700331247448,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,8,24.558500000000002,0.39194275500000003,5.592767419086265,5.592767419086265,320.4419689119171,0.8901165803108808,False,-0.6904178880933218,2.4511747654964715,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,9,26.19475,0.3892508775,5.859110993150321,5.859110993150321,335.7023316062176,0.9325064766839378,False,-0.4240743140292651,2.7175183395605282,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,10,28.658499999999997,0.38757607499999996,6.260152386947309,6.260152386947309,358.680310880829,0.9963341968911917,False,-0.0230329202322779,3.1185597333575155,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,11,30.6065,0.388479435,6.571270948230853,0.2880856410512669,16.506091370558366,0.04585025380710657,False,0.2880856410512669,-2.8535070125385262,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,12,31.972749999999998,0.3902531275,6.789149169701262,0.5059638625216758,28.989593908629434,0.08052664974619288,False,0.5059638625216758,-2.6356287910681173,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,13,33.417500000000004,0.39304102500000004,7.01954592027354,0.7363606130939537,42.19035532994929,0.11719543147208138,False,0.7363606130939537,-2.4052320404958394,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,14,34.699,0.39615339,7.223908914465179,0.9407236072855927,53.899492385786765,0.149720812182741,False,0.9407236072855927,-2.2008690463042004,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,15,36.678,0.40179156,7.539503425198895,1.2563181180193084,71.98172588832483,0.19994923857868008,False,1.2563181180193084,-1.8852745355704847,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,16,39.9567,0.411841399,8.062363315215386,1.7791780080357995,101.93939086294418,0.2831649746192894,False,1.7791780080357995,-1.3624146455539936,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,17,40.904399999999995,0.41458532000000003,8.213494653175132,1.9303093459955463,110.59857868020296,0.3072182741116749,False,1.9303093459955463,-1.2112833075942468,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,18,42.474500000000006,0.41871129,8.463881182383325,2.180695875203739,124.9446700507615,0.34706852791878195,False,2.180695875203739,-0.9608967783860543,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,19,44.48835,0.422914729,8.785033282151435,2.5018479749718487,143.34532994923856,0.3981814720812182,False,2.5018479749718487,-0.6397446786179444,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,20,45.765,0.4247993,8.988622838557802,2.705437531378216,155.010152284264,0.43058375634517776,False,2.705437531378216,-0.43615512221157715,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,21,48.882400000000004,0.42648428800000004,9.48117913592115,3.1979938287415646,183.23154929577464,0.5089765258215962,False,-3.085191478438022,0.056401175151771454,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,22,55.2305,0.41789724,10.417476991519901,4.134291684340315,236.87746478873245,0.657992957746479,False,-2.1488936228392714,0.9926990307505221,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,23,56.318749999999994,0.41526293750000004,10.577985827448027,4.29480052026844,246.0739436619718,0.6835387323943661,False,-1.9883847869111462,1.1532078666786472,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,24,62.70215,0.3987151195,11.519490172280191,5.236304865100605,300.01816901408455,0.8333838028169015,False,-1.0468804420789815,2.094712211510812,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,25,68.4518,0.3902641,12.367521073722095,6.084335766542509,348.6067605633803,0.9683521126760564,False,-0.19884954063707763,2.9427431129527157,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,26,70.1533,0.389947929,12.61636722176968,0.04999660741050782,2.864594594594594,0.007957207207207205,False,0.04999660741050782,-3.0915960461792853,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,27,73.34795,0.39212954,13.068452310544034,0.5020816961848613,28.7671621621622,0.0799087837837839,False,0.5020816961848613,-2.639510957404932,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,28,77.50971874999999,0.39927460374999996,13.657397451577346,1.0910268372181733,62.511233108108016,0.17364231418918893,False,1.0910268372181733,-2.05056581637162,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,29,79.4959,0.40370852900000004,13.938468281473645,1.3720976671144722,78.61540540540543,0.2183761261261262,False,1.3720976671144722,-1.7694949864753209,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,30,82.108475,0.4098134925,14.308182084489516,1.7418114701303438,99.79844594594596,0.2772179054054054,False,1.7418114701303438,-1.3997811834594494,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,31,84.633125,0.4153379125,14.665453340925799,2.0990827265666265,120.26858108108111,0.33407939189189195,False,2.0990827265666265,-1.0425099270231666,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,32,88.189,0.42122358,15.168656529082718,2.602285914723545,149.1,0.4141666666666666,False,2.602285914723545,-0.539306738866248,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,33,98.65,0.4161065,16.74734591204708,4.180975297687908,239.55223880597012,0.6654228855721392,False,-2.102210009491678,1.039382644098115,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,34,106.40205120534304,0.39670644632413843,17.95897711189572,5.392606497536548,308.97359288366914,0.8582599802324143,False,-0.8905788096430387,2.2510138439467546,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,35,111.2816506029576,0.38987533975881694,18.721649431299056,6.155278816939884,352.6714979369338,0.9796430498248161,False,-0.1279064902397027,3.0136861633500907,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,36,120.97506194658271,0.40562667716722656,20.340562841941892,1.4910069204031338,85.42840376389783,0.2373011215663829,False,1.4910069204031338,-1.6505857331866594,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,37,126.233,0.41909036,21.223894369302638,2.374338447763879,136.03957219251336,0.3778877005347593,False,2.374338447763879,-0.767254205825914,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,38,127.3365,0.42100148,21.409281935785863,2.5597260142471043,146.66149732620312,0.407393048128342,False,2.5597260142471043,-0.5818666393426888,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,39,127.8455,0.421723605,21.49479373582208,2.6452378142833197,151.5609625668449,0.42100267379679135,False,2.6452378142833197,-0.49635483930647345,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,40,131.328,0.423626,22.0803292698111,3.23077334827234,185.1096774193547,0.5141935483870964,False,-3.0524119589072467,0.08918069468254687,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,41,132.98649999999998,0.422596095,22.360454614756186,3.5108986932174275,201.15967741935458,0.5587768817204294,False,-2.772286613962159,0.36930603962763436,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,42,135.5525,0.41875809999999997,22.793859278686913,3.9443033571481543,225.99193548387106,0.6277553763440863,False,-2.3388819500314324,0.8027107035583612,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,43,142.523,0.40118996,23.97119646104431,5.121640539505552,293.4483870967741,0.8151344086021504,False,-1.161544767674034,1.9800478859157593,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,44,143.8535,0.39807237000000006,24.195921677474484,5.346365755935725,306.32419354838703,0.8509005376344083,False,-0.9368195512438613,2.204773102345932,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,45,146.81,0.3930678,24.69528289684751,5.84572697530875,334.9354838709678,0.9303763440860217,False,-0.43745833187083627,2.704134321718957,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,46,150.97,0.3921423,25.383111810755704,0.25037058203735896,14.345177664974608,0.03984771573604058,False,0.25037058203735896,-2.891222071552434,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,47,154.785,0.3974716,25.991496377935654,0.8587551492173091,49.20304568527905,0.13667512690355293,False,0.8587551492173091,-2.282837504372484,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,48,155.865,0.39972635,26.16372582290403,1.0309845941856857,59.0710659898477,0.16408629441624362,False,1.0309845941856857,-2.1106080594041075,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,49,158.88,0.4067148,26.644533023440744,1.5117917947223987,86.61928934010156,0.2406091370558377,False,1.5117917947223987,-1.6298008588673945,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,50,162.2,0.413962,27.17397909501019,2.0412378662918442,116.95431472081212,0.3248730964467003,False,2.0412378662918442,-1.1003547872979489,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,51,165.42000000000002,0.418928,27.687477995749237,2.5547367670308923,146.37563451776677,0.40659898477157436,False,2.5547367670308923,-0.5868558865589009,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,52,166.8,0.420189,27.907548953208824,2.774807724490479,158.98477157360418,0.4416243654822338,False,2.774807724490479,-0.3667849290993139,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,53,170.29000000000002,0.42081029999999997,28.443496563655284,3.310755334936939,189.69230769230788,0.5269230769230774,False,-2.9724299722426477,0.16916268134714585,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,54,171.1,0.420433,28.558640909782326,3.4258996810639815,196.28959276018094,0.5452488687782804,False,-2.857285626115605,0.2843070274741884,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,55,175.01999999999998,0.41616000000000003,29.11588268363174,3.983141454913394,228.21719457013575,0.6339366515837104,False,-2.3000438522661923,0.8415488013236008,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,56,177.20499999999998,0.41241165,29.42648811114729,4.293746882428945,246.01357466063342,0.6833710407239817,False,-1.9894384247506418,1.1521542288391515,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,57,179.82999999999998,0.4072238000000001,29.79964108470716,4.666899855988817,267.3936651583709,0.7427601809954747,False,-1.6162854511907698,1.5253072023990235,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,58,180.405,0.40604975,29.881379355105995,4.74863812638765,272.07692307692315,0.755769230769231,False,-1.5345471807919362,1.6070454727978571,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,59,191.805,0.39174099999999995,31.50600537738712,0.09007884148918777,5.161137440758394,0.01433649289099554,False,0.09007884148918775,-3.0515138121006053,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,60,193.345,0.39242895,31.735296973905047,0.31937043800711606,18.298578199052248,0.05082938388625625,False,0.31937043800711606,-2.822222215582677,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,61,201.335,0.40712,32.92493324415066,1.509006708252727,86.45971563981038,0.24016587677725107,False,1.509006708252727,-1.6325859453370661,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,62,209.21,0.4247619,34.09744708998097,2.6815205540830362,153.63981042653998,0.4267772511848333,False,2.6815205540830362,-0.46007209950675687,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,63,217.36342096161758,0.4211301080940575,35.364991580099414,3.9490650442014825,226.26476005538885,0.6285132223760801,False,-2.334120262978104,0.8074723906116894,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,64,221.3027136234012,0.41010218072394616,35.99319731038366,4.577270774485726,262.2582970666097,0.7284952696294714,False,-1.7059145326938607,1.4356781208959326,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,65,228.64578952007938,0.38848128938785315,37.164210167833225,5.748283631935294,329.3523915540247,0.9148677543167352,False,-0.5349016752442923,2.606690978345501,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,66,232.50444492844252,0.38538751127567045,37.78038161135114,0.08126976827362142,4.656414724084706,0.012934485344679739,False,0.08126976827362142,-3.0603228853161717,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,67,234.46494667593333,0.387106574813066,38.09623278505715,0.39712094197962955,22.753353931692413,0.06320376092136781,False,0.39712094197962955,-2.7444717116101636,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,68,246.3985,0.420260685,40.01881552629356,2.3197036832160407,132.90923076923124,0.369192307692309,False,2.3197036832160407,-0.8218889703737523,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,69,249.98250000000002,0.425488925,40.59622414529181,2.897112302214289,165.99230769230823,0.4610897435897451,False,2.897112302214289,-0.24448035137550406,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,70,252.18849999999998,0.42589522,40.94621603530129,3.247104192223773,186.04536585365858,0.5167926829268294,False,-3.0360811149558136,0.10551153863398,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,71,259.707,0.41380864,42.09841429705811,4.399302453980596,252.0614634146342,0.7001707317073173,False,-1.8838828531989906,1.2577098003908027,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,72,276.21000000000004,0.39581720000000004,44.58348374442134,0.6011865941642398,34.445454545455185,0.09568181818181996,False,0.6011865941642398,-2.5404060594255533,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,73,314.524,0.39370824,50.36975659657712,0.10427413914042916,5.974468085106497,0.016595744680851378,False,0.10427413914042916,-3.037318514449364,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,74,318.24300000000005,0.39728266000000007,50.99122378161439,0.7257413241776973,41.58191489361775,0.11550531914893819,False,0.7257413241776973,-2.415851329412096,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,75,326.2255,0.415316355,52.325147364448455,2.059664907011765,118.01010638297929,0.32780585106383137,False,2.059664907011765,-1.0819277465780281,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,76,341.03,0.4099518000000001,54.78441546915296,4.518933011716271,258.9157894736845,0.7192105263157904,False,-1.7642522954633153,1.377340358126478,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,77,342.08299999999997,0.4070237700000001,54.958525840954536,4.693043383517846,268.8915789473684,0.7469210526315788,False,-1.5901419236617402,1.551450729928053,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,78,356.35450000000003,0.3940982750000001,57.268990080189376,0.7203223155730996,41.27142857142922,0.11464285714285893,False,0.7203223155730996,-2.4212703380166936,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,79,364.451,0.4143428500000001,58.521990322543544,1.9733225579272684,113.06305418719239,0.31406403940886773,False,1.9733225579272684,-1.1682700956625247,
no_pre_18_25kyr,18-25 kyr removed,obl,Obliquity,weak_monsoon_start,Weak monsoon starts,80,366.92,0.4194204,58.90408846351463,2.3554206988983566,134.95566502463052,0.3748768472906403,False,2.3554206988983566,-0.7861719546914365,
