catalogue_id,catalogue_label,catalogue_short_label,dataset_id,dataset_label,bin_start_ka,bin_end_ka,bin_center_ka,dt_ka,lr04,lr04_scaled,co2,co2_scaled,precession_index,pre_phase_unwrapped_rad,pre_phase_rad,pre_phase_deg,pre_phase_sin,pre_phase_cos,event_count,n_events_total,source,event_class,event_class_label
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,140.6,140.8,140.7,0.20000000000001705,4.8610000000000015,0.3590025988843819,193.9198843261696,-0.28751401714552416,0.028817,41.41190316095636,3.712791317878846,212.72727272727272,-0.5406408174555972,-0.8412535328311814,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,140.8,141.0,140.9,0.19999999999998863,4.826999999999999,0.3417612195740358,194.23184087550982,-0.28486983529319443,0.027823,41.463830312255375,3.7647184691778577,215.70247933884335,-0.5835763517965723,-0.8120582747708464,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,141.0,141.2,141.1,0.19999999999998863,4.804,0.33009793356997963,194.54379742485,-0.2822256534408649,0.026758,41.51575746355438,3.816645620476862,218.67768595041358,-0.6249386674680232,-0.7806738511717243,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,141.2,141.4,141.3,0.20000000000001705,4.791999999999999,0.3240127408722102,194.8557539741902,-0.2795814715885352,0.025624,41.567684614853384,3.8685727717758667,221.6528925619838,-0.6646162589796656,-0.7471848688911427,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,141.4,141.6,141.5,0.19999999999998863,4.779999999999999,0.3179275481744417,195.1677105235304,-0.2769372897362057,0.024425,41.61961176615239,3.920499923074871,224.62809917355403,-0.702502162559689,-0.7116816083045565,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,141.6,141.8,141.7,0.20000000000001705,4.768000000000001,0.3118423554766736,195.47966707287057,-0.2742931078838762,0.023167,41.67153891745139,3.9724270743738757,227.60330578512426,-0.7384942445101803,-0.6742597799256145,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,141.8,142.0,141.9,0.19999999999998863,4.755999999999999,0.30575716277890413,195.7916236222108,-0.27164892603154617,0.021855,41.7234660687504,4.02435422567288,230.5785123966945,-0.7724954765415162,-0.6350202663875348,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,142.0,142.2,142.1,0.19999999999998863,4.753,0.30423586460446234,196.103580171551,-0.2690047441792167,0.020494,41.7753932200494,4.076281376971885,233.55371900826472,-0.8044141973434782,-0.5940688504813628,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,142.2,142.4,142.3,0.20000000000001705,4.759,0.3072784609533468,196.4155367208912,-0.26636056232688693,0.019091,41.827320371348414,4.128208528270896,236.52892561983535,-0.8341643596879426,-0.5515159299842616,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,ch4_gs_start,CH4 GS starts,142.4,142.6,142.5,0.19999999999998863,4.765000000000001,0.3103210573022313,196.30258279265138,-0.26731797363250875,0.017646,41.87924752264741,4.180135679569894,239.50413223140515,-0.8616657623969757,-0.5074762200466527,0,77,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv,weak_or_gs_start,Weak/GS start
