catalogue_id,catalogue_label,catalogue_short_label,driver,driver_label,event_type,event_label,event_index,event_age_ka,orbital_value_at_event,phase_unwrapped_rad,phase_rad,phase_deg,phase_fraction,phase_extrapolated,signed_distance_to_min_rad,signed_distance_to_max_rad,source_event_order,event_class,event_class_label
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,47,179.65,-0.015351499999999865,51.39145150584719,1.1259690484105036,64.51327433628333,0.17920353982300924,False,1.1259690484105036,-2.0156236051792895,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,48,187.75,0.0410095,53.649834543349336,3.3843520859126457,193.9090909090912,0.5386363636363645,False,-2.898833221266941,0.24275943232285258,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,49,191.75,0.0069115,54.79223187192744,4.526749414490752,259.3636363636366,0.7204545454545461,False,-1.7564358926888348,1.3851567609009585,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,50,193.25,-0.0120255,55.220630870144234,4.955148412707544,283.9090909090913,0.7886363636363647,False,-1.3280368944720424,1.813555759117751,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,51,201.15,-0.02780749999999985,57.460290632845464,0.9116228682291876,52.23214285714323,0.14508928571428675,False,0.9116228682291877,-2.2299697853606055,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,52,209.25,0.049277,59.73233531981664,3.1836675552003655,182.410714285714,0.5066964285714277,False,-3.099517751979221,0.04207490161057237,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,53,221.05,-0.04869799999999996,63.050019228295156,0.2181661564992936,12.500000000000139,0.034722222222222605,False,0.2181661564992936,-2.9234264970904995,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,54,228.65,0.03491200000000014,65.26076961415464,2.4289165423587775,139.1666666666668,0.38657407407407446,False,2.4289165423587775,-0.7126761112310156,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,55,232.65,0.041301499999999915,66.43282955680681,3.6009764850109462,206.32075471698136,0.5731132075471704,False,-2.6822088221686404,0.45938383142115313,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,56,234.15,0.028402499999999848,66.87739455495631,4.045541483160449,231.7924528301891,0.6438679245283031,False,-2.237643824019138,0.9039488295706555,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,57,246.75,-0.008779499999999999,70.49460732685618,1.3795689478807347,79.04347826086953,0.21956521739130427,False,1.3795689478807347,-1.7620237057090584,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,58,250.05,0.018245500000000088,71.39610782745152,2.2810694484760674,130.69565217391306,0.3630434782608696,False,2.2810694484760674,-0.8605232051137257,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,59,252.15,0.027058000000000033,71.969789964194,2.8547515852185583,163.56521739130477,0.4543478260869577,False,2.8547515852185583,-0.2868410683712348,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,60,256.05,0.0217185,72.92480558948546,3.80976721051001,218.28358208955223,0.6063432835820896,False,-2.473418096669576,0.6681745569202171,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,61,259.65,0.002353000000000164,73.76881555612151,4.653777177146061,266.6417910447754,0.7406716417910427,False,-1.6294081300335252,1.512184523556268,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,62,276.95,0.019164999999999998,77.88032169872407,2.4820980125690397,142.21374045801554,0.39503816793893204,False,2.4820980125690397,-0.6594946410207534,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,63,281.4,0.022455,79.00422568853637,3.606002002381331,206.60869565217408,0.5739130434782613,False,-2.677183304798256,0.4644093487915377,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,64,284.7,0.003876,79.9057261891317,4.5075025029766635,258.2608695652176,0.7173913043478267,False,-1.775682804202923,1.3659098493868704,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,65,307.25,0.0047825,86.27635525769726,4.59494626436264,263.27102803738313,0.7313084112149532,False,-1.688239042816946,1.4533536107728473,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,66,318.05,-0.003723,89.44730859029258,1.4827142897783716,84.95327102803803,0.23598130841121676,False,1.4827142897783716,-1.6588783638114215,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,67,324.15,0.03449950000000004,91.23588573338064,3.271291432866434,187.43119266055035,0.5206422018348621,False,-3.0118938743131527,0.12969877927664086,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,68,341.15,0.007887499999999782,96.20753502493312,1.9597554172393288,112.28571428571324,0.31190476190475896,False,1.9597554172393288,-1.1818372363504643,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,69,349.55,0.006173,98.80150229244263,4.553722684748841,260.9090909090909,0.7247474747474747,False,-1.7294626224307452,1.4121300311590481,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,70,364.35,0.008923499999999997,103.73073521019633,3.199770295322949,183.333333333334,0.5092592592592612,False,-3.0834150118566375,0.058177641733156094,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,71,367.35,0.004349999999999929,104.89428804485922,4.363323129985844,250.00000000000114,0.6944444444444476,False,-1.9198621771937427,1.2217304763960506,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,72,368.65,0.0010910000000000687,105.39849427321312,4.867529358339738,278.8888888888887,0.7746913580246908,False,-1.4156559488398488,1.7259367047499445,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,73,369.55,-0.0010125,105.74756012361199,5.21659520873861,298.8888888888891,0.8302469135802474,False,-1.0665900984409762,2.075002555148817,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,74,371.55,-0.0039605,106.52326201338725,5.992297098513873,343.3333333333338,0.953703703703705,False,-0.29088820866571324,2.85070444492408,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,75,371.95,-0.004171,106.67840239134229,6.147437476468909,352.2222222222218,0.9783950617283939,False,-0.13574783071067764,3.0058448228791157,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,76,378.65,0.006011499999999963,109.37172885670618,2.5575786346532183,146.53846153846092,0.4070512820512803,False,2.5575786346532183,-0.5840140189365748,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,77,398.85,0.015472499999999985,116.34999458976745,3.2526590605348957,186.36363636363689,0.5176767676767691,False,-3.030526246644691,0.11106640694510261,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,78,430.15,-0.0068115000000000606,126.44007674189264,0.7763705983009146,44.482758620689005,0.1235632183908028,False,0.7763705983009146,-2.3652220552888785,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,79,441.85,-0.003331500000000075,130.70873434612122,5.045028202529494,289.05882352941194,0.8029411764705886,False,-1.2381571046500925,1.9034355489397008,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,80,453.55,0.0132595,134.70818604629497,2.7612945955236583,158.21052631578937,0.439473684210526,False,2.7612945955236583,-0.3802980580661348,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,81,457.6,0.008169,135.99052555935222,4.04363410858091,231.68316831683103,0.6435643564356418,False,-2.2395511985986762,0.9020414549911173,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,82,460.15,-0.004688499999999841,136.78369994218923,4.836808491417919,277.1287128712854,0.769801980198015,False,-1.4463768157616672,1.6952158378281261,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,83,467.35,-0.014710499999999852,139.02325114078792,0.793174382837023,45.44554455445522,0.1262376237623756,False,0.793174382837023,-2.34841827075277,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,84,475.35,0.02807049999999996,141.51026908743435,3.280192329483455,187.94117647058792,0.5220588235294109,False,-3.0029929776961315,0.13859967589366207,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,85,479.05,0.006837500000000001,142.64986642256005,4.419789664609155,253.23529411764622,0.7034313725490172,False,-1.8633956425704314,1.278197011019362,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,86,500.1,0.008059,149.01818737971206,4.504925314581577,258.11320754716905,0.7169811320754695,False,-1.7782599925980096,1.3633326609917837,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,87,513.95,0.016546500000000307,153.14516187999388,2.348714507683809,134.5714285714292,0.3738095238095256,False,2.348714507683809,-0.7928781459059842,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,88,521.95,0.003959999999999697,155.3745802563875,4.578132884077434,262.3076923076923,0.7286324786324786,False,-1.7050524231021529,1.4365402304876405,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,89,535.0,-0.004603,158.3325297496713,1.252897070181639,71.78571428571402,0.19940476190476117,False,1.252897070181639,-1.888695583408154,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,90,552.7,-0.014435,162.35302034801538,5.2733876685257215,302.142857142857,0.8392857142857139,False,-1.009797638653865,2.1317950149359284,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,91,554.2,-0.022007,162.77376936412116,5.694136684631509,326.2500000000005,0.9062500000000014,False,-0.5890486225480774,2.552544031041716,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,92,556.95,-0.026347499999999923,163.55016066784663,0.18734268117738395,10.733944954129068,0.029816513761469637,False,0.18734268117738395,-2.954249972412409,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,93,560.45,-0.008694999999999538,164.5589289511094,1.196110964440166,68.532110091744,0.19036697247706666,False,1.196110964440166,-1.9454816891496272,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,94,569.5,0.027933,167.15537128019204,3.7925532935228006,217.29729729729658,0.6036036036036015,False,-2.490632013656786,0.6509606399330076,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,95,589.8,0.045684,172.9671155276437,3.321112233794871,190.28571428571124,0.5285714285714201,False,-2.962073073384716,0.17951958020507774,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,96,614.9,0.01078,180.42137248887175,4.492183887843339,257.38317757009287,0.7149532710280359,False,-1.7910014193362473,1.350591234253546,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,97,629.0,0.013084,184.4563686607721,2.243994752564113,128.57142857142713,0.3571428571428532,False,2.243994752564113,-0.8975979010256802,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,98,632.3,0.021623,185.37372500615996,3.1613510979519575,181.13207547169608,0.5031446540880447,False,-3.121834209227629,0.019758444362164344,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,99,635.2,0.015694,185.9467198926638,3.7343459844557927,213.96226415094344,0.5943396226415095,False,-2.548839322723794,0.5927533308659996,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,pre,Precession index,weak_monsoon_start,Weak monsoon starts,100,639.2,0.000747,186.7370576671518,4.524683758943787,259.2452830188678,0.7201257861635216,False,-1.758501548235799,1.3830911053539943,,weak_or_gs_start,Weak/GS start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,1,10.824,0.42258956000000003,3.3571091651624814,3.3571091651624814,192.3481865284974,0.534300518134715,False,-2.9260761420171053,0.21551651157268825,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,2,11.514,0.4221101,3.4694251719488522,3.4694251719488522,198.78341968911917,0.5521761658031088,False,-2.8137601352307344,0.32783251835905913,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,3,14.617,0.417671,3.974521648844662,3.974521648844662,227.72331606217617,0.6325647668393782,False,-2.308663658334924,0.8329289952548692,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,4,23.685,0.39380235,5.450581865567576,5.450581865567576,312.2953367875648,0.8674870466321244,False,-0.83260344161201,2.3089892119777833,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,5,27.955,0.3877399,6.145638893071639,6.145638893071639,352.11917098445593,0.9781088082901553,False,-0.13754641410794768,3.0040462394818457,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,6,29.43,0.38769509999999996,6.3836524834111374,0.10046717623155121,5.756345177664944,0.015989847715735955,False,0.10046717623155123,-3.041125477358242,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,7,32.675,0.39150025,6.901138176857781,0.6179528696781951,35.40609137055836,0.09835025380710656,False,0.6179528696781951,-2.523639783911598,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,8,33.995,0.394379,7.111640831819128,0.8284555246395415,47.46700507614211,0.13185279187817253,False,0.8284555246395415,-2.3131371289502516,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,9,35.535,0.3984374,7.357227262607365,1.074041955427779,61.53807106598981,0.17093908629441615,False,1.074041955427779,-2.067550698162014,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,10,38.305,0.4067945,7.798963894609585,1.515778587429999,86.8477157360406,0.24124365482233498,False,1.515778587429999,-1.6258140661597942,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,11,41.595,0.41647565,8.323625814929912,2.0404405077503256,116.9086294416244,0.3247461928934011,False,2.0404405077503256,-1.1011521458394675,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,12,43.615,0.42126345000000004,8.645758665704093,2.3625733585245072,135.36548223350255,0.376015228426396,False,2.3625733585245072,-0.7790192950652859,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,13,47.25,0.426129,9.225438325389316,2.9422530182097297,168.57868020304565,0.46827411167512684,False,2.9422530182097297,-0.19933963538006338,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,14,49.65,0.42624850000000003,9.59439446554066,3.3112091583610734,189.71830985915494,0.5269953051643194,False,-2.9719761488185132,0.16961650477128032,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,15,53.8,0.420979,10.206488808845712,3.923303501666126,224.78873239436618,0.624413145539906,False,-2.3598818055134605,0.7817108480763331,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,16,54.37,0.41981229999999997,10.29055959816713,4.007374290987544,229.60563380281693,0.637793427230047,False,-2.275811016192043,0.8657816373977507,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,17,55.745,0.4166781,10.493361940828443,4.210176633648857,241.22535211267606,0.6700704225352113,False,-2.0730086735307296,1.0685839800590635,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,18,58.21,0.4103091,10.85693123149036,4.573745924310774,262.056338028169,0.7279342723004696,False,-1.7094393828688121,1.4321532707209812,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,19,59.785,0.4060652,11.089232096720592,4.806046789541005,275.3661971830986,0.764906103286385,False,-1.4771385176385812,1.6644541359512122,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,20,65.48,0.393332,11.92920252687054,5.646017219690954,323.49295774647896,0.8985915492957749,False,-0.6371680874886326,2.504424566101161,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,21,69.18,0.3899988,12.474925194395528,6.191739887215942,354.7605633802818,0.9854460093896716,False,-0.09144541996364478,3.0501472336261486,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,22,72.285,0.3910271,12.918030873105597,0.35166025874642415,20.148648648648596,0.05596846846846833,False,0.35166025874642415,-2.789932394843369,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,23,75.28,0.39496400000000004,13.341862854975032,0.7754922406158595,44.43243243243247,0.12342342342342354,False,0.7754922406158595,-2.3661004129739336,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,24,76.245,0.3967144,13.478423076178373,0.9120524618192007,52.25675675675686,0.14515765765765795,False,0.9120524618192007,-2.2295401917705924,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,25,84.13,0.4143,14.594254520933124,2.027883906573951,116.18918918918914,0.3227477477477476,False,2.027883906573951,-1.113708747015842,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,26,85.0,0.416068,14.717370989790021,2.151000375430849,123.24324324324321,0.3423423423423423,False,2.151000375430849,-0.9905922781589442,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,27,89.79,0.4227965,15.395219134415928,2.8288485200567557,162.08108108108112,0.4502252252252253,False,2.8288485200567557,-0.3127441335330374,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,28,105.15,0.3996705,17.76328383484975,5.196913220490579,297.7611940298508,0.8271144278606967,False,-1.0862720866890074,2.055320566900786,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,29,108.55,0.39258699999999996,18.29469751754653,5.728326903187359,328.2089552238806,0.9116915422885572,False,-0.5548584039922277,2.5867342495975656,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,30,128.55,0.4225435,21.613149459054913,2.7635935375161544,158.34224598930479,0.4398395721925133,False,2.7635935375161544,-0.3779991160736386,,strong_or_gi_start,Strong/GI start
cheng_composite_ks_0p4_4kyr,Cheng/Rousseau speleothem starts,Cheng/Rousseau,obl,Obliquity,strong_monsoon_start,Strong monsoon starts,31,130.45,0.423666,21.932348712628205,3.082792791089446,176.63101604278054,0.490641711229946,False,3.082792791089446,-0.05879986250034719,,strong_or_gi_start,Strong/GI start
