event_age_ka,event_index,event_type,event_label,event_class,event_class_label,catalogue_id,catalogue_label,catalogue_short_label,source
75.8,16,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
84.7,17,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
103.1,18,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
108.3,19,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
120.7,20,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
123.3,21,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
129.6,22,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
145.5,23,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
153.7,24,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
160.7,25,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
165.1,26,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
169.6,27,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
173.9,28,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
180.3,29,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
187.2,30,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
195.3,31,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
203.7,32,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
207.9,33,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
217.0,34,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
221.7,35,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
225.0,36,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
228.4,37,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
234.8,38,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
243.0,39,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
255.8,40,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
258.7,41,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
265.7,42,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
273.1,43,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
280.4,44,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
282.9,45,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
285.9,46,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
289.0,47,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
291.5,48,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
305.9,49,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
307.7,50,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
309.7,51,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
317.1,52,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
327.4,53,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
334.5,54,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
351.2,55,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
360.3,56,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
363.9,57,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
367.3,58,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
371.8,59,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
377.1,60,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
385.8,61,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
389.9,62,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
393.7,63,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
398.9,64,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
401.4,65,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
403.5,66,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
407.0,67,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
408.7,68,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
410.3,69,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
413.1,70,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
429.2,71,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
439.1,72,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
443.3,73,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
451.2,74,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
459.3,75,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
467.7,76,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
471.6,77,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
475.5,78,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
483.1,79,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
501.0,80,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
504.2,81,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
506.6,82,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
509.0,83,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
518.3,84,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
521.5,85,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
526.1,86,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
533.4,87,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
539.4,88,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
543.1,89,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
549.9,90,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
554.5,91,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
559.4,92,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
563.3,93,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
570.7,94,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
581.8,95,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
597.1,96,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
602.3,97,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
606.0,98,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
616.3,99,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
628.7,100,ch4_gi_start,CH4 GI starts,strong_or_gi_start,Strong/GI start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
8.5,1,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
12.8,2,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
34.8,3,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
44.5,4,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
56.9,5,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
58.9,6,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
70.9,7,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
73.4,8,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
88.8,9,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
93.1,10,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
100.2,11,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
110.2,12,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
116.6,13,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
133.6,14,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
136.7,15,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
138.2,16,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
140.0,17,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
148.6,18,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
151.9,19,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
172.0,20,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
184.3,21,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
189.3,22,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
193.5,23,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
202.8,24,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
211.1,25,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
215.3,26,ch4_gs_start,CH4 GS starts,weak_or_gs_start,Weak/GS start,ch4_aicc2023_ks_calibrated,CH4 AICC2023 KS-derived starts,CH4,data/processed/ch4_gi_gs_rousseau_ks/ch4_gi_gs_detected_transitions.csv
